onset	duration	trial_type	identifier	response
4.000008	9.96715	experimental_trial	23.mov	n/a
16.00029	9.968337	experimental_trial	22.mov	n/a
28.00048	9.968722	experimental_trial	48.mov	n/a
40.00079	9.97734	experimental_trial	37.mov	n/a
52.00109	9.97112	experimental_trial	45.mov	n/a
64.00144	9.971692	experimental_trial	10.mov	n/a
76.00178	9.966673	experimental_trial	7.mov	n/a
88.00207	9.968349	experimental_trial	46.mov	n/a
100.0024	9.969734	experimental_trial	39.mov	n/a
112.0027	9.96814	experimental_trial	14.mov	n/a
126.003	9.968214	experimental_trial	9.mov	n/a
138.0033	9.973963	experimental_trial	3.mov	n/a
150.0036	9.965816	experimental_trial	38.mov	n/a
162.0038	9.968609	experimental_trial	26.mov	n/a
176.0041	9.967152	experimental_trial	6.mov	n/a
190.0044	9.967415	experimental_trial	28.mov	n/a
202.0047	9.966999	attention_check	f3.mov	Friendly
218.0356	9.974315	experimental_trial	2.mov	n/a
230.0359	9.967265	experimental_trial	8.mov	n/a
242.0362	9.967492	experimental_trial	34.mov	n/a
254.0365	9.966159	attention_check	a1.mov	Adversarial
270.0678	9.973087	experimental_trial	20.mov	n/a
282.0681	9.967781	experimental_trial	49.mov	n/a
296.0683	9.971309	experimental_trial	33.mov	n/a
308.0686	9.972025	experimental_trial	19.mov	n/a
320.0688	9.965373	experimental_trial	50.mov	n/a
332.069	9.968648	experimental_trial	5.mov	n/a
346.0693	9.975259	attention_check	a2.mov	Adversarial
