onset	duration	trial_type	identifier	response
4.000005	9.973635	experimental_trial	13.mov	n/a
16.00029	9.968323	experimental_trial	29.mov	n/a
28.00055	9.971557	attention_check	n3.mov	Neutral
44.03233	9.975616	experimental_trial	35.mov	n/a
58.0326	9.968945	experimental_trial	15.mov	n/a
70.03293	9.973187	experimental_trial	4.mov	n/a
82.03329	9.967008	experimental_trial	18.mov	n/a
96.03347	9.965667	experimental_trial	24.mov	n/a
108.0338	9.967468	attention_check	a3.mov	Adversarial
124.0526	9.974255	experimental_trial	40.mov	n/a
136.0529	9.968936	experimental_trial	36.mov	n/a
148.0531	9.969806	experimental_trial	12.mov	n/a
162.0534	9.968036	experimental_trial	42.mov	n/a
174.0537	9.966439	experimental_trial	21.mov	n/a
188.054	9.970474	experimental_trial	11.mov	n/a
200.0542	9.964437	experimental_trial	41.mov	n/a
212.0545	9.969387	experimental_trial	31.mov	n/a
224.0549	9.970046	experimental_trial	1.mov	n/a
236.0552	9.967141	experimental_trial	25.mov	n/a
248.0555	9.968815	experimental_trial	16.mov	n/a
260.0558	9.968632	experimental_trial	44.mov	n/a
272.0559	9.965243	experimental_trial	30.mov	n/a
286.0562	9.96944	experimental_trial	17.mov	n/a
298.0565	9.96721	experimental_trial	47.mov	n/a
310.0567	9.966974	attention_check	n1.mov	Neutral
326.0854	9.969911	experimental_trial	27.mov	n/a
338.0857	9.967031	experimental_trial	43.mov	n/a
350.086	9.968096	experimental_trial	32.mov	n/a
