onset	duration	trial_type	identifier	response
4.00044	9.96914	experimental_trial	19.mov	n/a
16.00077	9.965882	experimental_trial	4.mov	n/a
28.00106	9.96982	experimental_trial	1.mov	n/a
40.00136	9.969384	experimental_trial	30.mov	n/a
52.00167	9.968865	experimental_trial	35.mov	n/a
66.00199	9.969205	experimental_trial	10.mov	n/a
78.00227	9.967938	attention_check	f1.mov	NoResponse
96.02216	9.975362	experimental_trial	46.mov	n/a
108.0224	9.966253	experimental_trial	43.mov	n/a
120.0227	9.968055	experimental_trial	17.mov	n/a
132.0229	9.967262	attention_check	n2.mov	NoResponse
148.0497	9.972809	experimental_trial	22.mov	n/a
160.05	9.968387	experimental_trial	24.mov	n/a
172.0502	9.967773	experimental_trial	47.mov	n/a
184.0505	9.9726	experimental_trial	26.mov	n/a
196.0508	9.967472	experimental_trial	37.mov	n/a
208.0511	9.967353	experimental_trial	5.mov	n/a
220.0515	9.96783	experimental_trial	18.mov	n/a
232.0518	9.969205	experimental_trial	36.mov	n/a
246.0521	9.967839	experimental_trial	8.mov	n/a
260.0524	9.971959	experimental_trial	28.mov	n/a
272.0527	9.965286	experimental_trial	38.mov	n/a
284.053	9.966911	experimental_trial	39.mov	n/a
296.0533	9.970146	experimental_trial	15.mov	n/a
310.0537	9.967425	attention_check	a2.mov	NoResponse
326.0714	9.969624	experimental_trial	31.mov	n/a
338.0717	9.966274	experimental_trial	14.mov	n/a
350.072	9.969924	experimental_trial	3.mov	n/a
