onset	duration	trial_type	identifier	response
4.000169	9.968234	experimental_trial	21.mov	n/a
16.00075	9.969499	experimental_trial	32.mov	n/a
28.00119	9.971265	experimental_trial	25.mov	n/a
40.00145	9.967527	experimental_trial	23.mov	n/a
52.00214	9.970015	experimental_trial	12.mov	n/a
64.00285	9.966714	experimental_trial	34.mov	n/a
76.00315	9.971259	attention_check	f3.mov	NoResponse
94.02206	9.969831	experimental_trial	40.mov	n/a
106.0224	9.967296	experimental_trial	11.mov	n/a
118.0227	9.96806	experimental_trial	20.mov	n/a
130.023	9.969681	experimental_trial	45.mov	n/a
142.0233	9.967055	experimental_trial	27.mov	n/a
154.0237	9.970442	experimental_trial	50.mov	n/a
168.0239	9.965935	experimental_trial	33.mov	n/a
180.0243	9.966127	experimental_trial	6.mov	n/a
192.0246	9.966641	attention_check	n2.mov	NoResponse
208.0496	9.972578	experimental_trial	49.mov	n/a
220.0499	9.972833	experimental_trial	13.mov	n/a
234.0503	9.971941	experimental_trial	44.mov	n/a
246.0506	9.970652	experimental_trial	29.mov	n/a
258.0509	9.967527	experimental_trial	48.mov	n/a
270.0512	9.968842	attention_check	n3.mov	NoResponse
286.0731	9.973841	experimental_trial	9.mov	n/a
298.0735	9.96788	experimental_trial	16.mov	n/a
312.0738	9.967347	experimental_trial	41.mov	n/a
324.0741	9.968622	experimental_trial	7.mov	n/a
336.0744	9.969239	experimental_trial	2.mov	n/a
350.0747	9.966997	experimental_trial	42.mov	n/a
