onset	duration	trial_type	identifier	response
4.000298	9.97169	experimental_trial	13.mov	n/a
16.00061	9.968266	experimental_trial	15.mov	n/a
28.00092	9.96817	experimental_trial	43.mov	n/a
40.00123	9.969452	experimental_trial	30.mov	n/a
52.00154	9.970426	experimental_trial	20.mov	n/a
66.00184	9.969374	experimental_trial	42.mov	n/a
78.00214	9.968415	experimental_trial	4.mov	n/a
90.00243	9.968283	experimental_trial	2.mov	n/a
102.0027	9.965423	experimental_trial	33.mov	n/a
114.003	9.966092	experimental_trial	25.mov	n/a
126.0033	9.966784	experimental_trial	34.mov	n/a
140.0036	9.966964	experimental_trial	1.mov	n/a
152.0039	9.969477	experimental_trial	31.mov	n/a
164.0042	9.966443	experimental_trial	18.mov	n/a
176.0045	9.968889	experimental_trial	11.mov	n/a
188.0048	9.968744	experimental_trial	8.mov	n/a
200.0051	9.965525	experimental_trial	12.mov	n/a
214.0054	9.970667	experimental_trial	10.mov	n/a
226.0057	9.966615	experimental_trial	39.mov	n/a
238.006	9.968107	experimental_trial	44.mov	n/a
250.0063	9.967273	experimental_trial	16.mov	n/a
262.0067	9.970112	experimental_trial	14.mov	n/a
274.0069	9.966809	attention_check	a1.mov	NoResponse
290.0304	9.974659	attention_check	n2.mov	Neutral
306.0613	9.974552	experimental_trial	50.mov	n/a
318.0616	9.967671	experimental_trial	37.mov	n/a
332.0619	9.968288	experimental_trial	49.mov	n/a
346.0621	9.97445	attention_check	n1.mov	Neutral
