onset	duration	trial_type	identifier	response
4.000005	9.972908	experimental_trial	10.mov	n/a
18.00029	9.96991	experimental_trial	20.mov	n/a
30.00052	9.971606	experimental_trial	19.mov	n/a
42.00077	9.970162	experimental_trial	16.mov	n/a
54.00103	9.969172	experimental_trial	48.mov	n/a
66.00127	9.967513	experimental_trial	40.mov	n/a
78.00155	9.966882	experimental_trial	24.mov	n/a
90.00175	9.967138	experimental_trial	49.mov	n/a
102.0021	9.965911	experimental_trial	34.mov	n/a
114.0023	9.967458	experimental_trial	1.mov	n/a
126.0025	9.965993	experimental_trial	28.mov	n/a
138.0029	9.965923	experimental_trial	38.mov	n/a
150.0031	9.969718	experimental_trial	31.mov	n/a
162.0033	9.968206	experimental_trial	25.mov	n/a
174.0036	9.966474	experimental_trial	33.mov	n/a
186.0039	9.966297	attention_check	n1.mov	Adversarial
202.0347	9.970127	experimental_trial	29.mov	n/a
214.035	9.968145	experimental_trial	32.mov	n/a
228.0352	9.969245	experimental_trial	3.mov	n/a
242.0354	9.966979	experimental_trial	47.mov	n/a
254.0358	9.965613	experimental_trial	41.mov	n/a
266.036	9.96775	experimental_trial	50.mov	n/a
278.0363	9.967248	attention_check	a1.mov	Neutral
294.0625	9.97486	experimental_trial	27.mov	n/a
308.0628	9.966457	experimental_trial	26.mov	n/a
320.0631	9.972102	attention_check	f3.mov	Neutral
336.082	9.973101	experimental_trial	13.mov	n/a
350.0823	9.969796	experimental_trial	8.mov	n/a
