onset	duration	trial_type	identifier	response
4.000005	9.968794	attention_check	a3.mov	Neutral
20.02044	9.974867	experimental_trial	42.mov	n/a
32.02073	9.96557	experimental_trial	39.mov	n/a
46.02103	9.979875	experimental_trial	15.mov	n/a
58.02124	9.969773	experimental_trial	37.mov	n/a
72.02153	9.972453	experimental_trial	11.mov	n/a
84.0218	9.969539	experimental_trial	22.mov	n/a
96.022	9.967451	attention_check	a1.mov	Adversarial
112.0551	9.970531	experimental_trial	12.mov	n/a
124.0554	9.966352	experimental_trial	9.mov	n/a
138.0556	9.968188	experimental_trial	46.mov	n/a
152.0559	9.974072	experimental_trial	5.mov	n/a
164.0563	9.970207	attention_check	n3.mov	Neutral
180.0785	9.97654	experimental_trial	36.mov	n/a
192.0788	9.968157	experimental_trial	17.mov	n/a
204.0791	9.967104	experimental_trial	21.mov	n/a
216.0792	9.966359	experimental_trial	7.mov	n/a
228.0795	9.966691	experimental_trial	45.mov	n/a
240.0798	9.966268	experimental_trial	6.mov	n/a
252.0801	9.966738	experimental_trial	43.mov	n/a
264.0804	9.967899	experimental_trial	35.mov	n/a
278.0806	9.967607	experimental_trial	18.mov	n/a
290.0809	9.967569	experimental_trial	14.mov	n/a
302.0812	9.967439	experimental_trial	44.mov	n/a
314.0815	9.966215	experimental_trial	2.mov	n/a
326.0818	9.965767	experimental_trial	23.mov	n/a
338.0821	9.966448	experimental_trial	4.mov	n/a
350.0824	9.973703	experimental_trial	30.mov	n/a
