onset	duration	trial_type	identifier	response
4.000083	9.968181	experimental_trial	27.mov	n/a
16.00034	9.967954	experimental_trial	17.mov	n/a
28.00063	9.969802	attention_check	a2.mov	NoResponse
46.02671	9.978216	experimental_trial	42.mov	n/a
58.027	9.966599	attention_check	f3.mov	NoResponse
74.05511	9.975504	experimental_trial	49.mov	n/a
86.05537	9.969238	experimental_trial	39.mov	n/a
98.05563	9.974138	experimental_trial	37.mov	n/a
110.0559	9.966013	experimental_trial	50.mov	n/a
122.0562	9.966001	experimental_trial	11.mov	n/a
134.0565	9.968143	experimental_trial	18.mov	n/a
146.0568	9.968918	experimental_trial	1.mov	n/a
158.057	9.974547	experimental_trial	4.mov	n/a
170.0574	9.966867	experimental_trial	30.mov	n/a
184.0577	9.968813	experimental_trial	8.mov	n/a
196.0579	9.968398	experimental_trial	22.mov	n/a
208.0582	9.968196	experimental_trial	47.mov	n/a
220.0584	9.967937	experimental_trial	3.mov	n/a
232.0587	9.967812	attention_check	f1.mov	NoResponse
248.0853	9.97292	experimental_trial	40.mov	n/a
262.0856	9.966066	experimental_trial	23.mov	n/a
274.0858	9.968158	experimental_trial	32.mov	n/a
286.086	9.972967	experimental_trial	29.mov	n/a
300.0863	9.97006	experimental_trial	7.mov	n/a
314.0866	9.981956	experimental_trial	44.mov	n/a
326.0869	9.970924	experimental_trial	9.mov	n/a
338.0872	9.969353	experimental_trial	16.mov	n/a
350.0875	9.966599	experimental_trial	26.mov	n/a
