global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
47676.81618663119	n/a	2273078801.693818	n/a	64916.41662316388	n/a	4214141147.192188	n/a	46272.61872258772	n/a	2141155243.445976	n/a	51205.425878312	43511.6951635689	n/a	n/a	n/a	n/a	-0.1093941303	-0.1198528597	0.0384084844	0.0796640847	-0.0476079389	-0.0368714484	-0.1234576825	0.0985689748	0.0925514697	-0.0596718642	0.0162213082	-0.0169338893	-0.139818525	0.0478185695	-0.036970939	0.0278595505	-0.0599741106	0.0744117227	-0.0419204101	0.023642394	-0.1242498117	0.1169463343	-0.0210428064	0.0465700202	-0.0590069572	0.1013533216	-0.1274517284	0.0339717397	-0.0181798231	-0.0431317588	0.0625725896	0.0463546488	-0.1640888776	0.1251392848	-0.031821048	0.0078141681	-0.032606649	0.0322230279	-0.0647308919	0.059909075	-0.0240483323	0.0811550634	-0.0897348729	0.0477941239	-0.1293327924	0.2176128393	-0.0741393179	0.1196278899	-0.0371907561	0.0227595368	-0.0122730888	0.1221637227	-0.04757013	0.0320137951	-0.0119069704	0.021988081	-0.029410443	0.0318912733	-0.0528119978	0.0578572157	-0.1952549115	0.0225218276	-0.0649839899	0.0381443589	-0.0922741077	0.0564624256	-0.1120446206	-0.1001967882	0.0129753291	-0.0763148977	0.0161868024	-0.1439690548	0.1020522159	-0.1148605937	0.0293820154	-0.1482342995	0.0057072748	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0227503	n/a	0.00051757615009	n/a	0.0439545	n/a	0.00193199807025	n/a	-0.112909	n/a	n/a	0.012748442281	0.000428416	n/a	1.83540269056e-07	n/a	0.00101688	n/a	1.0340449344e-06	n/a	-0.000173874	n/a	n/a	3.0232167876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47824.26559628301	147.4494096518174	2287160379.8238187	21741.328406669465	64980.59584038379	64.1792172199057	4222477835.771303	4118.97192295984	46359.872203947365	87.25348135964305	2149237750.766332	7613.170009377576	51262.70007448022	43108.627766927086	1.156687	21.376093	0.1012236499999999	0.0418164	-0.0800725717	-0.1321156843	0.0372741837	-0.001954571	0.0446249322	-0.0460119914	-0.0318595579	0.1516429893	0.0023472891	-0.0632490227	0.043562077	0.0130911015	-0.1015393684	-0.0418788778	0.0598558671	-0.0321633441	-0.0359605281	-0.032768089	0.0098741838	-0.0256794396	0.0748446332	0.0104862122	-0.0684049129	0.0521504475	0.067713565	0.1408022217	0.1515662456	-0.0758703177	-0.0304539765	0.0099926515	-0.0522912892	0.039584797	-0.0476107198	-0.0101752108	0.0285941067	0.0442050106	0.0838411595	0.0697099993	-0.0867154864	-0.1227622988	0.0287518932	0.0350459037	-0.0504786861	0.103966817	0.0079237683	-0.0501343219	-0.0159215558	0.1223461597	-0.0544694158	0.0344168507	0.0746526118	-0.0074423973	-0.0434691434	-0.0257751263	0.0985792601	-0.0165346302	0.0733643999	-0.074038674	-0.0036824733	-0.1105358881	-0.0692692499	-0.0304982873	0.1404388035	-0.0343068079	0.0630588564	-0.0107786938	0.0076084524	-0.0193977074	-0.0490876763	-0.0070395693	-0.0378309451	0.0302267237	0.0312193921	-0.035181614	-0.0611846663	-0.0123218322	-0.0651496025	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0431085	0.0203582	0.00185834277225	0.00041445630724	0.024955	-0.0189995	0.000622752025	0.0003609810002499	-0.135311	-0.0224019999999999	0.0005018496039999	0.0183090667209999	0.000123578	-0.000304838	1.5271522084000002e-08	9.2926206244e-08	0.000649131	-0.000367749	4.2137105516099993e-07	1.35239327001e-07	-5.7182e-05	0.000116692	1.3617022864e-08	3.269781124e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47980.801684865975	156.53608858296502	2302157330.322438	24503.54702885387	65372.25837053572	391.6625301519307	4273532164.464077	153399.537525012	46371.2113966557	11.33919270833576	2150289246.3933315	128.57729127677484	51191.50833643667	44717.50171669688	1.276098	23.582853	0.1148273499999999	0.0732238	-0.0246809785	-0.083586665	0.0662339555	-0.0612576434	-0.0733977264	0.0385985278	-0.089302943	0.0484333177	-0.006111312	-0.0873660189	-0.0389350266	0.0684331022	-0.1132050579	-0.0564456126	-0.0414410332	-0.0830324678	0.110210258	0.0343827483	-0.039386853	0.2253103419	0.0169883408	-0.0535265097	-0.0028609741	-0.0815174639	-0.0997757708	-0.0098528415	0.0386917964	-0.0042925551	0.0060427628	0.0166423624	0.0574381133	-0.1097433667	0.0049856941	0.0827752298	0.0438643398	0.0065822652	-0.0650804212	0.0548888639	-0.0196020847	0.0006082108	-0.0125035848	0.0020632033	0.0717657294	-0.0078093068	-0.0798725094	0.0043333544	-0.1092035227	0.088652927	0.0080321842	0.0088957925	0.076426441	-0.0908166854	0.0816011777	0.1162598499	-0.0523623403	-0.1153735312	-0.0956186392	0.0348217986	0.0487006654	-0.0276409352	0.1269326315	0.0772507225	0.0226465301	-0.0309332799	-0.0844202913	-0.0858042299	-0.0454192771	0.1172498632	-0.0196548889	-0.1813202668	-0.0271813567	0.0026741999	0.1005714011	-0.0520869601	-0.0311978788	0.0745396128	0.0450895484	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0430603	-4.819999999999824e-05	0.00185418943609	2.3232399999998308e-09	0.0205852	-0.0043698	0.00042375045904	1.909515204e-05	-0.088865	0.0464459999999999	0.0021572309159999	0.007896988225	-0.000723702	-0.00084728	5.23744584804e-07	7.178833983999999e-07	0.000724716	7.558500000000008e-05	5.252132806560001e-07	5.713092225000013e-09	0.00029922	0.000356402	1.27022385604e-07	8.95326084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48110.939332684335	130.13764781835926	2314662483.4732327	16935.807379695307	65127.72370706725	-244.53466346846835	4241620395.2640896	59797.201637637074	46530.07248492324	158.86108826754207	2165047645.452211	25236.845365547797	51436.324710992965	45190.02885809339	1.079787	19.954939	0.1064562749999999	0.0677378	-0.0316821359	0.012303109	0.0494821927	-0.0618431914	-0.0784036536	-0.0184645003	0.0099116133	0.1239666662	-0.0377244827	0.0522679294	0.0168261637	0.0145833018	-0.0058860223	-0.0727588521	0.0918172798	-0.0651652268	-0.0312312402	0.010366577	-0.0616939814	0.0581638985	0.0082908061	-0.0218365366	0.0788711306	-0.026790063	0.1008326382	0.1210534025	-0.0662307756	-0.0630942798	-0.1259700992	-0.0023160106	0.0145054444	0.0894756946	0.0035500811	-0.0250626039	0.1144517268	-0.1016292719	-0.0122670366	0.0174774591	-0.0272111164	-0.0573986858	-0.0995382811	-0.090753808	-0.0163531072	-0.0330655835	-0.1034439345	-0.0812575541	0.0261398469	0.0483356476	-0.1087203788	-0.002578625	0.0732673402	-0.0974624915	0.0137067191	0.0078006695	0.0625654718	0.0457583082	0.0269846639	-0.0211954949	-0.0021628795	-0.0537653676	0.091112176	0.1675684314	0.0261418799	-0.0368263776	0.0828354311	-0.0011290529	0.0681851259	0.0370803314	0.0034955371	-0.0073887982	0.0362788886	-0.0128796394	-0.0934161913	-0.001289502	0.0431718462	-0.1346678346	0.0928115924	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0477625	0.0047021999999999	0.00228125640625	2.211068483999997e-05	0.0204682	-0.000117	0.0004189472112399	1.3689000000000592e-08	-0.137438	-0.048573	0.002359336329	0.018889203844	-3.89665e-05	0.0006847355	1.51838812225e-09	4.6886270496025006e-07	0.000999048	0.0002743319999999	9.98096906304e-07	7.525804622399997e-08	0.000401434	0.000102214	1.0447701796e-08	1.61149256356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48208.0411302189	97.1017975345676	2324015229.6128774	9428.759084444158	65503.87623532906	376.1525282618095	4290757801.853307	141490.7245177514	46634.22112801535	104.1486430921068	2174750580.2166333	10846.939857927044	51526.10884908247	45246.82834360958	1.191771	22.02445	0.119008105	0.0766089999999999	0.0063110184	0.0722149979	-0.0856535305	-0.1069143715	-0.0796048579	-0.0169253889	0.0202265133	-0.0249848037	-0.1586186702	0.0598658613	0.041657738	0.0704761774	0.1066566692	-0.062089398	-0.0116219901	0.0308748549	-0.0370443245	0.0382432973	0.0610216407	-0.0373913681	-0.1026648609	-0.0680303201	0.023908451	0.0740141488	0.1213596703	0.0556812703	-0.0109536248	-0.0038576867	0.0592223871	-0.008086149	-0.1800400698	0.0326182596	0.0536384375	0.0769213533	-0.141727616	-0.0422785948	0.1610112815	-0.0270738459	-0.0269938436	0.0293751748	0.0446025757	0.0909234113	0.1015760354	0.0407172557	-0.0258664265	0.0753667285	0.0608349546	-0.0744401958	-0.0009934633	0.0184623863	-0.0298424938	-0.073714536	0.0091804574	-0.006119969	-0.1049285134	0.1003663859	0.0969277217	-0.0068075007	-0.0687801017	0.0352405099	-0.0691418462	0.0489636784	0.1037690971	-0.0095467699	0.1190073661	0.1190858706	-0.0159933951	0.0388676661	-0.008274151	0.0916040932	0.0620274414	0.0066390328	-0.007924735	0.0172081721	0.0291384459	0.0594444601	-0.0512093188	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0572583	0.0094957999999999	0.0032785129188899	9.017021763999996e-05	-0.00055568	-0.0210238799999999	3.087802624e-07	0.0004420035302543	-0.0710031	0.0664349	0.00441359593801	0.00504144020961	-0.000426455	-0.0003874885	1.81863867025e-07	1.5014733763225001e-07	0.000999048	0.0	9.98096906304e-07	0.0	0.000347852	-5.358199999999999e-05	2.871030723999999e-09	1.21001013904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48100.75980461939	-107.28132559951337	2313683093.781688	11509.282822388805	65590.75673243088	86.88049710181804	4302147368.732926	7548.220776659013	46524.757250548246	-109.46387746710388	2164553037.2224417	11982.340470133133	51490.2736078537	45630.450636653855	1.238313	22.884579	0.08730158	0.0534438	-0.0286915816	0.059772175	-0.045666159	0.0515060169	-0.0991620716	-0.0016070628	-0.0234649036	0.0012888305	0.0285058598	0.196254228	-0.0300194492	-0.0882519906	0.0368404172	0.009704663	0.1004360789	-0.0511522131	0.0218376937	-0.0154233827	0.0089159336	-0.0410267422	-0.0643622516	-0.026599982	-0.0902514906	0.1437731197	0.1427957886	-0.1120353753	-0.0192751822	0.1401497574	0.0872171999	0.0104833032	-0.1582525726	-0.050836699	0.0255705833	0.0848985017	-0.0316198603	0.1270668777	-0.1679496364	0.0792600152	-0.0740298515	0.0374892155	-0.0504915914	0.0082502385	-0.0370549954	0.0905674238	-0.0074657752	0.0280640838	0.0177749874	-0.0439912314	-0.1049199196	0.0347306186	-0.1282223839	-0.0147040017	-0.0872759766	-0.0287616904	0.0331393306	-0.0190879088	0.0619705356	0.1375819256	0.0147051833	0.1867823502	-0.0767953084	0.0843586647	0.0738070389	-0.1419287658	-0.0383358893	0.0188494261	-0.0280791936	-0.0913652433	0.0180042581	-0.0664800954	0.0329195157	0.0786872546	0.1322305359	-0.0393934882	0.0123770983	0.0731513722	-0.1023604891	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0528835	-0.0043747999999999	0.00279666457225	1.9138875039999985e-05	0.0508734	0.05142908	0.00258810282756	0.0026449502696464	-0.0788621	-0.007859	6.176388100000008e-05	0.00621923081641	-0.000202284	0.000224171	4.0918816656000003e-08	5.025263724100001e-08	0.00107143	7.238199999999996e-05	1.1479622449e-06	5.239153923999994e-09	0.000524073	0.000176221	3.1053840841000005e-08	2.74652509329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48082.19839645625	-18.56140816313564	2311897802.6361804	344.5258729985183	65568.18216490856	-22.574567522315192	4299186512.410633	509.6110988195679	46572.2693941886	47.51214364035695	2168976276.5248766	2257.403793301912	51633.73125118852	45265.8677224552	1.082965	20.013676	0.0795667499999999	0.0393973	-0.0389096152	0.0552127224	-0.0648243444	0.0538069282	0.0690973246	-0.0602056656	0.0428769633	-0.0721510369	0.0199646584	0.0858579868	0.0477244672	-0.230907174	0.0484137145	-0.0212309666	0.1175264679	-0.0581105262	0.0304555694	0.0350640552	-0.06594477	0.036279151	0.1043154749	-0.1355158466	-0.1243992652	-0.1471427472	-0.0274663971	-0.1631568741	0.0103333971	-0.038551221	0.0526717157	0.0326281902	0.0389850516	-0.0459083354	-0.0055936574	-0.0072061226	-0.0003596112	0.0468705612	-0.0177199329	-0.1042405991	0.0377136517	0.0498685368	0.108810789	-0.0019275364	0.0344072797	0.0174888542	-0.001777147	-0.0075481827	0.0863075496	-0.0280737446	-0.03770131	0.0043901727	-0.1309982164	0.0558713623	0.0006411922	-0.0898671993	0.0316480179	-0.2161954949	-0.0073931371	0.0061645661	0.1532739759	-0.058050715	0.0879929819	0.0376290095	0.0399066946	0.0033854291	-0.0096405081	-0.0433711995	0.0638091034	0.0879896678	0.1129312457	-0.0384068271	0.0173941355	-0.0122749271	0.1551290344	0.0040906097	-0.0763259902	0.0883848919	0.0984996263	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0430888	-0.0097947	0.0018566446854399	9.593614809000009e-05	0.0297474	-0.021126	0.00088490780676	0.000446307876	-0.0792114	-0.0003492999999999	1.220104899999978e-07	0.00627444588996	-0.000517953	-0.000315669	2.682753102090001e-07	9.964691756100001e-08	0.000532956	-0.0005384739999999	2.84042097936e-07	2.899542486759999e-07	0.000635865	0.0001117919999999	1.2497451263999996e-08	4.04324298225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48005.15797154727	-77.04042490898428	2304495191.8732085	5935.227070156845	64978.40004635297	-589.7821185555949	4222192472.5838833	347842.94736792584	46480.4204495614	-91.84894462719969	2160429485.168006	8436.228629130392	51395.02700700431	44721.94454271238	1.057117	19.536003	0.0864363	0.0447594	-0.0241408824	-0.0090702334	-0.0646556715	0.0522117129	0.0225291984	-0.0543262304	-0.0527853196	-0.0597333129	-0.009591043	-0.0079887853	-0.0033948437	-0.1571689873	-0.0049065518	0.0174535568	0.0304399024	0.0224925489	0.021881398	-0.0192589923	-0.0539615653	-0.074289196	0.020946482	-0.072291199	0.075782544	-0.0109090302	-0.078675009	0.0594027402	-0.1386494222	0.0496400168	-0.0311384738	-0.0439534993	0.0840460823	0.114354992	0.008870452	-0.1976280344	-0.0761694779	0.0635145333	0.0811883771	0.0423631971	0.1374870083	-0.0702172253	0.007668776	0.1348684104	-0.0297209866	0.0475559171	-0.007777801	0.0016651747	0.0190420419	0.0014802091	0.0616267595	-0.0113179353	-0.0784222866	0.0630323927	-0.0590602602	-0.0107571092	-0.0433355798	-0.0861181951	0.0396198804	-0.0044097116	-0.032454879	-0.1366634209	0.0155978761	0.0495752831	-0.1666687213	0.0825494773	0.1227602486	-0.0478273511	-0.0138232218	-0.0370851266	-0.0137713704	0.1873002399	0.0766162475	0.0087069057	-0.0091519702	-0.1128472695	0.0266701645	-0.1097946298	0.0393412988	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0431686	7.980000000000487e-05	0.00186352802596	6.3680400000007766e-09	0.0388932	0.0091458	0.00151268100624	8.364565764000005e-05	-0.0658452	0.0133661999999999	0.0001786553024399	0.00433559036304	-0.000911196	-0.0003932429999999	8.30278150416e-07	1.5464005704899996e-07	0.00112859	0.000595634	1.2737153881000002e-06	3.547798619560001e-07	0.000347852	-0.000288013	8.2951488169e-08	1.21001013904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47953.97957156597	-51.17839998129784	2299584156.7501664	2619.228624645707	65149.80878726239	171.40874090942089	4244497585.0168514	29380.95646015298	46392.372484923246	-88.04796463815728	2152252224.779864	7752.444076922196	51311.898564274845	44957.43438748129	1.141517	21.095747	0.0915374599999999	0.0606682	-0.0450173072	-0.0524675438	0.0954170024	0.0715132367	-0.0036548876	-0.0346730627	-0.0322368401	0.0779019014	0.0648400861	-0.047401555	-0.0338782778	-0.0117291309	-0.0623830906	0.0212962767	-0.0352186441	0.1048628415	0.0192205404	-0.0136336428	0.0344841623	0.0930967199	0.0234777105	0.0222383342	0.0350778992	-0.0263673629	0.0451428034	-0.0236460741	0.0672368088	0.0411442989	-0.0227160444	0.0250389205	-0.0266720136	-0.0429782814	-0.0620276541	-5.42687e-05	0.0640876967	-0.0478667183	-0.1028576899	0.0201774931	-0.0189274576	-0.0311266656	-0.0117354827	0.0303221259	0.042517494	-0.054437868	-0.0460058941	0.0246724999	-0.0073319845	0.0591068435	0.0290774961	-0.0455484746	0.0621312946	0.0541940358	-0.0324569297	0.0406271533	0.0457771346	0.0351739553	-0.0186284181	-0.0820039741	0.0009609939	0.0210349787	-0.0340739994	0.0275871608	-0.0054028537	0.0090913853	-0.0335311181	-0.0422885503	0.0079100598	0.0322659495	0.083505372	-0.0519523806	-0.0044130941	0.0574089473	0.0519650144	-0.112462407	0.0759622127	0.1002968526	-0.0198507437	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0431686	0.0	0.00186352802596	0.0	0.0826145999999999	0.0437213999999998	0.0068251721331599	0.0019115608179599	-0.062266	0.0035792	1.2810672640000034e-05	0.003877054756	-2.64588e-05	0.0008847372	7.0006809744e-10	7.827599130638399e-07	0.00112859	0.0	1.2737153881000002e-06	0.0	0.000347852	0.0	0.0	1.21001013904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48003.259581729486	49.28001016351482	2304312930.470904	2428.5194017161234	64942.74103992656	-207.0677473358301	4217559613.778961	42877.05198673516	46378.40166529605	-13.97081962719676	2150956141.0275354	195.18380105566624	51455.99964344574	44252.113783543406	1.180166	21.809992	0.0738385599999999	0.0462217	-0.0354726304	-0.0429368231	0.0311703246	-0.0937414245	0.1171202455	-0.0797930074	0.0326272857	0.0877174191	-0.0306533557	-0.0188642043	0.0344541268	-0.0508190749	-0.0833417493	-0.0265781923	0.0433625106	0.1375608898	0.0480441841	-0.0659087289	0.0098077212	0.1402058499	-0.0273455479	-0.0690350483	-0.0566906417	0.0870649754	0.0524390461	0.0385343303	-0.0216826882	-0.0937216709	0.0611233848	-0.0830872045	0.039023438	0.0327749605	0.0394022493	0.037681311	-0.066588714	0.0313193155	-0.1105299895	0.0586314484	0.0534895864	0.0622567123	0.0172373739	0.0080604389	0.0208438068	0.0198713586	0.0020519361	-0.0506469782	0.0913054796	0.1157999094	0.0098524542	-0.1060220726	0.017428371	0.0524892049	0.0570439166	0.0387071772	-0.0132361643	-0.1046064239	-0.0611909699	0.0431452186	0.0237244908	0.009166819	-0.0345986243	0.0854910601	0.0272532698	-0.0631111852	-0.0029366721	0.0386042002	-0.0013704511	-0.0147527519	-0.1309225599	0.0306729488	-0.0871679532	-0.0276210369	0.0497718937	-0.0241508714	-0.0944646996	0.0582948404	-0.0384522148	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0480513	0.0048826999999999	0.00230892743169	2.384075928999997e-05	0.0389744	-0.0436401999999999	0.00151900385536	0.0019044670560399	-0.0705436	-0.0082775999999999	6.851866175999993e-05	0.0049763995009599	-0.00036722	-0.0003407612	1.348505284e-07	1.1611819542544005e-07	0.00112859	0.0	1.2737153881000002e-06	0.0	0.000347852	0.0	0.0	1.21001013904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
