global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
67100.48306228996	n/a	n/a	4502474827.192662	122195.34638142704	n/a	n/a	14931702677.276934	65364.52131283967	n/a	n/a	4272520646.456672	85517.66347328911	70915.58589502794	n/a	n/a	n/a	n/a	-0.2382004356	-0.1243135074	0.0108592031	0.1369443337	-0.0063203124	0.0126205815	0.4308264257	0.1178763857	-0.1201306634	0.3013869799	-0.2194432621	0.0496347694	-0.084898717	0.2130316593	-0.3496101796	0.0045119121	-0.0973078681	0.196693917	0.0430443592	-0.0204350215	0.1107628146	-0.0347349313	0.012216692	-0.0957031427	0.0173424327	-0.0295321908	0.0838677527	-0.09563448	0.0155737391	0.0667934099	-0.0315875707	0.1151824394	0.044174538	-0.2438703936	0.0248161282	-0.1283021767	0.1413398217	-0.0183900178	0.0320642929	-0.1300820421	0.0097525479	-0.0035661522	0.0321349914	-0.110533815	0.0071782735	-0.0363793351	0.0182658197	-0.0293256583	0.2026686081	0.182581841	-0.4310261454	0.0212167038	-0.1781811867	0.0291241676	-0.1043067632	0.250015436	-0.0512905731	0.144599557	-0.0386891939	-0.1970261984	0.0302963759	-0.0580945763	0.0994460895	-0.0230999815	0.2855664761	-0.0273661392	0.0302681098	-0.1347945111	0.1409545418	-0.0231787604	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0704307	n/a	n/a	0.00496048350249	-0.127347	n/a	0.0162172584089999	n/a	0.202412	n/a	0.040970617744	n/a	0.00734992	n/a	n/a	5.40213240064e-05	-0.000616972	n/a	3.8065444878400004e-07	n/a	-0.000605249	n/a	n/a	3.6632635200100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67114.71800032243	14.23493803247402	202.6334607883753	4504385372.262804	120891.40294989225	-1303.94343153479	1700268.4726427232	14614731307.193216	65237.9984375	-126.5228753396732	16008.037984218485	4255996440.131252	85547.20568915852	70681.89731479187	1.728732	28.480009	0.3349511	0.19222	-0.1412038304	-0.0912606073	0.0529682984	0.0972330465	-0.0248772303	-0.1256291749	0.0841827735	0.0727635054	0.1303065409	0.0369893419	0.06683171	0.0293012447	-0.1016995032	0.0912975194	-0.2403562765	0.0217394696	-0.0313764044	0.1142444454	-0.1086163415	0.0969544836	0.0490839018	-0.031116371	0.066189543	-0.1172271978	0.0064969637	0.071921889	-0.1779100525	-0.0517960973	0.0011735411	-0.057845358	0.085699895	-0.1862265014	-0.028133383	0.0072717575	0.0561886132	0.0707137086	-0.0188638678	0.0098977024	0.0642676998	0.0926072496	-0.0339868725	0.1505542604	-0.1058930682	0.0149924241	0.0549324954	-0.0344286575	-0.0628851993	-0.0747323443	0.0264678204	-0.0634832341	-0.2010029542	0.2119342882	-0.0151503258	0.0312500289	-0.1367290926	0.100319919	-0.0963240096	0.0455503876	-0.0993931701	0.0384701924	-0.0953682104	0.0761601007	0.0635149905	0.0259864026	0.0278032238	-0.0436241539	-0.1264997029	0.2013077364	-0.0559510055	0.096177398	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0593817	0.0110489999999999	0.0001220804009999	0.00352618629489	-0.0162415	0.1111055	0.0002637863222499	0.0123444321302499	0.0468101	-0.1556019	0.00219118546201	0.02421195128361	0.00651035	-0.00083957	7.048777849000007e-07	4.23846571225e-05	-0.000532612	8.436000000000001e-05	2.83675542544e-07	7.116609600000002e-09	-0.000385285	0.0002199639999999	4.8384161295999985e-08	1.48444531225e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66778.4230585388	-336.2949417836353	113094.28786925864	4459357786.185186	120487.74682015856	-403.6561297336884	162938.2710715803	14517297133.798628	65011.99694463315	-226.0014928668461	51076.67477804309	4226559746.728991	84978.47204862627	70924.43392572318	1.289542	21.244577	0.22344935	0.145822	-0.1152213976	-0.0577788571	0.0621045061	0.121680046	-0.0133738453	-0.0019728289	0.0326172682	-0.0304032309	0.0604365753	0.1344698056	-0.0681623526	0.0042884721	-0.0227833833	0.0549737256	-0.0895901456	-0.0799485708	-0.0353472868	0.074726921	-0.0828087905	0.1972681248	0.0511859451	-0.0786867276	0.0415795406	-0.1758552016	-0.0281947008	-0.0541163987	-0.0301353108	-0.0792337931	-0.0272857506	-0.0479204368	-0.0179764388	-0.0899874205	-0.0780849715	0.0846403818	0.006255025	0.0900581511	-0.1002922989	-0.0085798362	0.0156437586	-0.051713948	-0.079595129	-0.0341641646	-0.1151268087	0.0492090995	-0.0629361257	-0.0962911858	0.0639697201	0.0013017223	0.0530739577	0.0603659249	-0.1300261967	-0.0037511147	-0.0168973651	0.003748806	-0.0329275326	0.02588222	0.093997216	-0.0105981102	-0.1355669595	0.0940370119	0.092131225	-0.0245193909	0.1015241738	-0.0261714979	-0.109977807	0.03732891	-0.1232983118	0.13968403	0.1255158758	0.0833771527	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0532765	0.0061052	3.727346704000007e-05	0.0028383854522499	0.0369667	0.0532082	0.00136653690889	0.0028311125472399	0.0689453	0.0221352	0.00475345439209	0.00048996707904	0.00399756	-0.00251279	6.3141135841e-06	1.5980485953599998e-05	-0.000722361	-0.000189749	5.21805414321e-07	3.6004683001000014e-08	-0.000247809	0.000137476	1.889965057600001e-08	6.1409300481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66803.98003639617	25.55697785736993	653.1591172020969	4462771748.7032175	121065.65742379926	577.9106036407029	333980.6658003616	14656893407.45672	65065.3820703125	53.38512567934959	2849.9716437999505	4233503943.955744	85124.45204000633	69811.60805509206	1.426048	23.493441	0.151625035	0.0755339	-0.0383636212	-0.0886153333	-0.0253141024	0.0389543339	0.1358011396	-0.0643621461	0.0956871686	-0.0426406783	-0.0466032282	0.0692168416	0.2033097559	0.1603842103	-0.0503872897	0.062480418	-0.0780337411	0.094997879	-0.0288346999	-0.0255036119	0.1116128528	0.1245023948	-0.0381540258	0.07305998	-0.067352048	-0.0617595251	-0.1010792209	0.0882304898	0.0975619031	-0.0039225221	-0.093985381	-0.1248164108	-9.80706e-05	-0.1087780265	-0.1098317757	-0.0544859608	0.0268117288	0.0263021611	0.0211925317	-0.0059028035	0.0051052663	0.0555419344	0.0872458736	0.0040337328	-0.0654233021	0.0416284435	-0.0057682145	-0.0989047422	0.1078671294	0.0979799669	-0.0309209481	0.0295709622	-0.1282910325	0.1392223794	-0.0351484028	0.205219172	-0.0547880478	0.0926728588	-0.1380105597	0.0154860293	0.1092874782	0.1109655128	0.0895547575	0.0336042844	0.0367417593	-0.020386164	-0.0631096743	0.0091327046	0.0037141741	0.1003740266	0.0058406109	0.0346566231	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0480105	0.005266	2.7730756e-05	0.00230500811025	0.00681332	-0.0301533799999999	4.64213294224e-05	0.0009092263254243	0.0409887	-0.0279565999999999	0.00168007352769	0.0007815714835599	0.00272223	-0.0012753299999999	1.6264666088999996e-06	7.410536172899999e-06	-0.000890333	-0.0001679719999999	7.92692850889e-07	2.8214592783999985e-08	7.38701e-05	0.0003216791	1.0347744337681e-07	5.45679167401e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67099.33593514217	295.3558987459983	87235.10692405638	4502320882.937061	120392.0532827894	-673.6041410098551	453742.5387856247	14494246493.646004	65190.462544157606	125.08047384510428	15645.124937315815	4249796406.721216	85105.53184739438	71828.61725500766	1.624278	26.759188	0.090126755	0.0492115	-0.0187816202	0.0868358354	0.0188512863	0.1148799994	-0.0294622824	-0.0553170146	-0.1126079999	-0.1490733296	-0.0009149012	0.0314497912	-0.0219198329	-0.0472194739	-0.1119827764	0.0410648636	-0.0118384575	0.0966062569	0.0248812411	0.0602056704	0.0738091561	-0.0878636967	-0.0670892602	-0.054829677	-0.1091719095	-0.0422729174	-0.0202936473	-0.0508941523	-0.030229335	0.1297961761	0.0201574703	0.087998344	-0.0905724026	-0.1016193335	0.1055872862	0.129910705	0.0460087612	-0.004641541	-0.0312816614	-0.1541298565	0.1030622703	0.1246641674	-0.1204975699	-0.0360558827	0.0254015667	-0.0490258591	0.0392719987	0.036798796	0.0031474888	-0.0037823507	-0.0326583144	0.1268895349	0.0210291264	0.0741977014	0.1417647445	-0.0218751755	-0.0648393454	-0.0477216029	-0.0560827822	-0.0319837909	-0.0716279895	-0.0044968209	-0.1313920141	-0.1501088425	-0.0019293285	-0.0857462039	-0.0641356748	-0.0282129849	-0.066061099	0.0522097273	-0.1003595136	-0.0280079272	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0430925	0.0049179999999999	2.418672399999999e-05	0.00185696355625	0.00194942	-0.0048639	3.800238336400001e-06	2.365752321e-05	0.00516644	-0.03582226	2.6692102273599997e-05	0.0012832343115076	0.00198031	-0.00074192	5.504452864000001e-07	3.921627696099999e-06	-0.000899094	-8.761000000000034e-06	8.083700208360001e-07	7.675512100000059e-11	0.000213641	0.0001397709	1.953590448681e-08	4.5642476881000006e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66658.63067134505	-440.705263797121	194221.12953849	4443373042.978783	121553.77593422876	1161.722651439355	1349599.5188672857	14775320443.86869	65051.54622961956	-138.9163145380444	19297.74244483288	4231703666.8643312	85592.39366311867	71939.46767181305	1.50675	24.822968	0.078852182	0.0414734	-0.0116352614	0.0053179387	0.1318385688	0.0312063887	-0.2534335923	0.0746151998	0.0784682225	0.0525961118	-0.0057119665	-0.0133791423	0.1930580571	0.0087669438	-0.1190356475	0.0318282467	0.0973669213	-0.0544533446	-0.1024688998	-0.0204513473	-0.1544391809	0.0808154321	0.1496641203	0.134588582	0.0185641313	-0.0647054888	-0.0015519564	-0.0138213763	0.1574112916	0.0420611407	0.0042518676	-0.0641258266	-0.0558601744	0.0501028594	0.0586199601	-0.0445424645	-0.2365593775	0.0098649285	-0.0178366697	0.0215298164	0.0078744197	-0.1259468562	0.048206031	-0.0985204955	-0.0694801792	-0.077704307	-0.0088093322	0.012648373	0.0090445372	-0.2449182857	0.0295021909	0.0324835096	0.0168851016	-0.0065046751	-0.0463032743	0.0923785209	0.0836225959	0.0426306419	0.155234497	0.0583639935	0.1308174689	0.0907483061	-0.0006744814	0.0255633415	-0.1351180743	-0.0152802142	-0.2420969098	-0.1275877696	-0.087877581	-0.0276963467	0.0847228274	0.0308127387	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0147554	0.0283370999999999	0.0008029912364099	0.00021772182916	0.0201095	0.01816008	0.0004043919902499	0.0003297885056063	0.000577838	-0.004588602	3.33896754244e-07	2.1055268314404e-05	0.00202385	4.354000000000033e-05	1.895731600000029e-09	4.095968822500001e-06	-0.00138487	-0.000485776	1.9178649169e-06	2.3597832217600005e-07	0.000187629	-2.6012000000000008e-05	6.766241440000003e-10	3.5204641641e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66287.23018391403	-371.4004874310194	137938.3220639988	4393996885.455203	120254.36979006312	-1299.4061441656377	1688456.32749541	14461113453.605246	64815.388381453806	-236.15784816575612	55770.529250280335	4201034571.038697	84971.76711712203	69607.70560608817	1.648479	27.157879	0.046277912	0.0293898	0.022247437	-0.0634929645	-0.101041275	0.0976138188	0.0513956293	0.1866160226	-0.0640272748	-0.08896223	-0.0824486557	-0.0536297746	-0.1510447019	0.2782571016	0.0286187111	-0.0367844198	0.1175091759	-0.0798229674	-0.141138839	-0.0244651626	0.0434142844	-0.0363332284	0.1685685986	-0.0567883243	-0.0242453587	0.0482520143	-0.1259696841	-0.0758730093	-0.0507725024	-0.1858281506	0.1081976603	0.1244461454	-0.0958833421	0.0783520316	0.0736216883	-0.0334253368	0.2010471862	0.0628967969	-0.1086828213	-0.0837891244	-0.0698437137	0.0814914551	0.1348967627	-0.0442064988	0.0436194783	-0.0202662006	0.0872957643	0.0634779892	-0.0138143024	-0.0036001067	-0.0189942628	-0.0287398699	0.0377544011	-0.2272930668	0.0172462897	0.1059894394	-0.0334809067	-0.0199831126	-0.0903638475	0.1297870241	-0.0324533671	0.1629005969	0.0090408383	-0.2726172439	-0.1353537328	0.1120583571	0.0819084503	0.1254579673	-0.0007291593	-0.024753868	-0.043776155	0.0826768047	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0147635	-8.100000000000468e-06	6.561000000000758e-11	0.00021796093225	0.020103	-6.499999999999562e-06	0.0004041306089999	4.2249999999994296e-11	0.0119671	0.0113892619999999	0.00014321148241	0.0001297152889046	0.00160473	-0.00041912	1.756615744000002e-07	2.5751583729e-06	-0.00138487	0.0	1.9178649169e-06	0.0	0.00046599	0.000278361	7.7484846321e-08	2.171466801e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66285.5499641327	-1.6802197813231032	2.823138513549457	4393774134.047533	119445.20616052186	-809.1636295412609	654745.7793723869	14267157274.72957	64720.91668817935	-94.4716932744559	8924.900830142877	4188797056.958253	84757.18101936212	68452.7631695599	1.444663	23.800116	0.082346	0.0415175	0.0247182788	-0.1525868105	-0.0312528831	-0.0850480657	0.0658874149	0.0921476313	-0.0854986447	0.0773177562	-0.0126642142	-0.1726969108	-0.1146433788	0.0572590019	0.086870848	-0.0295321395	0.0499745993	-0.1225621734	0.0356562938	-0.0925524457	0.0565409149	-0.088633908	0.1060760383	-0.0332752705	-0.0198266116	0.0728744315	-0.114089877	-0.0342533257	-0.0963632882	-0.0278713721	0.0350746727	0.035968562	-0.1070037334	0.0557973979	-0.0290408527	0.0061934808	-0.2014089555	0.1950915031	0.0815432908	0.047643442	0.0509044748	-0.0263428463	-0.0864306083	-0.0336847482	0.0993129987	-0.0080278515	-0.0471164952	0.065595969	-0.0221187953	0.0238685861	-0.0183663119	-0.0565150623	0.0733135637	-0.1106746048	-0.1273429334	0.0326808414	-0.004719331	-0.0811154133	-0.1005010677	0.0150915809	-0.12968983	0.0533659826	-0.0085484813	-0.1479869168	-0.028041143	0.0823142534	-0.1080762462	0.111415014	0.0328244823	-0.1291278078	-0.062634536	-0.0980632192	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0311458	-0.0163823	0.00026837975329	0.00097006085764	-0.0130505	-0.0331535	0.0001703155502499	0.00109915456225	0.0119765	9.399999999999686e-06	0.0001434365522499	8.835999999999409e-11	0.00147644	-0.0001282899999999	1.6458324099999967e-08	2.1798750736e-06	-0.00105641	0.00032846	1.1160020881e-06	1.0788597160000005e-07	0.000665256	0.000199266	3.970693875600001e-08	4.42565545536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66413.17110103222	127.62113689951366	16287.154583524409	4410709295.694981	119669.03165409484	223.8254935729783	50097.85157318735	14320677137.028751	64722.83371942935	1.9170312499991269	3.675008813473215	4189045204.6729007	84725.59932158912	68861.90113901642	1.182348	19.478613	0.0126746999999999	0.0079282899999999	-0.008801237	-0.1738435812	-0.0065608607	-0.0590991155	0.073330643	0.0220920537	-0.0133939569	0.1293313315	0.0823340273	-0.0876789871	-0.1029800453	0.035280373	0.1091608602	-0.0812041766	-0.0342623257	-0.0303600489	-0.0149404937	0.0207762169	0.029187709	-0.0464766834	0.0680184381	-0.0206703079	-0.1123315296	0.0165366067	0.0106091492	-0.0481744955	-0.0242509728	0.0417805657	-0.2126207906	-0.0188833895	0.0007437998	0.088205435	-0.056137265	-0.0139963235	0.0041973887	-0.1034952609	0.0740200934	0.0935167091	-0.2602880461	-0.005317293	-0.1068234714	-0.0067550251	-0.113386222	-0.1078770233	0.0684086618	0.052675211	-0.0218399852	0.048310386	0.0041769478	-0.145978874	-0.0438701087	-0.0515666749	-0.0718035723	-0.0623499992	0.0524446087	-0.0095862464	0.0298605654	-0.0128483914	-0.0645359248	-0.0119440033	-0.0548028173	-0.056075759	-0.1033999742	-0.1076091347	-0.0142103715	-0.0509839853	0.0253900955	-0.0635964906	-0.0065363646	-0.0445509883	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0325957	-0.0014498999999999	2.102210009999991e-06	0.0010624796584899	-0.0132535	-0.000203	0.00017565526225	4.120900000000002e-08	0.0119763	-1.9999999999881227e-07	0.00014343176169	3.9999999999524904e-14	0.001617	0.0001405599999999	1.9757113599999963e-08	2.614689e-06	-0.0010098	4.66100000000001e-05	1.0196960399999998e-06	2.172492100000009e-09	0.000631994	-3.326200000000005e-05	1.1063606440000031e-09	3.99416416036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66522.61593860142	109.4448375692009	11978.172470548769	4425258431.314668	119529.1742755157	-139.85737857913773	19560.08634302825	14287223502.986605	64712.78131793478	-10.052401494569494	101.050775808023	4187744065.9028487	84617.55943869479	69388.00695800781	1.109614	18.280348	0.06378389	0.0345746	0.0034845596	-0.1455963853	0.0185281527	-0.0049822571	0.0579701187	0.003444544	-0.0660830819	0.0540935598	0.1316043975	-0.0121407941	-0.0992666085	-0.0242704003	0.1154106581	-0.1056355971	-0.0562936167	0.0314507641	-0.0895594388	-0.1122895149	0.0519282897	0.0701963193	-0.0095431214	0.0487211908	-0.0707300786	-0.0503727737	-0.0662890375	0.0231896579	-0.0415063786	-0.1048672143	-0.1004522818	0.0444602107	0.0457132515	0.0665601678	0.0026461544	0.1085892192	-0.060378768	0.0695860014	-0.0194099722	0.0125051023	-0.1155963379	0.1183270647	0.0122547803	-0.0105655974	0.0609779646	0.0519572817	0.1791975035	0.0167609604	0.085768329	0.0608502636	-0.0154126096	-0.1115827051	-0.0181840324	-0.0309262875	-0.0450498933	-0.0333709666	-0.0527072407	-0.0297001503	0.1588248909	-0.090490249	-0.0372670935	0.0567485642	0.0425421413	0.0215635124	-0.0849798042	-0.0897232761	-0.0142730658	0.0566432879	0.0178863393	0.0248883626	0.0016980256	-0.0598371626	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0197463	0.0128493999999999	0.0001651070803599	0.00038991636369	0.015547	0.0288005	0.000241709209	0.00082946880025	0.00728256	-0.00469374	5.303568015360001e-05	2.20311951876e-05	0.0018773	0.0002603	6.775609e-08	3.52425529e-06	-0.00106615	-5.635000000000015e-05	1.1366758225000002e-06	3.175322500000017e-09	0.000599839	-3.2154999999999966e-05	1.0339440249999976e-09	3.59806825921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
