onset	duration	trial_type	identifier	response
4.000005	9.97123	experimental_trial	24.mov	n/a
16.00031	9.972476	experimental_trial	7.mov	n/a
28.00067	9.973043	experimental_trial	9.mov	n/a
40.00105	9.965769	experimental_trial	36.mov	n/a
52.00134	9.976191	experimental_trial	46.mov	n/a
64.00165	9.976072	experimental_trial	11.mov	n/a
76.00195	9.968017	experimental_trial	6.mov	n/a
88.00218	9.972563	experimental_trial	41.mov	n/a
100.0024	9.966973	experimental_trial	15.mov	n/a
112.0026	9.967459	experimental_trial	43.mov	n/a
126.0029	9.967156	experimental_trial	27.mov	n/a
138.0032	9.966646	experimental_trial	40.mov	n/a
150.0034	9.967592	experimental_trial	25.mov	n/a
162.0037	9.966797	experimental_trial	44.mov	n/a
176.0042	9.971165	experimental_trial	8.mov	n/a
190.0044	9.978517	experimental_trial	39.mov	n/a
202.0047	9.971712	attention_check	f3.mov	Friendly
218.0308	9.976223	experimental_trial	20.mov	n/a
230.0311	9.972929	experimental_trial	10.mov	n/a
242.0314	9.969991	experimental_trial	33.mov	n/a
254.0317	9.970993	attention_check	a1.mov	Friendly
270.0503	9.975367	experimental_trial	28.mov	n/a
282.0506	9.972715	experimental_trial	14.mov	n/a
296.0511	9.968415	experimental_trial	30.mov	n/a
308.0514	9.969092	experimental_trial	35.mov	n/a
320.0515	9.969344	experimental_trial	5.mov	n/a
332.0518	9.96903	experimental_trial	3.mov	n/a
346.0521	9.96809	attention_check	a2.mov	Adversarial
