onset	duration	trial_type	identifier	response
4.000005	9.97333	experimental_trial	45.mov	n/a
16.00031	9.967504	experimental_trial	1.mov	n/a
28.00062	9.97533	attention_check	n3.mov	Neutral
44.0232	9.977106	experimental_trial	34.mov	n/a
58.02351	9.972538	experimental_trial	48.mov	n/a
70.02379	9.974507	experimental_trial	18.mov	n/a
82.02409	9.966072	experimental_trial	12.mov	n/a
96.02438	9.970479	experimental_trial	32.mov	n/a
108.0247	9.970879	attention_check	a3.mov	Adversarial
124.043	9.974946	experimental_trial	17.mov	n/a
136.0433	9.973829	experimental_trial	31.mov	n/a
148.0436	9.973766	experimental_trial	13.mov	n/a
162.0439	9.972101	experimental_trial	38.mov	n/a
174.0442	9.972399	experimental_trial	26.mov	n/a
188.0445	9.970067	experimental_trial	29.mov	n/a
200.0448	9.967941	experimental_trial	23.mov	n/a
212.045	9.971961	experimental_trial	50.mov	n/a
224.0453	9.968078	experimental_trial	16.mov	n/a
236.0456	9.967212	experimental_trial	4.mov	n/a
248.0459	9.968351	experimental_trial	37.mov	n/a
260.0462	9.968523	experimental_trial	49.mov	n/a
272.0464	9.971191	experimental_trial	22.mov	n/a
286.0468	9.97157	experimental_trial	2.mov	n/a
298.0471	10.01186	experimental_trial	47.mov	n/a
310.0474	9.967821	attention_check	n1.mov	Neutral
326.0699	9.978928	experimental_trial	21.mov	n/a
338.0702	9.967909	experimental_trial	42.mov	n/a
350.0704	9.971958	experimental_trial	19.mov	n/a
