onset	duration	trial_type	identifier	response
4.000004	9.969339	attention_check	a3.mov	Adversarial
20.02388	9.981009	experimental_trial	24.mov	n/a
32.02422	9.971678	experimental_trial	32.mov	n/a
46.02458	9.9737	experimental_trial	9.mov	n/a
58.0248	9.972907	experimental_trial	41.mov	n/a
72.02508	9.973587	experimental_trial	10.mov	n/a
84.02537	9.970173	experimental_trial	38.mov	n/a
96.0257	9.9714	attention_check	a1.mov	Adversarial
112.0456	9.972665	experimental_trial	21.mov	n/a
124.046	9.969535	experimental_trial	8.mov	n/a
138.0463	9.972229	experimental_trial	20.mov	n/a
152.0466	9.975017	experimental_trial	31.mov	n/a
164.0468	9.971314	attention_check	n3.mov	Neutral
180.0671	9.976521	experimental_trial	2.mov	n/a
192.0674	10.0053	experimental_trial	11.mov	n/a
204.0676	9.971942	experimental_trial	1.mov	n/a
216.0679	9.967874	experimental_trial	50.mov	n/a
228.0683	9.970855	experimental_trial	42.mov	n/a
240.0686	9.965695	experimental_trial	6.mov	n/a
252.0688	9.969854	experimental_trial	23.mov	n/a
264.069	9.965431	experimental_trial	28.mov	n/a
278.0693	9.968246	experimental_trial	46.mov	n/a
290.0696	9.969522	experimental_trial	45.mov	n/a
302.0699	9.968136	experimental_trial	19.mov	n/a
314.0702	9.975525	experimental_trial	49.mov	n/a
326.0706	9.966476	experimental_trial	33.mov	n/a
338.0709	9.966532	experimental_trial	26.mov	n/a
350.0712	9.970174	experimental_trial	44.mov	n/a
