onset	duration	trial_type	identifier	response
4.000005	9.979279	experimental_trial	12.mov	n/a
16.00036	9.979858	experimental_trial	33.mov	n/a
28.00066	9.98097	experimental_trial	46.mov	n/a
40.00083	9.978919	experimental_trial	7.mov	n/a
52.001	9.973281	experimental_trial	27.mov	n/a
64.00129	9.971448	experimental_trial	18.mov	n/a
78.00159	9.97743	experimental_trial	5.mov	n/a
92.00188	9.978906	experimental_trial	16.mov	n/a
104.0022	9.978606	experimental_trial	17.mov	n/a
116.0025	9.975979	experimental_trial	45.mov	n/a
128.0028	9.976528	attention_check	n3.mov	Neutral
146.0349	9.989863	experimental_trial	32.mov	n/a
158.0352	9.983191	experimental_trial	2.mov	n/a
170.0355	9.97366	experimental_trial	26.mov	n/a
184.0358	9.980075	experimental_trial	49.mov	n/a
196.0361	9.979027	experimental_trial	11.mov	n/a
208.0365	9.974741	experimental_trial	34.mov	n/a
220.0368	9.976935	attention_check	a3.mov	Neutral
236.0697	9.994313	experimental_trial	15.mov	n/a
248.0701	9.981503	experimental_trial	24.mov	n/a
260.0703	9.97471	attention_check	f2.mov	Friendly
276.1003	9.986229	experimental_trial	47.mov	n/a
288.1005	9.973901	experimental_trial	10.mov	n/a
300.1008	9.973439	experimental_trial	48.mov	n/a
312.101	9.978154	experimental_trial	37.mov	n/a
324.1013	9.972856	experimental_trial	29.mov	n/a
338.1017	9.9762	experimental_trial	43.mov	n/a
350.102	9.970439	experimental_trial	3.mov	n/a
