onset	duration	trial_type	identifier	response
4.000103	9.980393	experimental_trial	33.mov	n/a
16.00055	9.976481	experimental_trial	41.mov	n/a
30.00097	9.979971	experimental_trial	49.mov	n/a
42.00122	9.978794	experimental_trial	45.mov	n/a
54.00162	9.976595	experimental_trial	47.mov	n/a
66.00222	9.974635	experimental_trial	19.mov	n/a
78.00252	9.975626	experimental_trial	7.mov	n/a
90.00282	9.976387	experimental_trial	16.mov	n/a
102.0031	9.96935	experimental_trial	48.mov	n/a
114.0035	9.97253	experimental_trial	37.mov	n/a
128.004	9.97161	attention_check	a1.mov	Adversarial
144.0317	10.00641	experimental_trial	38.mov	n/a
156.0319	9.983832	attention_check	a3.mov	Friendly
172.0623	9.978358	experimental_trial	18.mov	n/a
184.0626	9.981575	experimental_trial	25.mov	n/a
196.0629	9.977399	experimental_trial	11.mov	n/a
210.0632	9.972375	experimental_trial	23.mov	n/a
222.0635	9.978926	experimental_trial	40.mov	n/a
234.0638	9.974984	experimental_trial	43.mov	n/a
246.0641	9.978665	experimental_trial	26.mov	n/a
258.0643	9.968346	experimental_trial	30.mov	n/a
270.0645	9.977448	experimental_trial	5.mov	n/a
282.0648	9.97488	attention_check	f3.mov	Adversarial
300.0882	9.985085	experimental_trial	44.mov	n/a
312.0884	9.979176	experimental_trial	10.mov	n/a
326.0887	9.976031	experimental_trial	9.mov	n/a
338.0889	9.975421	experimental_trial	22.mov	n/a
350.0891	9.973214	experimental_trial	12.mov	n/a
