onset	duration	trial_type	identifier	response
4.000297	9.980981	attention_check	a2.mov	Adversarial
20.03049	10.00193	experimental_trial	33.mov	n/a
32.03075	9.980337	experimental_trial	34.mov	n/a
44.03096	9.978601	experimental_trial	35.mov	n/a
56.03117	9.976928	experimental_trial	43.mov	n/a
68.03148	9.978943	attention_check	n1.mov	Neutral
84.05401	10.01786	experimental_trial	32.mov	n/a
98.05432	9.984154	experimental_trial	20.mov	n/a
110.0545	9.974087	experimental_trial	40.mov	n/a
122.055	9.982623	attention_check	a1.mov	Adversarial
138.0783	10.00181	experimental_trial	41.mov	n/a
152.0785	9.97731	experimental_trial	49.mov	n/a
166.0787	9.986113	experimental_trial	2.mov	n/a
178.0789	9.98015	experimental_trial	5.mov	n/a
190.0791	9.977831	experimental_trial	17.mov	n/a
202.0795	9.981382	experimental_trial	22.mov	n/a
214.0797	9.972409	experimental_trial	28.mov	n/a
226.0799	9.970409	experimental_trial	38.mov	n/a
238.0801	9.971586	experimental_trial	24.mov	n/a
250.0803	9.975825	experimental_trial	44.mov	n/a
262.0805	9.974878	experimental_trial	15.mov	n/a
274.0807	9.973452	experimental_trial	25.mov	n/a
288.081	9.97214	experimental_trial	26.mov	n/a
300.0813	9.973977	experimental_trial	50.mov	n/a
314.0815	9.973939	experimental_trial	6.mov	n/a
326.0818	9.971252	experimental_trial	21.mov	n/a
338.082	9.966114	experimental_trial	37.mov	n/a
350.0822	9.973244	experimental_trial	42.mov	n/a
