onset	duration	trial_type	identifier	response
4.000004	9.981484	attention_check	f2.mov	NoResponse
20.01698	10.00499	experimental_trial	10.mov	n/a
34.01717	9.975456	experimental_trial	15.mov	n/a
46.01745	9.980129	experimental_trial	24.mov	n/a
58.01783	9.975366	experimental_trial	2.mov	n/a
72.01812	9.978111	experimental_trial	46.mov	n/a
84.0183	9.975491	experimental_trial	27.mov	n/a
98.01867	9.973749	experimental_trial	25.mov	n/a
110.019	9.972702	experimental_trial	1.mov	n/a
122.0193	9.974635	attention_check	f1.mov	Friendly
138.0481	9.990396	experimental_trial	17.mov	n/a
150.0483	9.978557	experimental_trial	4.mov	n/a
162.0487	9.976719	experimental_trial	39.mov	n/a
174.0488	9.98063	experimental_trial	35.mov	n/a
186.0492	9.973094	experimental_trial	6.mov	n/a
198.0495	9.978201	experimental_trial	48.mov	n/a
210.0498	9.974825	experimental_trial	21.mov	n/a
222.0499	9.969952	experimental_trial	16.mov	n/a
234.0502	9.9742	experimental_trial	3.mov	n/a
246.0505	9.9741	experimental_trial	41.mov	n/a
260.0507	9.973649	attention_check	n3.mov	Neutral
278.0745	9.989314	experimental_trial	40.mov	n/a
290.0748	9.980878	experimental_trial	14.mov	n/a
302.0751	9.970036	experimental_trial	43.mov	n/a
314.0753	9.967266	experimental_trial	19.mov	n/a
326.0757	9.971931	experimental_trial	42.mov	n/a
338.076	9.973625	experimental_trial	7.mov	n/a
350.0763	9.974386	experimental_trial	30.mov	n/a
