onset	duration	trial_type	identifier	response
4.000004	9.981353	experimental_trial	12.mov	n/a
16.0003	9.977713	experimental_trial	39.mov	n/a
28.00059	9.975447	experimental_trial	47.mov	n/a
40.00089	9.981186	attention_check	f2.mov	Friendly
56.02427	9.991861	experimental_trial	31.mov	n/a
68.02461	9.978435	attention_check	f1.mov	Friendly
86.04675	10.00371	experimental_trial	11.mov	n/a
100.0471	9.981852	experimental_trial	13.mov	n/a
112.0474	9.978745	experimental_trial	16.mov	n/a
124.0477	9.981546	experimental_trial	8.mov	n/a
136.048	9.976683	experimental_trial	3.mov	n/a
148.0482	9.9754	experimental_trial	1.mov	n/a
162.0484	10.04178	experimental_trial	18.mov	n/a
174.0487	9.985242	experimental_trial	23.mov	n/a
186.049	9.972764	experimental_trial	10.mov	n/a
198.0493	9.973474	experimental_trial	36.mov	n/a
210.0496	9.974155	experimental_trial	7.mov	n/a
222.0499	9.971242	experimental_trial	19.mov	n/a
234.0503	9.973573	experimental_trial	27.mov	n/a
246.0506	9.972658	attention_check	f3.mov	Friendly
262.0714	9.983274	experimental_trial	30.mov	n/a
274.0717	9.977712	experimental_trial	46.mov	n/a
288.072	9.972564	experimental_trial	48.mov	n/a
300.0722	9.973859	experimental_trial	29.mov	n/a
312.0724	9.971581	experimental_trial	4.mov	n/a
324.0728	9.975723	experimental_trial	14.mov	n/a
338.0731	9.971881	experimental_trial	45.mov	n/a
350.0732	9.974783	experimental_trial	9.mov	n/a
