global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
58064.59581363204	n/a	n/a	3371497287.0004554	100220.22447779273	n/a	10044093394.379164	n/a	54551.37330472306	n/a	n/a	2975852329.431252	66386.03297881653	63599.55427488562	n/a	n/a	n/a	n/a	-0.1289437384	0.1811536512	-0.0302321441	0.033081572	-0.0323734852	0.0951179971	-0.0341689654	0.1892850648	-0.0316330137	0.0636946295	0.1140848036	-0.0144902985	0.0577101177	0.0606290312	-0.2070606286	0.0113345851	-0.0317090643	0.1128341019	-0.0094521698	0.0269442283	-0.0572963904	0.115401751	-0.1213981425	0.0661050892	-0.114267749	0.0265475436	-0.0701434555	0.1016133284	-0.0968687694	0.0305018946	-0.2267157931	0.0249907237	-0.131901907	0.1565583085	-0.1124280323	0.0696722496	-0.0357242106	0.0287064926	-0.0009052837	-0.0301992553	0.0079112942	-0.1287964103	-0.0694008372	-0.0067819449	0.0391896169	-0.2184463005	0.068186376	-0.0497079437	0.0237161649	-0.2338643828	0.1255087376	-0.0020317142	0.0599902255	-0.1505555399	0.0230863243	-0.0802033387	0.081955085	-0.0734535966	0.113240397	-0.0168401666	0.0482943971	-0.0027672139	0.0452843922	-0.0838878928	0.0416327211	-0.1146336203	0.0772879488	-0.0044559445	0.0988765272	0.1203780544	0.1203546593	0.1203156708	-0.0388988	n/a	0.0015131166414399	n/a	0.0824391	n/a	0.00679620520881	n/a	-0.0514282	n/a	0.00264485975524	n/a	0.00231496	n/a	n/a	5.3590398016e-06	0.00191417	n/a	n/a	3.6640467889e-06	-0.00120371	n/a	n/a	1.4489177641e-06
58090.61770273167	26.02188909963297	677.1387123135972	3374519865.0849223	100259.2836993329	39.059221540170256	10051923967.903318	1525.6227873241	54618.99566103945	67.6223563163876	4572.783073780485	2983234687.0206466	66458.41414456407	63703.93662878585	1.153999	19.038017	0.2518272	0.156545	-0.0903231351	0.1523632829	-0.1196186431	-0.01445797	-0.003609142	0.0807169518	0.0578191475	0.0086626799	-0.0134440825	0.1244388206	-0.0379863891	-0.0520774266	0.0897192435	0.1787642891	0.01902769	0.0687250395	-0.0353961757	-0.0718121657	0.0092465668	0.1347905158	0.0567720646	-0.0383740023	-0.0866527709	0.13064567	-0.0234997278	0.1299536615	-0.0144450305	-0.0764153722	-0.0982395778	0.0277872557	-0.0460286667	0.0456386717	-0.0770338987	0.0512671815	0.0668259654	-0.0092881811	-0.112819227	0.2457808998	0.0940371396	0.0183033626	0.0059711169	0.076091989	0.0531739884	-0.0046458228	-0.0113789779	0.0031236584	0.1492879748	0.087262152	0.0560823676	-0.1409681585	0.1629066197	-0.2737001646	-0.0054734182	-0.123906686	0.0244007902	0.0251408032	0.0628793111	-0.0457655599	0.0818658955	-0.0594072255	-0.0626254717	0.0408952639	-0.1005671706	0.0506230383	0.0264803356	0.0265429616	0.0131929926	0.0113878682	0.09037248	0.1203156708	0.1201052059	0.1197547036	-0.0389102	-1.1400000000001688e-05	0.00151400366404	1.2996000000003842e-10	0.0587637	-0.0236754	0.00345317243769	0.0005605245651599	0.0460022	0.0974304	0.00211620240484	0.00949268284416	0.000462681	-0.001852279	3.4309374938410004e-06	2.14073707761e-07	0.00209833	0.0001841599999999	3.391490559999994e-08	4.402988788899999e-06	-0.000625949	0.000577761	3.33807773121e-07	3.91812150601e-07
58037.8975120242	-52.72019070747047	2779.418508232055	3368397547.616225	100192.72312867796	-66.56057065493951	10038581767.93992	4430.309565911195	54729.473906961306	110.47824592185498	12205.442821969866	2995315314.1327586	66442.83478997067	62692.60035796143	1.190746	19.644241	0.1639013	0.0840815	0.010459787	0.0865060669	-0.1375090334	-0.0011772122	-0.1241123138	0.0699892753	-0.0279773725	-0.0033894163	-0.0095723368	0.0599023886	-0.1590289155	-0.0293710203	-0.0764374666	0.1558318997	-0.0802782187	-0.0041647322	0.1227784454	0.1805978781	0.1644583569	0.0603938472	-0.0580624244	0.0252246339	-0.036955328	-0.0889888027	0.0405518402	0.0237089667	-0.042363346	-0.1293344587	-0.0035049824	0.0465432433	-0.0802247705	-0.0182921387	0.1096780123	0.018856931	-0.0756747191	0.0143045503	0.0108547151	-0.1644167943	0.0834448643	0.0825115827	0.0479803326	0.0512570745	0.0464328303	0.0646983945	-0.114430102	0.0177420532	0.0901334616	-0.0460201957	-0.0548535828	-0.213526652	0.135709092	0.003529292	-0.073433462	-0.1067073282	0.1223738839	-0.1385398108	-0.0820099401	-0.0074813219	-0.1005208399	0.0025348581	0.0583154274	-0.0001887378	-0.1211082718	0.0499642534	0.1141434848	0.0672684331	0.1145886855	0.0388232376	0.148592735	0.120190936	0.1196068161	0.1186353847	-0.0228812	0.0160289999999999	0.00052354931344	0.0002569288409999	0.0508521	-0.0079116	0.00258593607441	6.259341456000007e-05	0.023486	-0.0225162	0.000551592196	0.00050697926244	0.00172948	0.001266799	1.6047797064010002e-06	2.9911010704e-06	0.001594	-0.0005043299999999	2.543487488999999e-07	2.540836e-06	-0.00120371	-0.000577761	3.33807773121e-07	1.4489177641e-06
58051.48504219184	13.587530167635125	184.6209760563945	3369974915.6038227	100701.3882470069	508.66511832893593	10140769594.874418	258740.2026045904	54748.97363429439	19.499727333080955	380.2393660645045	2997450114.0086617	66511.09948491114	62723.22786221439	0.949403	15.662702	0.1077277	0.0581876	0.0711065757	0.1102392629	-0.1091285567	-0.0246230705	-0.0959950649	0.0022322253	-0.1168162442	-0.0828310376	0.0240006471	0.1449480066	-0.2487639598	-0.0588088781	-0.0467790367	0.0085985405	0.086875754	-0.0341457359	-0.0300801074	0.1183594111	-0.0758625967	-0.1753908371	0.2467487965	-0.1861591067	-0.0104268248	-0.1047613133	-0.0985412185	-0.0741949563	0.0564307469	0.0932736645	-0.0048008053	-0.0800937375	0.0788298478	0.0599106981	-0.0004295746	0.0064751185	0.1161725002	0.1343069639	-0.0083443993	-0.0730921831	0.0115310831	0.0008205988	-0.0714650455	0.0803289431	0.1231580846	0.0627990404	-0.1074317518	0.1003586044	0.0642268137	-0.0913133354	-0.040062197	-0.0187555307	0.1333187194	0.0116134129	-0.0980519152	-0.047185963	0.1062220413	0.020830769	-0.0581521895	0.1960013457	-0.1335478247	-0.0580318821	-0.1603799456	0.0006516659	0.125878673	-0.0314851198	-0.0070422266	0.2112141276	-0.1019574542	0.0735270096	0.0506276347	0.1200039147	0.1188605229	0.1169629329	-0.0102673	0.0126139	0.00010541744929	0.00015911047321	0.0508183	-3.3800000000000496e-05	0.00258249961489	1.1424400000000335e-09	0.0628741	0.0393881	0.00395315245081	0.00155142242161	0.00131676	-0.00041272	1.703377984000001e-07	1.7338568976e-06	0.00135777	-0.00023623	5.580461290000001e-08	1.8435393729e-06	-0.000738822	0.000464888	2.16120852544e-07	5.458579476839999e-07
57963.948413065606	-87.53662912623258	7662.661438783591	3359819315.6325307	100940.68087491122	239.2926279043313	10189021055.49067	57260.96176936076	54729.241819992414	-19.73181430197292	389.344495647543	2995289910.1912065	66574.72776473871	63035.5957036824	0.966997	15.952963	0.06239	0.046306	0.1079733918	0.0998636943	-0.0443134553	-0.0310639748	-0.12109412	-0.0198667464	-0.099073638	0.0615776075	0.0689226231	0.1646965697	-0.1226390341	-0.110995861	-0.0926257001	0.0296423105	-0.0830666309	-0.0811813263	0.1620425502	0.0125368836	0.0048312647	0.0925854405	0.0585674624	-0.0498934342	-0.0417079989	-0.0728811686	-0.0179433929	0.1389455583	0.0569722617	-0.0132619323	0.0007572568	-0.0096863395	0.0182220024	-0.0810723229	-0.0616739014	0.1077141289	0.020355777	0.0334064347	0.0909446797	0.0226655235	0.0948641072	0.0611741181	-0.0424312897	-0.0439102014	0.0862703797	0.0513438037	-0.0879662057	-0.0446633731	-0.0389211906	-0.1401545965	-0.0411478353	0.0081830091	0.0833144308	-0.0579151949	-0.2324046397	-0.1056162767	-0.0254581489	-0.0111858006	0.1092546721	0.0463955481	-0.0960112905	0.0783255892	0.0610817159	-0.0403206113	-0.0250407315	-0.0647767934	0.0915850744	0.0918893739	0.1039864588	0.0069933464	-0.1558925701	0.1197547036	0.1178678731	0.1147451459	-0.0120196	-0.0017523	0.00014447078416	3.07055529e-06	0.0508183	0.0	0.00258249961489	0.0	0.0190395	-0.0438346	0.00036250256025	0.00192147215716	0.00140474	8.798000000000009e-05	7.740480400000016e-09	1.9732944676e-06	0.00115227	-0.0002054999999999	4.223024999999998e-08	1.3277261528999998e-06	-0.0007814039999999	-4.258199999990003e-05	1.813226723991486e-09	6.105922112158437e-07
57876.4975648162	-87.45084824940568	7647.65085954058	3349688970.3701754	100986.72717126623	46.04629635500896	10198319064.763762	2120.261408013312	54759.63956397003	30.39774397761357	924.0228389285422	2998618125.1759114	66507.37472782082	62471.10434196855	0.973254	16.05619	0.0978068	0.0592647	0.1236476696	0.0809563917	0.0006788492	-0.0398219922	-0.1676382325	-0.0355392163	-0.0962806409	-0.0057707252	-0.0457429085	0.0863356126	-0.1955056035	-0.0946309286	-0.0493224289	-0.1394223909	0.0476857636	0.0697971624	-0.0603644107	-0.1946826827	0.0495614361	-0.0553957652	-0.0698398257	-0.0319959463	-0.0989276578	-0.0477635556	-0.0891890624	-0.0350955663	0.1889604282	-0.0413639684	0.0643679406	0.0183413013	-0.1168074102	0.0362262637	-0.0192863298	-0.0259218664	-0.0128196996	0.0128292015	0.0470335041	0.0685300358	-0.0301484652	0.0579513768	0.0986861315	0.1515169081	0.0716579436	0.1263590592	-0.1424627819	0.0314337014	-0.0214238462	-0.1204555057	0.0995918827	0.066790798	0.0267996504	-0.05273549	-0.0835887114	0.0087271023	-0.0719225777	0.1325331995	0.0678762699	0.0802567612	0.0810547329	-0.096542687	0.0995917249	-0.1137453534	0.0706451282	0.1746650597	-0.0996183478	-0.0584895274	-0.0802014494	0.0715851247	-0.0281250779	0.1194434321	0.1166309242	0.111992364	-0.010965	0.0010545999999999	0.000120231225	1.1121811599999985e-06	0.0507501	-6.819999999999743e-05	0.0025755726500099	4.6512399999996494e-09	0.0629685	0.0439289999999999	0.00396503199225	0.0019297570409999	0.000898193	-0.000506547	2.56589863209e-07	8.067506652490001e-07	0.000939483	-0.0002127869999999	4.5278307368999996e-08	8.826283072889999e-07	-0.000445638	0.0003357659999999	1.1273880675593287e-07	1.98593227044e-07
57655.228825796265	-221.2687390199353	48959.85486747224	3324125410.9549284	100535.83857231637	-450.8885989498667	10107454837.438856	203300.52866297372	54507.02520390743	-252.61436006259464	63814.01490983421	2971015796.5794	66500.02228039653	62022.01336140393	1.083981	17.882893	0.09759188	0.0472528	0.1279772483	0.0158926166	0.0540227851	-0.0334125286	-0.0429899801	-0.0207770418	-0.0641821786	0.1804992563	0.1763132778	0.0852964064	0.1234279875	-0.029262043	-0.0807510822	-0.0018080609	0.0434145203	0.0905194515	-0.0042997395	0.1134136965	-0.0798304638	0.0344359664	-0.0806828876	0.004021128	-0.0584124712	0.1466720553	-0.0811305217	0.0330947367	0.0675821989	-0.1066292158	-0.0196626891	0.0821040021	-0.0712360843	-0.0748131109	-0.0540485393	0.1539703674	-0.1467555953	-0.0457466851	-0.0668648111	-0.0489670732	0.0109383291	0.0711345718	-0.022983137	0.0205472872	0.104009631	-0.0273016234	-0.0074787493	-0.0699156973	-0.1595592048	-0.012564365	0.0510269401	-0.0305102756	0.1339036716	-0.0272337737	0.0567046552	-0.0011568388	-0.058564614	-0.0224202594	0.011201943	-0.0925845437	0.149651783	0.0076184519	0.0499577029	-0.0397816967	0.1047606031	-0.0303494524	0.2765725912	0.0616062248	-0.0082811894	-0.0437473811	-0.0549837533	0.1190702613	0.1151522399	0.1087174221	-0.00694062	0.00402438	4.81722059844e-05	1.619563438440001e-05	0.0589861	0.008236	0.00347935999321	6.7831696e-05	0.0262163	-0.0367522	0.00068729438569	0.00135072420484	0.000568492	-0.000329701	1.0870274940100005e-07	3.23183154064e-07	0.0014978	0.000558317	3.117178724890001e-07	2.24340484e-06	-0.000529206	-8.356799999999996e-05	6.9836106239999935e-09	2.80058990436e-07
57639.46964010718	-15.759185689086737	248.3519335831161	3322308460.392837	99981.13708020496	-554.7014921114023	9996227771.850737	307693.74535061617	54504.33226835167	-2.692935555765871	7.25190190750804	2970722236.018881	66293.16953207063	61545.483336008845	1.033255	17.046059	0.07431801	0.036662	0.1026313717	0.0097313279	0.0805984481	-0.0078697638	-0.0393583734	-0.0770628088	0.0626069773	0.1074437873	0.0606473491	-0.0052269015	0.1212067408	-0.0357821183	-0.083155705	0.0842680895	0.0061444075	0.0297479584	0.013629836	-0.0496124342	-0.0468376515	0.0883920625	0.0450225529	-0.1523718856	-0.033009677	0.0028957664	0.1519109534	-0.1412218634	0.0101423673	0.0342631184	-0.0939089873	0.0310656535	-0.1110081077	-0.2044182393	-0.0296000879	-0.1888931025	0.0546601783	0.0270492676	-0.0327554287	0.0349369657	-0.141568036	-0.0691981405	0.0556527938	0.0215485944	-0.0004323042	0.0544700994	-0.001536685	-0.0871490915	-0.1107328891	0.0755943415	0.0342263939	-0.061754818	0.0283300832	-0.0836713036	0.0658922945	0.0012231876	-0.0490874452	-0.0376396249	0.0377403026	0.0185496672	-0.0185094803	0.1920784419	0.0390292678	-0.0281241154	0.0939044561	0.1321792279	-0.0313756989	0.1234070936	-0.0678365139	0.0793057955	-0.1622888939	0.1186353847	0.1134348849	0.1049355893	0.00500159	0.01194221	2.50159025281e-05	0.0001426163796841	0.0382706	-0.0207154999999999	0.00146463882436	0.0004291319402499	0.0343283	0.0081119999999999	0.00117843218089	6.580454399999996e-05	0.000255262	-0.0003132299999999	9.811303289999997e-08	6.515868864400001e-08	0.00117345	-0.00032435	1.0520292250000013e-07	1.3769849025e-06	-0.00049582	3.338599999999994e-05	1.114624995999996e-09	2.458374724e-07
57551.47807602705	-87.99156408012641	7742.515349266992	3312172628.735422	99386.0906712916	-595.0464089133602	9877595018.922195	354080.2287606859	54538.18492151935	33.85265316768346	1146.0021264914687	2974413614.5338407	66381.69195744704	60957.317326793935	1.197465	19.755089	0.09347641	0.0514402	0.0474533713	-0.0595720554	0.1247390385	0.0246989588	0.0705477907	-0.1090907096	0.1307836939	0.096267599	0.0600863166	-0.1767398807	0.0975419989	-0.1445789861	-0.0397874802	0.0540505964	0.152295105	-0.0191609719	-0.0363218069	0.0096800077	0.1277200231	-0.0170284836	0.1082913409	0.0008270168	0.1204923874	0.0816760997	0.0042804657	0.0310931944	-0.1510455768	-0.1794239408	-0.0554820296	0.0354059178	-0.1218928146	-0.0468972195	0.036870448	-0.0848820818	0.1305724852	0.0725148525	-0.1213317601	-0.1078592455	-0.0389228302	-0.0948267168	-0.1187535462	0.1205293559	-0.1176724087	0.0269709582	0.0665168073	0.0124802776	-0.1135045046	0.0845984466	0.0179309645	0.0882169731	0.1754564553	-0.0912659756	0.0946577245	-0.0245817378	-0.0707989104	-0.0532384601	-0.0326479914	-0.0365981229	-0.1620235418	-0.0129294532	-0.0228696595	0.2187355583	-0.075944241	0.0438295683	0.0762517916	0.0047308313	-0.0873809002	-0.1415680913	0.1553962354	0.1181390277	0.1114824189	0.1006644984	-0.00481362	-0.00981521	2.31709375044e-05	9.633834734410004e-05	0.039872	0.0016013999999999	0.0015897763839999	2.564481959999987e-06	0.0777956999999999	0.0434673999999999	0.0060521709384899	0.0018894148627599	0.000939727	0.000684465	4.68492336225e-07	8.83086834529e-07	0.00117345	0.0	0.0	1.3769849025e-06	-0.000408437	8.738300000000001e-05	7.635788689000002e-09	1.66820782969e-07
57697.97766412616	146.49958809911186	21462.12931320944	3329056626.5300016	99344.76553939225	-41.32513189935708	9869382440.076817	1707.7665264992595	54627.04855249431	88.86363097495632	7896.744910053217	2984114433.5565705	66325.85631811318	60997.235604760855	1.034821	17.071884	0.11240991	0.0644844	-0.0056701395	-0.0484915274	0.1283525711	0.0108194559	0.0589928219	-0.0992785294	0.0351835683	-0.0140760414	-0.1030008576	0.0011945813	0.022988024	-0.0992962593	0.0608615752	-0.0301153005	0.1673808561	0.0783071964	-0.0621136053	0.0113121147	-0.0033855164	0.0600412297	-0.0853997897	0.1390667744	0.0401993353	-0.0395211645	-0.0586720597	-0.0386044567	-0.2049382206	0.0702763892	0.1908221607	0.0308824379	0.0649329454	0.0996230711	0.0878773276	0.054567828	-0.0270121801	0.1260470603	0.0164859185	-0.0962693102	-0.1336914879	-0.0340488766	-0.1037907557	-0.0765782416	-0.096517799	0.0847929909	0.0759886956	0.0258257973	0.0374261954	0.0507068785	-0.0746877958	0.1377923051	0.1121234063	0.0204296154	0.1001627337	0.064705268	0.0495630395	-0.0051288655	-0.0608139742	0.0840179737	0.0344952755	0.0477498082	0.0650862747	-0.0372735553	-0.0559105448	-0.1062114135	-0.0489352233	-0.0387590116	-0.0569930688	-0.1783497092	0.2433644629	0.1175814474	0.1092988885	0.0959240631	-0.00483233	-1.8709999999999907e-05	2.33514132289e-05	3.5006409999999653e-10	-0.0161819	-0.0560539	0.00026185388761	0.0031420397052099	0.0843564	0.0065607000000001	0.00711600222096	4.3042784490001306e-05	0.00159132	0.000651593	4.24573437649e-07	2.5322993424e-06	0.00150954	0.00033609	1.1295648810000005e-07	2.2787110116e-06	-0.000400588	7.848999999999985e-06	6.160680099999977e-11	1.60470745744e-07
