global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
58196.47187986276	n/a	n/a	3386829339.2636566	100805.80987919329	n/a	10161811305.400064	n/a	54705.86139370438	n/a	n/a	2992731270.827195	66636.16332202953	65370.33649491718	n/a	n/a	n/a	n/a	-0.0272311302	0.150290889	-0.1169142657	-0.1349611395	-0.1296410202	0.1426324616	-0.0293729628	0.0468133973	-0.2012750288	0.0216166057	-0.0244866857	0.2022242264	-0.0084165261	-0.0116291292	0.126421986	-0.0463511708	0.0727641413	-0.133043899	0.2152818939	-0.0897252361	0.0801244421	-0.0434270361	0.0750103703	-0.1190337697	0.0401865948	-0.1211863384	0.0611374364	-0.0348508771	-0.1933899577	0.0902547222	0.0027760455	0.0609260328	-0.176460867	-0.0538277218	0.1292924414	0.0605759617	-0.1393612946	0.126113503	-0.1224876211	0.133547336	-0.051799119	0.0816009965	-0.0723479473	0.0876417816	-0.1227351955	0.1217999535	-0.0087698484	0.1782846455	-0.2555367662	0.1241320427	-0.1411243391	0.0186977499	-0.1898309338	0.1490484942	0.0435041	n/a	0.0018926067168099	n/a	-0.0162939	n/a	0.00026549117721	n/a	0.0316205	n/a	0.00099985602025	n/a	0.000506242	n/a	n/a	2.56280962564e-07	0.000471115	n/a	n/a	2.21949343225e-07	-0.000591186	n/a	n/a	3.49500886596e-07
58027.152420789935	-169.31945907282352	28669.07922071356	3367150418.065587	100681.31600688898	-124.49387230430148	10136727392.87904	15498.724241319722	54606.95827440693	-98.90311929745076	9781.827006765776	2981919891.982819	66560.42658342634	64644.750448336046	1.052832	17.769056	0.09647156	0.0556576	-0.1498234485	0.0686831946	-0.0068836424	-0.0752035819	-0.1595130961	0.1178457198	-0.0327094772	0.0538542302	-0.014608945	0.0653216693	0.0088424242	0.080792445	0.1925186993	0.0309819661	-0.0468171853	0.0299579064	-0.055222247	-0.1681380706	-0.0552310533	-0.012292597	-0.001611073	-0.0141854329	-0.048864559	-0.0456967431	-0.0017442812	-0.0197464052	0.0869167156	0.1268996261	0.1188680141	0.1150017185	0.0795358802	0.1771323797	-0.0770381037	-0.0539215865	0.1496246754	-0.0560098156	-0.0526555771	0.1078282296	-0.0820404963	-0.0712461786	-0.0584534538	-0.0221346217	-0.2185469604	0.0810276047	0.1443405924	-0.0464515818	-0.1297205606	-0.08838436	-0.0694430838	0.0514422803	-0.041776794	0.0288728017	-0.0625061977	0.1488669016	0.0406555	-0.0028485999999999	0.0016528696802499	8.11452196e-06	-0.00332085	0.01297305	1.10280447225e-05	0.0001683000263025	-0.00748491	-0.03910541	5.60238777081e-05	0.0015292330912681	0.00101257	0.000506328	2.56368043584e-07	1.0252980049e-06	0.000174235	-0.00029688	8.813773440000001e-08	3.0357835225e-08	-0.000563504	2.7681999999999905e-05	7.662931239999945e-10	3.1753675801600004e-07
58012.1956649043	-14.956755885636085	223.70454662250967	3365414845.863141	100742.88853459463	61.5725277056481	10149129590.293758	3791.176168062803	54556.39743955292	-50.5608348540045	2556.398021133916	2976400501.5824566	66406.3653765668	64342.934735400726	1.059236	17.877129	0.11979551	0.069094	-0.1224578064	-0.0411767771	0.0230250502	-0.1623255786	-0.2068995685	-0.0376888299	0.1516640245	-0.2379311485	-0.0129157383	0.1784069966	0.0827997999	0.0306168698	0.2978351037	-0.0685180391	0.0102216761	0.0501172743	-0.2270157191	0.2781469179	0.1124651471	-0.0253806222	-0.0864694419	0.0179409507	0.0075487818	0.0900183129	0.0126813995	0.0057399573	-0.0991157393	0.0357797934	-0.0434452571	0.0573439128	-0.1425038575	-0.0494145479	0.0313477745	-0.1755353167	0.05722654	0.0398625473	-0.0061446568	0.2887498483	-0.0084117809	-0.1715367769	0.0162004458	0.0934728226	0.0878538935	0.1346605862	-0.1733565013	0.0039794605	-0.0836670189	0.094104855	0.0846995602	0.0353311492	0.2336199013	0.1948434375	0.0041865248	0.1485039376	0.0474009	0.0067454	0.00224684532081	4.550042116000008e-05	-0.02337	-0.0200491499999999	0.0005461568999999	0.0004019684157224	0.0428373	0.05032221	0.00183503427129	0.0025323248192841	0.000423361	-0.000589209	3.4716724568100005e-07	1.7923453632099998e-07	8.081499999999999e-25	-0.000174235	3.0357835225e-08	6.531064224999998e-49	-0.000473373	9.013100000000002e-05	8.123597161000004e-09	2.2408199712900002e-07
57967.27629014966	-44.91937475463783	2017.7502283475944	3360205120.498547	99855.34154727437	-887.5469873202674	9971089235.522818	787739.6547012829	54583.47736085767	27.079921304750314	733.32213787147	2979356000.803262	66453.15861762749	63476.39676482945	1.200778	20.265995	0.04062751	0.0200347	-0.0051010073	-0.1923320799	0.055549973	-0.0915393867	0.0807816277	-0.1468475201	0.1274879891	0.0676963092	0.0620441529	0.226913175	-0.0791741592	0.0184370747	0.0200314415	0.0345805311	0.1275105736	0.0798939927	0.0097214998	-0.0345436136	0.1215744786	-0.0863844143	-0.0919155014	0.2866322956	-0.0435847753	-0.2472273796	0.0659958354	0.3351457412	0.0726240233	0.0192898098	0.0268888534	-0.0092667581	0.2028257382	0.0278219318	0.1322206475	-0.0146441904	-0.2030038153	-0.0427949872	0.0603293356	0.1863451088	-0.1410842758	-0.0328302821	0.0255780439	0.1708806649	-0.0602272656	-0.1300044472	-0.0838692801	0.1395789674	-0.1128364725	0.0621943237	0.2108688995	-0.2258267886	-0.2272657257	-0.0186530911	0.0595134177	0.1479600444	0.0384667	-0.0089342	0.00147968700889	7.981992964000006e-05	-0.00989334	0.0134766599999999	9.78781763556e-05	0.0001816203647555	0.0409994	-0.0018379	0.00168095080036	3.3778764100000128e-06	0.000569141	0.00014578	2.1251808400000012e-08	3.23921477881e-07	-0.0	-8.081499999999999e-25	6.531064224999998e-49	0.0	-0.000291578	0.000181795	3.3049422025e-08	8.5017730084e-08
58086.20536361083	118.92907346117136	14144.124514332692	3374007253.543572	99575.11353709066	-280.2280101837096	9915203235.924496	78527.73769152122	54685.65191035584	102.17454949816602	10439.638565153176	2990520524.860605	66385.8218591711	64053.73132373103	1.178908	19.896881	0.0574211005	0.0259126	0.1721264053	-0.0253588914	0.0025445489	-0.2282361794	0.1479495392	-0.0305785886	-0.0022032357	-0.0889546891	-0.143071458	0.0574054093	0.0790010196	0.2257628624	-0.0812860868	-0.1146658975	0.0043285442	-0.0463076974	0.0336695887	0.0566877525	0.0648806443	-0.0331642074	0.0080931486	0.0071634853	-0.0455445152	-0.1199399632	0.1981473984	0.0014349423	-0.0741669324	-0.0767153285	-0.1250209967	-0.1145111424	-0.1017373026	0.0381514215	0.1068536254	-0.0545057639	-0.1776923738	0.1104505702	-0.2230614688	-0.0084259476	0.0233245852	-0.0109513801	0.1606200949	-0.0507512669	-0.0820758222	-0.0637388968	-0.083632272	-0.1229699977	-0.1227931384	0.1006845843	0.0419239014	0.1114715952	-0.0096076244	-0.1283013381	-0.0924174675	0.1472358847	0.031778	-0.0066886999999999	0.001009841284	4.473870768999998e-05	-0.0220685	-0.01217516	0.00048701869225	0.0001482345210256	0.0390838	-0.0019155999999999	0.00152754342244	3.6695233599999862e-06	0.000383464	-0.0001856769999999	3.447594832899999e-08	1.4704463929600002e-07	0.000263421	0.000263421	6.939062324100002e-08	6.939062324100002e-08	-7.84319e-06	0.00028373481	8.050544240573612e-08	6.15156293761e-11
58031.62047687004	-54.58488674079126	2979.50986050501	3367668975.171482	99846.12098142972	271.0074443390622	9969247875.0383	73445.0348871899	54666.48761975365	-19.16429060218797	367.2700342851104	2988424868.68068	66464.09881658868	64563.04416962019	1.121064	18.920618	0.0415996095	0.0277954	0.0762495672	0.1005072205	-0.0481296924	-0.0220734398	0.1087161337	0.005633662	-0.0718850919	0.0420398778	-0.0916423144	0.0028889826	-0.0177472054	0.0613157474	0.0784903301	0.1244146013	0.1605430239	-0.0006092146	0.1085198882	0.0374595316	-0.0728036519	-0.0978572031	-0.0740480033	-0.1512217892	0.0051504157	-0.0808574664	-0.0148566716	-0.0677933157	-0.0827846569	0.0660605582	-0.1236274634	-0.0947668925	0.0929373455	0.0125998317	0.0883390892	0.0225970143	-0.0499867314	-0.0174958648	-0.1678135936	-0.0609829693	0.0462831322	-0.080465505	-0.0377754822	-0.0114926919	-0.1814219392	-0.0693598717	-0.0976708301	-0.0377848231	0.2251891296	0.0411680078	-0.0636361447	-0.0888521308	-0.0050577801	0.0550779988	0.0470908676	0.1463323407	0.0318448	6.67999999999988e-05	0.00101409128704	4.46223999999984e-09	-0.0179503	0.0041182	0.0003222132700899	1.695957124000002e-05	0.0363171	-0.0027667	0.00131893175241	7.654628890000021e-06	-0.000149895	-0.000533359	2.84471822881e-07	2.2468511025e-08	0.000192673	-7.074800000000001e-05	5.005279504000001e-09	3.7122884929e-08	8.100799999999998e-05	8.885118999999998e-05	7.894533964416097e-09	6.5622960639999975e-09
57987.27921155419	-44.34126531585207	1966.1478098107857	3362524550.3587446	100204.12283471444	358.0018532847171	10040866233.07454	128165.32695529208	54762.67148722628	96.1838674726314	9251.33636199272	2998950188.417866	66638.53870836196	64360.007364024284	1.148367	19.381432	0.079768305	0.0470752	-0.0654555691	0.1452293633	0.0438337137	-0.1043399765	-0.1104321775	0.1447834681	-0.0940078592	0.0396711865	-0.1341311557	-0.134993248	-0.0809480568	0.0552156415	0.0749356456	0.0422162459	0.0484102909	-0.0953254787	0.0041537953	-0.0241452981	0.0004450273	0.0868875236	0.0419990621	-0.0722706382	-0.227687273	-0.1562539778	-0.125533758	-0.0495818359	-0.0450282708	0.2070092485	-0.007268202	-0.0498974124	-0.0768324925	0.0726855644	-0.0390109771	0.013281828	0.1852162596	-0.0290612207	-0.1435756598	0.0194676513	-0.1123645385	0.0658609779	0.0311339248	0.0555540826	0.0038837978	0.1058336971	0.1223557072	0.0690004361	-0.0101792109	0.0363999907	0.0071265212	0.0573215826	-0.1055144241	0.0122746839	-0.1180387877	0.1452505133	0.0331253	0.0012805	0.00109728550009	1.6396802500000098e-06	-0.0226489	-0.0046986	0.00051297267121	2.2076841960000007e-05	0.014731	-0.0215860999999999	0.000217002361	0.0004659597132099	0.000530236	0.000680131	4.625781771610001e-07	2.81150215696e-07	9.81659e-05	-9.45071e-05	8.93159195041e-09	9.63654392281e-09	-0.000188416	-0.000269424	7.2589291776e-08	3.5500589056e-08
57968.4779343704	-18.801277183789352	353.4880237416781	3360344434.027588	100602.91255241614	398.7897177017003	10120946014.029087	159033.2389446018	54706.62665374088	-56.044833485400886	3141.0233604063123	2992814999.8317924	66425.28216888092	63978.59385600843	1.016109	17.149265	0.088455505	0.0607728	-0.1183288705	0.0254842512	0.0636267069	-0.1603831373	-0.2048052412	-0.0503213125	-0.008931579	-0.223862118	-0.0572205208	-0.093396761	-0.0954152241	0.048282316	0.2065987226	-0.0361820839	0.0181790661	-0.0258338483	-0.0310761404	0.1581700786	-0.1336417174	-0.0357714363	0.0358298197	-0.0314072831	-0.0641032964	0.0967976903	0.1221442533	0.0131412745	-0.1086369368	-0.0441491819	0.0015130066	0.062609674	0.1509638243	-0.0219741503	-0.1666291759	-0.2196914777	0.1015174757	-0.1038758899	-0.1344973687	0.0007638773	0.0485951625	-0.1127970096	-0.0504081959	0.0076468248	0.0663741085	0.1771733241	-0.1199642105	-0.0361304123	-0.0407886811	-0.0564555341	-0.0373540114	0.0040605809	-0.1048192535	-0.0299743227	0.0809033457	0.1439917206	0.0354602	0.0023348999999999	0.0012574257840399	5.451758009999972e-06	-0.0367543	-0.0141053999999999	0.0013508785684899	0.0001989623091599	0.0685869	0.0538559	0.00470416285161	0.00290045796481	0.000247198	-0.000283038	8.0110509444e-08	6.1106851204e-08	0.000177386	7.92201e-05	6.275824244009999e-09	3.1465792996e-08	-0.000187488	9.28000000000002e-07	8.611840000000036e-13	3.5151750144000004e-08
57960.94558186611	-7.532352504291339	56.736334248904	3359471212.7440443	100633.2480094349	30.335457018765737	10127050604.928434	920.2399525373836	54623.16551665146	-83.46113708941994	6965.761404258948	2983690211.059501	66564.80531394875	63953.06909403157	0.988296	16.679855	0.0662584	0.0299396	-0.1408396267	-0.1170380705	0.0542540217	-0.162578007	-0.0961525276	-0.1248578872	0.0772284559	0.0289601838	0.0113205104	0.1155304095	-0.1161133328	0.0953749377	0.0773008983	-0.1377510548	-0.1283765968	0.0741321289	0.0806350321	0.0890560584	-0.10091224	-0.2489608603	0.0327850315	-0.0181218602	0.0703389661	0.4036685547	0.0845632459	-0.0602712391	0.0097016763	0.0739791455	0.0363095043	0.1741828249	0.0635758949	0.0034073442	0.0605477583	-0.100850716	-0.0514144502	-0.0830817676	0.043256141	0.1555618678	-0.1696873826	0.0477872904	0.0133234971	-0.0130160043	0.0805432569	0.0192457746	-0.1507517577	-0.2278413775	0.0696426144	-0.2487637626	-0.1982998331	0.083123143	-0.0714422229	0.1136494658	0.2043419787	0.1425574961	0.0448719	0.0094117	0.00201348740961	8.858009689000003e-05	-0.0199358	0.0168184999999999	0.00039743612164	0.0002828619422499	0.0550156	-0.0135713	0.0030267162433599	0.00018418018369	0.000454991	0.000207793	4.317793084900001e-08	2.0701681008100002e-07	0.00041889	0.000241504	5.8324182016e-08	1.754688321e-07	-0.000267329	-7.984100000000001e-05	6.374585281000001e-09	7.1464794241e-08
57900.80452772228	-60.14105414383084	3616.946393531193	3352503164.9575047	99848.60853259783	-784.6394768370665	9969744625.89597	615659.1086111454	54605.38572650548	-17.77979014597804	316.1209376350178	2981748150.340449	66344.44888473343	63460.59437903224	0.985868	16.63887	0.04598235	0.0241735	0.0279115765	-0.1455833837	0.0508059597	-0.1479300027	0.0402779184	-0.046889795	0.2086993576	-0.0241258519	-0.1021784293	0.1121822508	0.0736475535	0.1715607824	0.0616950045	0.0043588403	0.139460034	-0.0164707619	-0.0588502255	0.0493750346	0.1431616727	0.048337175	0.0550730719	0.1976909584	-0.0101223203	-0.0620926692	-0.0697316674	-0.185309522	-0.0049993002	-0.1833166826	0.1522822663	-0.0787137738	-0.0998234448	-0.0632810285	-0.002779555	-0.1065360624	-0.0778489711	0.1287731953	-0.0362799378	0.1214462212	-0.1012364488	-0.0111406098	0.0474611086	0.183375055	-0.0241215064	-0.0311466211	-0.0462397752	0.1015529897	-0.0326571919	0.1034850033	0.1220841506	-0.0344105289	0.0894651928	-0.1061611167	0.0432976696	0.1409495873	0.0423123	-0.0025596	0.0017903307312899	6.551552160000011e-06	-0.032142	-0.0122061999999999	0.0010331081639999	0.0001489913184399	0.0526826	-0.0023329999999999	0.00277545634276	5.442888999999975e-06	0.000147912	-0.000307079	9.429751224100003e-08	2.1877959744e-08	0.000177386	-0.000241504	5.8324182016e-08	3.1465792996e-08	-0.000238241	2.9088000000000003e-05	8.461117440000002e-10	5.6758774081000013e-08
57902.03812493424	1.2335972119617509	1.521762081359805	3352646019.021338	99591.93563423524	-256.6728983625944	9918553643.373655	65880.97675385473	54623.82359146898	18.437864963496395	339.9548644121279	2983762103.751923	66408.50012341175	63478.07144325658	1.045314	17.642164	0.068416	0.0360314	0.2069371098	-0.0609104022	0.0905557765	-0.1604495919	0.1652509497	-0.0102178247	0.0618723717	-0.1352618041	-0.1069643497	0.0621391654	0.1596885794	0.1723275258	0.0461951062	-0.0017071624	0.0075896119	-0.0203004285	-0.0580127014	0.0323928731	0.0217136416	-0.093062409	-0.173460297	-0.003571852	0.1643795839	0.1137488644	-0.0078830308	-0.1077885867	-0.1781688743	0.1616230225	0.0044426165	-0.1247465134	-0.0744937715	-0.0888363348	0.0837776933	0.0016836091	-0.1506495243	0.1406992771	-0.1310158051	0.0199299083	0.0055508247	-0.0753016347	0.0626228993	0.0066194259	-0.0637352548	0.0145379741	-0.0093004939	-0.1135089106	-0.098384683	0.003449392	0.0436243095	0.0730183567	0.1697996331	0.1110893677	0.1763555142	0.1391699531	0.0292565	-0.0130557999999999	0.00085594279225	0.0001704539136399	-0.0195017	0.0126402999999999	0.00038031630289	0.0001597771840899	0.027341	-0.0253416	0.000747530281	0.00064219669056	0.000395264	0.000247352	6.1183011904e-08	1.5623362969599998e-07	0.000177386	0.0	0.0	3.1465792996e-08	-0.000138027	0.000100214	1.0042845796e-08	1.9051452729000003e-08
57999.20952693484	97.17140200060383	9442.281366762958	3363908305.749289	99400.70759285144	-191.2280413838016	9880500669.959553	36568.16381148494	54610.41470688869	-13.40888458029076	179.7981856875593	2982297394.4583645	66355.51278518845	64009.65310180106	1.045688	17.648476	0.0752911649999999	0.0398452	0.1065360253	0.0802201331	0.0314998546	-0.2037654378	0.0995532947	0.0191190232	-0.0068226957	-0.0915513782	-0.095415255	0.1327581121	0.0982804164	0.0321699514	-0.0757863775	-0.0655722494	-0.0111372744	-0.0362286887	0.0311519083	-0.0803096165	0.22095494	0.069197206	-0.1502024113	-0.1599935193	0.0197049572	0.0894205524	-0.0318882994	-0.0104010193	0.0377947168	-0.0126925259	0.0305210838	-0.0331663583	-0.1633915413	0.0115262063	0.0988588378	-0.0031295821	-0.0783512568	0.1185601253	-0.1251502678	0.1315756904	0.0809143687	0.0438390749	0.0227731509	-0.0778125219	0.0266788945	-0.1322579296	0.0376032098	-0.0135240072	0.0546490986	0.2450118608	-0.127783325	-0.0631182292	0.0790563909	0.1476326388	-0.0245253018	0.1372207617	0.0204615	-0.008795	0.00041867298225	7.735202500000001e-05	-0.0367442	-0.0172424999999999	0.0013501362336399	0.0002973038062499	0.0561219	0.0287809	0.00314966765961	0.00082834020481	0.000147912	-0.000247352	6.1183011904e-08	2.1877959744e-08	0.000261841	8.445500000000002e-05	7.132647025000003e-09	6.856070928100002e-08	-6.03787e-05	7.76483e-05	6.029258492890001e-09	3.6455874136899996e-09
