global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
57916.92610550991	n/a	n/a	3354370329.5110955	99342.38570719666	n/a	9868909597.997433	n/a	54500.25388353924	n/a	n/a	2970277673.370234	66268.83700174563	59711.70243598705	n/a	n/a	n/a	n/a	0.0044765365	-0.0417187818	0.0804177059	-0.1008844626	0.0237094812	-0.0624290099	0.1645540981	-0.0019826355	0.0613183208	-0.0458281227	0.1861122073	-0.0202986996	0.0821034474	-0.1357943261	0.0384003181	-0.1097185691	0.0689866273	-0.0485959088	0.0460745548	-0.0511322011	0.0962984092	-0.0763300629	0.03886499	-0.0168507815	0.1101578151	-0.0548715563	0.0226489333	-0.0034234452	0.0724290662	-0.0556925627	0.1239175567	-0.02493854	0.1607073825	-0.0101694483	-0.0533632207	0.0812166716	-0.0957387659	0.0850122262	0.0123773414	0.092706869	-0.0141533959	0.0626391765	-0.0884376548	0.0641616061	-0.124278353	0.0083386215	-0.1318163557	0.0784156365	-0.1152798894	0.0893470509	-0.010013722	0.0620622336	-0.0442102118	0.1401807386	-0.1049296855	0.0659676108	-0.0573044462	0.0069231235	-0.047306216	0.1683936944	-0.1888259573	0.0445732498	-0.172241746	0.0373622616	-0.1322798064	0.0674677451	-0.0496913431	0.0248243497	-0.0368047633	0.0352579822	-0.0864767773	0.0794935631	-0.0508619626	0.1525248132	-0.1258428634	0.0575785371	-0.0490182654	0.0704218863	-0.033217695	0.0156082241	0.0683248688	-0.0142781793	-0.014398113	0.1361740476	-0.0236959666	0.0180663237	-0.0753429239	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-3.62865e-05	n/a	1.31671008225e-09	n/a	0.142132	n/a	0.020201505424	n/a	-0.139495	n/a	0.019458855025	n/a	0.00143546	n/a	n/a	2.0605454116e-06	0.000196845	n/a	n/a	3.8747954025e-08	-0.000586347	n/a	n/a	3.43802804409e-07	0.0	0.0	0.0	0.0	0.0
58140.67226447249	223.74615896257453	50062.34365050568	3380337771.3648005	101338.46302422638	1996.077317029718	10269484088.112495	3984324.655560557	54459.83377430051	-40.42010923873022	1633.785230870884	2965873494.7244425	66161.54658852382	58921.762437554746	2.125125	35.557251	0.7271235365	0.400791	0.0628577409	-0.0577984547	0.0513879095	0.2457483129	0.0188369944	-0.1874853307	-0.3006897654	0.2164564407	0.0743196895	0.0735675305	-0.1088438738	-0.0049499224	-0.0699717281	-0.0538285941	-0.20615884	0.0798314294	-0.1333088354	0.0163815397	0.0720380496	0.0533594275	-0.1855324975	-0.1080524925	-0.0145569486	-0.0374362522	-0.0242284772	0.0985182487	0.1228368568	0.0450736063	0.0159362277	0.0631492188	-0.0033376311	0.0181246969	0.1192831027	0.0815421744	-0.1246713098	0.0443176153	0.0195279	-0.0069496737	-0.1036352452	-0.0193773057	-0.0038645755	0.1930769469	0.0989911657	-0.0526271325	0.0599052835	0.0183880478	-0.0133559338	-0.0370282037	0.0495250335	-0.0471032901	0.0361031619	0.0265973619	0.0726356778	-0.1617721191	-0.0891017986	-0.2441741598	-0.0782188719	-0.1942438715	0.0138394553	-0.1169300997	0.04388313	-0.0806830412	-0.3918376151	0.2034622006	0.1980761521	0.0061831687	0.0497339757	0.0856258645	0.0470644452	0.1305826273	0.0734414329	0.1561013425	0.0542209846	0.0175165798	-0.0075974982	0.0226246457	-0.1274376817	-0.0586453034	-0.0927113152	0.0519338235	0.0523270569	-0.0050629682	0.0468704894	-0.0083901772	-0.078765877	0.1536153893	0.0664432643	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	0.0626977	0.0627339864999999	0.0039310015852899	0.0039355530621821	0.0326768	-0.1094552	0.0010677732582399	0.01198044080704	0.132945	0.27244	0.017674373025	0.0742235536	-0.00237904	-0.0038144999999999	1.4550410249999998e-05	5.659831321599999e-06	-0.000555447	-0.000752292	5.65943253264e-07	3.085213698090001e-07	0.000496748	0.001083095	1.1730947790250002e-06	2.46758575504e-07	1.0	0.0	0.0	0.0	0.0
57889.56066038075	-251.11160409174045	63057.037709526994	3351201233.451902	99069.3353935515	-2269.127630674877	9814733215.319996	5148940.20429218	54391.90169081577	-67.93208348473854	4614.767966577487	2958478969.5433674	65892.93301142693	58315.816454635744	1.553907	25.999727	0.21955235	0.113147	0.0456690786	-0.0864324704	-0.0535593072	0.0599249582	-0.0460999975	0.0761844868	-0.0996441874	0.0405225039	-0.0113310455	-0.1398219146	-0.0430361371	0.057252971	0.0092976718	0.0051252028	-0.1311873552	0.1418127831	-0.1169839256	-0.0441843356	-0.0696617443	0.0180407462	-0.0800638451	0.0056251054	-0.0082218745	-0.0579254432	0.0346060516	-0.1034974079	-0.0221847334	-0.0063241644	-0.0543451639	-0.0815583305	-0.184447692	-0.0983540762	-0.0584054304	-0.0035744676	-0.0270199983	0.0282061738	0.0366954422	0.0316220606	-0.1101569202	0.0367103549	0.0081310483	0.0817255618	-0.1082124233	0.0379178108	0.1101743875	-0.0307381898	-0.006407553	-0.1042009303	0.0415041025	0.0523868257	0.0456598855	0.0261687458	-0.0470165038	-0.0292544479	0.0845600501	-0.1102356805	-0.0616863219	0.0037205759	0.1220265221	-0.0702218365	-0.0073260744	-0.0350492735	0.1203015537	-0.0404736434	0.0291221726	-0.1004096776	0.2567551158	0.1084793521	0.0879070482	-0.0192066018	0.0995695835	0.0243820745	-0.0838482047	0.0080086891	-0.0578941118	-0.0581097488	-0.1126758755	0.0705616913	-0.0442561239	-0.0786366966	-0.0554173121	0.0120329829	0.1411806661	-0.0671481281	0.0688497584	-0.0666960242	0.0216367169	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	0.0624049	-0.0002927999999999	0.00389437154401	8.573183999999758e-08	0.0856455	0.0529687	0.00733515167025	0.00280568317969	0.0667561	-0.0661889	0.00445637688721	0.00438097048321	-0.00148761	0.0008914299999999	7.946474448999994e-07	2.2129835121000004e-06	-0.00020004	0.000355407	1.2631413564900005e-07	4.001600159999999e-08	-0.000258454	-0.000755202	5.703300608039999e-07	6.679847011599998e-08	0.0	1.0	0.0	0.0	0.0
58004.90127921509	115.34061883434332	13303.458353089276	3364568572.4114885	99056.24720709489	-13.088186456618132	9812140110.753094	171.3006247232023	54480.74996025618	88.84826944040833	7894.014982555397	2968152116.2319536	65969.99193449067	59379.21022871802	1.245212	20.834688	0.1184044	0.0701647	0.0321722258	0.0696115964	-0.0660975948	0.0787628506	0.0333125497	0.0630710621	-0.0245579113	-0.0438254486	0.0320553214	0.0443564248	-0.1546163674	0.0072509305	-0.0752402831	0.0180547813	-0.064139718	0.0406203438	0.1079458337	0.0395729544	-0.1886730781	0.06913439	0.0410985759	-0.0536731968	-0.0492010177	0.0778011549	-0.0898790833	-0.0310352804	-0.0066465621	0.0264712287	-0.0843997568	0.0549013479	-0.0066796477	-0.0477902365	-0.0718107799	-0.0115641814	0.1280385452	0.0572568936	0.0480176095	-0.0036661261	-0.0480058637	-0.1461867811	0.0130225807	0.0144682338	0.0713165454	0.058351877	0.0169862722	0.0373963119	0.0066529811	0.0211002029	0.0362143708	0.022935673	-0.0491966255	-0.0247670022	0.0466486143	-0.0684313477	0.0382073409	0.0494571465	0.0287300211	-0.0536127041	-0.0069844347	-0.1321483215	0.1365919256	-0.0875355489	0.0744437008	-0.1343905979	0.031932525	0.0737266586	0.0625750367	-0.0515136132	0.2020802636	0.0578434763	0.0519384131	0.0235513766	0.0076189769	-0.0204575107	-0.0389115185	-0.0155700382	0.1060960056	-0.1157754564	-0.047256938	-0.0060526119	-0.0901033564	0.0591981197	0.0117322518	0.052421794	0.0302054474	-0.0647718389	0.0129795852	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	0.0627845	0.0003795999999999	0.0039418934402499	1.440961599999953e-07	0.0765619	-0.0090835999999999	0.00586172453161	8.251178895999995e-05	0.11156	0.0448039	0.0124456336	0.00200738945521	-0.00210423	-0.0006166199999999	3.8022022439999973e-07	4.427783892899999e-06	-0.000202252	-2.2119999999999985e-06	4.892943999999993e-12	4.0905871504e-08	0.00040546	0.000663914	4.407817993960001e-07	1.6439781160000001e-07	0.0	0.0	0.0	0.0	0.0
57839.15947383747	-165.74180537762004	27470.34604983288	3345368368.6400027	98865.36359934854	-190.8836077463493	9774360119.631392	36436.551706262144	54426.6944892351	-54.05547102107812	2921.9939473106165	2962265073.0245347	66071.44835798278	59387.37238537279	1.20635	20.18446	0.165725815	0.0940574	0.0530506531	0.0739905262	0.0338963204	-0.060604008	0.0804696856	0.0639739818	0.0818872055	0.054046546	0.0453929067	-0.0066241797	-0.1058499916	0.005867976	0.0124895531	-0.1160227214	-0.0217223169	9.96801e-05	0.0339470206	-0.0546814501	-0.0797594104	0.0100911398	0.0356182709	0.0459833922	0.0895839214	-0.0107088555	-0.0129427145	-0.0118620094	0.0094021618	0.0809216137	-0.0247520677	-0.0772854965	-0.0715763831	0.0041196857	-0.0271453664	-0.0186935956	0.052836953	-0.0311675388	0.055892381	0.011728299	0.0449251483	0.0014708164	0.0269031655	0.0052201003	-0.1461553556	0.0476565786	0.0275464094	-0.098085538	-0.0353820952	-0.0324235808	0.0555476431	0.018261385	0.1463298918	0.0383854208	0.0003949422	0.0672018913	0.0045413628	0.0273889805	0.0426081409	-0.0744158771	0.0643819168	-0.0387846163	0.0201250288	-0.0261931741	0.2041181824	-0.0387410798	0.0686689334	-0.0347902717	-0.015688242	-0.0630395519	0.046118765	-0.0100524324	-0.009453536	0.1438927765	0.0817009199	-0.0058783579	-0.0702602129	0.0505140767	0.0246918492	0.0193347171	0.0116746376	0.0130636435	-0.0836581202	0.0850005866	0.0405935373	-0.0393787292	0.0681276769	-0.0034036106	0.0354489709	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	0.0506497	-0.0121347999999999	0.0025653921100899	0.0001472533710399	0.106318	0.0297560999999999	0.0113035171239999	0.0008854254872099	0.0475468	-0.0640132	0.00226069819024	0.00409768977424	-0.00124812	0.00085611	7.329243320999999e-07	1.5578035343999995e-06	-0.000202252	0.0	0.0	4.0905871504e-08	6.51357e-05	-0.0003403243	1.1582062917049003e-07	4.24265941449e-09	0.0	0.0	0.0	0.0	0.0
57870.59248654464	31.433012707173475	988.0342878493292	3349005474.743717	98750.40235011197	-114.96124923657044	9751641964.308998	13216.088826032868	54414.90263898983	-11.791850245273965	139.04773220696762	2960981629.210742	66144.77322598954	59379.55791330824	1.061206	17.755926	0.1012332399999999	0.0709501	0.0374054031	0.0198089901	0.0683797957	-0.0840417392	0.1086384593	0.0051480541	0.1277585053	0.0271474682	0.0609533319	-0.0243347994	-0.0058990563	0.0234489583	-0.0049564721	-0.1343164757	0.0072911577	-0.0177961375	0.0495435916	-0.0345814702	0.0483853952	-0.0655934094	-0.0127714687	0.0443098221	-0.0461302183	-0.0291982442	0.0572359518	0.1108234922	0.0169280024	0.0763410011	0.0006409565	0.1258680496	0.0116455852	0.0031595043	-0.0236753637	0.022046162	0.0620515355	0.1239452928	-0.0140415114	0.1127175141	0.0456584677	-0.0620558941	-0.0270757878	0.0421120827	-0.0759063339	-0.0165091727	-0.0159962688	-0.0493280503	-0.0432620005	-0.020812583	0.0772640089	-0.0345678683	0.0814233364	-0.0349397013	0.0316107195	0.1090915577	-0.0490655711	0.0770036293	-0.0252252458	-0.0585277783	0.0064263984	0.0268334219	-0.0662017822	-0.0014291642	0.0781545957	-0.0205187112	0.0363702704	-0.0037766065	0.0275751509	-0.0887005061	-0.0317792078	-0.0509284047	-0.0002110826	0.0873688379	0.021710087	0.0322267973	0.1505480682	-0.0660022742	0.0524333535	0.0305849471	0.0181352072	0.064778503	-0.0282976629	0.0317125194	-0.0323367961	0.0232897557	0.0373531151	0.0378510104	-0.0171408943	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	0.0456133	-0.0050363999999999	0.00208057313689	2.5365324959999964e-05	0.106372	5.3999999999998494e-05	0.011315002384	2.915999999999837e-09	-0.00615644	-0.05370324	3.79017534736e-05	0.0028840379864976	-0.000558158	0.0006899619999999	4.76047561444e-07	3.11540352964e-07	-0.000361082	-0.00015883	2.52269689e-08	1.3038021072399998e-07	6.51357e-05	0.0	0.0	4.24265941449e-09	0.0	0.0	0.0	0.0	0.0
57707.70856541101	-162.8839211336308	26531.171763866856	3330179627.8704114	98825.633677728	75.23132761602756	9766505871.804483	5659.752654870071	54410.12352380088	-4.779115188946889	22.83994198922286	2960461541.87527	66127.71759606323	58669.79292706914	0.960039	16.063227	0.0324517	0.0224671	0.0574267687	-0.0485736632	0.0949015968	-0.1587292021	0.0456670947	-0.0122881801	0.1434748018	0.041696027	0.0929784015	-0.0388734577	0.094482018	0.0217031578	0.104674335	-0.1685498759	0.0002329356	-0.1038908209	0.0334124189	-0.007212629	-0.0756031278	-0.0141807241	0.0415779873	-0.0845870976	0.0535654856	0.0096206175	-0.0076535625	0.0999864788	-0.0249173791	-0.0045515122	-0.0111088676	-0.016714419	-0.0342455235	-0.102864571	-0.0210192202	0.015472327	0.0617573475	-0.0039246893	-0.0148937081	-0.0249851923	-0.0170992691	-0.0026386162	-0.0091738141	-0.071842629	0.0191884863	-0.0449820282	0.0228652494	0.0871140924	-0.0279897544	0.0641515083	-0.0120207309	-0.0175567687	-0.074829835	-0.0491980749	0.0132181613	0.1379888167	-0.0638085848	0.0165928162	-0.03444812	-0.06133152	0.023800082	0.1124176509	-0.0410985014	0.0092146803	0.0496794526	-0.0651105946	-0.0913642569	0.0254447459	-0.0136616052	-0.051323334	0.0418161398	0.0561188203	-0.0026671224	0.0672270096	0.0283263036	-0.0604520787	0.0048349144	0.0689567573	-0.0396295924	0.0143821678	-0.0217141626	0.0163526929	-0.0276453303	0.0838994456	-0.0629311381	0.0659236809	-0.0247773146	-0.0260325418	-0.0288151346	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.0456349	2.1599999999996625e-05	0.00208254409801	4.665599999998541e-10	0.106374	2.000000000002e-06	0.011315427876	4.000000000008001e-12	0.00689176	0.0130482	4.7496355897600006e-05	0.0001702555232399	-0.000589151	-3.099299999999999e-05	9.605660489999995e-10	3.47098900801e-07	-0.000717687	-0.0003566049999999	1.2716712602499996e-07	5.150746299689999e-07	6.51357e-05	0.0	0.0	4.24265941449e-09	0.0	0.0	0.0	0.0	0.0
57755.45718508592	47.748619674908696	2279.9306808590777	3335692834.658293	99254.44386197068	428.810184242684	9851444626.349089	183878.17411024464	54413.48675395167	3.3632301507896045	11.311317047180266	2960827540.722474	66015.49620485993	58600.828094240496	1.048713	17.546898	0.117319545	0.0652605	0.0408335131	-0.1184420036	0.0188446522	-0.107731814	0.0213457549	-0.0080776763	0.022314329	-0.03624425	0.0570021132	-0.061356737	0.2189790936	0.0483220844	0.0159016048	-0.0523733947	-0.0665236901	-0.0587643617	0.0517077096	-0.0387478707	-0.0642474365	-0.0256427314	-0.0276270342	0.0786325838	0.0688709231	-0.0130577977	0.0168383475	-0.0533457111	0.028362804	-0.1604518113	0.0370634729	-0.1336029865	0.0138502927	0.1542783744	-0.0409798869	0.0234858376	-0.0163150554	0.012967753	-0.0827606116	-0.0145288851	0.0138217833	0.0540492507	-0.0160639705	0.0363858813	0.0542532242	0.1267679725	-0.0030119515	0.0030105124	-0.0440288118	0.0890366821	0.0106989046	0.008519103	-0.0837017895	0.055255304	-0.051912955	0.0531947581	0.0088481203	0.0375203793	-0.0840008455	0.0541363849	0.0246890785	0.1246644819	-0.0583919557	-0.0714935274	0.0100175305	-0.0638587954	-0.0504746743	-0.0475316359	-0.044010037	0.0599483757	-0.0338132813	-0.012550331	0.0563890091	-0.0720682906	0.0310594275	0.0402233766	-0.0926313054	0.0826613672	-0.0448878274	0.1395843487	0.0434861083	-0.0662300574	0.124137539	-0.0055003823	-0.0262750792	-0.1313504408	-0.0434897782	-0.0582505675	-0.0225497663	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.0354532	-0.0101817	0.0012569293902399	0.00010366701489	0.0883481	-0.0180258999999999	0.00780538677361	0.0003249330708099	-0.0461911	-0.0530828599999999	0.0021336177192099	0.0028177900257795	-0.000193035	0.0003961159999999	1.5690788545599997e-07	3.7262511225e-08	-0.000610033	0.000107654	1.1589383716e-08	3.72140261089e-07	-0.000151676	-0.0002168117	4.700731325689e-08	2.3005608976000002e-08	0.0	0.0	0.0	0.0	0.0
57757.30467790247	1.8474928165524036	3.413229707212732	3335906243.656055	99616.39690426509	361.9530422944081	9923426532.188074	131010.00482617757	54430.05407998728	16.567326035612496	274.4762919702836	2962630787.15034	66057.85251161968	58225.940270844025	0.953437	15.952754	0.0680742199999999	0.0570472	0.0528580501	-0.1210548837	-0.0455882468	-0.1073047264	0.0071846843	-0.016188844	0.007195053	-0.0327135413	-0.0041800899	-0.0793286125	0.043391734	0.032909284	0.0009515467	-0.0288975606	-0.0717984242	-0.0005794686	-0.0228874052	-0.1232497748	-0.0110119486	-0.0119856705	0.0069217055	-0.0571634541	-0.0718991724	-0.0076768992	-0.0011157143	0.0505503785	0.0767379567	0.0093713369	-0.0212780948	-0.1659683543	-0.0079412339	-0.089945117	-0.0502594207	-0.044665637	0.135013508	0.0009877806	-0.0384314935	0.0351870443	-0.0417432392	0.0449536853	0.0068851704	-0.0759120542	0.0594108237	0.0581389929	0.1118357802	-0.0196428139	-0.1024530087	-0.0456811071	0.1390371315	-0.0649694663	0.0337765328	-0.0115489997	0.0585831274	0.0295217735	-0.0261043911	-0.0197513874	-0.0668215997	0.0607232144	0.1052586687	0.0649230326	-0.0375109513	-0.0419883883	-0.0046703431	0.0149301983	0.0856337936	-0.114462185	0.0531628708	0.0441212636	0.0547947128	-0.0084313569	-0.0294871259	0.1354135049	0.0593891726	-0.0870885618	0.0441673606	0.0701743052	-0.013782151	0.0209281709	-0.036405005	-0.0747405015	0.0461124208	-0.0532868688	-0.0764574954	0.0137792631	0.0279874919	-0.100962922	0.0543761469	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.0330708	-0.0023824	0.00109367781264	5.675829759999999e-06	0.0868132999999999	-0.0015348000000001	0.0075365490568899	2.355611040000307e-06	0.00950222	0.05569332	9.02921849284e-05	0.0031017458926223	-0.000290595	-9.755999999999998e-05	9.517953599999996e-09	8.4445454025e-08	-0.000635585	-2.5552000000000083e-05	6.529047040000043e-10	4.0396829222500004e-07	-0.000105514	4.6162e-05	2.130930244e-09	1.1133204196e-08	0.0	0.0	0.0	0.0	0.0
57812.61250322511	55.30782532263402	3058.9555419189965	3342298164.44806	99525.96058122964	-90.4363230354502	9905416829.616476	8178.728524172298	54424.00513263082	-6.04894735646667	36.58976412130511	2961972334.6766253	65997.31945708748	58364.56779561199	1.031438	17.257856	0.1578546605	0.0744516999999999	0.0532418789	-0.0762884555	-0.076955077	-0.0476804943	0.0010414587	0.0015959431	-0.0297720048	-0.0632314211	-0.009540971	-0.0570180377	0.0022051269	0.0332816143	-0.0201835204	-0.0169604763	0.0307392916	0.0855535197	0.0400545977	-0.0037701702	0.0820706708	-0.1446660979	-0.0039226566	-0.018334282	-0.0369061516	0.0255158437	-0.0079844385	0.1288945318	-0.0938854192	0.084586226	-0.083462531	0.0268169433	-0.0466510583	-0.0126836612	-0.0128732749	0.0434139835	-0.2141992608	-0.0441374427	0.0514575256	-0.0930036904	-0.0590435853	0.0381774098	0.0524854267	-0.0032085022	0.0422343619	-0.0269232406	-0.0158137427	-0.1002704109	0.078848758	-0.0048014863	-0.0296279168	-0.0903176105	0.0141240809	0.0359127646	0.0464680288	-0.0159678336	0.0196301747	0.0285759468	-0.0627672229	0.0419128759	0.0501278699	-0.0018966973	-0.0926199568	-0.0569880141	-0.0454330556	-0.0698059421	0.055463865	0.0270882451	0.0680831051	0.078538713	-0.1218916795	0.0131351722	0.0207041788	-0.0753501584	0.0637660283	-0.1182549241	0.1516361185	-0.0261883809	0.0034292791	-0.1545190815	0.0308315276	0.0922352675	-0.0592868173	-0.1015351906	0.1031951637	0.0130004901	0.0839236976	0.0460317182	0.1149034001	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	0.0272702	-0.0058005999999999	0.00074366380804	3.3646960359999955e-05	0.0498153	-0.0369979999999999	0.00248156411409	0.0013688520039999	-8.77405e-05	-0.0095899605	7.69839534025e-09	9.196734239156028e-05	-0.00108028	-0.000789685	6.236023992250001e-07	1.1670048784000002e-06	0.000155657	0.000791242	6.260639025640001e-07	2.4229101649e-08	0.000422881	0.000528395	2.79201276025e-07	1.78828340161e-07	0.0	0.0	0.0	0.0	0.0
