global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
58132.528342045785	n/a	n/a	3379390851.4387565	100576.83940397351	n/a	10115700624.49268	n/a	54808.242128670936	n/a	n/a	3003943405.23502	67014.78775719368	55300.31335366084	n/a	n/a	n/a	n/a	-0.0097093354	-0.0491743506	-0.0678132027	-0.0269841478	-0.061028714	0.0524205752	-0.0909964358	0.0666906832	-0.0132884169	0.1622112173	0.0915517537	-0.0083923617	0.0931465278	-0.019948456	0.0394995701	0.0892864536	-0.0458674759	0.0638800833	-0.0053157205	0.0306883071	-0.0423057569	0.1018818597	-0.0140170579	0.0403779829	-0.0055734498	0.1329898615	-0.0682350737	0.1026724845	-0.0537343628	0.0085114839	-0.0441915443	0.0205195258	-0.0541186452	0.0191816423	-0.0297351179	0.0162474551	-0.1339236644	-0.0404651776	-0.0833068973	0.0365942833	-0.0890140307	0.0115483643	-0.0699240337	0.1154663588	-0.0862510675	0.1183376905	-0.0370008944	0.0251310585	-0.026271884	0.043986192	-0.0507801841	0.030637786	-0.1066819993	0.0168643373	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.00689249	n/a	4.75064184001e-05	n/a	6.87995e-05	n/a	4.73337120025e-09	n/a	0.0418547	n/a	0.00175181591209	n/a	0.00157597	n/a	n/a	2.4836814409000005e-06	0.0026621	n/a	n/a	7.086776410000001e-06	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58248.053688625616	115.52534657983053	13346.105702389958	3392835758.5130124	100448.64819174256	-128.19121223095863	10089930923.548466	16432.986893242676	54803.02977927334	-5.212349397595972	27.16858624261909	3003372072.9879203	67152.79848556842	56445.679467884285	0.986175	20.035574	0.0898406305	0.0496917	0.0131202178	-0.0652265942	-0.0484379645	-0.005969229	-0.0173322715	0.0560858102	-0.0368711752	0.0440608426	-0.0248734836	0.0470237509	0.0325411519	-0.046410065	0.0103025158	0.0431232059	-0.0254732077	0.0381754623	0.0241918472	0.0588687831	-0.1577806687	-0.1548870342	-0.0253955723	-0.006823404	-0.0230577385	0.1332897118	0.1215506951	-0.0497873254	0.0663638489	0.0834396778	-0.0639586621	-0.0599018747	-0.0224407095	0.0879897859	-0.006575121	-0.020764815	-0.0320823926	-0.032062132	0.0819636193	-0.0257278906	-0.0204788066	0.0193974536	-0.0427595125	0.0412270677	0.0719627909	0.1171547821	-0.0519449063	0.0193351807	0.0574648562	0.074130894	-0.0467903591	0.0465818093	-0.1807414255	0.0465689204	-0.0268550212	-0.0334205845	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0135369	0.0066444099999999	0.0001832476616099	4.414818424809999e-05	0.0133893	0.0133205005	0.00017927335449	0.0001774357335705	-0.00453917	-0.04639387	2.0604064288900004e-05	0.0021523911735769	0.00147088	-0.00010509	1.1043908100000036e-08	2.1634879744e-06	0.00275442	9.23199999999999e-05	8.522982399999982e-09	7.586829536400001e-06	-0.000272227	-0.000272227	7.4107539529e-08	7.4107539529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58117.024153048274	-131.02953557734145	17168.73919361379	3377588496.4059963	100038.41388788288	-410.2343038596737	10007684253.203358	168292.18406323108	54796.569624199925	-6.4601550734150806	41.73360357257061	3002664042.57979	67065.30207412482	56461.80320055612	0.873375	17.743879	0.04118006	0.0234734	0.0182998982	-0.0278424153	-2.50557e-05	0.0108497403	0.0013135064	-0.0128951794	-0.0258870304	0.0428376846	-0.0324207102	0.0686087516	0.0098201592	-0.019032813	0.093038531	-0.0126526186	-0.1065991294	-0.0036592098	-0.0152714083	0.0385476342	-0.2058886532	-0.047084395	0.1495289356	-0.0638015124	-0.0126733243	0.0939520335	-0.0439148674	-0.1093375869	-0.0565451875	-0.045866067	-0.0156793574	-0.0653772873	0.0127180853	0.0201662284	-0.0520522503	0.0336437467	-0.0673152572	0.1375265472	-0.0799017959	-0.0302236775	-0.0023050821	0.0282510748	0.0013348596	0.0209998324	0.0049820828	0.1097535424	0.0410826669	0.0382510255	-0.0079331097	0.0986618749	0.1119788604	0.0571906412	-0.045315365	0.0445795344	0.0489386486	0.0488329986	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0153947	0.0018578	0.00023699678809	3.4514208400000054e-06	0.0049229	-0.0084663999999999	2.423494441e-05	7.167992895999998e-05	-0.00159366	0.00294551	2.5397521956e-06	8.6760291601e-06	0.0013315	-0.0001393799999999	1.942678439999998e-08	1.77289225e-06	0.0023652	-0.00038922	1.514922084e-07	5.59417104e-06	-0.00024262	2.960699999999999e-05	8.765744489999993e-10	5.88644644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58124.30227420964	7.278121161361923	52.97104763946423	3378434514.863692	99827.9732059706	-210.44068191228143	9965624234.411983	44285.280603706015	54731.13580101656	-65.43382318336808	4281.585216392277	2995497226.0693164	67086.07281537306	56280.57983239095	0.84772	17.222651	0.10252547	0.0582215	0.0120121794	-0.018030019	-0.0310344581	0.002641924	0.050023315	-0.0274713453	0.0349583684	-0.0189387911	0.0135524003	-0.007136828	-0.0008389356	-0.0688684935	-0.0163858595	-0.0453832454	-0.1148082392	0.0283654213	-0.0152868465	0.0450738833	-0.0207165699	-0.0562535509	-0.0758845557	0.1014481918	0.0718464397	-0.0034835886	-0.0454841062	0.0115636715	-0.0805474019	-0.0115749991	0.0124953015	0.1131410391	-0.0709207898	0.0171261736	-0.0043181315	0.167321827	0.0171786938	-0.0010506854	-0.0520730653	0.0274554519	0.0149713814	-0.0188447409	0.033272846	0.0014365645	0.090277667	0.0004400183	0.0454610078	0.0399639626	0.1021356941	0.0064747636	0.0394697992	0.0797385328	-0.0199065567	0.0343176568	0.0106867692	0.0223309336	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0187554	0.0033606999999999	0.0003517650291599	1.1294304489999983e-05	-0.00144043	-0.00636333	2.0748385849e-06	4.04919686889e-05	-0.0488956	-0.04730194	0.0023907796993599	0.0022374735277636	0.00164896	0.00031746	1.0078085160000007e-07	2.7190690816000004e-06	0.00201529	-0.00034991	1.224370081000001e-07	4.061393784099999e-06	0.0	0.00024262	5.88644644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58167.91248677998	43.61021257034008	1901.850640430248	3383506043.069694	100310.75403559602	482.7808296254225	10062247375.189844	233077.3294538112	54687.86050451808	-43.275296498475655	1872.7512870309797	2990762086.561629	66893.93345976618	56030.9261681062	0.979772	19.905478	0.0734107099999999	0.052451	0.0284720468	-0.0133655195	-0.0353009455	0.0201066967	-0.0234223565	-0.0290862198	-0.0163899649	-0.078639093	0.0242501568	-0.0048753361	-0.0254038234	-0.0364954369	-0.0180289156	-0.0265045485	0.0374464676	0.0073705718	0.0457812276	-0.0237791258	0.0471507998	-0.1080623578	-0.0578776282	0.0806697412	-0.1169952379	0.0705181639	-0.0655976734	-0.1009163011	0.0682499438	0.0696395311	-0.0541717968	-0.0194696648	-0.0451958203	-0.0947321501	0.1113484914	0.0070610175	0.0258557193	0.0702790973	-0.0339452652	-0.0234931826	-0.0468466331	0.0178145327	0.0336096981	-0.0545342958	-0.0122110347	-0.0513243632	0.0112638255	-0.022656119	0.0935753367	-0.0378990258	0.085765348	0.0621927651	-0.0824930013	0.0889744433	-0.0271365807	-0.1301128814	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0271831	0.0084277	0.00073892092561	7.102612729000005e-05	-0.00615689	-0.00471646	3.79072944721e-05	2.2244994931600003e-05	-0.0333105	0.0155850999999999	0.00110958941025	0.0002428953420099	0.0007661709999999	-0.0008827890000001	7.793164185211768e-07	5.870180012408468e-07	0.00200445	-1.0839999999999808e-05	1.1750559999999582e-10	4.0178198025000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58151.1168221713	-16.795664608674997	282.09434964709783	3381552387.665814	100493.93922676943	183.185191173412	10099031821.31363	33556.81426523951	54701.1161226939	13.255618175819109	175.71141322310592	2992212105.0684423	67043.15791029438	55938.19833058802	0.906868	18.424332	0.0801782399999999	0.0415735	0.0273449711	-0.0287671282	-0.0228654349	-0.0055027617	-0.0131916869	0.0436242012	-0.0319718534	-0.0159047987	0.0391417037	-0.010173149	0.083738118	-0.0505800664	-0.0051511325	-0.0718061551	0.162771772	-0.0587685414	-0.0034843988	-0.0473553728	-0.0647485792	0.0004678798	-0.0854230126	0.1049668877	0.1806521037	-0.0665898163	0.0256308767	-0.0145276393	-0.053596158	-0.0149297953	0.0181212613	-0.0822597623	-0.0402897524	0.1770155013	0.0483150544	-0.0976112339	-0.0669895941	0.1264603059	0.0479133765	0.0308734666	-0.0382525713	0.0036971463	-0.0031479941	-0.0190091384	-0.0802489909	-0.0921212631	-0.1441202316	0.0582684475	0.0071614034	-0.0066871231	0.1601482166	0.0114403425	-0.053523967	-0.0391040813	-0.0703419916	0.0745448987	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0161538	-0.0110293	0.00026094525444	0.00012164545849	0.0151523	0.02130919	0.00022959219529	0.000454081578456	-0.0314182	0.0018922999999999	0.00098710329124	3.580799289999998e-06	0.00126647	0.0005002990000001	2.5029908940110005e-07	1.6039462609e-06	0.0015858	-0.00041865	1.7526782250000002e-07	2.51476164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58212.91606596802	61.799243796718656	3819.146533846269	3388743596.9034376	100048.3134571606	-445.6257696088287	10009665025.622265	198582.3265394609	54677.804540427336	-23.311582266564077	543.4298677707845	2989662309.361176	66865.04990966452	55963.40004256527	0.8876619999999998	18.034134	0.07462752	0.0421899	0.0240319271	-0.0425030551	-0.0307989651	-0.0192455233	-0.0572489964	-0.0193371414	-0.0267578364	0.0536345142	0.0445006395	0.0591595286	0.1160336497	-0.0419172839	-0.0157020703	-0.020870448	-0.0181655721	-0.0475115598	0.0716727003	0.0655051495	-0.0381279747	0.0621969349	0.0104369683	0.0465305085	-0.0597753562	0.0037237735	0.0492750389	0.0222802318	-0.0422411628	0.040965216	-0.0634395463	0.0326677858	0.053487438	0.0907153735	-0.0954122751	-0.1132107187	-0.0140150895	-0.0498368561	-0.01950098	-0.00080941	-0.0983975967	0.0061698113	0.0232952541	0.0482048146	-0.0162164333	0.0120628605	-0.0794105527	0.0483925177	0.0945255886	0.0699021259	-0.0222808881	-0.0271669682	0.0764041489	0.005249693	-0.0175616939	0.0362689706	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0118286	-0.0043251999999999	0.00013991577796	1.870735504e-05	0.0111414	-0.0040109	0.0001241307939599	1.608731881000001e-05	-0.00592253	0.02549567	3.5076361600899994e-05	0.0006500291887489	0.000882257	-0.000384213	1.47619629369e-07	7.783774140490001e-07	0.00156391	-2.1890000000000104e-05	4.791721000000045e-10	2.4458144881e-06	-0.000409812	-0.000409812	1.6794587534400002e-07	1.6794587534400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58175.80326370156	-37.112802266463405	1377.3600920696113	3384424085.376909	100038.09792140935	-10.2155357512529	10007621035.733486	104.35717068512616	54835.60181546499	157.79727503765025	24899.98000930784	3006943226.4642267	67130.9118275946	56637.88538886253	1.080972	21.9615	0.1157874999999999	0.0548593	0.02706227	-0.0205062546	0.0237441665	-0.0472215464	-0.0013091041	0.0282286858	-0.0139157577	0.0402958509	-0.0332489726	0.0611565713	0.0283913563	0.0308661893	0.1607613944	-0.0653900247	-0.0022826239	0.0703666277	0.0046035247	-0.0059261814	0.0451411738	-0.0906466683	-0.0797711929	0.0081521752	0.1135393885	-0.0647936735	-0.0412008477	-0.028194746	0.0356154041	-0.0404663391	-0.0523625746	-0.0613253215	0.0600287629	0.0487589506	-0.1320900262	-0.043215001	0.0263895583	0.0285671503	-0.0595286884	-0.0149475521	-0.014952547	0.0508954992	-0.0936595111	0.0406851072	-0.0141529871	0.1444555717	0.0471517418	0.0467186477	0.0339993482	0.0082857892	0.02560768	-0.0022854147	-0.0069360058	-0.0317981388	-0.0944508622	-0.0247641828	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00635638	-0.00547222	4.04035667044e-05	2.99451917284e-05	0.021372	0.0102306	0.0004567623839999	0.0001046651763599	0.014173	0.02009553	0.000200873929	0.0004038303259809	0.000423708	-0.000458549	2.1026718540100003e-07	1.7952846926400002e-07	0.000832488	-0.0007314219999999	5.349781420839999e-07	6.930362701440001e-07	-5.293960000000001e-23	0.000409812	1.6794587534400002e-07	2.802601248160001e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58185.72864793325	9.92538423169026	98.51325214668564	3385579018.29092	100518.21376371068	480.11584230132576	10103911298.247034	230511.2220287115	54878.76077160204	43.15895613705652	1862.6954948403688	3011678383.8267274	67135.11304781427	56079.52665358856	1.040833	21.146029	0.1118937799999999	0.0537178	0.020583018	-0.0385472641	-0.0048429178	0.0577233812	0.0216679608	-0.0136550288	-0.0168992917	-0.0547814881	-0.0477267972	-0.0539312505	-0.0119857123	-0.0166517496	-0.0318069081	0.0205138035	-0.0016302033	0.01334188	0.0513653505	-0.0275000865	-0.0425169434	-0.0206152021	-0.1039880562	-0.0109464985	-0.0597742801	0.1540494972	0.0419262328	0.0127328591	0.0262585334	0.0475016394	-0.0043373019	-0.0485485971	0.0080805389	0.0134641812	-0.1422110767	0.0515701472	-0.0010909935	-0.0946524992	-0.0227031927	-0.0384442712	0.0348300936	0.0205519948	0.0503514265	-0.0329007324	0.0540452728	-0.0843033702	0.0026631373	-0.0012338714	0.014494399	-0.0009879895	0.0243982261	0.0567620392	-0.0521682781	0.008741198	0.0361665378	-0.0571491107	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0161017	0.00974532	0.00025926474289	9.49712619024e-05	0.0155731	-0.0057988999999999	0.00024252144361	3.3627241209999994e-05	-0.00592356	-0.02009656	3.5088563073599994e-05	0.0004038717238336	0.0008439489999999	0.0004202409999999	1.76602498080916e-07	7.122499146008312e-07	0.00161167	0.0007791819999999	6.071245891239998e-07	2.5974801889e-06	-0.000325637	-0.000325637	1.06039455769e-07	1.06039455769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58250.16179295338	64.43314502013527	4151.630177185783	3393081348.905246	100824.16243920736	305.94867549667833	10165511731.56767	93604.5920381718	54929.51860763366	50.75783603161835	2576.3579186126544	3017252014.4663725	67082.14569152228	55965.52195741478	1.034741	21.022249	0.12052571	0.0551783	0.0344685907	-0.049007924	-0.0172998977	0.0398745599	-0.0549382309	0.0022925431	-0.0731308748	-0.0067566919	-0.0771184401	-0.0035392327	-0.0032822907	-0.0381734265	0.0514865638	-0.0176990877	0.0487294777	0.0221887334	-0.0450455264	0.0248592665	-0.0910162276	0.1113695248	-0.0984030954	-0.0520937539	-0.013442297	-0.0751947428	-0.0589507749	-0.0162242391	0.1230714419	-0.0874082767	-0.0076519928	0.0330446333	-0.01557184	0.0458634464	0.0243403811	-0.1172324808	-0.0712801074	-0.0499289984	-0.050720986	-0.0727613781	-0.0142321973	0.0731693753	-0.0039489722	-0.0245501581	-0.0646042906	-0.0315495994	-0.0333863898	0.0111109995	-0.0400199752	0.0079372057	0.0708895381	0.0049745365	-0.0478377873	0.018649808	0.0031509294	0.0430630344	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0293344	0.0132327	0.00086050702336	0.00017510434929	-0.0111897	-0.0267628	0.00012520938609	0.00071624746384	0.0213914	0.02731496	0.00045759199396	0.0007461070398015	0.000602441	-0.0002415079999999	5.8326114063951714e-08	3.62935158481e-07	0.00111451	-0.00049716	2.471680656e-07	1.2421325401e-06	0.0	0.000325637	1.06039455769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
