global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
57688.62968906343	33.00968402787112	1089.6392396198896	3327977995.4018908	100201.10095589804	117.58106135344131	10040260632.774073	13825.305989001734	54276.296461952414	-49.30405612727191	2430.8899506011785	2945916357.625748	66356.48739561123	57307.32424227325	0.948004	16.853535	0.077994483	0.0380918	0.0357187473	0.0711696031	-0.0884417159	-0.0243147034	-0.0727087201	-0.0600024264	0.0408552964	-0.0834538368	0.0204331847	-0.0517065244	0.0551597166	0.0356480199	0.0738478557	0.1160868591	0.052079808	-0.0576518515	0.0567361568	0.0248988758	-0.1511959193	-0.1139759724	-0.0065949788	-0.0404270165	0.0651519265	-0.081814349	-0.1704540967	0.0960065214	0.0077605717	-0.0096994799	0.0888588834	-0.0030830838	0.0569363061	0.0461365428	0.0499768492	-0.0036402131	-0.0466750809	-0.0248439297	-0.0546257945	-0.0540603451	-0.0769780915	-0.0743568298	-0.0601376953	-0.0834813916	-0.0679443223	0.0323418884	-0.0249151838	0.039318203	0.0923535902	0.0548620299	-0.0950020457	0.0185298674	-0.0199903325	-0.0978025067	-0.0782729208	-0.0198552412	-0.0675555078	0.1238178908	-0.0513676753	-0.0853435533	-0.0338388546	0.0620641477	0.1042270766	0.0223655089	0.0349240379	0.0301486155	-0.0539545727	-0.0374713951	-0.0779185535	0.0835231695	0.0327623714	-0.0303211406	-0.0820001442	0.0	-0.041397	-0.0036478	0.001713711609	1.3306444840000049e-05	-0.0103044	-0.011271747	0.00010618065936	0.000127052280432	-0.000363362	0.026508438	1.32031943044e-07	0.0007026972851998	0.000233609	-0.000143232	2.0515405824e-08	5.4573164881e-08	-0.000447548	-0.0003591152999999	1.2896379869409e-07	2.00299212304e-07	6.32534e-06	-0.00022898266	5.24330585806756e-08	4.00099261156e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57457.13793825844	-231.4917508049912	53588.43069076013	3301322700.056057	99624.52684380332	-576.5741120947205	9925046348.851688	332437.7067378153	54285.283987915405	8.98752596299164	80.77562293544881	2946892057.648625	66518.12187111318	56394.11059820856	1.174013	20.871511	0.0748795349999999	0.0399082	0.0913905976	0.0326147669	-0.1068579099	-0.0991001367	0.0303003346	0.0498769192	0.0179977815	-0.0445413663	0.0545003372	0.1133357615	0.0344415017	-0.0019203913	0.0970654037	0.0126120125	-0.0221208989	0.0424051894	0.0264670086	0.0561430709	-0.035127764	-0.1128376101	0.1377008445	-0.0201126287	-0.043723571	0.0392779537	-0.0651407508	0.010432802	0.026018509	-0.1135211652	-0.1038603972	0.0527861383	0.1438558768	0.099228818	-0.0509282979	0.0242468593	-0.0839445767	0.0611859272	0.0044637507	0.108374314	-0.0779482553	0.022171756	0.0414644	0.0912286705	0.0588224988	0.0145031892	0.0432088068	-0.0799659154	-0.0335370241	0.0033441031	-0.0935209531	-0.0051115456	0.1247083168	0.0283529529	-0.1720615152	-0.0544659923	-0.0256292828	0.0151107692	-0.0096235239	-0.0526837259	-0.0265879504	-0.0136106776	0.0778849187	0.0104574826	0.1474300977	0.1056182986	-0.1016054209	-0.0309869475	0.0707988229	0.0825135305	0.0295031331	-0.0351832359	-0.0859457121	0.0	-0.0580355	-0.0166384999999999	0.0033681192602499	0.0002768396822499	0.00478746	0.01509186	2.2919773251600003e-05	0.0002277642382596	0.00470788	0.005071242	2.21641340944e-05	2.5717495422564e-05	0.0008599	0.000626291	3.922404166810001e-07	7.3942801e-07	-0.000453303	-5.755000000000029e-06	3.312002500000033e-11	2.05483609809e-07	0.000135838	0.00012951266	1.67735291002756e-08	1.8451962244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57516.69257910981	59.55464085136919	3546.7552469355714	3308169925.2398257	99347.0784849616	-277.4483588417206	9869842003.49712	76977.59182396418	54272.07873867069	-13.205249244718289	174.37860761513292	2945458530.616471	66250.08687450027	56234.90214637748	1.028599	18.286348	0.08414193	0.0402004	0.101004294	-0.0011482021	-0.1189280547	0.0061357673	0.0358308685	-0.00904453	0.0188405679	-0.0637540361	-0.0291012858	0.0127575405	0.0561753036	0.0088718732	0.0418734457	0.043529748	0.014724111	-0.0709984787	-0.0670498364	0.0742932705	-0.06086422	0.0035532817	0.0866351393	0.0558403202	-0.1002240676	0.0196452298	0.0231353561	-0.0590639544	-0.0502731293	-0.0540042656	-0.0344484979	0.0283499982	0.0230966723	0.0067373348	0.0235301595	-0.059509038	-0.0660032564	-0.119036889	-0.0058093073	-0.0668160064	-0.0383209396	-0.015248162	-0.0154339235	-0.0065502055	-0.0673711877	0.0789518907	0.0517179922	0.0197684718	0.0327201696	0.023803698	-0.0343182692	0.0443129524	0.0626432212	0.0767118792	-0.0437992301	0.010275625	0.0223332667	0.0079183531	-0.0636095754	0.0010792993	-0.0835099619	-0.0348634114	-0.0511390931	0.0586451148	0.0683450832	0.0451422559	0.0632964245	0.0306572238	3.6958e-05	0.0814810938	0.0262112912	-0.0399578602	-0.0895114754	0.0	-0.0624964	-0.0044609	0.00390580001296	1.9899628810000035e-05	0.00930141	0.0045139499999999	8.65162279881e-05	2.0375744602499996e-05	-0.024204	-0.02891188	0.0005858336159999	0.0008358968051344	0.000239107	-0.000620793	3.85383948849e-07	5.7172157449000013e-08	-0.000288741	0.000164562	2.7080651843999998e-08	8.337136508100001e-08	0.000275587	0.000139749	1.9529783001e-08	7.5948194569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57624.76143017055	108.06885106073604	11678.876569587552	3320613129.884072	99784.7693212724	437.6908363107941	9957000188.499544	191573.26819044235	54323.13154385385	51.05280518316431	2606.3889170701286	2951002620.7308493	66151.84000061078	56430.62996900639	1.13046	20.097237	0.09741782	0.0514152	0.0708168543	-0.0958693752	-0.0780835174	-0.026689741	0.036129416	-0.1089523401	-0.0454992515	-0.0394966203	-0.0705180301	-0.0316168791	0.0212516124	0.0610169239	-0.0737376367	-0.011516689	-0.0282855817	-0.0253900068	0.0622867118	0.0307691763	0.066534541	-0.0432260551	-0.0273337739	0.0118711605	0.0196966327	0.0185863884	0.0268981261	-0.1391497728	-0.0707575515	0.0252777194	-0.0094278253	0.0456444504	-0.0067779763	-0.0031619459	0.1109317883	-0.1320647454	0.0221581139	0.077079327	0.0127672729	-0.0067921809	-0.0463357797	0.0386188743	0.0427200499	0.0546691797	0.0958695956	0.0004542756	0.0070154592	0.1329007401	-0.0147057724	0.0036702964	-0.0376799552	-0.0898881614	-0.0030480325	0.0607185447	0.087359867	0.0373904854	0.02041854	0.0134084748	-0.053322152	0.0557774957	0.0413044063	-0.0152631127	0.0278666908	0.0697635663	0.0249167111	0.0318651304	0.0181141239	-0.036873294	0.0817453662	0.0804261446	0.0228904837	-0.044633143	-0.0926816764	0.0	-0.0360943	0.0264020999999999	0.00130279849249	0.0006970708844099	-0.00273057	-0.01203198	7.456012524899999e-06	0.0001447685427204	0.0119968	0.0362008	0.00014392321024	0.0013104979206399	5.07132e-05	-0.0001883938	3.5492223878440015e-08	2.57182865424e-09	-0.000556006	-0.0002672649999999	7.143058022499998e-08	3.09142672036e-07	0.000275587	0.0	0.0	7.5948194569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57770.97087593748	146.20944576693	21377.202031472847	3337485075.948416	99280.52586057488	-504.2434606975148	9856622815.15228	254261.46765620616	54268.56153228852	-54.57001156533079	2977.886162240336	2945076770.7837853	66372.50534298374	56655.61106602877	1.270225	22.581964	0.0837561	0.0441743	0.0700334606	-0.1414014009	0.0475916938	0.0870487036	0.129439565	0.008239857	-0.0072562068	0.0706262593	-0.0539924532	0.0842415507	0.0435222994	0.0319482733	-0.076574163	-0.0180302332	-0.0901779815	0.0122342113	-0.0859836556	-0.1855705803	0.1579274063	-0.0876256866	0.0321347065	0.0840181632	-0.1423063258	-0.0699531253	0.0473405439	0.0585052863	0.040153206	0.0402515597	-0.0564055595	0.0572309397	-0.0372157518	0.0086095524	-0.0503950252	-0.0604112616	-0.1152737698	-0.0002710039	-0.0211944561	0.0280318564	0.0357602917	-0.0771553913	0.0414130497	-0.0712903929	0.0414988703	-0.0733328842	0.0792961495	0.0190035682	-0.0637898995	-0.0267682345	0.0651182458	-0.0482417707	0.1408918048	0.0371749636	0.0968034319	0.1302760917	0.0766403832	-0.0581822461	0.2045730117	0.0089041627	0.1405761267	0.1133931083	0.0835041519	0.0833151272	0.0361197411	-0.0809605132	-0.0462776972	-0.0633568136	-0.0300748655	0.0793489744	0.0195443802	-0.0491974607	-0.0954423056	0.0	-0.0360987	-4.399999999994686e-06	0.0013031161416899	1.935999999995324e-11	0.00911764	0.01184821	8.31313591696e-05	0.0001403800802041	-0.0127503	-0.0247471	0.0001625701500899	0.00061241895841	0.000465832	0.0004151188	1.7232361811344004e-07	2.16999452224e-07	-0.000427663	0.0001283429999999	1.6471925648999985e-08	1.8289564156900001e-07	-0.000124079	-0.000399666	1.59732911556e-07	1.5395598241e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58069.44803104944	298.47715511196293	89088.61212373078	3372060794.630752	99151.41123280184	-129.11462777304405	9831002349.456182	16670.587104971717	54368.03259535498	99.47106306645584	9894.492387570832	2955882968.2895813	66334.82466295753	58643.62972051605	1.225929	21.794468	0.0919882	0.0423166	-0.0426053056	-0.0719635753	0.0926326969	0.0795715958	0.0845561536	0.0420531001	-0.0276746771	0.0531826456	-0.0579198372	0.0006683073	-0.015078652	0.0279506125	0.020272522	-0.1250008438	0.0752247239	-0.0350477227	-0.0181571964	-0.0073750904	-0.0024439375	-0.0572347213	-0.0198950496	-0.0610279435	0.1119159116	0.0398158614	0.1544752808	0.0338735569	-0.1215834455	-0.1033687762	0.0745298696	0.0398526846	0.022511005	0.0705315759	-0.0800574438	-0.0501685714	-0.003865991	-0.1237429952	0.0363139309	-0.0386798198	-0.0628445633	0.0194893301	-0.0603640845	-0.0904889218	-0.0423313344	-0.0610178872	0.0427015993	0.0216836512	-0.013672413	-0.0727272899	0.1095111281	0.0918441241	0.0091587778	-0.0105312146	0.08821237	0.030248843	0.0733642077	0.0116601778	0.017888124	-0.0542548206	0.0546087575	0.0522389461	-0.0836530866	0.0249669089	0.1087532797	0.1010722066	0.0046163932	-0.0061913575	0.0522793501	0.0782498808	0.0161766785	-0.0536394658	-0.0977811635	0.0	-0.026428	0.0096706999999999	0.000698439184	9.352243848999994e-05	0.00221494	-0.0069026999999999	4.9059592036e-06	4.764726729e-05	-0.0450517	-0.0323014	0.00202965567289	0.00104338044196	0.000202131	-0.000263701	6.9538217401e-08	4.0856941161000003e-08	-0.000228762	0.000198901	3.9561607801e-08	5.2332052644e-08	0.000275587	0.000399666	1.59732911556e-07	7.5948194569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57973.29611996808	-96.1519110813606	9245.190004597876	3360903063.013506	99713.44823218856	562.0369993867207	9942771758.353348	315885.5886796287	54417.11465610838	49.08206075340422	2409.048687800863	2961222367.4960456	66355.98781483209	59027.73349969879	1.098904	19.536224	0.04754946	0.0294442	-0.0639487865	-0.0209581732	0.1181330906	-0.0257402479	0.005494117	0.0465410656	-0.0465948297	0.0652172049	-0.0328405063	0.0057897188	-0.0610968913	0.0028362054	-0.1502309597	-0.0557161956	0.0030822706	0.0536748553	0.154921474	0.0334932096	0.0046276042	0.0368877908	-0.1108999147	-0.1605700763	-0.002301688	-0.0308434428	-0.0314267906	0.0041130823	-0.0111159701	0.0617833906	-0.0068342219	-0.0212139345	0.0792691556	-0.0850553178	0.0934192012	-0.0403839129	0.0189408574	0.0179638474	0.0372763735	0.018707655	-0.0613755322	-0.1044776852	0.1099388961	0.0166971542	0.0630091084	-0.0390380105	-0.0367653932	0.0363611798	-0.0425631204	-0.0369912773	0.1102571888	-0.0939427432	-0.1174559422	-0.0263190709	0.0309767838	-0.0885193547	0.0285035417	0.0966400874	0.0413375936	0.0391446618	-0.0284921838	-0.0730407503	0.0820557962	-0.098956531	-0.0187559606	-0.0019925855	-0.0298575298	0.0770805068	0.0340888201	0.0771291676	0.0127911001	-0.0579481147	-0.0996879144	0.0	-0.0269243	-0.0004963	0.00072491793049	2.463136900000016e-07	0.0105145	0.00829956	0.00011055471025	6.888269619359998e-05	-0.0298476	0.0152041	0.0008908792257599	0.00023116465681	-0.00020888	-0.0004110109999999	1.6893004212099996e-07	4.36308544e-08	-0.000288741	-5.9979000000000016e-05	3.597480441000002e-09	8.337136508100001e-08	0.000275587	0.0	0.0	7.5948194569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57920.17447816044	-53.12164180763648	2821.908828338832	3354746611.5805483	99813.80191946193	100.35368727336754	9962795053.61758	10070.86254936085	54360.50025372923	-56.6144023791494	3205.1905567482368	2955063987.835696	66357.71912341195	57988.4437911448	1.132442	20.132469	0.07897732	0.0562873	-0.0276741912	0.0660355105	-0.0309519902	0.0048446907	-0.0493903883	0.0273896251	-0.0442145943	-0.0014687603	0.0825485676	-0.0399963414	-0.016897287	-0.0369137449	0.0595960286	-0.0396468625	-0.0091578224	-0.0243765935	0.0495716075	-0.0140364067	0.0689829375	0.0283437613	0.0062615381	0.0970347262	-0.0462956725	0.0150493238	0.0236732933	0.0407491787	0.1053523632	-0.0103924721	0.0675126919	0.0577431885	0.0095735099	-0.072850832	-0.0176515908	0.0460859801	0.0340050995	-0.0270070134	0.1240074641	-0.0337132741	0.0280323243	-0.0208485909	0.0313216118	-0.0026857622	0.0534880427	0.1165287156	-0.0057990472	-0.0339261152	0.0173139891	-0.0122973367	-0.0336701218	0.0732219221	-0.0977431334	0.0188577413	-0.0173048627	-0.0783826677	0.0630166106	-0.0261270747	0.1171446267	0.07817731	-0.1344513421	0.0047334172	0.008215055	-0.0313699614	0.0355279279	-0.0940062764	0.0489132879	0.0061734322	-0.0257629426	0.0759871442	0.0093913865	-0.0621126955	-0.1011541321	0.0	-0.0360957	-0.0091714	0.00130289955849	8.411457796e-05	0.00951898	-0.0009955199999999	9.06109802404e-05	9.910600703999996e-07	-0.0747507	-0.0449031	0.00558766715049	0.00201628838961	0.000268967	0.000477847	2.28337755409e-07	7.2343247089e-08	-0.000288442	2.990000000000458e-07	8.940100000002736e-14	8.319878736399999e-08	0.000275587	0.0	0.0	7.5948194569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58037.60283496624	117.42835680579446	13789.418982108977	3368363342.829281	100303.30198778796	489.5000683260296	10060752389.653387	239610.31689118763	54407.925084969786	47.42483124055434	2249.114618195059	2960222312.0516844	66397.62210571028	58854.41830336463	1.051014	18.684853	0.03970972	0.0204618	-0.0827957457	-0.0062750227	-0.0967223397	-0.0350642876	-0.0398423426	-0.0180455146	-0.0607545688	-0.1095097993	0.0115952894	-0.0608818646	-0.0137176227	0.1254456138	0.0242996771	0.0622234657	-0.0379383897	0.0058330222	0.0963975099	0.0828675902	-0.0081502615	0.0295079509	-0.0102305587	0.005683065	0.0944812925	0.0652812767	0.0211265872	0.049687294	-0.0415661707	0.0484394496	0.0131268388	-0.0871415313	-0.0425507508	-0.0114624798	0.0305696093	-0.0777328701	0.0060201205	-0.0421436015	0.0521887638	0.0049350598	-0.0477862387	0.021044352	0.0524372621	-0.0069818435	0.0512534653	-0.049331262	-0.0275793909	0.0822601667	0.0810132502	-0.0764394624	-0.0638577412	0.0015668997	-0.0320014486	0.0031581138	-0.0427819018	-0.0532897469	-0.0428778045	0.034910892	-0.0486738969	0.0227559955	0.0666583099	-0.0259411958	-0.081333298	-0.0184237564	-0.0035417603	0.0332634075	0.0307939507	0.0553599691	0.0164914762	0.0748241264	0.0059812946	-0.0661228543	-0.1021733373	0.0	-0.0385072	-0.0024114999999999	0.0014828044518399	5.8153322499999855e-06	0.0126738	0.00315482	0.00016062520644	9.952889232400004e-06	-0.0690471	0.0057036	0.00476750201841	3.253105296000004e-05	2.88731e-05	-0.0002400939	5.7645080817210006e-08	8.3365590361e-10	-0.000200695	8.774699999999997e-05	7.699536008999995e-09	4.0278483025e-08	3.46319e-05	-0.0002409550999999	5.805936021601e-08	1.1993684976100003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57869.05710587277	-168.54572909346462	28407.662795647564	3348827770.322764	99963.6651423848	-339.6368454031617	9992734348.698835	115353.18675541117	54346.6587577889	-61.26632718088513	3753.562846235264	2953559318.135553	66419.05605899075	58924.139867802165	1.035416	18.407543	0.0800838499999999	0.0376043	-0.0647255736	-0.0147661051	-0.0474938261	-0.0502670463	-0.0281198627	0.0694967391	-0.0431867696	-0.0864571028	-0.0400561441	0.0675858673	0.0007677468	0.0732775062	-0.0203497661	-0.0082078235	-0.0729379758	0.1175126713	-0.1075773195	0.076518061	-0.0102302563	0.0863047102	-0.0926862701	0.1488698226	0.0558705491	0.0243921795	-0.005066465	-0.0387385569	0.0431357024	0.0158179337	0.1062432811	0.0632118755	-0.0367254303	-0.115829622	0.0961878645	-0.150299733	0.0669196758	0.1106201427	0.0380517249	-0.0137514728	0.0549837395	-0.0384907119	-0.2012415796	-0.0434089602	0.1268687243	-0.0448858982	0.0083899142	-0.0107774909	0.0457723828	-0.0519460563	-0.0233564032	-0.0846860654	0.0653519374	-0.0103824164	-0.0360664882	0.0431919917	0.033759396	-0.0814588901	-0.0919624392	0.0983902165	-0.1318231509	0.0965294881	-0.0165824568	-0.0315936487	-0.0433974848	-0.0321960462	0.1404290105	0.0583331622	0.0743672601	0.0736404353	0.0025645928	-0.0699686213	-0.1027410258	0.0	-0.0360637	0.0024435	0.0013005904576899	5.970692250000006e-06	0.0342007	0.0215269	0.00116968788049	0.00046340742361	-0.047779	0.0212680999999999	0.002282832841	0.0004523320776099	0.000428132	0.0003992589	1.5940766922921e-07	1.83297009424e-07	-0.000257388	-5.6693e-05	3.2140962489999994e-09	6.6248582544e-08	0.000275587	0.0002409550999999	5.805936021601e-08	7.5948194569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57783.36286440495	-85.69424146781967	7343.503020744984	3338917023.919493	99827.7426074552	-135.92253492958844	9965578194.100328	18474.935501685188	54245.8613871318	-100.79737065709924	10160.10993138465	2942613477.631917	66362.16497312544	58315.67089161715	0.925535	16.454096	0.056277735	0.0302791	-0.0160922052	-0.0266684058	0.0073574274	-0.0378953076	-0.022365094	0.0821955034	0.0444068486	-0.0557562326	-0.083822258	-0.0032062411	0.0714333037	0.0723477192	-0.0571875136	-0.0611220181	0.0660734738	0.0288815251	0.0321108417	-0.0101231469	-0.0096528824	0.0629539344	0.0421133622	-0.0238175184	0.0513332822	0.0154633116	-0.1316696347	-0.0121990826	-0.0418215352	0.0653544916	0.0345702627	-0.015854999	-0.0239038378	0.1915485827	-0.0088304444	-0.0586329081	-0.0754962484	-0.0800383999	-0.1261499804	0.0367968339	-0.029769787	0.0516951569	0.03702979	-0.0468181519	0.039598182	-0.0336597307	0.0346577911	-0.0076843423	0.1246042211	-0.0033797876	0.0631439974	-0.0614082143	0.0253196386	-0.0290071311	-0.0168733258	0.0034904982	-0.0160592566	-0.0375534675	-0.0581422384	-0.0431259184	0.0011114008	-0.0235572106	0.0962106982	0.013581713	-0.0535136783	0.054009109	0.0317637791	0.0715713935	0.0541758721	0.0724363981	-0.000854943	-0.0736404353	-0.1028546891	0.0	-0.055963	-0.0198993	0.003131857369	0.00039598214049	0.0255414	-0.0086593	0.00065236311396	7.498347649000003e-05	-0.0593213	-0.0115422999999999	0.00351901663369	0.0001332246892899	0.000489545	6.141299999999996e-05	3.771556568999995e-09	2.39654307025e-07	-0.000257388	0.0	0.0	6.6248582544e-08	1.34633e-05	-0.0002621237	6.870883410169e-08	1.8126044689e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57774.675090242126	-8.687774162826827	75.47741990428138	3337913081.783044	100610.08984041704	782.347232961838	10122390177.696789	612067.1929230444	54414.85844859328	168.99706146147946	28560.006782615063	2960976819.9804435	66439.72782710333	57754.16378759821	1.156382	20.558077	0.187276565	0.104587	0.0289204844	-0.0502899668	0.0743633427	-0.0258705111	-0.0777033105	-0.0952934023	0.0496347104	-0.0246903211	-0.0453225277	0.0087812895	-0.0465017729	0.0319226886	-0.1286337793	0.0644142153	-0.1081754458	-0.0560636667	0.034316735	0.07140475	-0.0656224161	0.1286190935	-0.0928216087	0.0315048854	0.1056460928	0.0331210013	0.0689832306	-0.0018531876	0.1692196122	-0.0245262342	0.0164877264	-0.1084496588	0.0196907051	0.0014065881	-0.0506011711	-0.1400627922	-0.0302705256	0.0756342811	0.0013410812	-0.0364355045	0.0101527807	0.0127626099	0.033930077	0.023625124	-0.1513644072	0.1143912267	-0.0944175834	0.0788518753	0.0262761654	0.0481708941	0.0332180486	-0.1456318052	-0.030242643	-0.0636442373	0.049638119	-0.054377714	-0.0454728671	0.0559239658	-0.0286163622	-0.1759532587	0.0487402229	-0.0344156548	-0.1668697151	0.0307440083	-0.0490661012	-0.1115233645	0.068196608	0.1210864223	0.0307040842	0.0712123474	-0.0042735341	-0.0771291676	-0.1025138249	0.0	-0.0931913	-0.0372283	0.00868461839569	0.00138594632089	0.0227178	-0.0028235999999999	0.00051609843684	7.972716959999995e-06	0.0157492	0.0750705	0.00024803730064	0.00563557997025	6.05851e-05	-0.0004289599	1.8400659580801e-07	3.6705543420099995e-09	0.000678443	0.000935831	8.75779660561e-07	4.6028490424900004e-07	-6.48291e-05	-7.82924e-05	6.12969989776e-09	4.202812206810001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57642.79456139659	-131.88052884553326	17392.47388857753	3322691764.8473725	99163.43789329138	-1446.6519471256615	9833387414.816658	2092801.856122468	54254.6590764256	-160.1993721676772	25663.83884291795	2943568031.4991717	66483.09048368648	57106.84976902682	1.352214	24.039562	0.08528679	0.04172	0.0792822631	0.0232263593	0.0868456141	0.0647963853	0.0243210159	0.0701670771	0.095910179	0.1048362047	-0.0326520206	0.0632679885	0.0433623424	-0.0578282897	-0.0490128485	-0.0558919706	0.0323352352	0.0172283351	0.0469187755	-0.0351015892	-0.0534877641	0.047322772	0.0133897924	-0.0065073868	-0.004461496	-0.019634406	-0.0084331509	-0.0486817055	-0.0339445657	0.0694508127	-0.0005542384	-0.0030486044	-0.0712786953	0.0547109571	-0.0544345579	0.0253355871	0.0493458613	0.0739637102	0.0015567155	-0.2248974864	-0.0189660711	0.0143581993	-0.0254363965	-0.1005488789	0.0151631478	0.0388481358	0.0337728163	-0.0996360412	-0.0075245469	0.074918372	0.1139319524	0.0197512372	0.0497117692	-0.0043173787	0.0580423543	-0.1301921506	0.0362308322	0.0605933221	-0.0227735077	-0.0436043269	-0.0604536381	0.0289878582	0.0554139128	0.1121745639	0.0510904418	0.032807543	-0.0041691845	-0.0352309544	0.0850632864	0.0699686213	-0.0076874025	-0.0804261446	-0.1017199394	0.0	-0.119248	-0.0260567	0.014220085504	0.00067895161489	0.03856	0.0158421999999999	0.0014868735999999	0.0002509753008399	0.0208129	0.0050636999999999	0.0004331768064099	2.564105768999997e-05	0.000541861	0.0004812759	2.316264919208101e-07	2.93613343321e-07	0.000528335	-0.000150108	2.253241166400001e-08	2.79137872225e-07	-0.000199929	-0.0001350999	1.825198298001e-08	3.9971605041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57789.520914655135	146.72635325854208	21528.62274055048	3339628727.5453634	99520.16826371851	356.7303704271326	9904263891.238846	127256.55718507923	54246.99681363293	-7.662262792669935	58.71027110393408	2942736663.2983017	66312.66471909426	57286.12856690288	1.084496	19.280092	0.0990305	0.0571135	0.0520790765	0.0059014605	0.0379542155	0.1207513466	0.0109431363	-0.0564987252	0.0810578191	0.052552571	-0.0345647812	-0.0204329811	0.0526427963	-0.0460630493	-0.0699310904	0.042705218	-0.0309475396	-0.0746119812	-0.0461311762	-0.0095956342	0.0126269078	0.0412602173	0.0694215367	-0.1161318159	0.0053657174	-0.0060671916	0.0395931448	0.0005993414	-0.0588545921	-0.0669112663	-0.0157440356	-0.021358853	-0.0296055911	-0.0471471183	-0.0816160705	0.0468400441	-0.0142333622	-0.1516282553	0.081118195	0.0914344445	0.0585243681	0.0142657265	0.1055157034	-0.018967865	0.0396001855	0.1261348577	0.0084647239	0.0312089639	-0.009723142	0.1071502238	0.0516920076	0.0433794536	0.0263639429	0.0511529054	0.1230620394	-0.0968967511	0.0552255597	0.0026839045	0.0227338372	0.0071350128	0.0270774638	-0.0461620295	-0.1105792251	-0.0982529016	0.0453488504	0.0548363884	-0.0682958218	0.0123227097	-0.0438370529	0.0687055636	-0.0110927757	-0.0835231695	-0.1004765409	0.0	-0.0991869	0.0200611	0.00983804113161	0.00040244773321	0.0334054	-0.0051545999999999	0.00111592074916	2.656990115999995e-05	0.0242188	0.0034059	0.0005865502734399	1.160015481e-05	-0.000216756	-0.000758617	5.754997526890001e-07	4.6983163536e-08	-0.000121226	-0.000649561	4.21929492721e-07	1.4695743076e-08	-0.000199929	0.0	0.0	3.9971605041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
