global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
56804.01999084718	n/a	n/a	3226696687.120566	119488.91152866576	n/a	n/a	14277599978.305311	55897.08532599804	n/a	3124484147.941906	n/a	75639.95346835547	58182.51502323324	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	-2.54477e-06	n/a	6.475854352900001e-12	n/a	0.00855777	n/a	n/a	7.323542737289998e-05	-7.21256e-05	n/a	5.2021021753600005e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0
56924.57850757979	120.5585167326135	14534.35595676785	3240407638.265615	119515.85792229326	26.946393627498765	726.108129528106	14284040294.901789	55905.85204106676	8.76671506871935	3125464292.437649	76.85529309611091	75414.7619336961	58765.43336616973	1.354451	23.371208	0.26948639477	0.128661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0437374	-0.0437374	0.00191296015876	0.00191296015876	0.0336388	0.03364134477	0.00113156886544	0.001131740077934	-0.0535559	-0.0621136699999999	0.0038581080008688	0.0028682344248099	0.00120363	0.0012757556	1.4487251769e-06	1.6275523509313598e-06	0.000645554	0.000645554	4.16739966916e-07	4.16739966916e-07	-0.00067857	-0.00067857	4.604572449e-07	4.604572449e-07	0.0
57321.140138281386	396.5616307015953	157261.12694470843	3285713106.7524934	119304.11102003166	-211.74690226159876	44836.75061738305	14233470906.28004	56010.92857902487	105.0765379581062	3137224120.2846246	11041.078829261332	75377.05580038113	59785.103848604456	1.495938	25.812582	0.06559315	0.0366368	-0.0462109431	-0.142410244	-0.2083209476	-0.1174321653	-0.1218085197	-0.0360422359	-0.0217447884	0.1335020396	-0.0037645892	0.272099141	-0.0740384876	0.1063856048	-0.1112521957	0.3172218596	0.0680842602	-0.0230975669	0.0253490757	-0.037139751	0.0509510696	-0.0077291832	0.0376668456	-0.0826888295	0.0579760021	-0.0204474985	0.0875323864	-0.183242554	0.0611419172	-0.0438071485	0.2407799797	-0.0838322439	0.0661648601	-0.1768797736	0.141277423	0.0816782708	-0.0838891054	-0.0081233247	-0.1158645162	0.1488395093	0.0573152042	0.0970513588	-0.1781886986	0.0892233208	-0.0009210735	0.0875663002	-0.0268708276	0.0477713238	-0.0216109014	0.0833830409	-0.242015582	0.2267635315	0.1033697345	-0.0617764977	0.2887473271	-0.1177776569	0.1109171366	-0.0099703398	0.2505956965	-0.2841543621	0.0734542169	-0.0444852148	0.1259129507	-0.1629105139	-0.0873606883	0.1524168365	-0.1117181541	0.150731656	0.0	0.0	-0.0437285	8.900000000006125e-06	0.0019121817122499	7.921000000010901e-11	0.0454141	0.0117752999999999	0.00206244047881	0.0001386576900899	-0.0536087	-5.280000000000562e-05	2.7878400000005933e-09	0.00287389271569	0.00165575	0.00045212	2.7415080625000003e-06	2.044124944000001e-07	0.000434585	-0.000210969	4.4507918961000024e-08	1.8886412222500002e-07	-0.000266536	0.000412034	7.1041439296e-08	1.69772017156e-07	0.0
57537.44866090096	216.30852261957625	46789.37695786373	3310557998.4058137	119634.29098761652	330.1799675848597	109018.810994339	14312363580.109703	56050.75245214332	39.823873118453776	3141686850.451451	1585.9408701547052	75404.47398314673	60641.07258099177	1.524378	26.303308	0.1626449	0.101537	-0.107697134	0.0994730611	-0.1248819509	-0.0112560523	0.0161765834	-0.1096282777	-0.2173285178	0.1099114613	0.0539184141	0.1500568636	0.191330538	-0.0699798314	0.0162095406	0.3707280949	0.1005125735	0.1509686791	-0.0507735823	0.1261380736	0.2413082659	-0.0770403996	-0.1273685092	0.0893458632	0.005245428	0.1420352927	0.188419945	-0.0563914238	0.0369127701	-0.2103488913	0.1788308258	0.1242491693	-0.1028638997	-0.1478562924	-0.0025747927	-0.0436059911	0.0537907267	0.1170242041	0.1157460202	-0.0313765101	0.0932444117	0.0652184646	0.0886319341	0.0850073548	0.1007649862	-0.094024205	-0.2103323238	0.1354903845	0.0348109388	-0.0906906531	-0.2821742417	-0.0679194299	-0.007401458	-0.1235533523	0.1151689363	-0.0132322667	-0.0929476712	0.1752383985	-0.0072152541	-0.0282707864	0.3165785045	-0.1196471033	0.2271953246	-0.0171680759	0.1899818539	0.0618436635	-0.0981656109	0.1505395713	0.0	0.0	-0.0438135	-8.500000000000174e-05	0.0019196227822499	7.225000000000296e-09	0.0335707	-0.0118433999999999	0.00112699189849	0.0001402661235599	-0.0852032	-0.0315945	0.00099821243025	0.00725958529024	-0.000220138	-0.001875888	4.8460739044000006e-08	3.518955788544e-06	0.000104934	-0.000329651	1.08669781801e-07	1.1011144355999998e-08	-0.000443437	-0.0001769009999999	1.96636372969e-07	3.1293963801e-08	1.0
57444.02809007502	-93.42057082593963	8727.403053444406	3299816363.2133284	119253.01763414196	-381.2733534745639	145369.37006973976	14221282214.848972	55960.14778304974	-90.60466909358364	3131538139.9007664	8209.206061557792	75384.13960703013	60940.35395472366	1.112581	19.197714	0.0533188	0.0303239	-0.0840927575	0.0704278213	-0.0224404747	-0.1349931036	-0.0265540202	-0.1514378272	0.0399777633	-0.0313357192	0.0950108294	0.0547636749	0.1986806261	0.23975076	0.1045482095	-0.1008053474	0.0212016499	0.1407670549	0.0150472383	0.0756003191	-0.0242061946	-0.1721810311	-0.0821169252	0.0286670694	0.1471979756	-0.0449400151	-0.1250678295	-0.0672894436	0.2309469607	0.088871618	0.1063782348	-0.0959048068	-0.0175179758	0.2011419414	-0.0761479182	0.0498936244	-0.0300077435	0.0502594167	0.0559546351	-0.0732423838	-0.1138445845	-0.0611351193	0.194551525	-0.0469895261	0.1861698144	0.0794205509	-0.0679582838	0.2219750037	-0.1180130392	0.0430874844	0.1055635871	-0.059190821	0.1593228877	0.124524823	0.1128242556	0.0413225417	0.204219072	0.0945312857	-0.192936378	0.1963349737	-0.0150361724	-0.02345241	0.1139675951	0.0777463321	0.1056154012	-0.05674711	-0.1423345832	0.1501556467	0.0	0.0	-0.0437697	4.379999999999662e-05	0.00191578663809	1.9184399999997037e-09	0.0615131	0.0279424	0.00378386147161	0.00078077771776	-0.0831297	0.0020735	4.299402250000025e-06	0.00691054702209	-0.000439472	-0.0002193339999999	1.93135638784e-07	4.810740355599999e-08	0.000281065	0.000176131	3.1022129161e-08	7.8997534225e-08	-0.00037372	6.971699999999996e-05	1.3966663840000002e-07	4.860460088999994e-09	0.0
57286.74826968302	-157.27982039200288	24736.94190254068	3281771527.31403	119241.49617030652	-11.521463835437316	132.74412891128995	14218534408.933224	55865.705337859945	-94.44244518979394	3120977032.896593	8919.375453427234	75286.6559615442	60636.68060956287	1.045262	18.036108	0.059103305	0.0307418	-0.1011589111	0.0270868832	-0.1483331721	-0.0869617757	-0.0044682499	-0.1311657112	0.1834389101	-0.0174400416	0.2268361847	-0.0187864217	0.1283867354	0.1237008978	0.1969860474	0.0379307231	-0.0954007683	0.1633099969	0.0712358431	0.1423233942	-0.0428092511	-0.2090674363	-0.0636133307	0.0260553759	-0.0504122648	-0.0142135683	-0.0174997714	-0.1023054047	-0.1806375832	0.0494239252	0.0048002962	0.0558691706	-0.1011210287	-0.1466029988	0.0852595967	-0.0413847188	-0.1550373839	0.0272515973	-0.0406418654	0.0259523298	0.1103508045	0.0262982217	0.0329365752	0.1167193406	0.1964556557	0.0839379583	-0.0075591178	0.2258575124	-0.0359700923	-0.0718614434	0.1525814069	-0.0110808733	0.0912221865	0.0697598228	0.0222167362	-0.0904713607	0.0756954275	-0.0703366615	0.1253875447	-0.0738081946	-0.0168571464	-0.0660581831	0.1205245039	-0.1047097082	-0.0474821227	-0.1413256909	0.1029883314	0.1495803714	0.0	0.0	-0.0437601	9.5999999999985e-06	0.00191494635201	9.215999999997116e-11	0.0615124	-6.999999999993123e-07	0.00378377535376	4.899999999990372e-13	-0.0608156	0.0223141	0.00049791905881	0.00369853720336	-0.000220138	0.0002193339999999	4.8460739044000006e-08	4.810740355599999e-08	0.000113818	-0.0001672469999999	2.7971559008999992e-08	1.2954537124e-08	-2.47229e-05	0.0003489971	6.1122178441e-10	1.2179897580841e-07	0.0
57203.28581728871	-83.46245239430573	6965.98095967175	3272215908.294424	119166.8933810349	-74.6027892716229	5565.576167106172	14200748478.08694	55816.73233393324	-48.97300392670149	3115507608.4379487	2398.35511360472	75330.19700322326	59878.19647316491	1.005576	17.351316	0.053506455	0.02953	-0.103916799	0.0195920145	-0.254370052	0.0084472226	0.0379075501	-0.1358937282	0.164561965	0.1250629331	0.2258349704	-0.0641021079	0.0405785	0.1789077984	0.1212435731	0.0724786271	-0.2241511371	0.202739224	0.1217960829	0.0817206935	0.0148309713	-0.0592431049	-0.104172071	0.1770759558	0.0796328851	-0.0931581612	-0.1021888439	0.1023794078	0.0949227233	0.0022589336	0.0143104376	-0.0773709452	0.1293607845	-0.0718565637	-0.0259349838	-0.0763509768	-0.0570775074	0.0890326462	0.1296859269	-0.1501416114	-0.0073998474	0.0981999535	-0.0373760322	0.0395351543	0.2282888864	0.0922995632	0.0277980344	0.2316858978	0.0701327702	-0.0084078632	0.1883040198	-0.0347636275	0.0902125107	0.1628505454	0.0256799979	-0.0688120917	0.0445826921	0.0073766482	-0.0576586279	-0.0863040818	-0.0071103194	-0.085025514	-0.0603780863	0.0066369474	-0.1967948408	-0.0182820141	-0.0734986047	0.1488144786	0.0	0.0	-0.0503654	-0.0066052999999999	0.00253667351716	4.362998808999993e-05	0.0615084	-4.000000000004e-06	0.00378328327056	1.6000000000032004e-11	-0.039544	0.0212715999999999	0.0004524809665599	0.001563727936	-0.000309616	-8.947800000000001e-05	9.586206745600002e-08	8.006312484000002e-09	0.00040901	0.000295192	8.7138316864e-08	1.6728918010000002e-07	-0.000152564	-0.0001278411	2.3275774096e-08	1.6343346849209998e-08	0.0
57226.0429881459	22.75717085718497	517.8888254231091	3274819996.0811224	119989.9751303328	823.0817492978967	677463.5660272858	14397594131.777882	55854.78462655432	38.05229262107605	3119756965.6787686	1447.9769737199988	75368.14965924995	60219.78051159646	0.993565	17.14407	0.0719356749999999	0.0362061	-0.0407398374	0.0628482736	-0.3072437186	0.0212450742	0.1723132094	-0.059540612	0.0301933015	0.0462520857	0.2495588454	0.1127463894	-0.0080008272	-0.0040312612	-0.1131195691	0.0376862158	-0.0581117781	0.1540133554	-0.1181762769	0.2144092398	-0.026111485	-0.1090892557	0.1130915781	-0.1172510527	0.1413563862	-0.1640274085	0.0116943098	0.1156650713	0.0083416475	-0.0775435723	-0.206804205	0.084262778	0.1387155267	-0.005880787	0.0087986233	-0.1360510658	-0.059942029	0.0502156272	0.1502613126	0.0592031167	-0.0606563609	0.2843113205	0.1538450043	0.0322345126	0.1610788436	-0.1539560101	-0.0051592646	0.1905640714	0.024645411	-0.1154803299	-0.0376266463	0.0803285605	-0.0705083775	0.085091814	0.1678463626	-0.1106596425	0.0712943957	-0.1664231218	0.0420611014	0.0651589491	-0.0628131428	0.0231942254	-0.2315199656	0.089573474	-0.1395055365	-0.0018591965	0.060927161	0.1478589443	0.0	0.0	-0.064235	-0.0138696	0.004126135225	0.00019236580416	0.0502372	-0.0112711999999999	0.00252377626384	0.0001270399494399	-0.0455292	-0.0059851999999999	3.5822619039999955e-05	0.00207290805264	0.000265474	0.00057509	7.047644467600001e-08	3.307285081000001e-07	0.000580805	0.0001717949999999	2.9513522024999994e-08	3.37334448025e-07	-8.325549999999998e-05	6.930850000000002e-05	6.931478280249997e-09	4.803668172250002e-09	0.0
57396.52354812795	170.48055998205382	29063.62133179465	3294360915.4108067	120376.04512727055	386.06999693776015	149050.04253552214	14490392240.482676	55925.010626636125	70.22600008180598	3127606813.589364	4931.691087489813	75271.4704518893	60253.15221370413	1.17406	20.25853	0.03977425	0.019384	0.1080215671	0.0023015522	-0.283157112	0.178358946	0.048115997	0.2831977893	-0.1043243833	0.1776475957	-0.0341797031	-0.0486128611	0.3099457623	0.0142466124	-0.006434379	0.0623323758	0.0213390459	-0.1032923442	-0.2665987547	0.1835799024	0.0544255795	0.0859671439	0.0781074917	-0.0581227725	-0.0625639735	-0.2191852771	0.0926786964	-0.1390426366	-0.0212138239	0.1146930755	-0.0073596421	0.1895618114	0.0706458618	0.1561017012	0.1994588881	0.0606004411	0.1368066865	-0.2153000971	-0.0324408003	-0.0040193412	0.0039593406	-0.0171854667	-0.0432738521	-0.0433168793	-0.1411378206	-0.1514338462	0.0193588252	0.2735468453	0.0700350163	0.1604206482	-0.0879949941	-0.0285969465	-0.0392874939	-0.2497449357	-0.1441032775	-0.1065891959	-0.1484998832	-0.0548244363	-0.0091363658	0.1205697829	-0.0964080168	0.0729386169	-0.1511470977	-0.0047531017	-0.133176538	0.1521205165	-0.0647601538	0.1467149861	0.0	0.0	-0.0642481	-1.3100000000002e-05	0.00412781835361	1.7161000000005236e-10	0.0614999	0.0112627	0.00378223770001	0.00012684841129	-0.037221	0.0083082	6.902618724000003e-05	0.0013854028409999	2.71025e-05	-0.0002383715	7.3454550625e-10	5.6820972012250016e-08	0.000492148	-8.865700000000002e-05	7.860063649000003e-09	2.42209653904e-07	-0.000160032	-7.677650000000002e-05	2.5610241024e-08	5.894630952250003e-09	0.0
57475.99416532936	79.47061720140482	6315.57899837222	3303489905.2929745	119601.56669193656	-774.4784353339928	599816.8467973897	14304534755.165749	55981.083520124346	56.07289348822087	3133881712.0871377	3144.1693841413626	75075.33465061488	60666.881352557895	1.056327	18.227037	0.0302783249999999	0.0233021	0.1318364398	-0.0457508314	-0.1687858869	0.1921392146	-0.1303612691	0.0908890869	-0.2025281822	-0.0004213392	0.1182202439	0.0099925565	-0.0070112572	0.0424487636	-0.1838208595	0.2000042477	0.0827359591	-0.1362532832	-0.0214715708	0.1024121618	-0.0082660292	0.1222797874	-0.0724834874	-0.0743090278	0.0455857355	0.1474214632	-0.1584535429	0.0968532032	-0.0287308602	-0.0044191074	-0.0593944389	-0.1082431191	0.0258817618	0.0310261673	0.1363952604	0.0720279571	0.1021543863	-0.2543744778	-0.1501671632	0.0706312545	0.0128962175	-0.0246948302	-0.0643058433	0.0776596521	-0.1983596303	-0.0184634273	-0.1439912128	0.1172625298	0.0301918688	0.0761953478	-0.0370285469	0.0330104465	0.0464049952	0.0518437701	-0.0975866772	0.0013391929	0.1208782654	-0.1056051878	-0.0346646453	-0.0551100159	0.1077531637	0.1949054614	0.0559980664	0.0554834182	0.0363698261	0.0365965807	0.0188955881	0.1453840619	0.0	0.0	-0.0642418	6.300000000000749e-06	0.00412700886724	3.9690000000009436e-11	0.0615069	7.000000000000062e-06	0.00378309874761	4.900000000000087e-11	-0.0299355	0.0072854999999999	5.307851024999996e-05	0.00089613416025	-0.000373922	-0.0004010245	1.39817662084e-07	1.6082064960025e-07	0.000433582	-5.856599999999997e-05	3.429976355999996e-09	1.8799335072400002e-07	-0.000160032	0.0	2.5610241024e-08	0.0	0.0
57500.39914816952	24.40498284016212	595.6031874286075	3306295902.198814	119294.5016412972	-307.06505063935765	94288.94532415128	14231178121.84546	55963.97266647578	-17.110853648562625	3131966236.6140485	292.78131258252887	75084.3171888027	60606.17699707917	1.092149	18.84515	0.04102025	0.0256784	0.0171394352	-0.1870444281	-0.0811388603	0.2163571845	-0.158252771	-0.0110125061	-0.1632357791	-0.0131667231	0.1516623481	-0.0300708156	-0.1462122958	0.1937713282	-0.0034780011	0.0266780957	0.0882013062	-0.0154760878	0.1240455507	0.1825046951	-0.1091464576	-0.0259469371	-0.0699056796	0.0627881538	0.0732839065	0.0257127427	-0.0394924041	-0.1643822775	-0.084946437	-0.059056034	-0.0926232268	0.1584319709	-0.0658668855	-0.0841605301	0.0804965314	-0.1526114076	-0.0067708854	-0.1404731764	0.0593373607	0.0965840648	-0.1629319066	0.0327808173	-0.0065493452	-0.0286112399	-0.1067008082	0.0613921088	-0.1572447965	0.1558668334	-0.0761155266	0.0493392261	0.0773405811	0.0165924051	-0.1511620828	0.0443308144	0.1317848379	-0.1222231724	-0.1085878499	0.0786632897	-0.0389650671	0.0623438947	0.0951265622	0.1846991842	0.0927469987	0.0374775617	-0.0725954117	0.0637466356	0.1845046241	0.1438678677	0.0	0.0	-0.0684888	-0.004247	0.00469071572544	1.8037009000000005e-05	0.0614985	-8.400000000005625e-06	0.0037820655022499	7.056000000009449e-11	-0.049824	-0.0198885	0.00039555243225	0.002482430976	-0.00015417	0.000219752	2.37683889e-08	4.8290941504000006e-08	0.000551357	0.000117775	1.3870950625000008e-08	3.039945414490001e-07	-0.000160032	0.0	2.5610241024e-08	0.0	0.0
