onset	duration	trial_type	identifier	response
4.000005	9.971503	experimental_trial	35.mov	n/a
18.00029	9.972277	experimental_trial	18.mov	n/a
30.0006	9.971108	experimental_trial	32.mov	n/a
42.00078	9.96867	experimental_trial	12.mov	n/a
54.0011	9.973831	experimental_trial	31.mov	n/a
66.0014	9.972648	experimental_trial	21.mov	n/a
78.00169	9.968794	experimental_trial	36.mov	n/a
90.00206	9.971499	experimental_trial	39.mov	n/a
102.0023	9.96603	experimental_trial	28.mov	n/a
114.0026	9.969687	experimental_trial	4.mov	n/a
126.0029	9.965426	experimental_trial	6.mov	n/a
138.0032	9.968505	experimental_trial	34.mov	n/a
150.0035	9.96995	experimental_trial	25.mov	n/a
162.0038	9.972305	experimental_trial	46.mov	n/a
174.0041	9.972213	experimental_trial	16.mov	n/a
186.0044	9.966941	attention_check	n1.mov	Friendly
202.0324	9.970984	experimental_trial	44.mov	n/a
214.0328	9.969616	experimental_trial	38.mov	n/a
228.0331	9.971095	experimental_trial	1.mov	n/a
242.0334	9.969877	experimental_trial	40.mov	n/a
254.0337	9.966516	experimental_trial	14.mov	n/a
266.034	9.969183	experimental_trial	30.mov	n/a
278.0342	9.966047	attention_check	a1.mov	Adversarial
294.051	9.972394	experimental_trial	22.mov	n/a
308.0513	9.965416	experimental_trial	3.mov	n/a
320.0517	9.970787	attention_check	f3.mov	Adversarial
336.0772	9.976633	experimental_trial	49.mov	n/a
350.0775	9.968499	experimental_trial	9.mov	n/a
