onset	duration	trial_type	identifier	response
4.000005	9.967635	experimental_trial	6.mov	n/a
16.0003	9.968031	experimental_trial	27.mov	n/a
28.00061	9.969208	experimental_trial	31.mov	n/a
40.00092	9.975339	experimental_trial	22.mov	n/a
52.0013	9.973185	experimental_trial	50.mov	n/a
64.00165	9.970592	experimental_trial	18.mov	n/a
76.00199	9.974072	experimental_trial	43.mov	n/a
88.00232	9.969863	experimental_trial	16.mov	n/a
100.0026	9.973888	experimental_trial	26.mov	n/a
112.003	9.965763	experimental_trial	21.mov	n/a
126.0032	9.971414	experimental_trial	15.mov	n/a
138.0035	9.973422	experimental_trial	33.mov	n/a
150.0038	9.970221	experimental_trial	30.mov	n/a
162.0041	9.971424	experimental_trial	8.mov	n/a
176.0044	9.970898	experimental_trial	20.mov	n/a
190.0047	9.974035	experimental_trial	38.mov	n/a
202.0051	9.969496	attention_check	f3.mov	Friendly
218.036	9.971578	experimental_trial	32.mov	n/a
230.0363	9.968868	experimental_trial	28.mov	n/a
242.0367	9.965532	experimental_trial	48.mov	n/a
254.0368	9.966455	attention_check	a1.mov	Adversarial
270.0611	9.98134	experimental_trial	47.mov	n/a
282.0614	9.966987	experimental_trial	14.mov	n/a
296.0616	9.967922	experimental_trial	34.mov	n/a
308.0619	9.973323	experimental_trial	29.mov	n/a
320.0622	9.968378	experimental_trial	25.mov	n/a
332.0625	9.968241	experimental_trial	5.mov	n/a
346.0629	9.970222	attention_check	a2.mov	Adversarial
