onset	duration	trial_type	identifier	response
4.000006	9.975561	attention_check	a3.mov	NoResponse
20.01853	9.97664	experimental_trial	23.mov	n/a
32.01883	9.971274	experimental_trial	47.mov	n/a
46.01913	9.971994	experimental_trial	48.mov	n/a
58.0193	9.971489	experimental_trial	37.mov	n/a
72.01962	9.972239	experimental_trial	11.mov	n/a
84.01991	9.96937	experimental_trial	15.mov	n/a
96.0202	9.968457	attention_check	a1.mov	Neutral
112.0431	9.97798	experimental_trial	5.mov	n/a
124.0434	9.97312	experimental_trial	13.mov	n/a
138.0438	9.971876	experimental_trial	8.mov	n/a
152.0441	9.978307	experimental_trial	33.mov	n/a
164.0444	9.967632	attention_check	n3.mov	NoResponse
180.0752	9.973493	experimental_trial	24.mov	n/a
192.0756	9.966265	experimental_trial	19.mov	n/a
204.0759	9.970983	experimental_trial	45.mov	n/a
216.0762	9.971081	experimental_trial	42.mov	n/a
228.0765	9.966166	experimental_trial	7.mov	n/a
240.0769	9.969278	experimental_trial	17.mov	n/a
252.0772	9.972602	experimental_trial	43.mov	n/a
264.0775	9.967952	experimental_trial	41.mov	n/a
278.0778	9.967325	experimental_trial	50.mov	n/a
290.078	9.969213	experimental_trial	29.mov	n/a
302.0784	9.967304	experimental_trial	26.mov	n/a
314.0787	9.971431	experimental_trial	2.mov	n/a
326.079	9.96604	experimental_trial	20.mov	n/a
338.0793	9.965874	experimental_trial	10.mov	n/a
350.0796	9.96986	experimental_trial	27.mov	n/a
