onset	duration	trial_type	identifier	response
4.000005	9.968786	experimental_trial	7.mov	n/a
16.00031	9.970416	experimental_trial	44.mov	n/a
28.00064	9.972238	attention_check	n3.mov	Neutral
44.02416	9.986265	experimental_trial	45.mov	n/a
58.02449	9.971519	experimental_trial	49.mov	n/a
70.02479	9.968751	experimental_trial	23.mov	n/a
82.02508	9.970095	experimental_trial	35.mov	n/a
96.0254	9.972902	experimental_trial	11.mov	n/a
108.0257	9.972258	attention_check	a3.mov	Friendly
124.0444	9.974726	experimental_trial	37.mov	n/a
136.0447	9.970175	experimental_trial	2.mov	n/a
148.045	9.970138	experimental_trial	40.mov	n/a
162.0453	9.970628	experimental_trial	13.mov	n/a
174.0456	9.968924	experimental_trial	36.mov	n/a
188.0459	9.968071	experimental_trial	39.mov	n/a
200.0462	9.970776	experimental_trial	19.mov	n/a
212.0467	9.96867	experimental_trial	1.mov	n/a
224.047	9.966983	experimental_trial	46.mov	n/a
236.0473	9.965866	experimental_trial	12.mov	n/a
248.0476	9.967196	experimental_trial	41.mov	n/a
260.0479	9.973483	experimental_trial	42.mov	n/a
272.0482	9.968851	experimental_trial	10.mov	n/a
286.0485	9.971104	experimental_trial	9.mov	n/a
298.0488	9.968728	experimental_trial	3.mov	n/a
310.0491	9.972118	attention_check	n1.mov	Neutral
326.0771	9.970417	experimental_trial	17.mov	n/a
338.0775	9.973217	experimental_trial	24.mov	n/a
350.0777	9.974374	experimental_trial	4.mov	n/a
