onset	duration	trial_type	identifier	response
4.000166	9.970286	experimental_trial	45.mov	n/a
16.00052	9.969654	experimental_trial	43.mov	n/a
28.00101	9.967684	experimental_trial	35.mov	n/a
40.00141	9.975182	experimental_trial	32.mov	n/a
52.00208	9.969492	experimental_trial	14.mov	n/a
64.00285	9.97265	experimental_trial	18.mov	n/a
76.00315	9.967741	attention_check	f3.mov	Adversarial
94.03065	9.973376	experimental_trial	21.mov	n/a
106.0309	9.972022	experimental_trial	11.mov	n/a
118.0311	9.970469	experimental_trial	22.mov	n/a
130.0314	9.972927	experimental_trial	16.mov	n/a
142.0316	9.968975	experimental_trial	36.mov	n/a
154.0318	9.969024	experimental_trial	5.mov	n/a
168.0323	9.967598	experimental_trial	17.mov	n/a
180.0326	9.968573	experimental_trial	46.mov	n/a
192.0329	9.967637	attention_check	n2.mov	Friendly
208.0621	9.970085	experimental_trial	44.mov	n/a
220.0624	9.967131	experimental_trial	24.mov	n/a
234.0627	9.971062	experimental_trial	4.mov	n/a
246.0631	9.967001	experimental_trial	31.mov	n/a
258.0634	9.970689	experimental_trial	47.mov	n/a
270.0639	9.968902	attention_check	n3.mov	Neutral
286.0823	9.973931	experimental_trial	7.mov	n/a
298.0826	9.965782	experimental_trial	19.mov	n/a
312.083	9.967339	experimental_trial	13.mov	n/a
324.0832	9.972281	experimental_trial	29.mov	n/a
336.0834	9.970722	experimental_trial	26.mov	n/a
350.0837	9.967308	experimental_trial	42.mov	n/a
