global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
79813.62547413044	n/a	6370214811.324764	n/a	128372.7007190744	n/a	n/a	16479550289.909046	78542.3322047999	n/a	n/a	6168897948.169147	86776.97531648597	72692.85241096548	n/a	n/a	n/a	n/a	-0.019134201	-0.0353062089	-0.1126144623	0.0763496033	-0.0262817702	0.0796907224	0.0663069349	0.0117873122	-0.0238553081	0.0821323222	-0.0292363169	-0.0968651499	0.0518513354	-0.0223019592	0.059932881	0.1455666271	-0.0830757309	0.0085017708	-0.0234018201	0.0131833547	-0.0429230732	0.0223634179	-0.0116890485	0.0381584173	-0.0820240778	0.0299654976	-0.1913779895	0.0551581593	-0.075533455	-0.0172716927	0.0109177911	-0.0241174957	0.0297758743	-0.0817213018	0.039691429	-0.1196557944	0.0562796201	-0.1459543348	0.0316891464	-0.0687818019	0.1645066402	-0.0117811736	0.0076999968	-0.0035105555	0.1396246814	-0.0170624814	-0.0127417372	0.0706732051	0.111760354	-0.0121383148	0.0199799856	-0.0213123324	0.0430524204	-0.0078765392	0.0120873022	0.0542875776	-0.106216288	0.1130492019	-0.0172736583	0.0243711548	-0.0598746083	0.0960311382	-0.1345316897	0.1346789355	-0.0504630035	0.0773445246	-0.0869362523	-0.0076567839	0.043960277	-0.0541138065	0.1277824064	-0.0251005241	0.0417268397	-0.0991034308	0.0593670916	-0.048095928	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.00702375	n/a	4.933306406249999e-05	n/a	-0.0194165	n/a	n/a	0.00037700047225	0.0436473	n/a	n/a	0.00190508679729	-0.0011909	n/a	1.41824281e-06	n/a	0.000264861	n/a	n/a	7.015134932100002e-08	0.000386013	n/a	1.49006036169e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79644.78758928899	-168.8378848414577	6343292190.142961	28506.23135773733	127707.22713019032	-665.4735888840805	442855.0975022582	16309135861.28202	78546.60860917666	4.276404376767459	18.287634393635884	6169569724.003185	86487.07517059949	71235.50905754628	1.234565	24.743095	0.073534719	0.0476238	-0.0329998047	-0.0064707275	0.0121312789	-0.0462914612	-0.0033611884	0.0046000617	0.1175184991	0.0300266207	0.0090735431	-0.051353444	-0.0318479057	-0.069757172	-0.0281107991	0.0696377583	-0.0080142857	-0.0556465286	-0.0364937121	-0.0611641973	-0.1609962337	0.0152555793	0.0593259248	-0.0713665823	-0.1342942226	-0.0198643872	-0.0047233853	-0.1216471386	0.0841904072	-0.0239200039	0.0063974514	-0.0140844664	-0.0486062469	0.1336267592	-0.0258753223	-0.054998285	-0.0166519625	-0.092410451	0.0021329912	0.0315951818	0.0470130016	-0.0450853239	-0.0471825101	-0.0175046959	-0.0349152179	0.0074504953	0.087106919	-0.0466570987	0.0373575068	-0.0215147026	0.0581824016	0.0509021016	-0.0404867387	0.0006661869	-0.1164415542	-0.0719418441	-0.0917335439	0.1429496426	-0.008588472	-0.0747519848	0.0824721637	0.0606812876	-0.0114078692	-0.0393153774	0.09371244	0.0055260922	0.0536556988	-0.0936296096	0.0523985357	0.0459824607	-0.0357460022	-0.0838119226	0.0656500234	0.099046661	0.0302753926	-0.0161189927	-0.0867393128	0.0005212767	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.000744519	-0.0077682689999999	5.54308541361e-07	6.0346003256361e-05	-0.0261448	-0.0067282999999999	4.527002089e-05	0.0006835505670399	0.0435771	-7.019999999999943e-05	4.9280399999999205e-09	0.00189896364441	-0.00202059	-0.00082969	4.082783948100001e-06	6.883854961000002e-07	0.000570785	0.0003059239999999	9.358949377599999e-08	3.25795516225e-07	0.000342268	-4.374499999999998e-05	1.1714738382400001e-07	1.913625024999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79490.38291707168	-154.40467221730796	6318720976.302681	23840.802802534312	127679.13157574613	-28.09555444419675	789.3601795268238	16301960639.936691	78489.50143523008	-57.10717394658423	3261.2293161654284	6160601835.550984	86556.98699776786	70473.94720890308	1.058034	21.205078	0.105394459	0.0503236	-0.0695910169	-0.0228934158	0.0217569989	0.1092859639	0.0099701089	0.001755424	0.003762612	0.1594898892	-0.0179434791	-0.0555314533	-0.0769695244	0.0269620687	-0.0837701644	-0.0128783287	-0.175515192	0.0181469547	-0.0148777476	0.0112645103	-0.0037441046	0.009322619	-0.0389491219	-0.1087875416	0.0856272439	-0.0449396496	0.0442531431	0.0216487889	0.0039329462	0.0274240009	0.057060363	-0.13446635	-0.0310159176	0.0198219739	0.0514591534	-0.032112613	0.0269083785	0.0276877111	0.0588101192	0.0233339579	0.0820781261	-0.0158191881	-0.0466657024	0.012406286	0.0562260213	0.0176734872	-0.1232744649	0.0552726555	0.072957148	-0.024481577	0.014189402	0.125275974	0.0008761436	0.0025975781	0.0571384114	-0.0007240868	-0.042111038	-0.0173761768	0.0948153963	0.0388754103	-0.0328487443	-0.0014211496	-0.0477061216	-0.0351575014	-0.0665932371	0.0301131333	-0.0371555205	0.0470422947	0.0407165734	0.1343488035	0.0355052737	0.0252972715	-0.0811482337	-0.0123639484	-0.0840238593	-0.1143088051	0.0255688662	-0.1696317425	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.00923399	0.009978509	8.526657132009999e-05	9.9570641863081e-05	-0.0194106	0.0067341999999999	4.534944963999999e-05	0.00037677139236	0.0859131	0.042336	0.001792336896	0.00738106075161	-0.00129933	0.00072126	1.6882584489e-06	5.202159876000001e-07	0.000608152	3.7367000000000064e-05	1.3962926890000047e-09	3.698488551040001e-07	0.00017398	-0.000168288	3.0269040400000004e-08	2.8320850944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79491.52409499488	1.1411779232003028	6318902402.945151	1.302287052399756	126625.1846412738	-1053.946934472333	1110804.1406836282	16033937385.43668	78598.87036098378	109.3689257537044	11961.561920519303	6177782422.022735	86744.34809470663	68933.55846281689	1.038328	20.810129	0.09075878	0.0473777	-0.1221921724	-0.0059710041	-0.0271805583	0.0145266094	0.084331319	0.0482688791	-0.0020062132	-0.0461092971	-0.0690140547	0.0395512564	-0.003390612	0.0086674639	0.0562961852	0.0798120046	0.031439687	0.0861191627	0.025791236	0.0246714279	-0.0025085002	-0.0345686182	0.089881644	0.1093467114	0.1269016791	0.0104946214	-0.0368624664	0.1128774225	-0.0478082749	0.0424092531	0.090186651	0.0221102681	-0.0029879809	-0.065170634	0.0790822932	-0.0839853457	-0.0029695816	0.0586519693	-0.04246377	-0.0047825258	0.0556255694	-0.1041542955	-0.028924213	-0.0109506506	0.0344051909	0.0276115071	-0.0782564944	0.0624934957	-0.008313464	0.0588092732	0.0175387193	-0.0990786133	0.0820810989	-0.0093482411	0.0292488029	-0.0899769278	-0.0216909917	-0.0957213118	-0.0362042957	0.0337768112	0.0659694684	-0.0964003959	-0.0548133438	-0.0216148971	-0.1008566284	-0.0244475352	-0.0572031383	-0.0300875845	-0.0373495472	-0.0415127421	-0.0001706952	0.0500051237	-0.0515025711	-0.0005943303	0.0103348416	-0.0492919404	0.0675562224	0.0872601633	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00167366	-0.0075603299999999	2.8011377956e-06	5.715858970889998e-05	-0.0424784	-0.0230678	0.00053212339684	0.00180441446656	0.0538146	-0.0320985	0.00103031370225	0.0028960111731599	-0.00102433	0.000275	1.0492519489e-06	7.562500000000004e-08	0.000719815	0.0001116629999999	1.2468625568999981e-08	5.181336342249999e-07	0.0	-0.00017398	0.0	3.0269040400000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79765.41607373676	273.8919787418854	6362521601.416344	75016.81601914541	127586.63415062716	961.4495093533624	924385.1590358212	16278349213.88598	78627.66024991185	28.789888928062283	828.8577044901632	6182308956.375567	86472.42490114796	70929.73847174113	1.024722	20.537441	0.06111936	0.0306427	-0.060301217	-0.0407578158	0.0016064566	0.0071719923	0.0348656569	-0.0389215631	0.0537418686	-0.109458014	0.0396837588	-0.0854994283	-0.0101454812	0.0190316744	-0.0224450289	0.0316855765	0.0249012983	0.0201728526	0.0971904857	0.0532866701	0.0542802186	-0.0971939498	-0.0597259789	0.0154342808	-0.0153118785	-0.0445559266	-0.000102867	-0.0208375907	-0.0217582584	0.011873409	0.0925439706	0.0618988062	0.0505153953	0.0255035483	-0.0262305935	0.0661119773	-0.0326741553	-0.0624436546	-0.0501803549	0.0429916894	-0.0671305561	-0.0133284659	-0.0269999293	-0.0013963267	-0.0437683254	0.0783829087	0.0662078853	0.0563693165	0.023666566	-0.0456203016	0.0235839179	-0.099737192	-0.0841539653	0.0359812305	-0.0183119382	-0.0429328955	0.0111252364	0.0427709131	0.0722850245	0.028433949	-0.0082941077	-0.0693463333	0.0667173557	0.0102191358	-0.0126781473	-0.0823296708	-0.1122617281	-0.0314696167	0.0511974015	-0.0869443364	-0.0183904921	0.0203119847	0.0124197512	-0.0356615249	0.002757418	0.0213410024	-0.0518267298	0.0119869193	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00863007	0.00695641	7.44781082049e-05	4.83916400881e-05	-0.0295014	0.0129769999999999	0.0001684025289999	0.00087033260196	0.0700384	0.0162238	0.00026321168644	0.00490537747456	-0.00128062	-0.0002562899999999	1.6399875843999997e-06	6.568456409999997e-08	0.000476862	-0.0002429529999999	5.9026160208999987e-08	2.27397367044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79850.32727239218	84.91119865541987	6376074765.508139	7209.911657100177	128259.31943393164	672.6852833044832	452505.4903744328	16450453021.655312	78658.07901754232	30.418767630471848	925.301424156642	6187093394.729931	86787.46276227679	70755.78885121082	1.101801	22.082237	0.0872678299999999	0.0489704	-0.0214347868	-0.0143857003	0.0429439814	-0.0277375148	-0.0233083775	0.0066891555	-0.0643828506	0.0504799977	0.0365647092	-0.0922169827	-0.0191960332	0.1013549067	0.0176852082	-0.043886783	-0.0045478435	0.0218575569	-0.0525820026	0.0494913625	0.1520602797	-0.1160353941	0.0625936314	0.0590639026	0.0137176129	0.0708180325	0.0131112334	-0.0368919947	-0.060145374	-0.0521181896	0.0412773885	-0.0521221189	-0.0310288841	0.0147103871	-0.0027374364	-0.0184011654	0.1328324304	-0.0939360207	-0.0145615044	0.0169609173	0.018718133	-0.1203963878	-0.0791625229	0.0278198405	-0.0417867128	0.0033640986	0.032132172	-0.0449744049	0.0110785531	-0.0015304485	-0.0760749899	0.0115143299	-0.0279270526	-0.0796023151	0.0452318016	-0.0110258389	0.048101189	-0.1106284268	0.0694726429	0.149454818	-0.0802882731	-0.1208518529	-0.0748079387	0.0582932667	0.0190989326	0.0275921188	0.0576684064	-0.0819896413	0.0804592497	-0.0434147274	0.0505900116	-0.0384780529	-0.0049953058	0.0054595606	0.0437890155	-0.041764509	-0.0017377397	-0.0710508313	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0041205	-0.01275057	1.697852025e-05	0.0001625770353248	-0.00778649	0.02171491	0.0004715373163081	6.06294265201e-05	0.0326547	-0.0373837	0.00139754102569	0.00106632943209	-0.00108289	0.0001977299999999	1.1726507521e-06	3.9097152899999974e-08	0.000587505	0.000110643	1.2241873449e-08	3.45162125025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80026.3870158834	176.0597434912197	6404222618.815951	30997.03327819408	127782.06147950908	-477.2579544225591	227775.15505960552	16328255235.95304	78620.28522787377	-37.79378966854711	1428.370537510378	6181149249.312226	86595.46744658801	72277.69688889687	1.170976	23.468637	0.03704475	0.0203577	0.0168667966	-0.0152744074	0.0647303859	0.0633537578	0.0658549831	-0.087809405	-0.0918578761	-0.0933858996	-0.0340535252	0.0675423719	-0.0164197118	0.0548912125	0.0011447986	0.0464229428	0.0664642551	-0.065918385	0.1596184424	0.027222729	0.106119375	-0.0147940518	0.001782367	-0.0071987205	-0.0006125029	-0.084399682	0.0156143906	-0.0207009211	0.0322493458	0.0333616285	0.0301568478	0.0967156534	-0.0550121941	-0.0210643412	-0.0859245184	0.064777578	0.1042777868	0.0931112853	-0.0696673643	-0.0368004378	-0.0487624798	0.009936928	0.0507481644	-0.038766714	-0.0027843615	0.0059089201	0.0467690842	-0.0403412255	0.0256287734	-0.0444365782	-0.0521416864	-0.1463819411	0.0606643334	0.0237644568	0.0714498376	0.0492137602	0.0063494113	0.0456611095	-0.0158887437	-0.0092267908	0.0338946378	-0.1030287692	0.036194198	-0.005886411	0.055379801	-0.1194140263	-0.0117093269	-0.0350941178	-0.0259296382	0.021180916	-0.0478167578	0.0800711468	0.0729603776	-0.0405166036	0.1191660612	-0.0375896483	-0.0355098316	0.1855644357	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0073053399999999	-0.0031848399999999	5.3367992515598536e-05	1.014320582559936e-05	-0.0095248	-0.0017383099999999	3.0217216560999994e-06	9.072181504e-05	0.0215637	-0.011091	0.000123010281	0.00046499315769	-0.00146	-0.0003771099999999	2.1316e-06	1.4221195209999998e-07	0.000544003	-4.350199999999995e-05	1.8924240039999956e-09	2.959392640090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80057.42641973525	31.039403851842508	6409191524.951323	963.4445914777756	127520.37276978808	-261.6887097209983	68480.98079544092	16261445471.34571	78726.72374438029	106.43851650651776	11329.157796108257	6197897031.523971	86573.87386957908	73124.18524506708	1.002971	20.101492	0.09367846	0.0464083	0.0518683556	-0.0006380276	0.0222233698	-0.0355387677	0.0091253891	-0.0212365696	0.0297987482	-0.0835935636	0.0522117788	-0.0020475968	0.0202248662	0.0779602773	-0.0388934187	-0.0402879279	0.0070111848	0.0744266315	0.1436219272	0.0141683874	0.0430365933	0.0438568207	-0.1155269258	-0.0196892779	-0.057647741	-0.0524745438	-0.0979230412	0.0382487646	0.0502064929	0.00754567	-0.085786537	0.0976557557	0.0121902162	-0.0110231799	-0.152448373	0.0223385562	0.0570598597	-0.0989786368	-0.0800006314	-0.0412173194	0.012776059	0.0207599127	0.0179486375	-0.0035945473	0.0840281023	-0.0152361637	-0.0818881413	-0.0853437768	-0.0081262386	-0.0565704814	-0.0154045517	-0.0700155897	-0.0950107784	0.1055873751	-0.0111497354	0.0466072402	0.0323243917	0.0174507819	0.0924066716	0.0413781164	0.0241745095	-0.0456063464	0.1134874765	-0.018972894	0.001600222	-0.0224148536	0.0932793217	0.0358910249	-0.0381874969	-0.1022890132	-0.0564202532	0.0465266227	0.0419808309	-0.090530717	0.0683197622	-0.0367535028	0.0041852198	-0.1181995993	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00659103	0.0007143099999998	4.34416764609e-05	5.102387760998565e-07	0.012102	0.0216268	0.00046771847824	0.0001464584039999	0.0542143	0.0326506	0.00106606168036	0.00293919032449	-0.0008100139999999	0.000649986	6.56122680195838e-07	4.224818001961299e-07	0.000420254	-0.000123749	1.531381500100001e-08	1.76613424516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80021.88174514155	-35.544674593693344	6403501558.033419	1263.423891971549	127891.45467939014	371.0819096020568	137701.78363390907	16356224180.010502	78707.20110851551	-19.52263586477784	381.13331110871	6194823506.336305	86744.60969387754	71556.72678513356	1.147942	23.00701	0.05605032	0.0282578	0.0136310336	-0.087450278	-0.014735727	0.0057217771	0.0076821285	0.013113201	-0.0709128894	0.009065616	0.0339501499	-0.0049381419	0.0220371717	0.0522906567	-0.0136427157	-0.0043995436	0.103406919	0.0411035263	-0.098220471	0.0625635879	0.049341678	0.0228432618	0.1152426279	0.0365351172	-0.002676788	0.0147253704	-0.0099277028	0.057393873	0.009977644	0.0119249396	0.0423377907	-0.0444573739	-0.1607800659	-0.0631585811	0.0093094107	0.1446554875	-0.0542976903	0.007929874	0.1005682474	-0.0659545417	0.0605116312	0.1068972038	0.1040769231	0.0573226718	-0.0204292259	-0.1277779637	-0.0246575354	-0.153450786	-0.0096242083	0.0147658004	-0.0595396712	-0.0321661232	0.000389707	-0.0381292954	0.008001744	-0.0326494584	0.0098622297	-0.0870887167	-0.0545254525	0.0407528044	-0.0789300887	-0.0462406036	-0.0497030169	0.0965385033	-0.0004526242	0.0479036176	0.0857397876	-0.0073022118	0.039870273	-0.0208941517	-0.0728707437	0.0539472136	-0.161492764	0.0380097395	-0.0724604721	-0.1222640161	-0.0298939981	-0.0101087536	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0127939	-0.00620287	0.00016368387721	3.84755962369e-05	0.000808855	-0.011293145	0.000127535123991	6.542464110250001e-07	0.0477021	-0.0065122	4.240874884000004e-05	0.00227549034441	-0.000513019	0.0002969949999999	2.63188494361e-07	8.820603002494061e-08	7.640689999999998e-05	-0.0003438471	1.1823082817841001e-07	5.838014367609997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80213.04440705632	191.1626619147719	6434132493.048389	36543.16331034138	127820.71564797794	-70.73903141220217	5004.010565136525	16338135348.761232	78790.77349534996	83.5723868344503	6984.343841207002	6207985987.995542	86805.55038743622	74389.17157673721	1.539582	30.856239	0.207098755	0.153062	0.1018383449	0.1481087548	0.0511000213	-0.0476563249	0.022537501	-0.0300751094	-0.0701274021	-0.0662631852	0.0198857115	0.0587144562	0.0627824925	0.0436718561	0.0972400505	0.0001679554	0.0042688312	-0.0714101808	0.0615331207	-0.0927246505	-0.0077285647	0.0341557955	0.0322129976	-0.0248625068	-0.0314290447	-0.0914326475	-0.0643936848	0.1355082171	-0.0167734766	0.0533728327	0.0814450332	0.0677423834	-0.0369332605	0.0063403912	0.0296748282	-0.0860437484	-0.0480640211	-0.0749310624	-0.0381934919	-0.048251387	-0.0391062978	0.0059695277	0.0017718781	-0.0821233807	-0.0392230625	-0.0559535846	0.0441505589	0.0329698982	-0.039257454	0.0227620557	-0.0912099536	-0.0227951888	0.0216092784	0.0112465136	0.0094420658	-0.0413915491	0.0090398272	0.047293939	-0.0996943969	-0.1216134882	0.0303031264	-0.0259066195	0.0858061748	-0.1106696692	-0.077182293	-0.0571997669	-0.0256916562	-0.0406377787	-0.0679885539	-0.1206281095	-0.1102067813	0.0179476447	0.0847329861	-0.0865766368	-0.0714865323	-0.0690593615	0.0441216843	-0.0624250967	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00835517	0.00443873	6.98088657289e-05	1.97023240129e-05	-0.00114395	-0.001952805	3.813447368025e-06	1.3086216024999998e-06	-0.0492394	-0.0969415	0.00939765442225	0.00242451851236	0.00127441	0.0017874289999999	1.6241208480999995e-06	3.194902430041e-06	0.000294151	0.0002177441	4.741249308481e-08	8.6524810801e-08	7.01413e-05	7.01413e-05	4.91980196569e-09	4.91980196569e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
