global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
80528.36445567806	n/a	6484817481.906514	n/a	127990.40329091765	n/a	n/a	16381543334.571745	78968.81339613971	n/a	n/a	6236073489.194335	86533.97525464794	76761.43940748235	n/a	n/a	n/a	n/a	-0.1962251285	0.107869653	0.0804145171	-0.0888825057	0.2500556228	-0.0837710761	0.0704002244	-0.0773075483	0.1574250822	-0.2418476763	0.1900649548	-0.2923948029	-0.2867262109	-0.0146061891	0.1150964749	-0.0930179963	0.003838212	0.1758283576	-0.0717924109	0.0436566138	-0.0731733476	0.107175111	-0.0255081502	0.0306935589	-0.0607089344	0.1374790231	-0.093563713	0.1127698398	-0.0013458421	-0.0319760127	0.0412240247	-0.0864226847	-0.3113107782	0.1401821834	-0.0437554846	-0.1604993777	0.0136417231	-0.1270583495	0.0109365837	-0.209484497	0.0376615251	-0.2579763489	0.0446190742	-0.0398620844	0.0501172818	-0.0980568762	0.0652005852	-0.0083172424	0.1631774714	-0.1625362953	0.0818695508	-0.0738950402	0.1187726743	-0.0948563233	0.0596276989	-0.0399079586	0.1674719473	-0.0824246234	-0.0942815404	0.1490484942	0.0198297	n/a	0.0003932170020899	n/a	-0.00992638	n/a	n/a	9.85330199044e-05	-0.0356349	n/a	n/a	0.00126984609801	-0.00166007	n/a	2.7558324049e-06	n/a	0.000232753	n/a	n/a	5.4173959009000006e-08	0.000207933	n/a	4.3236132489e-08	n/a	0.0	0.0	0.0	0.0	0.0
80381.68889664687	-146.675559031195	6461215909.877322	21513.719617113573	128944.36485550794	953.961564590296	910042.6667155653	16626649227.99035	78940.79774241729	-28.01565372242476	784.8768534948123	6231649548.209234	86570.48227930511	77225.51940715905	1.160902	19.615179	0.0573753899999999	0.0295259	-0.2040308752	0.1588409464	0.1346164948	-0.015326253	0.1439232572	-0.1516276782	0.1057160677	-0.0104535783	-0.0575583238	-0.1505189707	-0.0697210506	-0.2238524579	-0.2728748055	0.1883843921	0.0094355853	0.0412173981	-0.1666703418	0.0959822687	-0.0627080614	0.045827394	0.0824267834	-0.0273708869	0.0615069047	0.0889896774	0.1018603939	0.0309490905	-0.1277684551	-0.047598598	0.0553386058	-0.1199131203	-0.1126556463	-0.2165379242	-0.0514431933	0.0232814082	0.1214405703	-0.0318380951	-0.0643761429	-0.0582745386	0.1150608735	-0.2132179251	-0.1928652724	-0.141506319	-0.1040294729	0.1186849092	0.1102045246	-0.1066352367	0.1024973032	0.0147858512	-0.0794521441	0.078982546	0.0397216173	0.0304485161	0.0787458695	0.0514430693	-0.118447228	0.0752458851	0.0041360776	-0.0639462477	-0.1284222499	0.1488669016	0.0100908	-0.0097388999999999	0.00010182424464	9.484617320999997e-05	-0.00378728	0.0061391	3.768854881e-05	1.43434897984e-05	-0.0105168	0.0251180999999999	0.0006309189476099	0.0001106030822399	-0.00168188	-2.180999999999993e-05	2.8287203344e-06	4.756760999999967e-10	6.69832e-05	-0.0001657698	2.747962659204001e-08	4.4867490822400015e-09	0.000347939	0.000140006	1.21061547721e-07	1.9601680036000012e-08	0.0	0.0	0.0	0.0	0.0
80129.89476756567	-251.7941290812014	6420800035.461147	63400.28343976071	129692.46716267768	748.1023071697418	559657.0619926908	16820136038.74223	78920.94097828584	-19.856764131443924	394.291081771798	6228514924.898077	86819.26817147943	76491.54956328069	1.201591	20.302689	0.039149753	0.0212973	-0.1377542042	0.1911390649	0.0576840896	-0.1542633284	-0.0156454571	-0.3006753207	-0.0110733988	0.0719615013	-0.1817557759	0.0346713825	-0.024385522	-0.1382542932	-0.2596072223	-0.0438778174	-0.2312690019	0.1114971608	-0.0295592966	0.0790976186	0.0667602216	-0.001412325	-0.1389490304	0.0201269888	0.1476174447	-0.066222861	-0.0710493695	-0.0563423168	-0.027622431	0.0660128106	-0.1285098103	0.2131442603	0.0371178462	0.1360737627	0.0729235745	-0.0024942688	0.0190477383	0.000113	-0.0043940185	-0.1519581817	-0.0524276684	-0.1587779221	-0.315917265	0.0833048828	-0.0536957009	0.0357382093	-0.028748697	0.0078602696	-0.0492729568	0.0427833662	0.0906457198	-0.1844446223	0.0563827912	-0.0894287413	-0.1647895692	-0.2018690724	-0.0362749876	-0.1400202538	-0.0703388849	0.0238060596	-0.0086625776	0.1485039376	0.0178425	0.0077517	0.00031835480625	6.008885289e-05	0.000905733	0.004693013	2.2024371018169e-05	8.203522672890001e-07	-0.0079819999999999	0.0025348	6.4252110400005024e-06	6.371232399999841e-05	-0.00163335	4.852999999999997e-05	2.6678322225e-06	2.355160899999997e-09	0.000201995	0.0001350118	1.822818613924e-08	4.0801980025e-08	0.000647802	0.0002998629999999	4.196474312039999e-07	8.991781876899997e-08	0.0	0.0	0.0	0.0	0.0
79918.6029130195	-211.29185454617252	6386983091.568888	44644.247797560936	128507.3459970736	-1185.1211656040832	1404512.177162781	16514137975.211588	78772.11211224724	-148.82886603860243	22150.03136633627	6205045646.624448	86505.41902525052	75613.33648378545	1.266505	21.399506	0.0788144529999999	0.0338228	-0.0659981932	0.1590728372	-0.0206763962	-0.0845474757	-0.136328218	-0.1327866795	-0.1048173075	0.0428719069	-0.3032514389	0.0092552822	0.0446758598	0.1095388165	-0.1657315743	0.0918385068	-0.2411786507	0.0995286544	0.0746033663	-0.1491744203	0.0230699054	-0.1421883931	0.1110430712	0.0068337718	0.0010974911	0.0202215188	-0.1790658267	-0.0371279662	0.0806730799	-0.083027171	-0.0083326105	-0.1189173987	0.0905642365	-0.0445430014	-0.0133491958	0.2091861766	-0.2273024435	-0.1410024813	-0.0032315904	-0.0553573119	-0.0806186553	-0.0466568536	-0.28703272	0.0277151223	0.1232963136	0.0260993764	-0.1057180935	-0.0736619402	0.1339729283	-0.1738777486	-0.0039319969	-0.1220569325	0.0497181152	-0.0049383787	0.2001052585	0.0703716457	0.0432821853	0.027371507	0.0821909623	-0.0623882683	0.1241879284	0.1479600444	0.00977088	-0.00807162	9.547009597439998e-05	6.515104942440002e-05	-0.0181088	-0.019014533	0.000361552465208	0.00032792863744	-0.022952	-0.0149700000000001	0.0002241009	0.000526794304	-0.00197073	-0.0003373799999999	3.8837767329e-06	1.1382526440000001e-07	0.000336696	0.0001347009999999	1.8144359400999997e-08	1.1336419641600001e-07	0.000384717	-0.0002630849999999	1.4800717008900002e-07	6.921371722499996e-08	0.0	0.0	0.0	0.0	0.0
79645.82788056007	-272.7750324594235	6343457898.7798	74406.21833323957	128275.30675167224	-232.0392454013636	53842.21140643423	16454554322.23561	78575.30866555606	-196.80344669117767	38731.59662952721	6174079131.887409	86282.33078067313	74027.25922599577	1.188096	20.074667	0.09406522	0.048238	0.0869407106	0.1209883079	-0.1376580819	-0.0270294703	-0.1971759433	-0.0836685517	-0.1937424363	0.0624879444	-0.3068896092	0.0193861643	0.0463848156	0.0903467699	-0.0076168786	0.0268917108	-0.2243585634	0.100452711	0.121542639	0.1299775369	0.1006750374	-0.0970174278	0.0060008801	-0.0370766001	0.1065300344	0.0053859093	0.017200904	-0.1395424243	0.0670651955	-0.0257037884	-0.0900526988	-0.0203923666	-0.2462142463	0.0662244077	0.1671896101	-0.0080683406	-0.0695577856	-0.0643594367	-0.0780242085	0.0308275771	-0.0476418004	0.0554801427	-0.2768810832	0.05202087	-0.0797551412	-0.1326637552	-0.140326588	2.23226e-05	0.029532976	-0.0509716277	-0.076982917	-0.075453507	-0.0240359781	0.0466902081	0.0969059018	-0.1842638252	0.1396825321	-0.0678743275	-0.1606155529	0.0388759293	-0.0176802837	0.1472358847	0.0286463	0.01887542	0.00082061050369	0.0003562814801764	-0.0180516	5.720000000000031e-05	3.271840000000035e-09	0.00032586026256	0.0187826	0.0417346	0.0017417768371599	0.00035278606276	-0.00140337	0.00056736	1.9694473569e-06	3.2189736960000005e-07	0.000422132	8.543599999999999e-05	7.299310095999998e-09	1.78195425424e-07	0.000399881	1.5163999999999964e-05	1.59904814161e-07	2.299468959999989e-10	0.0	0.0	0.0	0.0	0.0
79478.80024010231	-167.02764045775984	6316879687.606088	27898.23267688669	126671.02151050376	-1604.2852411684726	2573731.1350309844	16045547690.514507	78379.43511316636	-195.87355238970488	38366.448525762455	6143335848.659056	86118.44061675896	72265.86741190968	1.230615	20.793089	0.10176763	0.0446427	0.180165607	0.0636067019	-0.1063886162	-0.0281994583	-0.1358013881	0.06137324	-0.1716487632	0.0917561268	-0.0012575372	0.0406087101	0.0438994938	0.1294239393	0.1798228911	-0.0197115651	-0.2090101093	-0.0667555352	0.0896952923	-0.0515134595	-0.0881880976	-0.1214056009	0.064977483	-0.0422818451	-0.2210054983	-0.0345374246	-0.2416426781	-0.0094806055	-0.0065813274	0.1191198701	0.018265512	0.1858836213	-0.0974745678	-0.0711682598	-0.1869543645	-0.0956676109	-0.1056815996	-0.1631286735	0.0809098025	-0.0295716507	-0.1244792582	0.2485534348	-0.0086983827	0.0410849287	0.0820994414	-0.0714950021	-0.0633371759	-0.0996236031	0.1517017646	0.0217651101	0.0886177832	0.1157868148	0.0860198574	-0.301931535	0.007072406	-0.04154483	0.0961941303	-0.0252406759	0.1341248114	-0.0419273267	-0.1613642445	0.1463323407	0.0077837699999999	-0.0208625300000001	6.058707541289844e-05	0.0004352451580009	-0.033703	-0.0156513999999999	0.0002449663219599	0.0011358922089999	-0.00658565	-0.02536825	0.0006435481080625	4.3370785922500005e-05	-0.00195996	-0.00055659	3.8414432016000005e-06	3.097924281000003e-07	0.000493623	7.149100000000002e-05	5.110963081000004e-09	2.43663666129e-07	0.000230253	-0.0001696279999999	5.3016444009e-08	2.8773658383999998e-08	0.0	0.0	0.0	0.0	0.0
79441.0003132348	-37.79992686750484	6310872530.767373	1428.834471188714	126730.32852346364	59.30701295987819	3517.32178622316	16060576167.665022	78378.64349149817	-0.7916216681915103	0.6266648655503095	6143211755.567368	86004.6718972508	72455.10055741084	1.092275	18.455627	0.06998183	0.0391907	0.2137852704	0.0546324124	-0.1340078667	0.067910942	-0.1220603407	0.1452665934	-0.1553941581	0.1082132685	-0.0516564097	0.0170256399	-0.0085421422	0.0573577167	0.2762128621	0.0618850453	-0.0530977578	-0.0816789465	-0.0680887213	-0.0458248556	-0.1067805919	-0.0217520604	0.0463045174	0.0497055284	-0.1300116743	0.1010555708	0.0148238603	0.2532768848	-0.0267957695	-0.108242715	-0.0155054007	-0.0608181255	-0.1822444404	-0.1620434128	0.1426332464	0.2354826702	0.0216940187	0.027594393	-0.070498392	0.1079280333	-0.0289917911	0.2521812576	-0.0021276517	0.0190551153	-0.108023469	0.0334745452	0.0289417101	-0.0486154566	0.1206529556	-0.0075844698	0.0760876501	0.1965788981	-0.1022210032	-0.1024323213	0.0294525673	0.1914295084	0.1460287014	-0.0542801959	-0.1962932692	-0.0700039767	0.0592547858	0.1452505133	0.0242888	0.0165050300000001	0.00058994580544	0.0002724160153009	-0.0375858	-0.0038828	1.5076135840000045e-05	0.00141269236164	0.0290107	0.03559635	0.0012671001333225	0.00084162071449	-0.00192057	3.939000000000026e-05	3.6885891249e-06	1.5515721000000202e-09	0.000630482	0.000136859	1.8730385881000007e-08	3.9750755232400003e-07	0.000126549	-0.000103704	1.6014649401e-08	1.0754519616000002e-08	0.0	0.0	0.0	0.0	0.0
79401.61166618539	-39.38864704941807	6304615935.187708	1551.4655163836308	126301.58330502718	-428.7452184364665	183822.4623321334	15952089945.35672	78338.35455537683	-40.28893612133106	1623.1983737886949	6136897794.443931	85958.17043941192	71283.21289633033	1.134329	19.166183	0.0951143499999999	0.0471436	0.2748118771	0.0057153994	-0.0459972456	-0.0320887778	-0.0466157582	0.0988754863	-0.0595600969	0.1643542681	0.1037996773	-0.0240069933	0.1606079929	0.1244402631	0.2589975199	-0.039652468	0.0251636756	-0.1107628352	0.053345085	0.0822239473	0.0686345382	0.0721118331	-0.1678376538	0.160141684	0.0342789366	-0.0325165416	-0.144718435	-0.127327136	-0.0357551753	-0.0774203128	-0.0117141747	0.1026298811	-0.0104853513	-0.0133310726	-0.1417342936	0.0312555739	-0.127606259	0.1217653532	0.0870716285	-0.0007208201	0.0780630536	0.2050691853	0.1235049037	0.0513614293	-0.0335935158	-0.0983721011	0.0122370551	0.1642951187	0.013835932	0.0306239307	0.3256466461	0.0607359304	-0.0637930167	0.0746366283	0.0306696264	-0.1045135751	0.0800823609	0.0339865075	-0.0344948536	0.1016153481	-0.1378973882	0.1439917206	0.0080802	-0.0162086	6.528963203999999e-05	0.00026271871396	-0.0387565	-0.0011706999999999	1.3705384899999925e-06	0.0015020662922499	0.00125335	-0.02775735	0.0007704704790225	1.5708862225000002e-06	-0.00146854	0.0004520299999999	2.1566097316e-06	2.0433112090000003e-07	0.000435356	-0.000195126	3.8074155876e-08	1.89534846736e-07	0.000478947	0.000352398	2.2939022880900005e-07	1.24184350404e-07	0.0	0.0	0.0	0.0	0.0
79504.70301507691	103.09134889152485	6320997801.51558	10627.826216274098	125918.3789781041	-383.2043269230781	146845.55617256928	15855438164.473448	78491.9033203125	153.54876493566553	23577.22321326827	6160978886.845284	85995.69252002571	72387.33133496188	1.056586	17.85261	0.05515515	0.025495	0.2172869346	-0.0051341904	-0.0361812214	0.1177292668	-0.0249164562	0.2304757918	-0.0364389324	0.0514423931	0.0277606278	0.0630322586	0.1300633541	0.1217784289	0.1303450928	0.0394633448	0.0581170222	-0.0713752069	0.0481173054	-0.1015979128	-0.0140083374	0.2566165972	0.1560778747	0.0886618289	0.0108924217	-0.0615671573	0.0732477932	-0.0370813975	-0.111335046	0.059463848	-0.1282485566	0.1002612314	0.0851169247	-0.0689201947	0.1930311751	0.0891941681	-0.0739760989	0.0148570186	0.0313985003	0.0618587293	0.0768203336	0.1245507094	0.1588625451	-0.0919382994	-0.0253911986	-0.0313302084	-0.1837639872	0.1011013642	0.1383032611	-0.2045184776	0.0369353458	0.1093973946	0.1223197533	-0.0653882842	-0.0364271995	0.0640833069	-0.1512935722	-0.1046538272	-0.0894585068	0.0099292304	-0.0431821259	0.1425574961	0.011606	0.0035258	0.000134699236	1.2431265640000006e-05	-0.03284	0.0059164999999999	3.5004972249999976e-05	0.0010784656	-0.0165588	-0.01781215	0.0003172726876224	0.0002741938574399	-0.0018769	-0.00040836	3.52275361e-06	1.6675788959999998e-07	0.000447401	1.204499999999997e-05	1.4508202499999928e-10	2.00167654801e-07	0.000341338	-0.000137609	1.16511630244e-07	1.8936236881000005e-08	0.0	0.0	0.0	0.0	0.0
79601.9117184844	97.20870340749389	6336464349.237385	9449.532018166114	126691.48238268186	773.1034045777633	597688.8741697287	16050731708.321388	78606.29225930606	114.3889389935648	13084.829364073492	6178949182.755441	86217.01039111946	72246.23741380195	1.059533	17.902401	0.08572641	0.0498404	0.2118867126	-0.007636552	0.0853283191	0.0195080417	-0.0196826974	0.0894124214	0.0820625366	0.103027827	0.122581561	-0.003808789	0.0979074857	0.1082382592	-0.0265486025	-0.0343936522	0.0716578464	-0.0018077963	0.1617252506	-0.0246237665	-0.1553058031	0.1589581533	0.1513670847	0.0813525304	0.0393792629	0.0818592781	-0.0547521968	-0.0386489135	0.1179711046	-0.1344889043	0.126409782	0.0914733529	0.0144010713	-0.0104144275	0.1918821551	-0.0445698291	0.1583689585	-0.162627461	-0.1729019427	-0.0433190096	0.1257090844	-0.0196254002	0.0954381141	-0.0641313445	0.0460813268	-0.1379256611	-0.0860355992	0.0274996652	0.1288052506	0.1332557161	0.0344206601	-0.0329988645	-0.1357316046	0.0589434871	-0.2023696533	0.1799576936	0.0771066402	0.0024666661	0.047323947	0.1780798141	0.1143880585	0.1409495873	0.00488785	-0.00671815	2.38910776225e-05	4.51335394225e-05	-0.0216236	0.0112164	0.00012580762896	0.00046758007696	-0.00878334	0.0077754599999999	6.0457778211599966e-05	7.714706155560001e-05	-0.000976531	0.0009003689999999	9.53612793961e-07	8.106643361609998e-07	0.000372566	-7.483499999999998e-05	5.6002772249999975e-09	1.3880542435600001e-07	0.000116214	-0.000225124	1.3505693796e-08	5.0680815376e-08	0.0	0.0	0.0	0.0	0.0
