global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
78171.5151536176	n/a	6110785781.412266	n/a	121644.8652920082	n/a	n/a	14797473251.91082	77040.15223417777	n/a	n/a	5935185056.265286	84232.87772255007	67003.96262738177	n/a	n/a	n/a	n/a	-0.0376050766	-0.0927417213	-0.1500244783	0.0060659995	-0.0657615419	0.0635088882	-0.0025699584	0.0051848221	0.084438738	-0.1435904872	0.1103138234	-0.1465682619	-0.0045193472	0.0174169833	-0.0629461054	0.0234634827	-0.0178282459	0.0301802622	-0.081096733	0.0150239188	-0.0576029182	0.0233953595	-0.1310771648	0.1276771151	-0.0219976577	0.0113987187	-0.0661600558	0.043675257	-0.0874212387	0.0333556806	-0.0084424853	0.0232944032	-0.0503808159	0.024653593	-0.0144837357	0.0110917131	-0.0156977818	0.0270020928	-0.0776257279	0.0713321096	-0.0221991581	0.1299181831	-0.1075485975	0.0547216648	-0.0066133628	0.01053077	-0.0381534878	-0.0598005845	0.1344426345	-0.0093925181	0.0122595724	-0.1160280418	0.0839435269	-0.0846202553	0.0677344474	-0.0432369778	0.0349559401	-0.0790535589	0.1211997411	-0.0466062376	0.0010627953	-0.0292920396	0.1226137386	-0.0618345917	0.0151675988	-0.0113635721	0.0099486364	-0.0358047319	0.0154268599	0.0319459898	-0.0536265485	0.0298475184	-0.0405179361	0.0020616373	-0.1802491934	0.0352542599	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.000101756	n/a	1.0354283536e-08	n/a	-0.000213706	n/a	n/a	4.5670254436e-08	0.155266	n/a	n/a	0.0241075307559999	-0.00206003	n/a	4.2437236009e-06	n/a	-0.00124532	n/a	n/a	1.5508219024000002e-06	0.000213995	n/a	4.5793860025e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78722.84505583203	551.3299022144347	6197286333.684538	303964.66107577813	121778.91449154713	134.04919953893113	17969.187897028176	14830104014.739546	77293.45425907258	253.30202489480143	64161.915815806606	5974278071.299344	84468.37802279879	69122.87028806264	1.177422	24.235512	0.09911408	0.0653451	-0.0178655149	-0.0482815017	-0.026014048	-0.0949180958	0.0486411743	0.0791251779	-0.0377684917	-0.0825949743	0.1383013958	0.0683290772	0.0301670719	-0.0517721077	-0.0013228907	-0.0591527044	0.0197403269	0.0843883565	0.0108080456	-0.0520008704	-0.1278794449	-0.1197667972	-0.1656861698	0.0390454387	-0.0148830623	0.0857277006	-0.0611467906	-0.0321206889	0.0757238589	0.0207641925	0.006339915	-0.063167938	-0.1130192366	-0.0516496865	-0.0031465592	-0.0613980116	-0.156209418	-0.0303257672	-0.0411475646	-0.0157327854	-0.0100178924	-0.0416494858	0.0166561734	0.0157267546	-0.0221845212	0.0307799916	-0.0615588591	-0.089647812	0.0440368042	-0.0343000649	0.0695971781	-0.0297861461	0.0361026815	0.0349803097	0.1590225433	-0.0266305813	0.0635400571	0.0689177207	0.0957569014	-0.0092598404	0.0119397116	-0.0381804473	0.0182599783	0.0122176457	-0.0387860765	-0.0162548745	-0.2065303855	0.012827367	0.0379952144	0.0792346092	0.1035341765	0.0253996451	0.0741357124	0.1095107083	0.0890256175	-0.0207327576	-0.1482249885	0.0801104329	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.00263756	0.002535804	6.9567227536000005e-06	6.430301926416e-06	0.00612592	0.006339626	4.0190857819876e-05	3.75268958464e-05	0.0997501	-0.0555158999999999	0.0030820151528099	0.0099500824500099	-0.0020094	5.062999999999986e-05	4.03768836e-06	2.563396899999986e-09	-0.000612395	0.000632925	4.005940556250002e-07	3.75027636025e-07	0.000224895	1.0899999999999994e-05	5.0577761025e-08	1.1880999999999987e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78847.61115466285	124.76609883081984	6216945784.796914	15566.5794174619	122657.85147925204	878.9369877049176	772530.2283557944	15044948529.506252	77585.50312828716	292.0488692145882	85292.54200951965	6019510295.669457	84751.50098018238	71364.44106636339	1.193374	24.563866	0.10026657	0.0593486	0.0747502351	-0.0304869335	0.0154839741	0.0913750875	-0.0369294614	-0.0120878864	-0.0409354933	0.1180108907	-0.0090782454	-0.0897863479	-0.0273175464	0.1028430117	-0.0136479151	0.0706266493	0.0177296279	0.0036982375	0.1800426767	0.1048418004	0.0844567262	-0.0480512755	-0.1042754696	-0.0522621722	-0.0057291675	-0.1776775655	-0.0068223396	8.30021e-05	0.1476001593	-0.0494269759	0.019304651	0.0802669531	-0.1016101038	0.0014075725	0.1193697841	0.096781985	0.0402728142	-0.1035204428	0.0245690283	-0.0219801049	0.0994747371	-0.1439988854	-0.0692498618	-0.1233016935	0.031707511	0.0688832197	-0.1432715362	-0.0617072481	0.1252955415	0.0320354059	-0.1028547797	0.0032594227	0.0447118363	-0.1266401514	-0.0644336656	0.0116861932	-0.003691142	-0.040799572	0.0978878462	0.0616517008	-0.1343569576	0.0591608988	-0.0721413066	-0.0731439456	-0.0347162531	0.1133131301	0.0329194401	0.0753753969	0.0242517136	0.1517814617	0.0743258828	-0.008534667	0.0276710164	-0.0941036232	0.0711537348	0.1822093996	-0.0529285663	0.0548110949	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.017314	0.0146764399999999	0.000299774596	0.0002153978910735	0.0158575	0.00973158	9.47036492964e-05	0.00025146030625	0.15806	0.0583099	0.00340004443801	0.0249829636	-0.00170888	0.00030052	2.9202708544000005e-06	9.031227040000004e-08	-0.000612394	9.99999999907325e-10	9.999999998146501e-19	3.750264112360001e-07	0.000275347	5.045200000000001e-05	7.5815970409e-08	2.545404304000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78654.46482402274	-193.1463306401129	6186524836.75343	37305.5050397398	123224.3310835041	566.4796042520611	320899.1420335718	15184235770.977036	77499.93463194688	-85.56849634028913	7321.967565938075	6006239867.956038	84753.36779403058	69668.98080653998	1.085822	22.350075	0.06606482	0.0345465	-0.0048728106	0.0016202679	-0.0410536435	-0.0075842663	0.0417613509	-0.0222636579	-0.0130771087	-0.0663438024	0.0016160452	-0.0570779246	-0.0843584282	0.0764914116	0.0349138826	0.0850344689	-0.026116714	-0.0547144184	0.0079050207	-0.0004477641	-0.0316945579	-0.0431862785	-0.0346573894	-0.1028907053	0.140637215	0.0316488492	-0.1000134647	0.094986463	0.0445760572	0.0611029717	-0.0415641435	-0.0707385266	-0.0544081694	-0.0055057941	-0.0859574109	0.1124028077	0.0062534424	-0.0835552653	-0.1267823169	0.1915178281	-0.0328295071	-0.0513511672	0.0242760271	0.057278514	0.0150742296	0.084687084	-0.046803018	0.0869138495	0.0459729813	0.0455009199	-0.0319900291	-0.0092470779	0.0789329397	0.0295232019	-0.0993054756	-0.0073190253	0.0530175405	-0.0539857776	0.0744001948	0.0181021965	-0.0753286318	0.0390898075	-0.0776406783	0.0981123128	-0.1267700892	-0.0408191803	-0.0207717481	-0.0492200388	-0.0042831406	0.0490918133	0.0252572605	0.1031189269	-0.0822990479	0.1070561228	-0.0240977139	0.0412539874	-0.0682096361	0.0697721276	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0279481	0.0106341	0.00078109629361	0.00011308408281	0.00106868	-0.01478882	0.0002187091969924	1.1420769424e-06	0.158043	-1.7000000000017e-05	2.8900000000057803e-10	0.0249775898489999	-0.00136712	0.00034176	1.8690170944000005e-06	1.167998976e-07	-0.00107207	-0.000459676	2.1130202497600002e-07	1.1493340849000002e-06	0.000286409	1.1061999999999997e-05	8.2030115281e-08	1.223678439999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78675.72012626106	21.255302238321747	6189868937.38576	451.7878732424055	122363.26605404713	-861.0650294569787	741432.9849537475	14972768879.41352	77179.61802846687	-320.3166034800088	102602.72646496918	5956693439.020048	84534.6097232121	70629.02041672569	1.087848	22.391764	0.05083014	0.0241327	0.001331615	-0.0403478654	0.0588034676	-0.1062319974	0.0014935216	0.0498401209	-0.0539705925	-0.062310682	-0.0568706791	0.074718601	0.0290362267	-0.0755043618	0.0279916285	0.0586255477	0.0523354529	-0.1157137115	-0.0482584352	-0.0879242857	0.0492578927	-0.1007523402	-0.0043770214	0.0215635387	0.0415382185	-0.0280442737	-0.0263736062	0.0131894169	0.1171212521	-0.154854104	-0.1601193428	0.0683281553	0.0130664423	-0.0233255897	-0.0435765481	-0.0041423153	0.0123312524	0.0390366082	-0.0526175626	0.0890654343	-0.0645395861	0.0013375436	0.0001398136	-0.0267758484	0.0153592486	0.093576398	0.0228819858	0.0627947816	-0.0146997026	-0.0388707663	0.0746011446	-0.0197992216	0.0057363961	0.0993903069	-0.1053557512	-0.040186711	-0.0481830275	0.0912789273	0.11815525	-0.0198060067	-0.0177588812	0.0439278987	-0.074301561	0.0208597617	-0.0786707719	0.0775086058	-0.0067384677	-0.0799856035	0.0686411898	-0.0018369866	-0.0500878005	-0.006443427	0.0530803788	-0.0770473731	-0.0033351429	0.1038168655	-0.1135937683	-0.0318449025	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0364481	0.0084999999999999	0.0013284639936099	7.224999999999995e-05	0.00112447	5.5790000000000006e-05	3.1125241000000012e-09	1.2644327809e-06	0.175212	0.017169	0.000294774561	0.030699244944	-0.00123079	0.00013633	1.5148440241000002e-06	1.858586890000001e-08	-0.000905606	0.000166464	2.7710263296000023e-08	8.201222272359999e-07	0.000485722	0.000199313	2.35925861284e-07	3.9725671969000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78521.15789625344	-154.5622300076211	6165572237.368364	23889.48294492877	122500.17968109631	136.9136270491872	18745.34127176393	15006294021.900885	77246.11411673826	66.49608827139309	4421.729755396902	5966962146.136149	84502.4026848229	69712.13391835454	1.036908	21.343237	0.04874058	0.0359819	0.0088715319	-0.0486901346	-0.0645172694	0.0242588575	-0.016807639	-0.0273685268	-0.0953083447	0.0696589939	-0.0627505958	0.0142355656	0.0120955321	-0.0232805724	0.0488495629	-0.0633883929	-0.0433376297	-0.1441997401	-0.0130585698	-0.079705236	0.1294894542	0.0406944399	-0.0510486493	0.0742076474	0.0599713013	-0.0700092743	0.0552714249	0.0061553206	-0.0493419895	-0.0697591984	0.0832007018	-0.0222098804	-0.0914488888	0.1294967839	0.0637180687	0.0286941152	0.1512195689	0.1274952592	0.1214096297	0.0384874715	-0.080386593	0.033570929	0.0413083596	-0.0537669133	0.0398678872	-0.0738499705	0.0040893896	0.0914169219	-0.0372939738	0.0284171652	-0.0041740731	-0.0878704069	-0.124006903	-0.0322921427	-0.0411270754	-0.0292550699	-0.0834925909	0.0064379339	-2.39896e-05	-0.1668377885	-0.0533971828	0.0252607161	-0.0415012647	0.0120451648	0.0362742231	0.0011056089	0.1040733374	0.0207605093	0.0442665201	-0.0424601629	0.0744182803	-0.0905869261	0.005191529	-0.120821013	-0.1207763701	-0.0909217639	0.0367289531	-0.1131848254	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0366404	0.0001922999999999	0.0013425189121599	3.6979289999999785e-08	0.0011444	1.9930000000000034e-05	3.972049000000014e-10	1.30965136e-06	0.209158	0.033946	0.001152330916	0.043747068964	-0.00129	-5.920999999999986e-05	1.6641e-06	3.5058240999999837e-09	-0.00105429	-0.000148684	2.2106931856000017e-08	1.1115274041e-06	0.000401969	-8.3753e-05	1.6157907696100004e-07	7.0145650089999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78517.8531236855	-3.304772567935288	6165053259.15265	10.921521725777598	122904.0137295082	403.83404841188167	163081.93865673	15105396590.82314	77075.96978271827	-170.14433401999122	28949.094399106343	5940705117.9465	84450.00131874147	68826.1734459564	0.991465	20.40786	0.0692297	0.0414477	-0.0178551552	-0.0300924565	-0.0755437109	0.084054894	0.0499425306	-0.0162456377	-0.0149179871	-0.0389143311	-0.0158041012	-0.0955026068	0.0332221074	-0.1304861513	0.0443609578	0.030412817	-0.1248806715	0.0083730203	0.0006364625	0.0773137078	-0.1372957798	0.057718486	-0.0010567849	0.0287884786	0.0169099413	-0.0194524862	-0.0452514973	0.0777416378	-0.0797214852	-0.0732032093	0.1404586908	0.0383358378	-0.0074976285	-0.0156186563	-0.0222704149	-0.0365374762	0.0964564647	0.1117887419	0.0106479743	-0.0275253537	0.0536289569	0.0940613142	0.0204406602	-0.0580338938	0.0070482189	-0.1937270667	-0.0882426682	-0.0071962055	0.0660522851	0.0013828956	0.1479661669	-0.0354558682	0.0171464159	-0.0575600812	-0.0152082186	0.0472092751	0.1159418007	-0.0405295473	-0.0733287319	-0.0771985975	0.011864921	-0.0745299652	0.0484520018	0.0802085071	0.0141380385	-0.0370756274	0.041876802	0.0600136163	0.0022408135	0.0597309946	-0.0269021406	0.00504151	-0.0425019617	0.0632485094	-0.0423879351	-0.0839371064	0.0270199623	-0.0839046156	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0255553	-0.0110850999999999	0.0006530733580899	0.0001228794420099	0.0193899	0.0182455	0.00033289827025	0.00037596822201	0.173821	-0.035337	0.001248703569	0.030213740041	-0.00129	0.0	1.6641e-06	0.0	-0.000975592	7.869800000000009e-05	6.193375204000015e-09	9.51779750464e-07	0.000414513	1.2543999999999968e-05	1.71821027169e-07	1.5735193599999916e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78641.8530410365	123.99991735100048	6184541049.727983	15375.979503054949	122411.83587346312	-492.1778560450766	242239.04198112816	14984657561.911673	77027.69295669705	-48.27682602121786	2330.6519306829377	5933265482.231196	84152.88819465449	69369.5560760498	1.043603	21.481058	0.0413860499999999	0.021827	-0.0383247039	-0.0549511346	0.0393508556	-0.0734116736	-0.0421252301	0.0799523977	0.0486103194	-0.0912264905	0.001560929	0.0220192151	0.0212328401	-0.1663282594	0.018559001	0.0060606547	0.0117949873	0.0286775419	-0.0771251644	-0.0761045697	-0.0017005505	0.0943113402	-0.0015340639	0.0287523069	-0.0227349984	-0.0606686258	-0.0649649031	-0.0183758284	-0.0547969798	-0.0689399907	0.0082768004	0.0074657368	-0.0003474445	0.1054454358	-0.0282757575	-0.069727049	-0.022705342	-0.0130171442	0.0402721535	0.0634753311	0.0182800366	0.0423304852	-0.0766069591	-0.0574921354	0.0713167929	0.1631795719	-0.0224283048	-0.0422678173	0.0848924579	-0.1237675431	0.1373115167	0.0396117901	-0.0050380025	0.0290424989	0.0468320519	-0.0673099114	-0.0290093676	0.0121994033	-0.0705429132	-0.0975472815	-0.0054195169	0.02892132	0.0360693237	-0.0264526403	-0.027525815	0.0582836541	0.0214426375	0.0417930783	0.0186972273	-0.0105806096	-0.058248848	0.0473337482	0.0946050798	-0.0665209242	0.0163526363	0.0403723461	0.021282156	-0.0473157479	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0325972	0.0070419	0.00106257744784	4.958835561e-05	0.0208825	0.0014925999999999	2.2278547599999904e-06	0.0004360788062499	0.192322	0.0185009999999999	0.0003422870009999	0.0369877516839999	-0.00129	0.0	1.6641e-06	0.0	-0.0008601429999999	0.000115449	1.3328471601023082e-08	7.39845980448828e-07	0.000242951	-0.0001715619999999	5.9025188401e-08	2.9433519843999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78701.55226046625	59.69921942974906	6193934328.206901	3563.996800521328	122483.23429175204	71.39841828892531	5097.734134160345	15002142682.568224	77401.08204220723	373.3890855101781	139419.4091781271	5990927501.304494	84617.17005802262	70144.6737819992	1.06452	21.911602	0.0329396999999999	0.0178866	0.0295284063	-0.0220081674	-0.0615987032	0.0298659078	0.0517493788	-0.0403069626	-0.1049177996	0.0599382229	0.065568843	-0.0286420113	0.0190334799	0.0132773622	0.0460775642	-0.1173185531	-0.0987494381	0.0033352292	0.0499774286	-0.0321637246	0.0058018321	0.085679733	-0.0316764038	0.0896524665	-0.0170973506	0.0597075641	-0.115592156	-0.0003884154	-0.0331234461	0.0357571332	-0.0689419947	-0.047157189	-0.0508890998	0.1202239098	0.1644058099	-0.022707147	-0.0585698311	0.0370060323	0.1319097877	0.0186757408	0.0806092108	0.0432672513	-0.021139056	0.0411564499	0.005723694	-0.0306614057	0.0124683425	0.0370381182	0.0464975352	0.0608210851	-0.0238275378	-0.0985727534	-0.1061674091	-0.0537360713	0.0829000544	-0.0531618913	0.0086575385	0.0064841548	-0.0253000811	-0.1376828713	0.0498011932	0.0753139049	-0.0129358728	0.0187307209	0.0076724046	-0.0317941719	-0.0001365458	0.0777440809	-0.0092061592	0.0004252301	0.0472004081	-0.0929821772	-0.0349711636	-0.1161092329	0.0130905654	0.0529548488	0.0819575221	0.1633236637	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0240074	-0.0085897999999999	0.00057635525476	7.378466403999997e-05	0.022505	0.0016225	2.632506250000008e-06	0.000506475025	0.192024	-0.0002979999999999	8.880399999999566e-08	0.036873216576	-0.00111635	0.00017365	1.2462373224999998e-06	3.0154322500000005e-08	-0.000612394	0.0002477489999998	6.137956700095044e-08	3.750264112360001e-07	0.000215762	-2.7189e-05	4.6553240644000014e-08	7.39241721e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78682.11431600583	-19.43794446042739	6190875113.237009	377.8336848466598	122938.35541752048	455.1211257684336	207135.23912072636	15113839232.764587	77351.14677748071	-49.93526472651865	2493.530663307498	5983199907.791365	84556.22226047673	69402.52427883002	1.017043	20.934355	0.02226255	0.0105382	-0.036120152	0.0009105997	-0.0196835208	0.0644057396	0.0129346076	0.0274561344	0.0340678164	-0.0337843374	-0.0100413973	-0.0799287538	0.0205380451	0.0026153951	-0.0232291599	0.0531745253	0.0205479534	-0.0905714678	0.0413093674	0.0327145796	0.020205356	-0.02859475	-0.0635320045	0.1048833202	-0.1001662183	0.0574444836	0.0748300493	-0.0957263659	-0.0798976378	0.029874196	-0.0657895357	0.033324523	0.0269453286	0.0845418856	-0.0262364178	0.0434088481	0.075024272	0.0027695423	0.1023326343	-0.0820127227	-0.0304158462	0.0322813359	-0.0902271545	-0.0609685815	0.009524025	0.0318631631	0.0961925025	-0.0467741997	-0.0564304332	-0.0111280877	0.0096871292	0.0205714115	0.0331404559	-0.0311096574	-0.0143667548	0.0382088751	0.0288719183	-0.0534296578	0.1016162529	-0.0590725846	0.0386467898	0.0044195317	0.0147912432	-0.006637325	0.1666754236	-0.005257668	-0.0384018165	-0.0028487842	-0.0466904979	-0.1454473288	-0.033307181	-0.0892864634	-0.044674091	-0.0368096143	-0.0335851899	0.0733819903	0.0413132935	-0.1192247097	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0199138	-0.0040936	0.0003965594304399	1.675756096000002e-05	0.0194907	-0.0030143	9.086004490000008e-06	0.00037988738649	0.190943	-0.0010809999999999	1.168560999999997e-06	0.036459229249	-0.00116135	-4.500000000000012e-05	1.3487338225e-06	2.0250000000000107e-09	-0.0007823939999999	-0.0001699999999998	2.8899999999965984e-08	6.121403712358435e-07	0.000282235	6.647299999999997e-05	7.965659522499999e-08	4.4186597289999965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
