global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
78630.23972342914	n/a	6182714598.963934	n/a	126092.96342615927	n/a	n/a	15899435425.59074	77501.54570420408	n/a	n/a	6006489586.540833	84713.94514622483	72930.1878831201	n/a	n/a	n/a	n/a	-0.0814470125	-0.0263183439	-0.0530615702	-0.01867431	0.1281659134	-0.0101273579	-0.0983078769	0.0427976377	-0.0841431519	0.0073141219	-0.0123863939	-0.0240645372	0.0125917754	-0.0885413453	0.076538606	-0.0692398039	0.1205891445	-0.1633289521	0.1376145333	-0.1455762079	0.0059954504	-0.013045026	0.0130503457	-0.0469962091	0.0987607741	-0.0251428629	0.0541143049	-0.020088719	0.1171036352	-0.0390153316	-0.1478283611	0.0267374956	-0.050131941	0.0293516108	-0.0832963472	0.0051047302	-0.0238457508	0.0037727831	-0.0066455598	0.1265193288	-0.0227785666	0.0628521463	-0.1734708653	0.0394879386	-0.0815276376	0.0639247577	-0.0444518524	0.0118889202	0.0485420639	-0.0500470773	0.0291139267	-0.1122007066	0.0654804837	-0.1575625973	0.0771441827	-0.0126208242	0.1833029451	-0.001374974	0.0852126753	-0.2040960165	0.1030737697	-0.0539641212	0.0456812623	-0.0270359226	0.0538264261	-0.1140418589	0.0032618761	0.12891031	-0.01637935	-0.0201511963	0.0288274641	-0.040664121	0.1326936163	-0.0066655729	0.0357865674	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.000232558	n/a	5.408322336400001e-08	n/a	0.0327796	n/a	n/a	0.00107450217616	-0.0166799	n/a	n/a	0.00027821906401	-0.000560319	n/a	3.13957381761e-07	n/a	-0.00173185	n/a	n/a	2.9993044225e-06	0.000468781	n/a	2.1975562596100003e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78237.23590294807	-393.00382048106985	6121065081.733547	154452.00291271697	125889.23171622984	-203.7317099294305	41506.60963076961	15848098662.10261	77284.9674146452	-216.57828955887817	46906.15550824928	5972966188.28277	84553.78599573686	69954.8502398786	1.349993	25.501871	0.098339172	0.0435593	-0.0428068706	0.0295647903	0.1505043722	-0.0551778629	0.1376057194	-0.0425562133	-0.0423813121	0.1015291075	-0.0766630851	-0.048444265	0.0327923824	-0.0640094153	-0.0073894314	-0.1002769797	0.0484322848	-0.2449615382	-0.0243400631	-0.1295388978	0.1508537453	-0.0723852732	0.0033548571	-0.1083136372	0.0026177112	0.0989908699	-0.0234158515	-0.0144157624	-0.0530198757	-0.0115197302	0.0720866619	0.0403605692	-0.0227614078	-0.0796229208	0.0792868828	-0.0071572215	-0.0487813288	0.020176917	-0.1009834129	0.016085903	-0.0586270289	0.0134506421	-0.0490883144	-0.0700236346	0.0266564172	0.0085200734	-0.0256109488	-0.0346918582	-0.0597125967	-0.0471625592	0.0256725478	-0.1081903293	0.1590805009	-0.1020206498	0.0859490206	-0.0122021939	0.0934903962	-0.1494110425	0.0930740841	-0.0635040581	-0.0710345175	-0.1048239338	0.1071254184	0.0073333255	-0.0144909222	-0.0839410174	0.0419204097	0.0118730515	0.0405156113	0.086977456	-0.0844588715	0.0628139694	0.0376731642	-0.0410811281	0.0092264221	0.007527678	-0.0449033552	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.026231	0.025998442	0.000688065361	0.0006759189864273	0.00989762	-0.02288198	0.0005235850087204	9.796288166439998e-05	-0.0322028	-0.0155228999999999	0.0002409604244099	0.0010370203278399	-0.0008548689999999	-0.0002945499999999	7.30801007160829e-07	8.67597024999411e-08	-0.0015636	0.00016825	2.83080625e-08	2.4448449600000003e-06	0.000684698	0.0002159169999999	4.6881135120400005e-07	4.6620150888999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78151.810019115	-85.42588383307157	6107705409.263844	7297.581628661438	123894.71356476814	-1994.5181514617	3978102.656510196	15349900049.295942	77339.9206205758	54.95320593059296	3019.854842050157	5981463321.596965	84201.35776496964	68764.99092102051	1.295828	24.478678	0.0900463299999999	0.0585038	0.0046651559	0.0669012926	-0.0033771258	0.1178010111	-0.0272290244	0.0163658165	0.0201268531	0.0950998894	-0.0524023027	-0.1532357366	0.0712562215	0.1568026614	-0.0392588363	0.0173379055	-0.0559301936	-0.0302914943	-0.0473759343	0.0082561513	0.0661584873	-0.0793602857	0.0525855568	-0.018210461	0.1126945341	-0.0690767706	0.0315770441	0.0006283327	-0.0433686311	-0.1004707094	0.0791697083	-0.0165445858	0.112226842	-0.0947410186	-0.0749930303	-0.1413011844	-0.1294522625	-0.1364634192	0.1065289186	0.0334942042	-0.0545534414	-0.0044879823	0.0941478446	-0.0029749942	-0.0614684448	0.0820066931	0.0913150081	-0.0300561431	0.0605479563	-0.0324224406	-0.13219187	-0.0253571164	0.057019982	-0.0356088997	-0.0081567879	-0.0074776021	-0.0205605536	0.0123743931	-0.0526853781	-0.0875368668	-0.0491830222	-0.0599647404	0.1516520168	0.0283145404	0.1142099394	-0.1673976405	0.0785320361	0.0073412814	-0.0337118603	-0.0002576834	0.1181640937	0.1403523438	0.128889058	0.1186308782	0.056525783	-0.0909649397	-0.004479188	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0276843	0.0014532999999999	0.0007664204664899	2.112080889999993e-06	-0.00866281	-0.01856043	0.0003444895617848	7.50442770961e-05	0.0212644	0.0534671999999999	0.0028587414758399	0.0004521747073599	-0.00091307	-5.8201000000099984e-05	8.336968249e-07	3.387356401011638e-09	-0.00150641	5.719000000000015e-05	3.2706961000000173e-09	2.2692710881e-06	0.000468781	-0.0002159169999999	2.1975562596100003e-07	4.6620150888999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78278.62510786878	126.81508875377769	6127543148.778264	16082.066735628508	123721.0621219758	-173.65144279233937	30154.82358386111	15306901212.589796	77444.20843134928	104.28781077348684	10875.9474759266	5997605419.558271	84269.5686404206	66833.5058415972	1.316484	24.868874	0.04636468	0.02826	0.0728205677	0.0191801944	-0.0566310695	-0.0716782596	-0.0649770204	-0.053101505	0.0659880831	-0.0596824284	0.0598133838	0.0516867642	0.0056583002	-0.0046492412	0.0534231816	0.0039644931	-0.0459452448	0.0833817684	-0.1740257436	0.0053852703	-0.0639862852	-0.0275051075	0.0956362286	0.0538058892	0.0958325714	0.0776177249	0.135652449	-0.1168165702	0.1063407422	-0.0038188236	-0.0383219247	0.0170019309	0.0846249919	-0.0860493523	0.1394094905	0.0768659689	-0.0371123977	-0.0241707798	0.0261758787	-0.0855372894	-0.0062501724	0.0748857784	0.047032178	-0.0310979802	-0.0216123239	0.0552453326	-0.0032562089	0.0371216222	0.038669751	-0.0049328567	0.0338105228	0.0966344041	-0.022715859	0.0509598846	-0.0427301596	-0.0855151082	-0.062468224	-0.0246467807	-0.145113334	0.0265711431	0.010307003	0.1162541397	0.1358378631	-0.0705576334	0.097851228	-0.0252859025	-0.0061755323	-0.0249682394	0.1532042589	-0.0225674458	-0.1051505188	0.04654202	-0.0063498068	0.0103217373	0.0081975495	-0.0215557528	-0.0445320031	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.021365	-0.0063193	0.0004564632249999	3.993355249e-05	-0.00864488	1.7929999999999335e-05	3.214848999999762e-10	7.473395021440001e-05	0.0212988	3.44000000000004e-05	1.1833600000000274e-09	0.00045363888144	-0.00047565	0.00043742	2.262429225e-07	1.913362564e-07	-0.00163192	-0.00012551	1.575276010000003e-08	2.6631628864e-06	0.00023185	-0.0002369309999999	5.37544225e-08	5.613629876099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78687.05167545407	408.4265675852948	6191652101.37558	166812.2611095054	124342.6673891129	621.6052671370999	386393.1081325853	15461098933.439562	77379.48132391661	-64.72710743267089	4189.59843660052	5987584129.95836	84257.42033877959	71159.04513219728	1.438581	27.175331	0.176526105	0.0978868	-0.0675602865	0.0130306962	0.0526332788	0.074552991	-0.0237878378	-0.0008079289	-0.0008970843	-0.0048258132	0.1848152518	-0.0307201844	0.0643018749	0.1067343888	-0.023086678	-0.0394515481	0.1717689707	0.0311402073	-0.0469031081	-0.0433613134	-0.0569820627	-0.076160928	-0.0556187237	0.0745918776	0.0229668496	-0.0407039922	0.0172443085	0.0385449496	0.1091676998	0.0771079456	-0.1524144323	0.0379743566	0.028022111	0.0006352995	-0.10603489	-0.0037884349	0.0379854931	0.019538763	0.0196927333	-0.0211227457	0.0259022161	-0.0284866779	-0.101926362	-0.0942970445	0.1621317304	-0.09341402	0.0016919482	0.06641139	0.0481215533	-0.0327836647	-0.0768755113	-0.0500338071	0.1261301699	0.1570827505	0.0376428535	-0.0584923655	0.0092834466	-0.0460097017	0.014299333	-0.0113875764	0.09368129	-0.0146181865	-0.0004617975	-0.1382967668	0.04881176	-0.0241030571	0.030413754	0.0077530122	-0.0087238222	-0.0676788439	-0.0014385977	-0.038976522	-0.0813809447	0.0738079802	-0.0478549496	0.1033192416	0.0109722954	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.000159265	-0.021205735	2.5365340225e-08	0.0004496831968902	-0.0121014	-0.0034565199999999	1.1947530510399996e-05	0.00014644388196	-0.0736151	-0.0949139	0.0090086484132099	0.00541918294801	-0.00113547	-0.00065982	1.2892921209e-06	4.353624324e-07	-0.00115973	0.0004721899999999	2.2296339609999999e-07	1.3449736729000005e-06	0.000224861	-6.988999999999997e-06	5.0562469321000004e-08	4.884612099999996e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78735.50651014947	48.45483469539613	6199279985.409789	2347.8710053581644	125796.42497479838	1453.757585685482	2113411.1179380813	15824740536.44008	77547.62540465296	168.14408073635423	28272.431886673607	6013634205.900378	84631.1411128757	70178.70011655746	1.161717	21.945265	0.1691596949999999	0.0938245	-0.0387156723	-0.05556296	0.0236837566	0.0863674423	0.0418387558	0.1136221372	0.0951500953	0.0679870802	0.0252055303	-0.0340035556	-0.0051461196	0.1299775163	-0.0203692569	0.0151601947	0.0128259743	0.0930150358	0.0028122729	0.0085720981	-0.0205400953	-0.0544062436	0.066965784	-0.0705183436	-0.0399543233	0.0199846428	0.1122919884	-0.0482172877	-0.0648211301	-0.0213627283	0.0915134662	0.1056702347	-0.1772729016	-0.0682289857	-0.060400952	0.1023225109	-0.1208607985	0.0343539563	-0.0160839141	-0.0510874262	0.0119079089	0.0275943593	-0.0252521932	-0.015467379	-0.059653284	0.0947794985	0.0273449802	-0.1305217225	0.0256148408	0.0471306809	-0.1553154277	-0.003218656	0.0002031939	0.0185993728	-0.0415826504	-0.0283697019	0.0029914181	0.0495393293	-0.0625363862	0.0952512227	0.0134424047	-0.0748364646	0.0930276725	0.0864337227	0.0004588961	-0.0044827397	-0.020656388	0.0061692053	0.0149743302	0.0678056467	0.0535238558	0.0235555306	-0.0537621685	-0.0700250692	0.0945564444	-0.0155618176	0.1340187398	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00572623	-0.0058854949999999	3.27897100129e-05	3.4639051395024993e-05	0.0198667	0.0319681	0.00102195941761	0.00039468576889	0.0147329	0.088348	0.007805369104	0.00021705834241	-0.0007777599999999	0.0003577100000001	6.049106175998445e-07	1.2795644410007152e-07	-0.00130869	-0.0001489599999999	2.2189081599999958e-08	1.7126695160999995e-06	-0.000127631	-0.000352492	1.6289672161000003e-08	1.2425061006400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78766.30558641403	30.799076264564064	6204130895.732359	948.5830987504336	124514.66676537298	-1281.758209425403	1642904.1074294157	15503902239.69188	77561.13122356267	13.50581890970352	182.4071444217052	6015729076.678708	84495.761527128	71024.79798312974	1.174317	22.183298	0.05012477	0.0246819	-0.0384176799	-0.0625186908	-0.099134015	0.005837281	-0.0610657188	0.0131122831	0.0596506363	-0.0776553375	0.0983800783	0.0609009857	-0.0438574027	0.0017761432	0.042233824	0.0470166755	-0.0117197108	0.0951447257	-0.1387589034	0.0146015705	-0.0461805901	0.1260263718	0.0759383894	0.0146001651	-0.012054793	-0.0749194704	0.022028002	-0.0131703287	-0.0434709961	0.0627641047	0.1134665489	-0.1200067576	0.1667219575	-0.0580908294	-0.0257512447	0.0273570994	0.1160210239	-0.0060313878	0.0832367161	-0.0589091439	0.0238678371	0.0103261863	-0.0460504337	0.0336810031	0.0216466236	-0.0243677386	0.0012382428	-0.0237921343	0.0171894641	0.0475765894	-0.0076699196	0.1021935759	-0.0714682717	0.0689467753	-0.0153655608	-0.0599117984	-0.1426098843	-0.0891329506	-0.0664327423	0.0424492098	-0.0115013905	0.1135787047	0.0324563682	0.0738649733	0.0187194333	-0.0369669915	-0.027338118	-0.077415499	-0.0775595118	0.0539629939	0.0261581559	-0.057663021	0.0153329966	0.1047999322	0.0643970199	0.1288324127	-0.0667369345	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0117093	-0.00598307	0.00013710770649	3.579712662490001e-05	0.0175368	-0.0023298999999999	5.4284340099999965e-06	0.00030753935424	0.0150393	0.0003064	9.388096000000005e-08	0.00022618054449	-0.00103227	-0.0002545100000001	1.0655813529000002e-06	6.477534010005093e-08	-0.00103574	0.0002729499999999	7.450170249999994e-08	1.0727573476e-06	0.000175017	0.000302648	3.0630950289e-08	9.159581190400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78636.63555962077	-129.67002679326106	6183720452.136614	16814.315848565042	125379.0753780242	864.408612651212	747202.2496255931	15719912542.648272	77766.47281811119	205.3415945485176	42165.1704517278	6047624294.570026	84748.50841757942	71523.60612658622	1.143582	21.602686	0.0752037299999999	0.035294	-0.0605969241	-0.0622079988	0.0614644336	0.0258397379	0.1100975381	-0.0029005039	-0.0978601697	0.0199858969	0.0456284578	0.0576823872	-0.1283868595	0.0164455463	0.0620111676	-0.0507717441	-0.0099280892	-0.0286053849	-0.1006637815	0.0451039675	-0.0972828031	-0.0228904582	0.0666816874	0.04986373	0.0285377779	0.0164101557	0.0142391655	0.0112353771	0.1871711284	-0.012588147	0.0433745411	0.0199242709	-0.1315167489	0.1429502484	-0.0008899257	-0.0639597183	0.0505148818	-0.103626012	-0.1054972568	0.0582296643	0.0317253606	-0.1094452554	-0.0399134288	0.04521084	0.0710809403	-0.0711143357	0.2030402033	-0.1127229424	-0.051029925	0.1264135123	0.059624506	-0.0459710468	0.0626711237	-0.0413388175	-0.0100002474	-0.0602430948	-0.1249529993	0.0747309182	-0.1028546065	0.0578973613	-0.0414377904	-0.0445134611	0.125065919	-0.0601623233	-0.0146924552	0.0594055887	-0.0809821307	0.1535138183	-0.01599779	-0.0183699395	0.1101398852	0.0401361239	-0.0269847752	-0.0808821812	0.0045519085	-0.0369143654	0.0670971331	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00482363	0.00688567	2.32674063769e-05	4.741245134890001e-05	0.0437288	0.0261919999999999	0.0006860208639999	0.00191220794944	0.00248733	-0.01255197	0.0001575519508809	6.1868105289e-06	-0.000781874	0.000250396	6.11326951876e-07	6.269815681600005e-08	-0.00116743	-0.0001316899999999	1.7342256099999958e-08	1.3628928048999997e-06	-3.43788e-05	-0.0002093958	1.1819018894399995e-09	4.384660105764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78521.73674072378	-114.89881889699608	6165663140.779531	13201.738583924704	124894.2195501512	-484.8558278729906	235085.17382240316	15598566077.04137	77424.33459135445	-342.13822675673873	117058.56620824555	5994527586.914005	84400.17512182698	70425.97875003706	1.145815	21.644869	0.0911213599999999	0.0399271	-0.0370248803	-0.0482292853	0.0707658669	0.0444007043	0.0129930011	0.0197687559	0.0006712854	0.0364077586	0.0341668411	-0.0450669501	-0.0003411807	-0.0112007059	-0.0278324415	-0.005442068	-0.0225742928	-0.1236194467	-0.0080047727	-0.0239429076	0.0504572711	0.0618253228	-0.0281963765	0.0593434695	-0.0143830697	-0.0735709848	-0.0724272998	-0.0429381015	0.034462483	-0.0489481839	-0.0716147069	-0.044076176	-0.0854780155	0.1344786117	-0.0883470758	0.0552313524	-0.0884861208	0.0320627771	0.1291341534	0.0360060234	0.0783757389	-0.1391526897	0.0132478791	0.2150861709	-0.0303142144	-0.031847267	-0.1336794745	-0.071357851	0.0079707574	-0.0020701722	-0.0248580305	-0.0392516131	0.0414460002	-0.0393740678	0.0689283519	0.0379807588	-0.1070031434	-0.0324895429	0.0803828981	-0.0350469225	-0.0247608503	0.0663211424	-0.0777144896	-0.0668948614	0.0727305529	-0.0073742491	-0.0261412489	-0.0301818333	-0.0561228094	-0.0924353935	-0.0809148569	-0.1286462532	0.0347645395	0.0101415951	-0.0069158879	0.0057969642	0.0538653951	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.015501	-0.0106773699999999	0.0002402810009999	0.0001140062301168	0.0267837	-0.0169450999999999	0.0002871364140099	0.00071736658569	-0.0227926	-0.02527993	0.0006390748608048	0.00051950261476	-0.0010182	-0.0002363259999999	1.0367312399999998e-06	5.584997827599996e-08	-0.000706996	0.0004604339999999	2.1199946835599995e-07	4.99843344016e-07	-0.000101998	-6.76192e-05	1.0403592004e-08	4.5723562086400005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78314.29717977991	-207.4395609438652	6133129142.762884	43031.171444583575	125152.3281376008	258.10858744959114	66620.04291522324	15663105238.261703	77356.2508578643	-68.08373349014437	4635.394765957006	5983989546.784832	84421.73505023944	70760.6961906187	1.281452	24.207115	0.0800097099999999	0.0374806	-0.0288240331	0.023976541	-0.1101876877	0.0888014541	0.0511309018	-0.0143351628	0.0639465804	0.0664141516	-0.1232016971	0.0497040474	0.0439640909	0.0245658095	-0.003145036	-0.0062875412	-0.1058587947	-0.0916179412	-0.0155212595	-0.0207964397	-0.0021335913	-0.0073551877	-0.0378611039	0.0635993047	0.1052661134	0.0103647842	-0.0010582697	0.0411230611	0.0252822542	0.0799278213	-0.0279436275	0.0188806544	0.00748886	0.0059349236	0.1088567181	0.0288857628	-0.1326831261	0.0699618548	-0.0011123828	0.0803968889	0.0115946019	0.0595273704	0.0493549536	-0.1034627453	-0.1216875453	-0.0633461161	0.1567512375	-0.0324276634	0.0246027571	-0.0367178817	-0.0488151535	0.0733959813	-0.0110782571	-0.1475060854	0.0388460002	-0.0484650612	0.0238149986	0.0423569063	0.040803913	-0.0375633502	0.0520924617	0.0774426159	0.0352790327	-0.1409513136	0.0200906891	0.0195516793	0.0602859081	-0.0016790688	0.0334555622	-0.0189448215	-0.1257601995	0.0482844812	-0.0247812647	-0.142332538	-0.0334248324	-0.0675853163	0.1031482494	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00662301	0.02212401	4.38642614601e-05	0.0004894718184801	0.0214123	-0.0053714	2.885193796000002e-05	0.0004584865912899	0.00249491	0.02528751	0.000639458162	6.2245759081e-06	-0.0007715499999999	0.00024665	5.952894024998457e-07	6.083622250004929e-08	-0.00059686	0.000110136	1.2129938496000011e-08	3.562418596e-07	8.57518e-05	0.0001877498	7.35337120324e-09	3.524998740004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
