global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
77453.37337189236	n/a	5999025046.685764	n/a	119621.4587189017	n/a	n/a	14309293386.037905	76890.74026450736	n/a	n/a	5912185938.423933	84333.97607825413	66906.56399620985	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0024541	n/a	6.02260681e-06	n/a	-3.00327e-05	n/a	n/a	9.0196306929e-10	-0.00599968	n/a	n/a	3.5996160102400005e-05	-0.000621447	n/a	3.8619637380900003e-07	n/a	0.000143632	n/a	n/a	2.0630151424e-08	0.0	n/a	0.0	n/a
77608.00923086471	154.63585897235316	6023003096.777983	23912.24888011749	120171.6170168386	550.1582979368977	302674.15278882434	14441217536.441732	76649.4475998203	-241.29266468706192	58222.1500317829	5875137817.357597	83913.9254624548	66425.23168992127	1.421661	23.844721	0.1326668992	0.0690546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00632137	-0.00877547	3.99597186769e-05	7.700887372090001e-05	1.83165e-05	4.83492e-05	2.33764514064e-09	3.3549417225e-10	0.0398482	0.04584788	0.0021020281004944	0.00158787904324	0.000492932	0.001114379	2.42981956624e-07	1.241840555641e-06	-0.000301893	-0.000445525	1.98492525625e-07	9.113938344900001e-08	0.0	0.0	0.0	0.0
78035.24470476463	427.2354738999129	6089499416.132496	182530.1501584832	119994.33598806636	-177.28102877223864	31428.563162543305	14398640669.21696	76663.45987464937	14.012274829074158	196.34384588550523	5877286079.951974	83920.09137719525	68829.99173128708	1.368731	22.956968	0.1272233965	0.0730156	-0.3794431137	0.0477339079	-0.10391941	-0.1598082234	-0.3263780012	0.0377126799	0.0809095033	-0.0489334766	0.3041973314	-0.0364911681	-0.5304533809	0.1558759037	-0.0483037111	0.2142163159	0.0029477911	-0.1645738046	0.0112654219	-0.0019148037	0.1993653027	-0.06073754	0.208694597	-0.1254058225	0.0079773859	-0.0256246452	0.1442080339	-0.1321094355	0.0259370964	0.0521586184	-0.0549308462	-0.0229198688	0.0872366007	-0.0202380949	-0.1085735765	0.0677186582	0.1431234611	-0.3636943408	0.250446772	0.1518681162	-0.3287025281	0.1460742858	-0.0162427662	0.0851985866	0.0451206758	-0.1846120661	0.2714015862	-0.0869290693	0.2291207965	-0.0601555651	0.1073013408	-0.0145242534	0.0519901413	-0.0141747891	0.0503728732	-0.0785428923	0.102825298	0.0354206185	-0.1038282267	0.150731656	0.0	0.0	-0.0134309	-0.00710953	0.00018038907481	5.054541682090001e-05	-0.0178033	-0.0178216165	0.000317610014673	0.00031695749089	-0.0286337	-0.0684819	0.00468977062761	0.00081988877569	0.000362755	-0.0001301769999999	1.31591190025e-07	1.6946051328999996e-08	-0.0	0.000301893	9.113938344900001e-08	0.0	-0.000244137	-0.000244137	5.960287476900001e-08	5.960287476900001e-08
78464.80689500373	429.5621902390994	6156725921.070225	184523.67528301224	120994.88652280542	1000.5505347390572	1001101.3725666133	14639762564.66656	77203.23827303208	539.7783983827103	291360.7193606039	5960339999.842566	84556.44302040289	69900.07665547474	1.19023	19.963068	0.0468040999999999	0.0225351	-0.3383537806	-0.0580759716	0.0762761317	-0.0095433144	-0.1969960869	0.176337719	0.0321921434	0.0903061635	0.2170139965	0.0811689964	-0.0939686326	0.2610079871	0.0224086589	0.0766979755	-0.1020547768	0.0275034078	-0.1133114399	-0.0105296785	0.0435103242	0.1413778399	0.0766224888	0.1319470911	0.0052360644	0.0558182232	-0.1420717856	-0.1292641694	-0.1284913912	-0.0069297657	0.2663000988	-0.0778387556	-0.1450650792	0.2059543268	0.1200230691	-0.1050716307	-0.1022619048	0.0020152035	0.277255207	0.0306443892	-0.1997789644	0.1064502741	0.1152641752	0.0289825568	0.0875338573	0.126519952	0.1339173682	-0.051422774	-0.1435256231	0.0678425504	0.1145043178	0.1585762165	0.1457503639	0.0111240237	-0.1451197335	0.0723271159	-0.0183017559	-0.0512377614	0.2802333727	0.1505395713	0.0	0.0	-0.0254175	-0.0119865999999999	0.00064604930625	0.0001436785795599	-0.0105143	0.007289	5.3129521e-05	0.00011055050449	-0.0320147	-0.0033809999999999	1.143116099999999e-05	0.00102494101609	0.000559811	0.000197056	3.13388355721e-07	3.883106713600001e-08	9.5594e-05	9.5594e-05	9.138212836000001e-09	9.138212836000001e-09	-0.000434437	-0.0001902999999999	1.88735506969e-07	3.621408999999999e-08
78807.67648309165	342.86958808792406	6210649872.663637	117559.55443558272	122385.74781300568	1390.8612902002642	1934495.1285775437	14978271267.748625	77270.42278718881	67.1845141567319	4513.758942476108	5970718237.710908	84535.22667952608	71428.69545622228	1.3278	22.270445	0.08453399	0.0500066	-0.1889770362	-0.1819683342	0.0369389609	-0.1237221982	-0.1628610377	0.0999493511	-0.1241970531	0.1055006402	0.054716378	-0.1293161326	-0.0135522799	0.2376929657	0.1823485137	0.1694117528	0.0993313006	0.1616142631	-0.060848968	0.0810505848	0.0175791223	-0.0578412794	0.092669764	-0.2209695998	-0.1367265765	-0.1318533322	-0.2273009279	-0.0013194164	-0.1668388921	0.1059160557	0.1489426433	0.0775615837	0.1807857174	0.0664790077	-0.1143642393	0.0415262899	-0.092561486	-0.0184843711	0.2408873	-0.1668410393	-0.1644019513	0.0208383764	0.1044880635	-0.0158675239	-0.1180092566	0.0309846443	-0.0687246958	0.005916996	-0.0324618571	0.106661248	-0.0534159642	0.2943223527	-0.0574033004	-0.2990354285	0.0339519144	0.0407130277	0.0204931121	-0.0473957291	-0.0887098134	0.1501556467	0.0	0.0	-0.0253986	1.889999999999878e-05	0.00064508888196	3.5720999999995383e-10	0.00329251	0.01380681	0.0001906280023761	1.0840622100099998e-05	0.0168984	0.0489131	0.00239249135161	0.00028555592256	0.000781152	0.000221341	6.101984471040001e-07	4.899183828100001e-08	1.63474e-05	-7.924660000000001e-05	6.280023611560001e-09	2.6723748676e-10	-0.000299121	0.0001353159999999	8.9473372641e-08	1.8310419855999993e-08
78762.18458428567	-45.49189880597987	6203481720.489087	2069.512856973513	121885.53502983414	-500.2127831715479	250212.828448226	14856083649.508924	77233.80883480891	-36.61395237990655	1340.5815088780646	5965061227.131806	84532.92971655475	72934.31257467005	1.184729	19.870792	0.05915166	0.0346396	-0.0924980372	-0.1511622569	-0.1331081539	-0.0449797539	-0.050906477	0.0066467388	-0.0994979142	-0.0737316374	0.2302220667	0.1435514744	-0.091833748	-0.0201783241	-0.0261131137	0.0560969274	-0.1176039337	0.1740043728	0.1144068548	0.0382237955	0.0396077215	-0.0791103062	0.0033284666	0.0101070647	-0.0715365173	0.0013108045	-0.0273641913	-0.0353339929	0.0222781273	-0.1264138411	0.0808810598	-0.0149265183	0.147077112	-0.0456924872	0.0274856427	0.2406458764	-0.0955700914	-0.0758900778	0.0137093015	0.0118840113	-0.1455210545	-0.1131592205	-0.0957314225	-0.0534980398	0.1863801074	0.183205128	-0.1358757334	-0.1091285073	0.1536791539	-0.0501079962	0.0574849005	0.0936297569	-0.1050438636	-0.177791203	-0.0789392606	0.0535193004	-0.1616140591	-0.0650954193	-0.1109869126	0.1495803714	0.0	0.0	-0.0217029	0.0036956999999999	0.00047101586841	1.3658198489999997e-05	0.00667194	0.00337943	1.1420547124900004e-05	4.45147833636e-05	-0.0152174	-0.0321158	0.00103142460964	0.00023156926276	0.000740429	-4.0723e-05	5.482351040410001e-07	1.6583627289999994e-09	0.000239523	0.0002231756	4.980734843536e-08	5.7371267529e-08	-0.000434437	-0.0001353159999999	1.88735506969e-07	1.8310419855999993e-08
78675.34393720586	-86.84064707980724	6189809743.637635	7541.297985239634	122447.27686969054	561.7418398564041	315553.894645258	14993335612.802652	77247.82343530856	14.014600499649532	196.4090271647769	5967226225.492606	84577.71375823217	72306.92866043573	1.123067	18.836576	0.099375342	0.0466765	-0.148964245	-0.003213634	-0.2018501218	-0.0228354328	-0.0464143466	-0.1110413381	0.0258233468	-0.1269225345	0.2478696172	-0.0552400818	-0.1001966674	-0.0056995668	0.0348456573	0.0660745518	-0.039053531	0.1739472388	0.0860576598	0.1820232281	-0.0998209526	-0.0006497989	0.0050095825	0.0568449134	-0.0542596736	0.0275448758	-0.2230942464	-0.0620236872	-0.0802047585	0.0939064224	0.0730296988	-0.0011672887	-0.01247612	-0.2007977472	-0.0331552181	-0.1341501572	0.2199724477	-0.119829138	-0.0370484241	-0.0551561915	-0.1231613178	0.1233653785	0.1065018308	-0.1277045202	0.0201102939	0.200021547	-0.24475238	-0.0025746769	-0.2459231797	0.0238081734	0.0509363526	0.1568472024	-0.0075516662	-0.0705502611	0.0322679657	-0.0285110601	0.0622394761	-0.0328062211	0.071001548	0.1488144786	0.0	0.0	-0.0112736	0.0104293	0.00012709405696	0.00010877029849	0.00992622	0.0032542799999999	1.0590338318399996e-05	9.85298434884e-05	0.0275921	0.0428095	0.00183265329025	0.00076132398241	0.00119031	0.0004498809999999	1.4168378961e-06	2.02392914161e-07	9.32376e-06	-0.00023019924	5.2991690096577614e-08	8.693250053759997e-11	-0.000612002	-0.000177565	3.745464480040001e-07	3.1529329225000035e-08
78797.2768236158	121.93288640993704	6209010834.81754	14867.628788258611	121923.27451203478	-524.0023576557578	274578.4708287927	14865284867.73699	77278.76511274982	30.94167744126753	957.387402879444	5972007537.35156	84708.09795769305	72072.33614465671	1.174625	19.701336	0.230135955	0.115434	-0.1748741496	0.0619600419	-0.0235758269	0.0077054138	-0.1050628187	0.0707240892	0.1069376722	-0.0031946818	0.0319431123	0.070860763	-0.0698709601	0.057232126	-0.2423569772	-0.148028982	0.0317966416	0.1054638785	0.0949422919	0.1299733828	-0.0238925208	0.0747975124	0.1172173861	0.0342880494	0.0310342123	-0.006143913	0.1133744485	-0.1952148941	0.1318655976	-0.0636094049	0.0219276804	-0.1608002493	0.1497439738	0.0711298072	-0.0262661414	-0.0166162412	-0.1282683424	-0.0402226068	0.0526890183	0.1909522167	-0.0411489805	-0.1001178402	-0.0115059947	-0.0063991069	-0.0238789082	-0.0489635679	-0.0477509023	-0.1270360915	0.0359232417	-0.3101717122	0.0588913957	0.1040381891	-0.0508379752	0.1199650899	-0.1543200643	-0.1593804685	-0.0150188197	-0.0496638214	0.0730083	0.1478589443	0.0	0.0	0.0570849	0.0683585	0.00325868580801	0.00467288452225	-0.00990007	-0.01982629	0.0003930817751641	9.80113860049e-05	0.000148973	-0.027443127	0.0007531252195381	2.2192954729e-08	0.000598042	-0.000592268	3.576542337640001e-07	3.50781383824e-07	-0.000424556	-0.0004338797599999	1.8825164613765762e-07	1.8024779713600003e-07	0.000652011	0.001264013	4.25118344121e-07	1.597728864169e-06
78950.02474077162	152.7479171558225	6233106406.568452	23331.92619544201	121823.09041262136	-100.18409941342544	10036.853775279107	14840865357.681717	77240.27500438289	-38.49010836693924	1481.488442098726	5966060082.752696	84468.58562112604	73795.10724023251	1.14789	19.252914	0.037347327	0.0274862	-0.1060348893	0.0445768772	0.0878251821	-0.10636337	-0.1458572649	0.0396862282	0.0115020451	0.0458919582	0.0162423631	0.0766864937	-0.0808605002	0.1369996963	-0.0071690484	0.1061497909	0.0560794998	0.0828041656	0.1149239108	-0.1079357683	-0.1903742901	0.0476788759	-0.2282918615	-0.0592020875	0.1268473389	0.0497112584	-0.135639355	0.0969291149	-0.0439087264	-0.0214650646	-0.342719452	-0.1266738448	-0.0268959062	-0.0477092218	0.0868038336	-0.0204051144	0.2067136486	-0.0710649201	0.1702396991	-0.0188928974	0.0376516663	0.056284594	0.0353187403	0.0140371784	0.1415853738	0.1092298282	-0.3055536764	0.2207464436	0.0009523456	0.1406772109	-0.0446735599	-0.2098093378	-0.107692982	0.0739496818	-0.0044875994	-0.2110843845	0.0190326516	0.079666893	-0.0432409902	0.1467149861	0.0	0.0	0.0570987	1.3800000000001311e-05	0.00326026154169	1.9044000000003615e-10	0.0168667	0.02676677	0.0007164599762329	0.0002844855688899	0.00434713	0.004198157	1.7624522196649e-05	1.88975392369e-05	0.000720037	0.0001219949999999	5.18453281369e-07	1.4882780024999991e-08	-0.000429933	-5.37700000000004e-06	2.8912129000000428e-11	1.84842384489e-07	0.000652011	0.0	4.25118344121e-07	0.0
79030.49016567049	80.46542489886633	6245818375.82614	6474.684604155098	123021.21773867312	1198.1273260517628	1435509.089431947	15134220013.90602	77399.52062423299	159.24561985010223	25359.167441443275	5990685792.861068	84947.51013566955	74162.55102702916	1.2283	20.601593	0.05448947	0.026427	-0.0289232211	-0.1777475546	0.1116896457	0.0809825396	0.1198391071	0.2221049382	-0.0268168379	0.0833012544	0.1407912558	0.0302150117	0.0541667394	0.0933903371	0.136728265	0.0220773044	-0.0624340923	0.0982066853	0.0178206922	0.0687418484	0.2019898665	0.0687498713	0.0256115582	0.0928577252	0.112782492	-0.2782122071	-0.0798923192	0.1900127006	-0.0229101373	-0.1833558321	-0.0712358234	0.1099754951	-0.0971235214	-0.106693227	-0.1742633293	0.1390088693	-0.0059427524	0.1800035142	0.0991087941	-0.011359005	-0.1291690885	0.0039463573	-0.0099176172	-0.3379559345	0.0021180843	0.0352732535	0.0878037728	0.0668026973	-0.0223020577	-0.0055638322	0.0166025607	-0.0099851805	-0.1739770408	0.1097748446	0.0412832447	-0.0052526878	-0.0329201712	-0.068594978	-0.0155738917	0.1453840619	0.0	0.0	0.0513543	-0.0057444	0.0026372641284899	3.2998131360000044e-05	0.00487131	-0.0119953899999999	0.000143889381252	2.37296611161e-05	-0.0183534	-0.02270053	0.0005153140622809	0.00033684729156	0.000542893	-0.0001771439999999	2.94732809449e-07	3.137999673599998e-08	-0.000326094	0.0001038389999999	1.0782537920999998e-08	1.0633729683600004e-07	0.000652011	0.0	4.25118344121e-07	0.0
