global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
79180.54359384601	n/a	6269558483.816949	n/a	125004.20298815685	n/a	n/a	15626050764.70432	78177.07339415976	n/a	n/a	6111654804.4758415	85740.13220194327	73390.69124348958	n/a	n/a	n/a	n/a	-0.0219968246	-0.0271696713	-0.0914203028	-0.0520472353	0.0201289549	-0.056926147	0.0304503438	0.056898374	-0.0063570465	0.0059159711	-0.0180945149	-0.0750311539	-0.018688461	0.0855880573	-0.0276447153	0.0413246857	-0.0709972582	-0.0435167877	0.0318995878	-0.0047117883	0.039442696	-0.0092723203	0.068750912	-0.0268067788	0.1158652899	-0.0457222435	0.005354521	-0.0092960062	0.0103510017	0.1614132859	-0.207387272	-0.0233397833	0.0190144756	-0.0245985688	0.0083455211	-0.0174340563	0.0547454934	-0.0492158759	0.1270762708	-0.0169859206	0.0123533644	-0.0698368138	0.0806533109	-0.0480491148	0.0468990927	-0.0870184967	0.1340525635	-0.0014335121	-0.1153249066	-0.0037083542	-0.0824249943	-0.0627890024	0.0381586547	-0.0127984392	0.0257227313	-0.0300996208	0.0352891533	-0.0102997338	0.061609941	0.0741413172	-0.0137931847	0.0299759962	-0.009354703	0.0426288825	-0.0178821054	0.0078441854	-0.1350461035	0.0806971082	-0.0240117728	0.1463304881	0.0466210965	0.1018084815	-0.0065394324	0.0193909102	-0.1402702544	0.0139973512	-0.0879264495	0.0619718248	-0.005166867	0.0341408103	-0.0615004242	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0165527	n/a	0.00027399187729	n/a	-0.0280155	n/a	n/a	0.0007848682402499	-0.0357699	n/a	n/a	0.00127948574601	-0.0007956989999999	n/a	6.331368986008408e-07	n/a	0.000854964	n/a	n/a	7.309634412960001e-07	-0.000621003	n/a	3.8564472600899993e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79141.51420777611	-39.0293860699021	6263379271.099628	1523.2929769934683	124763.1083548965	-241.09463326034893	58126.62218694215	15565833206.375645	78253.77686531881	76.70347115905315	5883.422487847699	6123653593.687105	85875.14497849921	73288.11786116024	0.970212	19.468311	0.09060168	0.0441139	0.0024815015	-0.0414586574	-0.0335604151	0.0115059194	-0.1094554481	-0.0167927069	-0.0327794797	-0.0225262506	-0.0110942454	0.0695345346	-0.063056433	-0.0196176311	0.0561005676	-0.0078672614	-0.0254042851	0.0236447455	-0.1105437626	-0.0515875289	0.0342250517	-0.1147649398	0.1499693205	-0.0126760352	0.0648860592	0.0242242324	-0.0707486125	-0.0299892967	-0.0613151118	0.0541357321	0.0157897751	0.014491163	-0.0468664956	0.0254639149	0.0680176632	0.0500545839	-0.0764226428	0.0071738277	-0.1605864355	0.0269103518	0.0946061463	0.0573251892	0.0489090014	-0.0172730412	-0.0416319898	-0.0382348704	0.0927563136	-0.0697185653	0.1044441508	0.1146305277	0.0455599991	-0.0162742714	-0.0064003149	0.0423953532	-0.0154216338	0.060647185	-0.0147490298	0.01230376	0.0724243086	0.0386940961	0.0740803978	0.0788059251	-0.0133877342	-0.0751415107	-0.1668306459	-0.0136565739	0.0456340213	-0.1205464916	-0.0390774779	-0.0747116514	0.04415387	-0.0146628192	-0.0304867382	0.0249117131	0.0186095924	-0.0073490887	-0.0600156637	-0.0617546328	-0.0946028266	0.1488855357	0.0426482195	0.0114860262	0.0171348402	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0115434	0.0050092999999999	0.00013325008356	2.5093086489999995e-05	-0.0266021	0.0014133999999999	1.997699559999996e-06	0.00070767172441	-0.00357802	0.03219188	0.0010363171379344	1.28022271204e-05	-0.000291465	0.0005042339999999	8.495184622499998e-08	2.542519267558992e-07	0.000362708	-0.000492256	2.423159695360001e-07	1.31557093264e-07	-0.000664255	-4.3252000000000026e-05	4.41234705025e-07	1.870735504000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79199.80495259332	58.29074481720454	6272609104.528825	3397.810931344458	125375.14923989848	612.0408850019885	374594.0449140173	15718928046.926817	78276.77459980638	22.99773448756605	528.8957915605848	6127253441.748893	85998.93368402048	73073.23543527452	1.056969	21.209179	0.06285633	0.0270697	-0.0030185535	0.0044782722	0.1114927976	-0.0438651636	-0.0124427424	0.0165659668	-0.0366282394	-0.0264892195	0.0730203901	0.0679821654	-0.0218642163	-0.0133480062	0.0091582573	-0.0090228351	-0.0383679491	-0.0260447776	-0.0224757349	0.0389446054	-0.0447631201	-0.0669618598	0.0755536346	0.0219636756	-0.0478127795	-0.0729379662	-0.0102928382	-0.0210112758	0.0482100757	-0.0600865741	-0.0747039805	0.0961980863	-0.0038014	-0.0048343937	-0.0245947076	-0.106838884	-0.0859306545	0.0189909193	-0.063284338	0.1072955365	0.0858320437	-0.0751077503	-0.0133435432	-0.0281520595	0.0095098937	-0.0295747252	0.0246764127	0.085830058	-0.0410693617	0.0133361538	0.0787317734	-0.0238229402	-0.008842749	0.0276627737	0.012179391	0.0309500391	-0.0922649487	-0.0318160806	-0.0514857787	-0.0061700451	0.0537811757	-0.0202385351	-0.0481109124	-0.074073465	0.0045835406	0.0834598849	-0.0371694883	0.0343012384	0.0564895732	0.0172582354	0.0042369233	-0.0125081459	-0.0600813689	-0.0575627333	0.1093140258	0.0053352205	-0.1486721627	-0.109911902	-0.0645262982	0.0121410924	-0.0172645639	-0.0744981727	0.0407650885	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0161798	-0.0046364	0.00026178592804	2.1496204960000007e-05	-0.0343647	-0.0077625999999999	6.025795875999997e-05	0.0011809326060899	-0.0155608	-0.01198278	0.0001435870165284	0.00024213849664	-0.000679429	-0.000387964	4.616237660409999e-07	1.5051606529599997e-07	0.000441973	7.926500000000002e-05	6.2829402250000044e-09	1.9534013272900002e-07	-0.000361993	0.000302262	1.3103893204900001e-07	9.136231664400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79222.5170055192	22.712052925882745	6276207200.689778	515.8373481080989	125610.80823920184	235.6589993033558	55535.16395265906	15778075146.505535	78301.31755448486	24.54295467848715	602.3566243502743	6131096330.768279	85864.8587045365	73308.52788064952	1.015523	20.37752	0.0832041999999999	0.0405943	-0.017284914	0.0111946788	0.0032969804	0.0244921706	0.121324913	-0.036911493	0.0377091073	0.0329608418	0.1138319013	-0.0734296495	0.0153503988	-0.0124784687	-0.0711874636	0.077123937	-0.0192548817	0.0329146419	0.1292883319	-0.058808691	0.0024360837	0.035288105	-0.0319373871	-0.1494765301	-0.0218285589	-0.0324262902	0.0230750406	0.0342028787	-0.0137352431	0.0118505216	0.0198777186	0.172778405	0.1084499312	-0.0702094188	-0.0162691103	0.0070169568	-0.0505979452	0.0525550747	0.003873839	-0.0322535413	0.0008833762	0.0847696973	-0.0013857659	0.1041323629	0.0659837317	-0.0595108287	0.0348977021	0.0410942444	0.0023771019	0.0856265601	0.0041084717	0.0305886175	-0.0392460474	-0.0665800302	0.0371096979	-0.0034542841	-0.0401645219	-0.0206984931	0.0227500467	-0.0306509947	-0.0172592411	-0.1304783942	-0.0560239651	0.0110285829	-0.0080702197	-0.0138058973	0.0241827064	-0.0371553136	0.1380096259	0.0857435066	-0.0045864945	-0.0045944569	-0.1269337324	0.078852806	-0.0067825939	0.0018596533	-0.0733088247	-0.079260126	0.0425639163	-0.0027817191	0.0519971728	0.0380706866	0.0615280933	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0129919	0.0031879	0.00016878946561	1.0162706410000005e-05	-0.0343565	8.199999999999874e-06	6.723999999999794e-11	0.0011803690922499	0.020368	0.0359288	0.0012908786694399	0.000414855424	-0.000205857	0.0004735719999999	4.2377104449e-08	2.2427043918399997e-07	0.000619318	0.0001773449999999	3.145124902499999e-08	3.83554785124e-07	-0.000592662	-0.0002306689999999	3.51248246244e-07	5.320818756099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79254.3344969647	31.81749144550122	6281249536.556769	1012.3527618845432	125355.22341510748	-255.58482409435965	65323.602307344765	15713932037.451511	78479.04043025036	177.7228757654957	31585.42057035782	6158959786.852871	86120.8805491728	73026.23488310164	1.119725	22.468449	0.1045144	0.0507238	-0.0097772007	-0.001841178	0.0197826244	-0.1633833771	-0.0630066821	0.0034689223	-0.0425032313	0.086501235	0.0216999713	0.0890929453	-0.0430296022	0.0654780169	-0.0396672997	-0.0759871959	-0.0070187799	0.0990472097	0.0046824262	-0.0517279769	0.0041172419	-0.0668487133	-0.0680689331	-0.0049549982	0.1236645851	-0.0542781375	0.0282617016	-0.0491045565	-0.0813171286	-0.1278768392	0.025965785	0.1024347184	0.0579382454	-0.021933401	0.1138121528	0.0225612325	-0.0678216878	0.0902051622	0.0131525199	-0.0148528418	-0.0243955848	-0.0739438995	-0.0601403733	-0.0300658211	0.0454399976	-0.0051876381	-0.0800782113	-0.0880593434	-0.0639896627	-0.0358821549	-0.0399963234	-0.0393750745	0.0289347025	-0.0926620789	-0.0689651	0.0718721954	-0.0033264796	-0.0352945267	-0.0253538133	-0.0319963715	-0.1438385383	0.1377270874	0.0769283337	0.0182355113	-0.0545394524	0.0423806804	0.0730082843	-0.0685990302	-0.0504476028	-0.0016186222	-0.0447117437	0.109950465	-0.0727559376	0.1172180416	-0.081861203	-0.034410455	0.010046724	-0.0577771023	0.0444508147	-0.1746410693	0.1083120907	-0.0515139884	0.0466824705	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0161861	-0.0031941999999999	0.0002619898332099	1.0202913639999986e-05	-0.0166835	0.0176729999999999	0.0003123349289999	0.00027833917225	-0.0254502	-0.0458182	0.00209930745124	0.00064771268004	-0.000611162	-0.0004053049999999	3.735189902439999e-07	1.6427214302499998e-07	0.000876254	0.000256936	6.601610809600002e-08	7.678210725160001e-07	-0.000498323	9.433900000000005e-05	2.48325812329e-07	8.899846921000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79410.35793570142	156.02343873672362	6306004947.476218	24343.313435232147	124784.6451346039	-570.5782805035851	325559.57418242784	15571207661.369024	78430.17469211546	-48.86573813490395	2387.860363469006	6151292302.235747	85895.7445410977	74723.3544959184	1.179579	23.669468	0.0283874	0.0168667	-0.0785082462	-0.0178696108	-0.0696001972	0.0355322916	-0.0483728248	-0.0637564724	-0.0063973415	-0.0245545805	0.0275426069	0.0725410959	-0.0679655411	0.0476368548	-0.0371584721	-0.0449265695	-0.0037980453	0.0430073692	-0.0526164137	0.0107514119	-0.0340742785	0.0348444656	0.0643640801	-0.0772984246	-0.0302537457	0.0730322058	0.0635947861	0.0677557616	0.0019864209	0.0182262225	-0.016678055	-0.0941285361	0.0434405669	-0.0449337917	0.0464168054	-0.0764534427	0.0142817679	-0.1114485044	0.0499507531	0.0388233387	0.1186255545	-0.0925013836	-0.0686620946	-0.1854704599	-0.0218220444	-0.0057137521	0.004218787	-0.0740071769	-0.1393567451	-0.0947764898	-0.0668086893	0.0114277314	0.0074602461	-0.0390606548	-0.0473394867	0.0826169159	-0.0530033517	0.0376627234	0.0637110302	-0.0090162341	0.1062727504	0.0389420446	-0.0046577013	0.0663582583	0.0006421788	0.005825309	-0.0300211316	-0.0409219559	0.0587617546	0.0248856356	0.0523963501	0.0828410958	0.0255979326	-0.0025895193	-0.0017981836	0.0369248435	0.0649364358	0.0305779535	0.0192669097	0.0579378039	0.0347798747	-0.0573760391	0.0156912692	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0162231	-3.700000000000231e-05	0.00026318897361	1.369000000000171e-09	-0.0164555	0.0002279999999999	5.198399999999957e-08	0.00027078348025	-0.0342965	-0.0088463	7.825702369000003e-05	0.00117624991225	-0.00092283	-0.000311668	8.516152089000001e-07	9.713694222400005e-08	0.000876254	0.0	0.0	7.678210725160001e-07	-0.000572177	-7.385400000000004e-05	3.27386519329e-07	5.454413316000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79382.94598935728	-27.41194634414569	6301652113.949215	751.4148023743222	126102.77252935908	1318.1273947551815	1737459.8288040827	15901909239.591278	78475.38303764409	45.2083455286338	2043.794505436344	6158385742.904958	86031.51539604123	74233.75620728121	1.113914	22.351841	0.06940007	0.0299998	-0.0678041839	0.0292613204	0.1165751461	0.042150882	0.0563750235	0.057739696	-0.0329388499	-0.0223098989	0.1516564691	0.009014463	-0.0285999282	0.0689890639	-0.0216227066	0.0363209071	-0.0468642624	-0.0353267864	-0.0134747796	0.1241239187	-0.0887213957	-0.0482659955	0.0574956363	-0.0260713485	0.010011364	0.0634516637	0.0157508943	0.0541361541	0.0844217328	-0.0061989388	-0.1728425088	-0.1879211296	0.0672113165	-0.0484286067	-0.0317116775	0.0394378092	0.1005026475	0.0992512519	0.0231856142	0.0866177256	-0.0342393659	0.0395612814	-0.0005323772	0.0097741183	0.0406520942	-0.0249898886	-0.067573199	0.0089673478	0.0243116305	0.0016757879	0.0341315033	0.0336880822	0.0494579796	-0.0126536878	0.0647705346	0.0194724919	-0.1458018747	0.0362875989	-0.0160161021	0.0271038627	0.0395150444	-0.0543233132	0.0718111542	0.0125192791	-0.0577074036	-0.0384119255	-0.0098082961	-0.0680936477	0.0421940006	-0.0109454009	0.0745079053	0.0214682585	0.0134073525	-0.1435445532	0.0624511354	-0.1489397411	0.0512190691	0.0131101689	0.0632311508	-0.080609775	-0.0888090307	-0.0027433666	0.054810788	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0182022	-0.0019791	0.00033132008484	3.916836810000004e-06	-0.00460148	0.01185402	0.0001405177901604	2.11736181904e-05	-0.0195547	0.0147418	0.0002173206672399	0.00038238629209	-0.000482549	0.000440281	2.3285353740100002e-07	1.9384735896100007e-07	0.000643126	-0.0002331279999999	5.4348664383999996e-08	4.136110518760001e-07	-0.000429083	0.0001430939999999	1.8411222088900002e-07	2.0475892835999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79395.61415333068	12.668163973401532	6303663546.784563	160.48237845698853	125916.77427721936	-185.9982521397178	34595.34979903004	15855034044.38021	78281.42442757114	-193.95861007295025	37619.94242143076	6127981410.409532	85925.31640460872	75305.56358697376	1.055887	21.187477	0.10304227	0.0466113	-0.1064041557	0.0008420476	-0.0393890435	0.0145430284	0.1131000785	-0.0046561801	0.0257276747	0.0992383719	0.0347037682	-0.0416179003	-0.0532806201	-0.018077579	-0.0120544724	0.1177793713	0.0207202524	-0.0143395452	0.0608913283	-0.0105632006	0.0616457165	-0.0213861756	-0.0791293246	0.0649108882	-0.0842246516	0.1393108416	0.0903394095	0.0049398142	-0.0129991771	0.0098969808	-0.1070658322	-0.1494217464	0.0191921454	-0.0357831369	-0.0195216871	0.0620719281	-0.0525234286	0.0460107591	-0.0203271046	-0.1046726464	-0.0673407561	0.2053496035	-0.0975149256	-0.0536052463	0.0585351544	-0.0243156015	-0.049890509	0.0101494023	0.0608060937	0.0239300741	-0.0556480784	0.018949229	-0.0236719147	-0.0669446894	0.0581366462	-0.0583173656	0.0204626649	0.0082028499	0.0471969957	-0.0252062062	0.0801917056	-0.0929231832	0.0750349806	-0.1346486565	0.0685239523	-0.0361074353	0.0561130051	0.0121243678	0.0512533231	0.0362695424	0.0433798411	0.0130905951	0.0865203069	-0.0323874505	-0.0037421061	-0.0215633805	-0.0140506578	0.1008688344	0.0393999287	-0.0928359694	-0.0860578143	-0.0054399703	0.0398766105	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0179154	0.0002868	0.00032096155716	8.225424000000016e-08	-0.0117284	-0.00712692	5.07929886864e-05	0.00013755536656	-0.0535672	-0.0340125	0.00115685015625	0.00286944491584	-0.00102895	-0.000546401	1.0587381025e-06	2.985540528010001e-07	0.00106127	0.0004181439999999	1.74844404736e-07	1.1262940129e-06	-0.000161307	0.000267776	2.6019948249e-08	7.170398617600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79259.19051195701	-136.4236413736653	6282019280.610697	18611.409925650445	125937.78628831609	21.012011096725477	441.5046103289144	15860326015.201574	78346.13579003062	64.71136245947855	4187.56043136201	6138116993.229917	86068.3907759979	74155.51800461326	1.03147	20.697519	0.1130238	0.0554881	-0.0348842421	-0.0038038019	-0.0745906785	-0.0047682023	-0.0490197177	0.0230105589	-0.0011504678	0.0536612595	-0.1057159352	-0.0168345634	-0.039808349	0.0143903754	-0.0098462459	-0.1201608981	-0.0131676604	0.0864618698	0.0486634949	-0.0880961281	0.0594335844	0.0060858181	-0.0154932635	0.0815548588	0.0167480234	-0.0913522315	-0.1265927782	0.0923325029	-0.1210240303	-0.0880001891	-0.0728719697	-0.0857288467	0.1253814701	0.0471237847	0.019004601	-0.1186725763	-0.0787749889	0.110822729	-0.0635792338	-0.0920530033	0.0422918036	0.023591558	0.020669386	0.001887346	-0.1553794591	0.0219221534	0.0079417231	-0.1301640467	0.1113839786	-0.0393717695	0.0687440829	-0.0057463623	0.0095967386	-0.0352707013	-0.0781291816	0.0217740209	0.0880662924	0.0740570743	0.0298701381	-0.0276655934	-0.0872371042	0.1173076966	0.0404565413	-0.033059968	0.046944141	0.0152429382	0.1350697782	-0.1121863812	0.113903962	-0.086583176	-0.0179450797	-0.0470189684	-0.0416159437	-0.082330396	0.0628568724	-0.0146222482	0.0285493856	0.0030725009	-0.0251107256	0.0519299844	0.051660704	-0.1589895441	0.0207109847	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00918082	0.00873458	8.428745587239998e-05	7.629288777640004e-05	-0.0116899	3.850000000000034e-05	1.482250000000026e-09	0.00013665376201	-0.00954523	0.04402197	0.0019379338426809	9.11114157529e-05	-0.000190657	0.000838293	3.6350091649e-08	7.027351538490001e-07	0.000942085	-0.000119185	1.4205064225000016e-08	8.875241472249999e-07	-0.000408404	-0.000247097	1.66793827216e-07	6.105692740900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79252.85247683655	-6.338035120468703	6281014625.715217	40.17068918829473	124671.28567252187	-1266.5006157942116	1604023.809807117	15542929471.239555	78175.16765917688	-170.96813085374015	29230.10176762161	6111356838.540415	85805.64680278361	73420.70017129484	1.100345	22.079561	0.1033917599999999	0.0465331	-0.0154205667	-0.0024247436	0.0026363962	0.003819985	-0.0665168642	-0.0262949014	-0.02075323	-0.0940765591	0.0109355215	0.0350460464	-0.0540565982	-0.0507283295	0.0766145646	0.015066956	0.0145436453	0.0474097771	-0.0975342456	-0.0456805664	0.0542946117	0.0695285364	0.034071252	0.1110586597	-0.0612221153	0.0332581454	0.1016864982	-0.0864402627	0.0307920636	0.0079082007	0.0194123655	0.079344532	-0.0705725325	0.026564047	0.0437884242	-0.1565968675	0.0843101861	-0.0035435004	0.082206321	0.0194959568	0.0299620721	0.0207997242	0.0648553479	0.068145565	0.0597947674	0.0127882372	0.0079654021	-0.1421555156	0.0163314248	0.0196293156	-0.1154334749	-0.0250899184	-0.0265646179	0.0735590339	-0.0120061193	0.0120158662	-0.0127965719	-0.0427836163	0.058365647	-0.0914725419	0.1595743222	0.0607034539	-0.0466114239	-0.0086713283	0.0529945171	-0.0299793071	-0.0333941475	0.0185009154	-0.1083714936	0.0056526051	-0.0121308083	0.1064668868	0.033913141	0.0354180224	-0.0464797816	0.1244894972	-0.078172664	-0.0228705497	0.0107126982	0.078169229	0.0134539114	-0.054931376	-0.1235113589	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00420193	0.0049788899999999	1.7656215724900005e-05	2.478934563209999e-05	-0.0326823	-0.0209923999999999	0.0004406808577599	0.0010681327332899	-0.0466862	-0.0371409699999999	0.0013794516525408	0.0021796012704399	-0.000706517	-0.00051586	4.991662712890001e-07	2.6611153960000004e-07	0.00109653	0.000154445	2.3853258025000043e-08	1.2023780409e-06	-0.000273119	0.000135285	7.4593988161e-08	1.830203122500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
