global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
79123.25491553896	n/a	6260489468.429359	n/a	126115.33436547256	n/a	n/a	15905077562.114944	78033.17753174531	n/a	n/a	6089176795.700882	85835.70983784823	76228.70571766472	n/a	n/a	n/a	n/a	0.0170061993	-0.0538063958	0.0507720208	-0.0760401586	0.0446989011	-0.1040783096	0.0310800534	-0.0753351805	0.0586635913	-0.1376800585	0.0223971006	0.0471584861	-0.1053014464	0.1037670826	0.0388223484	-0.0579136894	0.0066452552	-0.0297957407	0.0426729782	-0.0274628559	0.0608014291	-0.0068000667	0.0111551064	-0.0356653624	0.0420929896	-0.0028343434	0.0599470697	-0.0732930712	0.0058243643	-0.0245651347	0.0561145618	-0.0945620422	0.0341333046	-0.0335681381	0.0469307744	-0.0105698275	0.0625365919	-0.0630768091	-0.0036106423	-0.1393586328	0.004156337	-0.0175683362	0.0983489146	-0.0026391295	0.0372388624	-0.0305173172	0.0764694289	-0.0341692753	0.0431520552	-0.0923347542	0.0602722304	-0.0395400848	0.0215313325	-0.0024321536	0.1286184733	-0.0043912167	0.0037506486	-0.0279581715	0.1153180288	-0.0615152763	0.0424809224	-0.0667977168	0.0713911893	-0.041899022	0.0620992974	0.1112612235	-0.0510817025	0.0162328135	-0.0552727277	0.0070195491	-0.0131251921	0.0227710802	0.0118135899	-0.0607661883	0.0079892855	-0.0117516741	0.0651392871	-0.0179102378	0.0335378196	-0.007533551	0.0078999973	-0.0115184365	0.1515317115	-0.0383470725	0.1409605331	-0.0191152419	-0.0139842374	0.0173943664	0.0312724986	0.1038412724	-0.0173486354	0.1856512208	-0.0453652439	0.0618730383	-0.0702255644	0.0234817426	-0.0085677537	0.006433932	-0.0598618499	0.0044675991	-0.0247625077	0.0106487618	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-0.00786637	n/a	6.187977697689998e-05	n/a	-0.0165138	n/a	n/a	0.0002727055904399	-0.0179376	n/a	n/a	0.00032175749376	-0.000706206	n/a	4.98726914436e-07	n/a	0.000553069	n/a	n/a	3.05885318761e-07	-0.000629037	n/a	3.956875473690001e-07	n/a	0.0	0.0	0.0	0.0
79079.07817384746	-44.17674169149541	6253500604.825478	1951.5845064771088	126606.49426312064	491.15989764807455	241238.04505766707	16029204389.5976	78082.60438805836	49.4268563130463	2443.014124990525	6096893108.022031	85885.95910175814	74570.69130131444	1.159767	21.876245	0.02851407	0.016479	0.0623954406	-0.017383869	-0.011870756	0.0811828268	0.0191676523	0.0187899283	0.0364914328	-0.0298888092	-0.0937748895	-0.0746291055	0.0857151507	-0.0753807769	-0.0157648739	0.005236651	0.0438989772	-0.0003038883	0.0166765125	-0.11990888	0.0902383426	0.1371969346	-0.0188773627	0.0205264967	-0.1249393876	0.0935930987	0.0506180481	-0.0560403209	-0.0166620005	0.0543973732	-0.0396911288	0.0103596525	0.0120670381	0.0567778209	0.0864089577	-0.0987062353	0.0758210635	-0.0066568392	0.0064620194	0.0435377963	0.1344144472	0.0854608525	-0.0793630095	0.0140858184	0.0793268486	0.1161603759	-0.0067612184	0.0248161166	0.0412691061	0.0525782753	-0.0667211352	-0.0578060498	-0.020452105	-0.0533083478	-0.1012178671	-0.0345967017	0.0641864086	-0.1043217943	-0.0092623169	-0.0062331783	0.0658314616	0.0380800331	-0.0040042501	0.0044913901	0.027569961	-0.0961083961	-0.0952876967	-0.0050541793	-0.0573285474	-0.0034048909	0.0544182542	-0.007109681	0.0574427764	0.0669418813	0.1350612852	-0.1082116876	-0.0387537221	0.0043609259	0.006656562	-0.0751026609	0.0292627839	0.087255723	0.0657349963	-0.0080854613	0.0785916951	-0.1552249777	-0.0673127778	-0.1291798606	-0.0676411478	-0.0900916302	0.0058435023	-0.0895513222	0.0038448461	0.025994573	-0.0805992778	-0.0546235854	0.0550574683	-0.0804093578	0.0488885646	0.0551837148	-0.0381266107	-0.0273218887	0.0106365984	0.0563655263	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-0.00864379	-0.00077742	7.47151055641e-05	6.043818564000014e-07	-0.0165168	-3.0000000000030003e-06	9.000000000018002e-12	0.00027280468224	-0.0264407	-0.0085031	7.230270960999999e-05	0.00069911061649	-0.000764468	-5.8262000000000006e-05	5.84411323024e-07	3.3944606440000013e-09	0.000272594	-0.000280475	7.866622562499998e-08	7.430748883600001e-08	-0.000583163	4.5874e-05	3.400790845690001e-07	2.104423876e-09	0.0	0.0	0.0	0.0
79195.30605225313	116.22787840566887	6271896500.710041	13508.919718682951	125348.15456228225	-1258.3397008383909	1583418.802706051	15712159852.1698	78122.56657510807	39.9621870497067	1596.976393795746	6103135408.282192	85789.04881019147	75525.36894162558	1.182835	22.311382	0.05768362	0.0284703	0.0358572438	0.0964766318	0.0412675855	-0.0520186631	0.0055480871	-0.0513244024	-0.1024007486	0.0083923414	0.0111092585	-0.0652280762	0.0009819232	-0.0219413339	-0.002735196	-0.0748844559	0.0002075346	0.0675347732	0.0193629151	0.0373452913	-0.0429530299	-0.0538385274	0.0873804552	0.0348385789	0.0014784246	0.0988619216	0.1259589684	0.1110304663	-0.032133382	-0.0986532679	-0.0359512785	0.0498604606	-0.0134830817	-0.0241992696	0.0222297533	0.0397099781	-0.051618359	-0.0197340423	0.0683431216	0.0129883934	0.0617556178	-0.0245842211	0.1160200223	0.0169342074	0.0850638362	-0.0750228283	0.0391115726	-0.0207019029	0.0293099398	-0.0608091842	-0.0378609457	0.0857310747	0.0066446054	-0.0412219967	-0.0167846225	0.0659162844	0.0209348782	-0.0477862397	0.0147579141	0.018402958	0.0054626669	-0.1014087829	-0.02825902	0.0551092901	0.0141537589	0.0557613519	0.0774769396	0.0014614957	0.0052219713	0.0197393579	-0.056488257	-0.0867145071	0.1193038648	-0.075150474	0.0061532711	-0.0224744896	-0.0601777126	0.0315784904	0.0835960896	0.0189754608	0.0101607745	0.0947419038	0.0276094075	0.0401867184	-0.0627366375	-0.0705346629	0.1249919059	0.0367005165	0.0803350567	0.0168273134	0.0364755018	-0.0523978639	0.0220874303	0.1281831482	-0.029245124	-0.0570854076	0.0699414052	-0.0086967835	0.028034612	-0.0405760588	-0.0030735543	0.0539362852	0.0456994368	-0.0135854626	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	-0.00554486	0.0030989299999999	3.0745472419600006e-05	9.603367144899998e-06	0.00226684	0.01878364	0.0003528251316496	5.1385635856e-06	-0.0363966	-0.0099559	9.911994481e-05	0.00132471249156	-0.0011453	-0.0003808319999999	1.31171209e-06	1.4503301222399994e-07	0.00027328	6.859999999999592e-07	4.70595999999944e-13	7.468195839999999e-08	-0.000447778	0.000135385	2.00505137284e-07	1.8329098225000005e-08	0.0	0.0	0.0	0.0
79255.10667086772	59.80061861459399	6281371933.410622	3576.113986688125	126820.0476235845	1471.893061302253	2166469.183909718	16083324479.24824	78170.35101371128	47.7844386032084	2283.352572623793	6110603777.606832	85990.82537546301	76036.9458787739	1.108792	20.91473	0.06718219	0.0409666	0.0273828586	-0.068563758	0.0774908479	0.0315880784	0.0116187748	0.0275494649	0.0978540572	0.0093117845	0.0773027966	-0.0042363724	0.0419384943	0.0455178011	0.125147418	-0.1270756933	-0.0224685438	-0.0549523642	-0.0455445072	-0.0675514502	-0.0715531919	0.0219718277	0.000750066	-0.0990116127	-0.0129239223	-0.0338391642	-0.0276225251	0.0373413195	0.0635072366	-0.0375010257	0.0269709442	0.0964420316	0.0027856779	-0.0688993993	0.1255545832	0.0290256182	-0.0720012162	0.0515539317	-0.0346317934	0.0072657411	0.0711291393	-0.033589568	0.034795727	-0.0220736996	-0.0026440122	0.0618585396	-0.1090353375	0.0235429032	-0.0250006739	-0.0663949406	-0.0073985645	0.111597896	0.021126763	0.021184605	0.0407544242	0.0590067568	-0.0324788811	0.0405960057	-0.1283166942	0.1143117121	-0.0349682719	-0.1158179091	0.0344413142	-0.0611968644	-0.0321766274	-0.0563448286	-0.035642336	-0.0503323341	0.0875574267	0.0335089682	-0.0509728326	0.0527767175	0.0437809189	0.0282820197	-0.0219145363	0.0422774309	-0.0180883357	-0.0032763077	0.0296008327	0.0905876862	0.0012748018	-0.0441496028	0.0650418261	0.0205694472	0.0193262544	0.0773956088	-0.0914965863	0.1297563133	0.0345562861	-0.0576410391	-0.0053025701	0.0296062458	0.0939676216	0.0677872445	0.0154499123	-0.1320219908	0.0829783712	-0.0066811396	-0.0009763648	-0.0031323917	0.025371664	0.0020094674	0.057055486	-0.0524743201	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	-0.00205066	0.0034942	4.205206435600001e-06	1.220943364e-05	0.0270068	0.02473996	0.0006120656208016	0.00072936724624	-0.00423527	0.03216133	0.0010343511473689	1.7937511972900003e-05	-0.00113675	8.549999999999964e-06	1.2922005625e-06	7.310249999999939e-11	0.000336696	6.3416e-05	4.021589056e-09	1.1336419641600001e-07	-0.00038401	6.376800000000002e-05	1.474636801e-07	4.066357824000002e-09	0.0	0.0	0.0	0.0
79210.94796391438	-44.15870695334161	6274374277.341952	1949.9913997911003	125838.83680177484	-981.2108218096546	962774.6768363776	15835412847.623722	78051.70964292147	-118.64137078980276	14075.774862883462	6092069378.18292	85783.99265703255	76354.9642146093	1.036141	19.544342	0.07402338	0.0337424	0.0144133123	0.0744948024	-0.0172370169	0.049973741	0.0631648844	-0.0102425551	-0.0489651218	-0.0351414276	-0.0716050814	-0.0304200355	0.0068493947	0.1283405484	0.048914451	-0.0637698035	0.0440811394	0.0260050935	-0.1137757483	0.0219363997	-0.0235860555	0.0620798853	-0.0352830406	-0.0462063992	0.0015996639	0.0609805926	-0.0133983169	-0.0602377171	-0.0135899174	-0.0383676157	0.0199618193	-0.0155137368	-0.0393182972	0.1122300603	0.0090605943	-0.120412954	-0.0065387964	-0.0383331965	0.0692638144	0.0513418175	-0.0858147741	-0.0278090213	0.0932019506	-0.1002352457	-0.0167171289	-0.0739695165	-0.0408652742	0.0831927671	0.0022638152	0.0579679951	-0.0021298409	0.0745592179	0.0516531861	0.0509250222	-0.0699171317	-0.0376015988	0.0397203463	0.0531745614	-0.0526631297	-0.1605985105	-0.0201081959	-0.0138171755	-0.0599914354	0.0374984473	0.0179931342	0.0394445366	-0.0854557844	-0.0011161138	0.0084778863	0.0610050512	-0.0776566821	-0.0812461515	0.0065893629	0.0631795303	0.037969479	0.0270749926	0.1114638905	0.0486100108	0.0969306605	0.0548714384	-0.039363389	-0.0631230948	0.0161114553	-0.0028418484	-0.051393569	-0.0021888299	-0.1319766549	0.039766174	-0.0413137558	0.0258832339	0.179399701	-0.0383436066	-0.0859987133	0.0206023887	-0.0724992949	0.036618077	0.0951213884	0.0174458137	-0.0268093466	-0.0252215468	-0.1368216452	0.0025407907	-0.0875378154	0.0426040851	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	0.00247584	0.0045265	6.1297837056e-06	2.048920225e-05	0.0103097	-0.0166971	0.00027879314841	0.00010628991409	-0.0239322	-0.01969693	0.0003879690514249	0.00057275019684	-0.00162921	-0.00049246	2.6543252241000005e-06	2.425168516000001e-07	0.00044839	0.000111694	1.2475549636000004e-08	2.0105359210000002e-07	-0.000326107	5.790299999999999e-05	1.0634577544900001e-07	3.3527574089999984e-09	0.0	0.0	0.0	0.0
79082.4967573102	-128.45120660417888	6254041293.369979	16499.712478069447	126652.5670051176	813.730203342755	662156.8438322414	16040872728.985804	78116.09393855817	64.3842956367007	4145.3375246340765	6102124132.217645	86021.65121312212	76037.47118880649	1.113832	21.00979	0.10532365	0.0588138	0.0428611967	-0.0059227196	0.0921912933	-0.076046734	0.0517986978	0.0649244062	0.0556648224	0.0787060606	0.0436996675	-0.1047824897	-0.019688998	-0.0339901238	0.0376783993	-0.0236910613	-0.0063681383	-0.0992319365	0.0923327404	0.0731080357	0.0019156772	0.045516957	-0.0918946667	0.0211577507	-0.0196905011	-0.0171138445	0.0003101339	-0.0418705748	-0.0161059231	0.0275450427	0.045894495	-0.0085683545	-0.0233518652	0.0528030544	-0.0809933209	0.1228901698	0.005393756	-0.0219299684	0.1487580446	0.0230135694	-0.0324837755	-0.0440748124	-0.0085676401	-0.0571372855	-0.0231660734	0.078343054	0.0648580226	-0.0096205518	-0.0259005438	0.0030970666	0.1230545883	-0.0196810584	-0.069601477	0.0221528788	-0.0628927146	0.1163194715	-0.0352119393	-0.0410035267	0.1024429877	0.0855104076	-0.0146503176	0.0041677779	0.104789046	-0.0129488448	0.1092855892	0.0025539204	0.0240600658	0.007039158	0.0365188384	0.0606839016	0.1319772253	0.0162872757	-0.0182928521	-0.0226834429	-0.0723247753	0.0197695881	0.0752904528	-0.012001814	-0.0099516546	0.0718472969	-0.0052814393	-0.0487353452	-0.0711683579	-0.0121329834	-0.0878506071	0.037235734	0.0739187138	-0.0321148016	-0.038787722	0.0275793867	0.0296001609	-0.1270041738	0.0703561715	-0.0678212352	0.0175072532	0.0766971545	-0.0114462381	0.0329833912	-0.0046537925	-0.0669782257	0.0234342458	0.0664266861	-0.0070705677	0.0750204959	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-0.00182174	-0.00429758	3.3187366276e-06	1.8469193856400004e-05	0.0233984	0.0130887	0.00017131406769	0.00054748512256	-0.00873118	0.01520102	0.0002310710090404	7.62335041924e-05	-0.000548957	0.001080253	3.01353787849e-07	1.1669465440090004e-06	0.000128075	-0.000320315	1.02601699225e-07	1.6403205625000003e-08	-0.000271948	5.415900000000002e-05	7.3955714704e-08	2.9331972810000023e-09	0.0	0.0	0.0	0.0
78928.67276914937	-153.8239881608315	6229735385.099462	23661.819333703632	126250.34508384146	-402.2219212761411	161782.47395507022	15939149633.789051	77950.24990994236	-165.84402861581475	27504.241827523183	6076241461.022469	85649.45080342237	74521.99437413027	1.188238	22.413292	0.09364511	0.0449552	0.081203012	-0.0400940091	0.0658109069	0.0583458821	-0.0260576911	-0.0312897345	0.0189139346	-0.0682613608	0.0960280465	-0.0171921002	0.0669947642	-0.0081804864	0.089423062	-0.0119297866	0.060231818	-0.0889761926	0.0114676765	-0.0321536576	-0.0671981122	-0.0022903552	-0.0691145332	-0.0012403868	0.0053630042	-0.0001314989	0.0692800093	-0.0421750993	0.0081333813	-0.0955413622	0.0324517211	0.1034128641	0.0960985972	0.0572490901	-0.0651768944	0.0909141316	-0.0657092824	-0.0068353711	0.0907874573	-0.0239797726	0.0127879782	0.0724087228	-0.027280299	-0.031631468	-0.050095804	0.0496375415	0.088220102	0.0347619142	-0.0368127701	-0.0046658108	0.1188702447	0.0803920217	-0.0265070467	-0.048360222	0.1143978196	0.038407676	0.000501554	-0.0600211717	-0.1705992735	0.0178753895	-0.0055096815	0.0822903589	-0.0399733198	-0.0541958047	0.0466689911	-0.0757462636	-0.0305037281	0.0064113122	0.1845265621	-0.0197160345	-0.0267753074	0.0117940369	-0.0298575596	-0.0417841442	0.0460166901	0.0242968845	-0.0463210026	-0.0489785924	0.0075416942	0.0786313895	-0.0374551477	0.0374601797	-0.067285577	0.0352738894	0.0275768095	-0.0601918334	0.0520147334	-0.0771826534	-0.0123392409	0.0561936652	0.0167046625	-0.1012075535	-0.0273351554	0.02460191	-0.0401211325	0.0467581951	-0.0014498672	-0.1225713172	0.0009571074	-0.0404900098	0.0729573711	-0.0506512244	0.0554577289	0.0465802236	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.0120783	0.01390004	0.00014588533089	0.0001932111120016	0.0185173	-0.0048810999999999	2.3825137209999998e-05	0.00034289039929	-0.0438644	-0.03513322	0.0012343431475684	0.00192408558736	-0.000816001	-0.000267044	6.65857632001e-07	7.131249793600002e-08	0.000627082	0.000499007	2.490079860490001e-07	3.932318347240001e-07	-0.000300512	-2.856400000000002e-05	9.0307462144e-08	8.159020960000012e-10	0.0	0.0	0.0	0.0
78884.23962956957	-44.433139579807175	6222723261.935353	1974.303892918627	125552.35635344076	-697.9887304006988	487188.26776637946	15763394185.901377	78091.11842016391	140.86851022155315	19843.937172039823	6098222776.112063	85782.2219160841	74437.89001086698	1.179825	22.254593	0.07604057	0.0394837	0.1225024978	0.0952105983	0.0314229604	-0.0187452152	0.1281912234	-0.0346004965	-0.0695464359	-0.0242967139	-0.0527097331	-0.1091737306	-0.0011005242	0.0221663081	0.1441817085	0.1443855324	0.0265069546	0.0080301746	-0.0624947092	0.2004276182	-0.0055505205	0.0353393699	0.045524353	-0.0844669258	0.0050918399	0.0061239238	0.0423764258	-0.0447922191	0.0397548126	-0.0362672374	-0.0977285589	0.0076054867	0.0670134434	0.0541882465	0.0387952617	-0.0016271838	-0.0984693996	-0.1081849407	-0.0377261297	-0.0051774287	-0.0147831281	-0.0142347179	-0.1210187795	-0.0252559309	-0.0584789704	0.0864253982	0.0379846158	-0.060318488	0.0872533791	0.0033811606	-0.0199654493	-0.0679249369	0.0946165782	0.0523347972	0.0347025647	-0.1119379841	-0.0407911186	0.0366593254	0.0471558051	0.0404371053	-0.0472859594	0.1030283302	-0.0383771355	0.0433238221	0.0587277151	0.0579447265	-0.0238084206	0.01425556	0.0087532946	0.1686268609	-0.0405728266	0.0193753318	-0.12761284	-0.0525917183	0.0165021223	0.0767919654	0.0114773701	0.0563029641	0.0287037817	0.0500900037	0.0812345351	-0.0152802842	-0.0076761673	0.0610504214	0.0752931066	-0.041058285	0.0411966229	0.0004516069	-0.1217757456	-0.0265048499	-0.046394143	-0.1112711017	-0.0415632087	-0.0516205444	0.0201829551	0.0136678364	-0.0175502194	-0.0350097295	0.003833648	0.0345069446	-0.0306352357	-0.0461881512	-0.0285626935	-0.0861827396	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.0150536	0.0029753	0.00022661087296	8.852410090000001e-06	0.00506928	-0.01344802	0.0001808492419204	2.56975997184e-05	-0.0151135	0.0287508999999999	0.0008266142508099	0.00022841788225	-0.000798484	1.751699999999999e-05	6.37576698256e-07	3.068452889999996e-10	0.000221732	-0.00040535	1.6430862250000005e-07	4.9165079824e-08	-0.000106052	0.00019446	1.1247026704e-08	3.781469160000001e-08	0.0	0.0	0.0	0.0
79083.78700148882	199.54737191925236	6254245366.496852	39819.15363988041	125409.75523328617	-142.60112015459163	20335.07946934428	15727606707.672749	78209.20155180566	118.08313164174616	13943.62597832195	6116679207.37096	85834.33900576482	73923.52867222478	1.19418	22.525381	0.06179715	0.0394752	0.1210330095	0.0036705538	0.0634413356	-0.0069080652	-0.100345249	0.0288582345	-0.0750362177	0.0626210222	0.0716118175	-0.0167220603	0.1084088653	0.1003523287	0.0161283122	-0.0172899409	-0.0263451226	0.0034175442	0.0126669239	0.0909165311	-0.0022339499	-0.060931949	0.0109437272	-0.0324571722	-0.1022227154	0.0006086736	-0.0029468568	0.0543845335	0.1210579915	-0.0474775169	-0.0877612882	-0.0562642708	-0.0877585116	0.0060338039	-0.0283875751	0.0873833451	0.0592044953	0.0742254058	0.0079169092	-0.0187465571	-0.0208522325	-0.0826412929	-0.0874725617	0.0358851996	0.1351426834	0.0371778609	0.0857671389	0.0704061863	-0.0712092146	0.0466536847	-0.0129836256	-0.0778091348	-0.0090307653	0.085334374	0.0657619318	0.0206332417	-0.0040830343	-0.0037897305	-0.081500528	-0.0529696583	0.1095084212	-0.0875664665	0.0164994377	0.0203011922	0.0018791645	-0.0049808377	0.1226674155	0.0126393666	0.0238471922	0.0697848099	-0.1208371159	0.1267507941	0.0195133719	0.0749871252	-0.0003803724	-0.0378821375	0.0133316922	-0.0295901238	-0.1083331236	0.0230498109	0.0163385889	-0.0043054457	-0.1195518168	0.0628830006	0.0027935294	-0.0659147528	-0.0231517311	-0.0526416568	-0.0730029718	0.0405229245	-0.0645992393	0.0330500935	0.0188352922	0.0514029701	0.0868249823	-0.0523546961	0.040383931	0.1368447391	-0.0022811823	0.0356588777	0.013169141	0.0083941928	-0.0076726264	-0.1046117402	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.00607705	-0.00897655	3.69305367025e-05	8.05784499025e-05	0.00514443	7.515000000000039e-05	5.647522500000058e-09	2.6465160024900003e-05	-0.0489834	-0.0338699	0.00114717012601	0.00239937347556	-0.000714051	8.443299999999997e-05	5.09868830601e-07	7.128931488999994e-09	0.000277423	5.569099999999999e-05	3.101487480999999e-09	7.6963520929e-08	-0.000343439	-0.000237387	1.1795034672100001e-07	5.6352587769000016e-08	0.0	0.0	0.0	0.0
79280.62578340834	196.83878191951956	6285417624.60883	38745.50606756017	126351.81739982578	942.0621665396176	887481.1256253179	15964781760.238918	78052.01232101045	-157.18923079520755	24708.454277989025	6092116627.359167	85806.16661639842	75537.23232592041	1.18295	22.313536	0.078097305	0.0385704	0.0445947355	0.0806581532	0.0287750967	0.0765649237	0.0688087506	-0.0784733341	-0.023036195	-0.0539740843	-0.0547927316	0.0412138003	0.0710741849	0.0693306914	0.0018442865	-0.0156921573	0.069266698	0.0541914963	-0.0617655807	-0.0213841613	0.0260400668	-0.0060265852	0.0972236549	0.0189839362	0.0328090832	-0.0443669846	-0.0998530868	0.0057081203	-0.0539231195	-0.0029417871	0.0795030798	0.0316401591	-0.0230800213	-0.0468811626	-0.0042679064	0.0740059205	0.0076658905	0.0464477897	-0.0423553121	-0.1912463802	-0.0481381898	-0.0506209222	0.0097459802	-0.0549485371	-0.0642332571	-0.0131062196	-0.0355738012	-0.0832852414	-0.0125944425	-0.0067948799	0.0633327235	0.0658187902	0.0643185182	0.0369949913	0.0900349393	0.0115371992	0.0268751664	0.1263259749	0.0602588545	-0.0114296609	-0.0152224992	0.0112939872	-0.1031046647	0.0288115198	-0.0383179798	-0.0324016479	-0.0579038386	0.0535839767	-0.0698355397	0.0209194416	-0.038691876	-0.0997485847	0.008654939	-0.1067287365	-0.013607534	-0.016224326	0.0210255106	-0.0596860965	0.0053985418	0.0257452458	-0.0859795441	-0.0558718875	0.0151669672	0.0439887513	-0.0187898228	0.1108183637	0.0580059632	0.0434814517	0.0346638602	-0.0484897644	0.0050967114	0.0953703882	0.0899134565	-0.0975916243	0.1490514011	0.0116632356	-0.0329357471	0.0218002579	-0.0568092812	-0.0091056052	-0.0295888129	0.0508836553	0.0085902391	0.0185781351	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	0.0283388	0.02226175	0.00080308758544	0.0004955855130625	0.0227597	0.01761527	0.0003102977371729	0.00051800394409	-0.0368229	0.0121605	0.00014787776025	0.00135592596441	-0.000515278	0.000198773	2.65511417284e-07	3.9510705529000025e-08	0.000272447	-4.976000000000015e-06	2.4760576000000142e-11	7.422736780899999e-08	-2.59923e-05	0.0003174467	6.755996592899998e-10	1.0077240734089e-07	0.0	0.0	0.0	0.0
