onset	duration	trial_type	identifier	response
4.000004	9.968679	experimental_trial	18.mov	n/a
16.00029	9.967101	experimental_trial	49.mov	n/a
28.0006	9.974361	experimental_trial	24.mov	n/a
40.0009	9.976966	experimental_trial	43.mov	n/a
52.00121	9.970452	attention_check	f2.mov	Friendly
68.02254	9.976742	experimental_trial	5.mov	n/a
80.02272	9.970583	attention_check	n1.mov	Neutral
96.05122	9.975578	experimental_trial	22.mov	n/a
108.0515	9.966461	experimental_trial	17.mov	n/a
120.0519	9.970406	experimental_trial	12.mov	n/a
132.0522	9.966435	experimental_trial	42.mov	n/a
144.0526	9.969707	experimental_trial	8.mov	n/a
156.0529	9.965263	experimental_trial	36.mov	n/a
168.0533	9.965322	experimental_trial	6.mov	n/a
180.0536	9.967851	experimental_trial	33.mov	n/a
194.0539	9.971856	experimental_trial	47.mov	n/a
206.0542	9.968437	experimental_trial	48.mov	n/a
218.0544	9.969008	attention_check	a2.mov	Adversarial
236.0784	9.970513	experimental_trial	32.mov	n/a
248.0786	9.966782	experimental_trial	1.mov	n/a
260.0788	9.966073	experimental_trial	4.mov	n/a
272.0792	9.967742	experimental_trial	3.mov	n/a
286.0793	9.965523	experimental_trial	23.mov	n/a
298.0796	9.974539	experimental_trial	13.mov	n/a
310.0798	9.967819	experimental_trial	16.mov	n/a
324.0801	9.969251	experimental_trial	10.mov	n/a
336.0804	9.966218	experimental_trial	30.mov	n/a
350.0807	9.966771	experimental_trial	28.mov	n/a
