onset	duration	trial_type	identifier	response
4.000005	9.973209	experimental_trial	2.mov	n/a
16.00031	9.970802	attention_check	f2.mov	Friendly
32.01969	9.97723	experimental_trial	21.mov	n/a
46.01995	9.969234	experimental_trial	14.mov	n/a
58.02023	9.966751	experimental_trial	41.mov	n/a
70.02053	9.968794	experimental_trial	29.mov	n/a
82.02082	9.970636	experimental_trial	9.mov	n/a
94.02113	9.973106	experimental_trial	31.mov	n/a
106.0214	9.979518	experimental_trial	45.mov	n/a
120.0217	9.970819	experimental_trial	25.mov	n/a
132.022	9.966947	experimental_trial	15.mov	n/a
144.0223	9.966712	experimental_trial	44.mov	n/a
156.0226	9.971062	experimental_trial	26.mov	n/a
168.0229	9.967231	experimental_trial	37.mov	n/a
180.0231	9.969825	experimental_trial	39.mov	n/a
192.0235	9.96516	experimental_trial	27.mov	n/a
204.0238	9.966145	attention_check	f3.mov	Neutral
220.057	9.967474	experimental_trial	40.mov	n/a
232.0573	9.970581	experimental_trial	38.mov	n/a
246.0576	9.96767	experimental_trial	11.mov	n/a
258.0577	9.968103	experimental_trial	7.mov	n/a
270.058	9.966893	experimental_trial	19.mov	n/a
282.0583	9.96593	experimental_trial	50.mov	n/a
294.0586	9.969201	attention_check	n2.mov	Neutral
310.0903	9.96947	experimental_trial	20.mov	n/a
324.0906	9.965426	experimental_trial	35.mov	n/a
336.0909	9.968412	experimental_trial	34.mov	n/a
350.0912	9.974155	experimental_trial	46.mov	n/a
