onset	duration	trial_type	identifier	response
4.000004	9.969078	experimental_trial	24.mov	n/a
16.0003	9.964793	attention_check	f1.mov	Friendly
32.03116	9.97561	experimental_trial	30.mov	n/a
44.03145	9.967126	experimental_trial	15.mov	n/a
56.03174	9.968206	experimental_trial	9.mov	n/a
68.03206	9.968096	experimental_trial	27.mov	n/a
80.03235	9.970547	experimental_trial	6.mov	n/a
94.03272	9.968856	experimental_trial	44.mov	n/a
106.0331	9.968506	attention_check	f3.mov	Friendly
122.0662	9.973897	experimental_trial	40.mov	n/a
134.0665	9.968089	experimental_trial	1.mov	n/a
148.0668	9.967922	experimental_trial	35.mov	n/a
160.0671	9.971428	experimental_trial	7.mov	n/a
174.0674	9.968759	experimental_trial	33.mov	n/a
186.0677	9.966585	experimental_trial	50.mov	n/a
198.068	9.96715	experimental_trial	26.mov	n/a
210.0683	9.966909	experimental_trial	42.mov	n/a
222.0685	9.968754	experimental_trial	29.mov	n/a
234.0688	9.96984	experimental_trial	32.mov	n/a
246.0691	9.967294	experimental_trial	38.mov	n/a
258.0694	9.965229	experimental_trial	4.mov	n/a
270.0696	9.967208	experimental_trial	22.mov	n/a
282.0698	9.969159	attention_check	a1.mov	Adversarial
300.0868	9.970556	experimental_trial	34.mov	n/a
314.0871	9.96741	experimental_trial	46.mov	n/a
326.0874	9.967765	experimental_trial	25.mov	n/a
338.0877	9.965915	experimental_trial	23.mov	n/a
350.088	9.972088	experimental_trial	47.mov	n/a
