onset	duration	trial_type	identifier	response
4.000326	9.9726	experimental_trial	20.mov	n/a
16.00063	9.967343	experimental_trial	28.mov	n/a
30.0009	9.974806	experimental_trial	8.mov	n/a
42.00118	9.978186	experimental_trial	37.mov	n/a
54.00146	9.969854	experimental_trial	23.mov	n/a
66.00174	9.972622	experimental_trial	12.mov	n/a
78.00203	9.968273	experimental_trial	46.mov	n/a
90.00234	9.969415	experimental_trial	42.mov	n/a
102.0025	9.968567	attention_check	n3.mov	Neutral
120.0294	9.976818	experimental_trial	27.mov	n/a
132.0297	9.969218	experimental_trial	32.mov	n/a
144.0301	9.968269	attention_check	f2.mov	Friendly
160.0577	9.988278	experimental_trial	16.mov	n/a
172.058	9.965812	experimental_trial	11.mov	n/a
184.0583	9.969807	experimental_trial	7.mov	n/a
196.0586	9.970609	experimental_trial	33.mov	n/a
208.0589	9.967062	experimental_trial	26.mov	n/a
220.0592	9.968566	experimental_trial	2.mov	n/a
234.0595	9.974748	experimental_trial	10.mov	n/a
246.0597	9.966784	experimental_trial	18.mov	n/a
258.06	9.971765	experimental_trial	49.mov	n/a
272.0602	9.971351	experimental_trial	3.mov	n/a
284.0604	9.967303	experimental_trial	22.mov	n/a
296.0607	9.965926	experimental_trial	40.mov	n/a
308.061	9.970558	experimental_trial	1.mov	n/a
320.0613	9.966581	experimental_trial	30.mov	n/a
334.0616	9.968698	experimental_trial	9.mov	n/a
346.062	9.966159	attention_check	a1.mov	Adversarial
