onset	duration	trial_type	identifier	response
4.000005	9.968427	experimental_trial	33.mov	n/a
16.00035	9.966149	experimental_trial	35.mov	n/a
28.00065	9.970902	experimental_trial	17.mov	n/a
40.00096	9.967442	attention_check	a1.mov	NoResponse
56.02824	9.9732	attention_check	n1.mov	Neutral
72.04896	9.97261	experimental_trial	46.mov	n/a
86.04941	9.970726	experimental_trial	26.mov	n/a
98.04958	9.970248	experimental_trial	25.mov	n/a
110.0499	9.974122	experimental_trial	32.mov	n/a
122.05	9.964824	experimental_trial	5.mov	n/a
134.0503	9.967368	experimental_trial	45.mov	n/a
148.0507	9.966516	experimental_trial	50.mov	n/a
160.051	9.968502	experimental_trial	13.mov	n/a
172.0513	9.9692	experimental_trial	30.mov	n/a
186.0516	9.970105	experimental_trial	18.mov	n/a
200.0517	9.974479	experimental_trial	16.mov	n/a
212.052	9.970299	experimental_trial	9.mov	n/a
224.0523	9.966417	attention_check	a2.mov	Adversarial
242.081	9.973421	experimental_trial	8.mov	n/a
254.0813	9.967694	experimental_trial	15.mov	n/a
266.0816	9.968595	experimental_trial	44.mov	n/a
278.0818	9.968829	experimental_trial	34.mov	n/a
290.0822	9.965936	experimental_trial	36.mov	n/a
302.0824	9.965957	experimental_trial	47.mov	n/a
314.0828	9.97611	experimental_trial	39.mov	n/a
326.0831	9.966108	experimental_trial	21.mov	n/a
338.0833	9.968293	experimental_trial	20.mov	n/a
350.0836	9.969146	experimental_trial	19.mov	n/a
