global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
67953.90335008752	n/a	n/a	4617732980.513037	88509.26815106792	n/a	7833890548.637647	n/a	65659.66978641236	n/a	4311192236.460712	n/a	70188.9647598091	74427.24454675903	n/a	n/a	n/a	n/a	-0.0664640624	-0.0005291033	0.1357706115	-0.088952135	0.0324276933	-0.0116231472	0.1754912545	-0.0055574028	0.0411739412	-0.0241310085	-0.024813737	0.0342424617	-0.0844265854	0.0706554268	-0.0229108931	0.055721978	-0.0212462471	0.0797825674	-0.1593169271	-0.0207712162	0.0998983946	-0.0149252633	0.0576311027	-0.0674715139	0.036376965	-0.0805372723	0.0217051735	-0.0270139237	0.0991318946	-0.0995065187	0.0039792292	-0.100310489	-0.1256389611	0.0683947174	-0.0286205954	0.1060899511	-0.0178581257	-0.0330783546	0.0433633645	-0.0561383112	0.0914324081	-0.0913776968	0.0368532892	-0.018199479	0.0221650722	-0.0345906941	-0.0016935829	0.0200698265	-0.1330529265	0.0934236485	-0.0117348196	0.0136711903	-0.0338128502	0.0845558856	-0.0308458036	0.0132216169	-0.0505481316	0.0336457132	0.0472916137	-0.0947452156	0.0473802114	-0.1821836281	0.0673134154	-0.0570172809	0.0831236301	-0.0463967659	0.0784819372	-0.0179347219	0.1350923124	-0.0217680615	-0.1493626211	0.0524537604	0.0667270893	-0.1085669677	0.0064710781	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-0.0280636	n/a	n/a	0.00078756564496	0.0113266	n/a	0.00012829186756	n/a	-0.0122262	n/a	0.00014947996644	n/a	0.00040618	n/a	n/a	1.649821924e-07	-4.35668e-23	n/a	1.8980660622399997e-45	n/a	-0.0008036659999999	n/a	n/a	6.458790395558392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67825.25134560643	-128.6520044810895	16551.33825700228	4600264720.094687	87977.97074053364	-531.2974105342873	7740123335.622192	282276.93844043906	65619.05640171816	-40.6133846941957	4305860563.051869	1649.4470163187298	70214.62282952802	73859.16828097272	0.977149	18.251614	0.0649593	0.0317005	-0.0445609489	0.0523877589	0.1079210417	-0.0356090577	0.0595507864	-0.0001305233	0.0578276163	0.0042163119	-0.003173189	-0.0384131857	-0.05294893	-0.0267261588	-0.0359047606	0.0382154444	-0.0191734695	-0.0411387699	-0.0309511531	0.0387180366	0.0177828063	0.048889611	0.0193583089	-0.0320126268	0.0698665953	0.0475814281	-0.0723104907	0.0033667395	0.0218167718	-0.069647304	-0.0528443397	0.1451434159	0.0654672278	0.0727875667	-0.0560212978	0.00364244	0.0018733261	-0.0021968842	0.0160803724	0.0579951459	-0.0439484293	-0.0732375399	0.0198898402	-0.058351961	0.0320885838	-0.0696997718	0.0157985094	-0.0409598431	-0.0100499052	0.0021694866	-0.0695124779	0.0361704603	0.0065528554	-0.0574045807	-0.0583734447	0.0080406424	-0.0364165978	0.0802224731	-0.0568382801	-0.0496044702	0.0205936951	-0.0535373659	-0.0117244379	-0.0011918109	0.119097332	-0.0466883161	-0.0061264498	0.0316050929	0.0790027607	0.0073638576	0.0005798878	0.0113529052	-0.0137147823	0.0882074733	0.1091567829	0.1383442515	0.0376534138	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-0.0437335	-0.0156699	0.00024554576601	0.00191261902225	0.0252783	0.0139517	0.00063899245089	0.00019464993289	-0.0274956	-0.0152693999999999	0.0007560080193599	0.0002331545763599	0.000649702	0.000243522	5.930296448400001e-08	4.2211268880400004e-07	0.000157844	0.000157844	2.4914728336e-08	2.4914728336e-08	-0.0008036659999999	0.0	0.0	6.458790395558392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67953.74072048123	128.48937487479998	16509.51945571688	4617710877.906389	88911.88043901997	933.909698486328	7905322483.202581	872187.3249268243	65787.06667717529	168.01027545712714	4327938141.987107	28227.452659179737	70266.89831158864	74203.83542160624	0.975458	18.220034	0.0429726	0.0265714	-0.0027409616	0.0852690504	0.1010343496	-0.0070247484	0.0182772331	0.0735412905	0.0601139068	0.016328509	0.0957933002	0.0055036743	-0.1314156008	0.0240648443	-0.0230133931	0.0116972084	0.0284573063	-0.0376221758	-0.0455041116	0.0817239868	0.0136569558	0.0339100369	-0.0731620886	0.0390132788	-0.0616580765	0.0206621026	-0.0584457908	0.0210107827	-0.0639246701	-0.0534781871	0.0169321229	0.0116285158	0.0898702972	0.0225640433	-0.0344581606	0.0373758812	0.0450987934	0.0220909743	0.1050247964	-0.0131229399	-0.0453198526	-0.0050322172	-0.0230657497	0.0437508638	0.0733816698	0.0401468617	-0.0555744253	-0.0552821213	0.0719431835	-0.0470228615	-0.1060333066	0.0197516837	-0.0008430338	-0.0560357398	-0.0203493732	0.0419755159	-0.0144401249	0.0850911648	0.0811816235	-0.0413094746	-0.0323851093	-0.0889131523	-0.1162368491	0.0252488844	-0.0231832885	0.0545630491	-0.0017196879	0.0140973274	0.0788766868	-0.0620993918	-0.0057601714	0.0891757849	-0.0163552737	0.0567427822	0.0386800605	0.0622053226	-0.0275452699	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	-0.0396294	0.0041040999999999	1.6843636809999994e-05	0.00157048934436	0.027728	0.0024496999999999	0.000768841984	6.001030089999995e-06	-0.0275455	-4.9900000000002026e-05	0.00075875457025	2.490010000000202e-09	0.00101549	0.0003657879999999	1.3380086094399997e-07	1.0312199401e-06	0.000519434	0.00036159	2.69811680356e-07	1.3074732810000005e-07	-0.0008036659999999	0.0	0.0	6.458790395558392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67900.13330005106	-53.60742043016944	2873.755525176948	4610428102.164703	89370.48526886971	458.60482984974806	7987083637.193258	210318.3899615164	65817.38829504256	30.321617867273744	4331928601.980406	919.4005100889744	70397.59142063987	73871.44764414651	1.127826	21.066017	0.06620935	0.0420397	0.0759868489	0.0426908613	0.0738802948	0.1190306505	-0.0433710898	0.0951002637	-0.041317368	-0.0228435852	0.0787474396	0.0312430106	-0.1344558745	0.0077116483	-0.0157052329	0.0110910912	0.029014293	0.0323407161	-0.0625059286	0.0052680926	0.0271183964	0.1103551573	-0.0468662819	-0.0493796574	-0.017573591	0.0438456448	-0.1719283185	-0.0644225591	-0.0072767229	0.0122381316	0.0148747507	0.0355600489	0.1038631392	-0.0044180262	-0.0201410071	-0.0912140922	-0.1344641639	0.0141470291	0.0209870291	0.0281386816	-0.0033904802	0.0298055481	-0.0218246075	-0.0289754667	0.0438200926	0.0689715525	0.0464523985	-0.0308701053	0.0984528314	-0.0625531046	-0.0483819447	-0.0549697952	0.050474704	-0.069649845	-0.0066313636	0.0434464622	-0.0402252022	0.0980258046	0.0531077572	-0.0628222659	0.0639935365	0.0363096104	-0.0230412054	0.0821995467	0.1212660299	-0.0270850512	0.0234440574	0.0732580989	-0.0431223338	-0.0167730457	-0.0385926421	0.1022794621	-0.0521894459	0.0629373602	-0.0960362046	-0.0138330974	0.0368868612	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	-0.0428174	-0.0031879999999999	1.0163343999999976e-05	0.0018333297427599	0.0484539	0.0207259	0.00234778042521	0.00042956293081	-0.0625884	-0.0350429	0.00391730781456	0.00122800484041	0.00111141	9.592e-05	9.200646399999996e-09	1.2352321881e-06	0.000477366	-4.206800000000003e-05	2.2787829795600002e-07	1.7697166240000027e-09	-0.000810729	-7.063000000100041e-06	4.9885969001413175e-11	6.572815114410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67785.78085755305	-114.35244249801326	13076.48110526143	4594912086.468205	90453.86088020571	1083.3756113359996	8181900948.13561	1173702.7152376508	65896.7490000394	79.36070499684138	4342381528.774194	6298.121497595684	70652.92616198196	74252.12992020445	1.193347	22.28986	0.09175795	0.0484186	0.0746173155	-0.0675790376	0.0192722463	0.0648162387	-0.1360191998	0.0185968142	-0.0642826946	-0.0133206285	-0.0129250499	0.1172865785	-0.0971655709	-0.0161801408	0.0911807453	0.0360657329	-0.0402107989	-0.0158255852	0.0428055036	0.1359713215	0.1028785112	-0.0141852363	-0.1088277306	0.109203478	-0.1081821377	-0.0789443301	-0.0067474092	-0.058431856	0.0814175698	0.0670636252	0.0158155152	0.0758233456	-0.1219804374	-0.0846695567	0.0021674593	0.0200222022	0.0412807652	-0.081896402	-0.0276248541	-0.0512276946	-0.0334925751	-0.0457372064	-0.097587654	-0.0133871754	0.084864943	0.0398635233	0.0202151963	0.080400006	0.1183985424	-0.0435092778	0.027255842	-0.0712780456	0.0044013389	0.0247799573	-0.0603745368	0.0202683051	-0.1087495802	0.0367365818	0.026449068	-0.0880576105	-0.1527714479	-0.0377886156	-0.1310767186	0.0286194078	-0.0359031022	-0.0693292507	0.021009777	0.0061147821	-0.0022703221	-0.120726891	0.0560367196	-0.0736773948	0.1349371863	-0.0161671692	-0.0423901971	-0.0367618364	-0.1114518777	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.0364688	0.0063485999999999	4.030472195999995e-05	0.00132997337344	0.0547781	0.0063242	0.00300064023961	3.999550564000002e-05	-0.0308466	0.0317418	0.0009515127315599	0.00100754186724	0.000976416	-0.0001349939999999	1.822338003599998e-08	9.53388205056e-07	0.000655622	0.000178256	4.29840206884e-07	3.1775201536e-08	-0.000177112	0.000633617	4.014705026890001e-07	3.1368660544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67668.80738114378	-116.97347640927184	13682.794183270473	4579067492.386339	88300.40821887601	-2153.4526613297057	7796962091.620146	4637358.364587992	65743.9258157314	-152.82318430799933	4322263781.664394	23354.92566203673	70589.62581542594	74607.19624350185	1.286818	24.035753	0.0734342	0.0374496	-0.0361736295	-0.0874875934	-0.0611342155	0.0737548777	0.0044191681	-0.086135656	-0.0628120701	-0.0076986424	-0.0064514265	0.0933417224	0.0716717961	0.0403614571	-0.0520837731	-0.043951647	-0.01160677	-0.0308002459	0.1740489934	-0.0564825771	0.1357528497	-0.042108692	-0.0404536897	0.0063003447	-0.0141664553	-0.0026030064	-0.0077809888	-0.0899152694	-0.012496076	-0.0501291383	0.0442275473	-0.0517463175	0.0838067981	-0.0425949427	0.0119434322	0.0009304907	0.0874304244	0.0490404694	-0.1001205391	0.1061234123	0.1010613846	0.0648959455	-0.0087696098	-0.0298155042	0.0039637555	-0.0144073201	-0.0665377055	0.1276250222	-0.0324837787	-0.0079152321	-0.0276605747	-0.0850111571	-0.0384829822	-0.0081832656	-0.0602767116	-0.0575974522	0.1068587913	-0.091501497	-0.0546174982	-0.0661969275	-0.039867156	-0.1373157183	-0.084491037	0.032799984	-0.0075679939	-0.0188395085	-0.0676095639	0.0253075674	-0.003411983	-0.0076341203	-0.0217221311	-0.0288145219	-0.0643123186	0.0795455978	-0.0908298248	-0.0179484635	0.0448117999	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-0.0305801	0.0058887	3.467678769000004e-05	0.00093514251601	0.0547935	1.5399999999998748e-05	0.00300232764225	2.3715999999996137e-10	-0.0139397	0.0169069	0.0001943152360899	0.0002858432676099	0.00145359	0.000477174	2.27695026276e-07	2.1129238881000003e-06	0.000189202	-0.00046642	3.5797396804e-08	2.1754761640000005e-07	-0.000245982	-6.887000000000001e-05	4.743076900000001e-09	6.0507144324e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67625.38903115063	-43.41834999315324	1885.1531161279504	4573193241.614468	87733.32162770917	-567.086591166837	7697135723.831061	321587.20188122336	65623.0650220681	-120.86079366330524	4306386662.890577	14607.331444924042	70404.58911226496	74591.75848233352	1.077506	20.126122	0.06616232	0.0304995	-0.0912551757	-0.009105027	-0.0537873089	0.0897864356	0.0661335502	-0.0686913993	-0.1221887769	0.0417351061	-0.0104365197	0.0221714588	0.1320127364	0.1482044814	0.041314176	-0.0220685733	0.0007960461	0.0523053489	0.1178158343	0.0425043436	0.0421703362	0.0486476649	-0.0718132328	-0.1538652231	-0.1811899409	0.0532993265	-0.0143957071	-0.0658407444	-0.1775171606	-0.0647163331	0.0673861233	-0.2124923369	-0.0897296742	-0.0406054067	-0.0340971031	0.0275108486	0.0962322187	-0.116753913	0.1482645627	0.0291136153	0.0167762473	-0.054855329	-0.0948170075	-0.0101680971	-0.1586068325	0.0066679894	0.0337875487	0.0631230133	-0.1199303973	-0.0896831811	0.0597134026	-0.0991578767	-0.0131308294	0.1407766345	-0.0112037213	0.0408651203	0.0338643587	-0.0545763526	0.0327104397	0.0030247565	0.0476339685	-0.1542287137	0.0339796628	0.0276517638	0.0322604381	0.1805193211	-0.1249660973	0.0807632038	-0.00364941	-0.0558043205	0.1151326702	0.0717675954	-0.0322641245	-0.0823417136	-0.098254327	-0.0064082692	-0.0585437733	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	-0.0421687	-0.0115886	0.00013429564996	0.00177819925969	0.0499574	-0.0048361	0.00249574181476	2.338786321000003e-05	-0.00285243	0.01108727	8.1363569049e-06	0.0001229275560528	0.00107084	-0.00038275	1.4649756250000005e-07	1.1466983056e-06	-9.69357e-23	-0.000189202	9.396529934490001e-45	3.5797396804e-08	-0.000447037	-0.000201055	4.0423113025e-08	1.99842079369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67551.69877991978	-73.6902512308443	5430.25312646495	4563232008.053016	87255.82090513168	-477.5007225774898	7613578281.828415	228006.9400620249	65571.62709843947	-51.43792362863314	4299638280.336801	2645.859987225096	70150.59288360993	73072.80327995222	1.30192	24.317831	0.07725477	0.0392618	-0.024032778	0.074399875	-0.084868475	-0.0050374949	0.0949974449	0.0189655473	-0.119208402	0.0684123568	0.0102396998	-0.0421719752	0.0001304051	0.1246111862	-0.0307832252	-0.0338495916	-0.0281181609	0.0502675077	-0.0069608954	-0.0145816718	0.0671397145	0.0325446725	0.046406324	0.076773043	0.0189103442	0.06669183	-0.1225745668	-0.0660934174	0.0615114867	-0.0714469583	0.038547173	-0.0538257189	0.0194565521	-0.0130698814	0.0547190452	0.058966915	-0.0789161698	-0.0488702705	-0.0759801099	-0.0354011177	-0.114519287	-0.1280072258	-0.1046081023	-0.0628763076	0.0349821574	-0.0949255757	0.0922347476	-0.0309384157	-0.0668042366	-0.0475587026	-0.0395906099	-0.0956701273	-0.0172749873	0.0891012338	0.0386732545	-0.0236390296	0.0609754739	0.0117816483	-0.0325550139	-0.0897700482	0.005512471	-0.0292573177	0.0918426377	0.0031382817	0.0479225499	-0.053947736	-0.0686275631	-0.049086703	0.082494963	-0.1919178128	-0.0822149077	-0.0153610046	-0.0712549338	-0.1075904426	0.1182941634	0.0162735957	0.0704534043	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	-0.0435358	-0.0013670999999999	1.8689624099999888e-06	0.00189536588164	0.0376191	-0.0123382999999999	0.00141519668481	0.0001522336468899	-0.0351025	-0.03225007	0.00123218550625	0.0010400670150048	0.000977069	-9.377100000000008e-05	8.793000441000016e-09	9.546638307609998e-07	0.000289352	0.000289352	8.3724579904e-08	8.3724579904e-08	-0.0006899	-0.000242863	5.8982436769e-08	4.7596201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67625.50776046125	73.80898054146382	5447.765608570186	4573209299.860204	88479.81827274445	1223.9973676127702	7828678241.577883	1498169.555922991	65551.42649058165	-20.20060785781243	4296989514.95013	408.0645578251133	70108.27237025135	74170.15328663099	1.093453	20.423985	0.0440261	0.0242987	0.0661460833	0.0323067191	-0.0379977795	-0.0054159221	-0.0042022714	0.0654417524	-0.0580658182	0.0911475594	0.0213213104	-0.0708709693	-0.0566468776	-0.026325645	-0.0009939123	0.016258534	0.0559590789	0.0057362782	-0.0142434984	0.0044512389	-0.0201505088	0.0183748933	-0.0045385272	-0.0251035184	0.093171801	-0.0883497394	-0.0458461769	-0.0317671861	0.0601682846	0.0442938726	0.035639383	-0.0041659705	-0.0823886151	0.0989715859	-0.0518497755	0.0730152883	0.0167255717	-0.0439134944	-0.0099105311	0.1002275501	-0.0691244911	-0.0192407728	-0.019877998	0.0960678013	-0.0029122909	0.1720374788	0.0711192141	-0.0690164972	-0.0017729695	0.0398909163	-0.0055473171	-0.0720978534	0.0799281254	-0.0019162416	-0.0299224575	-0.0334298755	0.046327511	0.0740280543	0.0191499733	0.0351177081	0.0181812069	-0.0264570648	-0.0105262089	-0.010854489	-0.0060064638	-0.0839342822	0.0298673991	-0.0463642593	0.0190758897	-0.0219216111	0.0521341165	0.0203717878	-0.0269387333	0.0632592625	0.0209454097	0.0049139253	-0.0895625166	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	-0.0364996	0.0070361999999999	4.950811044e-05	0.00133222080016	0.0376155	-3.599999999999437e-06	0.00141492584025	1.2959999999995946e-11	-0.0511411	-0.0160386	0.00261541210921	0.00025723668996	0.00103972	6.265100000000016e-05	3.9251478010000195e-09	1.0810176784000002e-06	1.64116e-22	-0.000289352	2.6934061456e-44	8.3724579904e-08	-0.000756851	-6.695099999999999e-05	4.482436400999999e-09	5.72823436201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67616.00573291171	-9.502027549533524	90.28852755209404	4571924231.2731495	89365.21338087512	885.3951081306732	7986141362.609343	783924.4975017265	65536.36792638713	-15.05856419452175	4295015520.982784	226.76035560053248	70283.4315431936	74400.73534373895	1.206891	22.54283	0.1679320272	0.0832627999999999	0.0235514556	-0.1086206317	-0.0236337475	-0.0615106173	-0.0755893127	-0.0588910246	0.0062830128	0.1146522164	0.0305365934	-0.01138257	0.1074782715	-0.0475660775	-0.0014708961	-0.025049097	-0.0537320815	0.0957347878	0.0172721552	-0.0777129629	0.0043154585	0.0920063314	0.0209478429	-0.0585234043	0.0648537352	-0.1676320553	0.0630013331	0.1126681614	-0.0215480675	-0.019228326	-0.0517545452	0.0251259916	-0.1571684873	0.0534808234	-0.0073131014	0.056208029	-0.0192679067	0.0054383221	0.0630703514	0.0204923503	0.0278064153	0.0712977036	-0.0250261767	0.0005533225	-0.0364690113	0.0439410744	-0.0785235328	0.0471882645	-0.0228510191	0.1245860234	0.0422789926	-0.014988497	0.0108993924	0.0810951005	-0.0164702712	0.0666504434	0.1036349551	0.0916112271	0.0010051959	0.1051169033	0.038424973	0.0858366863	-0.0186959691	0.0116041736	-0.0801465408	0.0421255887	-0.0105288568	-0.0444324295	0.0921802006	0.1091725472	0.1045259293	-0.0330302938	0.0716990991	0.0960177462	0.0257573478	0.0056942417	-0.0544930386	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.0258886	0.0106109999999999	0.0001125933209999	0.00067021960996	0.0243966	-0.0132189	0.00059519409156	0.00017473931721	-2.54228e-05	0.0511156772	6.4631875984e-10	0.0026128124556146	0.00018512	-0.0008546	7.303411600000001e-07	3.4269414399999994e-08	0.00050249	0.00050249	2.524962001e-07	2.524962001e-07	-0.000254212	0.000502639	2.52645964321e-07	6.462374094400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
