global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
67161.33073334106	n/a	n/a	4510644345.873222	122479.09975334	n/a	n/a	15001129876.388609	64888.94383046325	n/a	n/a	4210575031.4330144	85794.38895496145	85538.56277731058	n/a	n/a	n/a	n/a	-0.1294645472	-0.0442949226	0.0369488859	-0.1262846878	-0.0071461332	0.2109501333	0.1460334043	-0.041621845	0.115977969	-0.0125153161	0.115539311	-0.0725417838	-0.0520597059	0.0542686235	-0.1228023791	0.2382281642	-0.0964631017	0.093539254	-0.0350327437	0.0060507339	-0.0757096106	0.2671573289	-0.1118097578	0.0020556156	-0.0787700142	0.0351381153	-0.0369647613	0.1528444686	-0.1987474209	0.1872332147	0.0249435547	-0.0962382488	0.0231191948	0.1627213802	-0.0487206191	-0.0129427669	-0.0490312413	-0.0767953235	0.1665613726	-0.2139699121	0.0593023762	-3.09087e-05	0.18080776	-0.1390798551	0.0560533064	-0.0335343577	0.0944653883	-0.1953908291	0.1760078438	-0.0821134465	0.0340669858	-0.0793241379	0.0450085741	-0.0851099262	0.1343895601	0.1490484942	3.93622e-05	n/a	n/a	1.54938278884e-09	0.0177658	n/a	0.00031562364964	n/a	0.000192233	n/a	3.6953526289e-08	n/a	0.00264146	n/a	n/a	6.9773109316e-06	-2.11758e-22	n/a	4.4841450563999997e-44	n/a	-0.000540671	n/a	n/a	2.923251302409999e-07	0.0
66988.46195237595	-172.86878096511646	29883.61543236541	4487454034.74492	122610.13596533323	131.0362119932397	17170.488853537256	15033245441.437502	64826.89427335497	-62.04955710827926	3850.147537333609	4202526221.128744	85983.59629606246	85697.00444916412	1.293454	22.227236	0.1620305752	0.088824	0.0725784567	0.0614093162	-0.1005413215	-0.2749488811	-0.1790218811	-0.0172629372	-0.0918236768	-0.1230481912	0.036680934	-0.1411221091	0.0471453325	0.001664029	-0.2054893339	0.0919405253	-0.0752580465	0.0935939844	-0.0792190664	0.0969052542	0.0414530179	-0.0854008023	-0.0327499104	-0.0289573038	-0.0390731779	0.1433068564	0.018377157	0.0890272231	0.0404003379	-0.0810944558	0.0107884916	-0.0028792797	-0.0535086371	0.1151760727	-0.0530191377	0.0226667639	-0.0859863339	0.0228294749	-0.2203717188	0.1194452383	-0.0205886149	-0.0781263419	0.1885871354	0.1124600374	0.0883316256	0.0265601368	0.0712139367	0.0895298166	0.026433534	-0.0328568316	-0.0584092733	0.1024312717	0.151230256	-0.0102957272	-0.0362305974	-0.3530874084	0.1190787326	0.1488669016	-0.00756988	-0.0076092422	5.790056685826085e-05	5.73030832144e-05	-0.0595198	-0.0772856	0.0035426065920399	0.0059730639673599	-0.0385943	-0.038786533	0.0014895199924899	0.00150439514216	0.00223408	-0.00040738	1.6595846440000016e-07	4.991113446399999e-06	0.000135708	0.000135708	1.8416661264000003e-08	1.8416661264000003e-08	-0.000316775	0.0002238959999999	5.012941881599998e-08	1.0034640062500001e-07	0.0
67079.78837312367	91.32642074771866	8340.515126589336	4499698008.183057	122554.6470410396	-55.48892429363332	3079.02071926457	15019641511.353796	64825.16336790273	-1.7309054522411316	2.996033684598076	4202301805.6752777	85732.549099888	85532.78013636754	1.348035	23.165184	0.0960903549	0.0466281	-0.1737198433	0.0401173499	0.1506134514	-0.152267829	0.1031099524	0.219233339	0.0022882298	-0.2141508047	0.2404543647	-0.1489936161	-0.0835836852	0.1243590299	0.0313720182	0.1791811974	0.0972144015	0.1511384304	-0.1428955013	-0.0237843852	0.0684910158	0.2091267855	0.1344579177	-0.0749350851	0.1173921009	-0.1081179797	0.0318028795	0.1334992368	0.0541776693	-0.1546039759	-0.0442106624	-0.0338301421	0.0376303189	0.0878689763	-0.2595667343	0.075878551	-0.0029166785	-0.2234237954	0.0365403245	0.0665095313	0.1899147989	-0.3271545839	0.0826016181	0.1237294768	-0.0570707175	0.0708253681	0.1634023418	-0.0884827477	0.0830737215	-0.0478005654	-0.1990424944	0.1205090206	-0.1594556638	0.0951914115	0.0220089162	-0.0882655916	-0.1270951623	0.1485039376	2.92249e-05	0.0075991049	5.7746395281204015e-05	8.540947800099998e-10	-0.0230913	0.0364285	0.0005332081356899	0.00132703561225	-0.0261049	0.0124893999999999	0.00068146580401	0.0001559851123599	0.00270957	0.00047549	2.260907401000003e-07	7.341769584900001e-06	-0.0	-0.000135708	0.0	1.8416661264000003e-08	-0.000136506	0.000180269	3.2496912361e-08	1.8633888036e-08	0.0
66976.7045199303	-103.08385319336958	10626.280789192171	4485878948.350051	121935.63831196252	-619.0087290770753	383171.806673616	14868299890.545742	64601.932876801824	-223.23049110090503	49831.85215715125	4173409731.418809	85322.70903550214	84735.91286496706	1.312435	22.553419	0.1269924653	0.0696898	0.1109538266	-0.0944282182	0.1065855705	-0.0959016948	0.0593493787	-0.1603266065	0.0731678657	-0.1283138471	-0.0574947987	-0.122254929	0.1127581321	0.2743021485	-0.0891304572	-0.0055453413	-0.1259333389	-0.0086241675	-0.0700599693	0.0471603636	0.2139422984	-0.0266623094	0.0833339739	-0.0268903996	-0.0277713158	-0.0093368203	-0.18474594	-0.0077332981	0.1311113338	-0.0154145846	0.0009836221	0.0202761096	0.0319240956	-0.0667345083	-0.0156236008	-0.0001557636	0.0521182416	-0.0556735757	0.0841349428	-0.01930873	-0.1453237112	-0.0254872188	0.296508315	0.0752380388	0.1385917601	0.1281277883	0.0274461063	-0.0855130684	0.0361843351	0.155622314	-0.0692155788	-0.0066583229	0.0247960633	-0.0874786201	-0.0577720108	-0.0922542105	-0.0832940184	0.1479600444	4.48642e-05	1.5639300000000005e-05	2.4458770449000013e-10	2.0127964416400003e-09	0.0117408	0.0348321	0.0001378463846399	0.0012132751904099	0.000362291	0.026467191	1.3125476868099998e-07	0.0007005121994304	0.00177608	-0.00093349	8.714035801000003e-07	3.1544601664e-06	8.02787e-05	8.02787e-05	6.44466967369e-09	6.44466967369e-09	-0.000436288	-0.000299782	8.986924752400002e-08	1.90347218944e-07	0.0
66939.20186008474	-37.50265984555881	1406.449495491689	4480856745.665172	121930.81964786164	-4.818664100879687	23.21952371710664	14867124779.999365	64852.13747868068	250.20460187885328	62602.34280135547	4205799735.553699	85436.85756873683	84626.43335619458	1.167841	20.068653	0.0694559495	0.0437778	0.0319031855	0.1269759676	0.1086080439	-0.1282637551	0.0559810462	-0.0570408342	-0.0727151783	0.0859048508	0.063032233	0.1714383049	-0.0712695487	0.061286663	0.0076134315	-0.0473558197	-0.0380356929	0.0753960771	-0.0750448386	-0.0978239585	0.1166379955	-0.221672428	0.1509913122	-0.178517312	0.0629046156	-0.0205896864	0.0774541239	-0.1975212261	0.0811539954	0.1686219023	-0.0346437529	0.029665492	0.0415723263	-0.0585871855	0.0649326453	-0.0467756035	0.0700795394	-0.0536244504	0.0498777946	0.0819394111	-0.0043646416	-0.0216764366	-0.0138822662	-0.057632405	0.1955306266	0.0530531006	-0.2201765823	0.056831915	-0.0461244383	0.0333827922	-0.078638633	0.1511569833	-0.0447292413	0.0999749487	0.0526955683	0.0379309204	-0.0804820028	0.1472358847	3.18442e-05	-1.302e-05	1.6952040000000002e-10	1.01405307364e-09	0.0117555	1.470000000000117e-05	0.00013819178025	2.1609000000003438e-10	0.00708661	0.006724319	5.02200412921e-05	4.5216466013761e-05	0.00251908	0.000743	5.520489999999999e-07	6.3457640464e-06	-0.0	-8.02787e-05	0.0	6.44466967369e-09	-5.48849e-06	0.00043079951	1.855882178162401e-07	3.01235224801e-11	0.0
67005.07954786127	65.877687776534	4339.869746782498	4489680685.215217	122043.36767698095	112.54802911930892	12667.058858640808	14894583593.93876	64795.970125440144	-56.167353240532975	3154.77157004681	4198517744.496932	85376.56388729521	84745.7560383952	1.182252	20.316311	0.0678793611	0.0467155	-0.08367727	-0.0929243693	0.1652231819	-0.0596609987	0.0807773577	-0.017382503	0.1818907369	0.0838805647	0.0478924986	-0.0250553015	0.0566137849	0.0699611643	0.0222268661	-0.0063449989	-0.1097791666	0.129851715	-0.0650312659	-0.0054707045	-0.0141946403	-0.0965595826	0.1078860009	-0.0820864025	-0.0528756194	0.1137115476	-0.00651787	0.0942373162	-0.1868224241	0.0364238964	-0.2160154924	-0.0033249717	-0.2446501652	0.1759799252	0.0206117624	0.1217604489	-0.0462165543	0.0813745668	0.1118750239	-0.1337111429	-7.3579e-05	-0.0651852815	0.0592889459	0.0299351236	0.1965895491	-0.094075532	-0.1068127153	-0.071441806	0.2390287167	-0.0348131174	0.0475562205	0.0363342829	0.0518510692	0.0179504258	0.1739727998	0.0806083346	0.2806683011	0.1463323407	1.74486e-05	-1.4395600000000002e-05	2.0723329936000008e-10	3.0445364196e-10	0.0117581	2.600000000000172e-06	0.00013825291561	6.760000000000892e-12	0.0239666	0.01687999	0.00057439791556	0.0002849340624001	0.00172923	-0.0007898499999999	6.238630224999999e-07	2.9902363929e-06	-0.000126199	-0.000126199	1.5926187601e-08	1.5926187601e-08	-0.000109087	-0.0001035985099999	1.0732651274220098e-08	1.1899973569e-08	0.0
66992.4896947362	-12.589853125071386	158.50440171086973	4487993675.499336	122623.69358971898	580.3259127380297	336778.1649952273	15036570229.585287	65022.53241396622	226.56228852607452	51330.47058217225	4227929721.525288	85949.58784327235	85193.46998167847	1.261729	21.682066	0.080754771	0.0451022	0.0968491097	-0.0073001329	-0.0654541912	-0.3167163541	-0.2011245833	0.0291487771	-0.1345549023	-0.0440987426	-0.0340755014	0.0607807561	-0.0298507779	-0.1918463978	0.0073411617	-0.0710461042	-0.1371196079	0.1434969853	-0.0597033346	0.0355104955	0.1284115843	-0.1025828623	-0.0232163866	0.0936597323	0.1207902329	0.0810444496	-0.2093173469	0.0634590159	-0.1013303952	-0.066737206	0.0459808691	0.0078204126	0.1622325367	-0.0053942881	-0.036373103	-0.0656746661	0.0969980818	-0.1564308726	-0.2065327426	0.0775076637	0.0451867901	0.0515680109	0.0416479528	-0.0934531756	0.2013072061	0.0079722899	0.0623176177	-0.12088497	0.0383288568	-0.2536546348	-0.0417982988	-0.0355883023	0.0353528789	0.0708273352	0.1194601992	0.1139203989	-0.0711614971	0.1452505133	2.74496e-05	1.0000999999999998e-05	1.0002000099999995e-10	7.5348054016e-10	-0.00596975	-0.01772785	3.56379150625e-05	0.0003142766656225	0.00321903	-0.02074757	1.03621541409e-05	0.0004304616609049	0.0023575	0.0006282699999999	3.9472319289999973e-07	5.557806249999999e-06	-0.0	0.000126199	0.0	1.5926187601e-08	-0.000200005	-9.0918e-05	8.266082724000003e-09	4.0002000025e-08	0.0
66820.81818380841	-171.67151092778658	29471.10766422915	4465021742.753581	121926.4037162162	-697.2898735027848	486213.1676895296	14866047923.16974	64787.911187830105	-234.62122613611427	55047.11975361368	4197473436.0821614	85491.81514900298	84653.70740148524	1.367748	23.503937	0.0937903126	0.0570077	-0.1216500311	-0.0341094775	0.2337489329	-0.0592865067	0.0517118619	0.1396888073	0.1682667923	-0.0239851114	-0.1923928675	0.0461797469	-0.0274157077	-0.0172713554	0.1662164018	-0.0049549895	-0.2407002514	0.0562589161	0.2313870959	-0.2057854714	-0.0341020689	-0.2269957517	0.0180038631	-0.0760494323	-0.0377460991	-0.0444623052	-0.1247655182	0.0446139775	0.0530884811	0.061511875	-0.0766205185	-0.1228478245	0.0243794769	-0.0135073174	0.1651253188	0.0552589419	0.0090856729	-0.1203963158	0.0309439002	-0.0709561896	0.0864512133	-0.0082046236	0.1534936046	-0.2735224188	-0.0060114582	-0.1483558538	-0.082568003	0.1138521635	0.0189491113	-0.1046145857	-0.1343105861	0.0839501014	-0.1006969262	0.2626029608	0.0306350267	0.1393952367	-0.0153509893	0.1439917206	3.43922e-05	6.9426e-06	4.8199694760000005e-11	1.18282342084e-09	0.0181626	0.02413235	0.00032988003876	0.0005823703165225	0.0288722	0.02565317	0.00083360393284	0.0006580851310489	0.00155872	-0.0007987799999999	6.380494883999997e-07	2.4296080384e-06	-0.0	0.0	0.0	0.0	-0.000281182	-8.117699999999999e-05	6.589705328999998e-09	7.9063317124e-08	0.0
66692.75171752331	-128.06646628510498	16401.019786753932	4447923131.655209	121809.11429620316	-117.28942001303948	13756.808046995187	14837460325.625484	64679.938703510124	-107.97248431998014	11658.057370228356	4183494470.689827	85350.6725231822	84026.45991801168	1.251285	21.502598	0.0458305413999999	0.0253911	0.062955225	0.139892296	0.2038595378	-0.18539386	0.1212563492	0.0112635943	-0.0746374816	0.0452479799	0.0162696021	0.1669656822	-0.1226258409	0.1285396576	0.1210037222	0.0496336119	-0.0565858491	0.0688490697	0.0893621005	0.1397061859	0.0339769991	0.075461756	-0.075828984	-0.0772892033	-0.0603103152	-0.2394609088	-0.0598936001	-0.1116931285	-0.0417991148	0.0253083851	-0.0900256081	0.0186936644	0.0766734076	-0.1208905162	-0.0567869403	-0.0942335101	-0.1621519151	0.0094041562	0.1043548991	0.0747752	0.0597900344	-0.0398281413	0.0713068782	-0.136105899	0.0659968176	0.001440371	-0.0679593361	0.0155218725	-0.1775132889	0.0721416251	-0.1662323653	-0.196375472	0.1046759113	-0.1527749035	0.2197897748	-0.05852514	-0.01509882	0.1425574961	3.56036e-05	1.2114e-06	1.46748996e-12	1.2676163329599999e-09	0.0379651	0.0198025	0.00144134881801	0.00039213900625	0.0223117	-0.0065605	0.00049781195689	4.3040160250000005e-05	0.00175809	0.0001993699999999	3.9748396899999976e-08	3.0908804481e-06	-0.0	0.0	0.0	0.0	-9.12254e-05	0.0001899566	3.6083509883560005e-08	8.32207360516e-09	0.0
66824.2325202912	131.4808027678955	17287.20149649024	4465478051.925944	121908.11438018274	99.000083979583	9801.016627964484	14861588351.731718	64653.7978515625	-26.14085194762447	683.344140547622	4180113576.630708	85396.4245994927	84226.8729649257	1.337763	22.98867	0.0499053566999999	0.0286744	0.0027044831	-0.1822841175	0.2472301144	-0.0164015076	0.0319586216	-0.1766247535	0.0609423544	-0.1121889805	-0.0173433485	-0.0986330537	0.0662740063	0.1880442676	0.0167198655	-0.0750301552	-0.1372641932	0.0638670727	0.1472471051	0.0931889522	0.1434995426	0.125982214	0.0383432886	0.206895697	-0.0556420192	-0.0091719193	-0.0453743888	0.1100834166	0.2231429285	0.0234153499	0.0364226969	0.0861328622	0.1139983154	0.0471506518	-0.0484568555	0.0301376218	-0.084746336	0.0486662421	0.0494558742	0.0622957224	-0.17108656	-0.0278664175	0.2294104706	0.1139695847	0.0998061681	-0.1311800011	-0.0332639252	0.0222093139	0.0003098117	0.0642251699	-0.0606158579	-0.1793313888	0.0855634976	0.1602639364	-0.1002872531	0.1283658873	-0.1675778517	0.1409495873	3.64803e-05	8.766999999999979e-07	7.686028899999963e-13	1.3308122880899996e-09	0.0117541	-0.026211	0.0001381588668099	0.000687016521	0.015453	-0.0068587	0.0002387952089999	4.704176569000001e-05	0.00167719	-8.089999999999985e-05	6.544809999999976e-09	2.8129662961e-06	0.000102113	0.000102113	1.0427064769e-08	1.0427064769e-08	-0.000244908	-0.0001536826	2.3618341542760008e-08	5.9979928464e-08	0.0
