global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
66942.08407698144	n/a	n/a	4481242620.569652	121673.86696250766	n/a	n/a	14804529901.610012	64902.81195690307	n/a	n/a	4212374999.91312	85061.00565364042	80330.25721955253	n/a	n/a	n/a	n/a	-0.0272569778	-0.1528497223	-0.0540034267	0.0216292196	-0.04843893	-0.0467302828	-0.0239100449	0.0070475477	-0.0531199836	0.099601922	-0.1551725103	0.0353271585	-0.0594498368	0.1488513428	-0.001205945	-0.0790766266	0.0064290579	-0.1013510864	0.1016658255	0.0596817304	-0.121822919	0.0571723655	-0.0290238438	0.0490053186	-0.0638649346	0.0474739195	-0.0125345026	0.0776943994	-0.1147770755	0.0887368603	-0.0253122072	0.060737796	-0.0610852006	-0.0525636556	0.1396100613	-0.1397576616	0.0700144545	-0.1147841661	0.0309844821	-0.043770985	0.0285644949	-0.1241415908	0.0023981279	-0.0493648282	0.0542992384	-0.0297991257	0.0483058521	-0.0043982098	0.0853162033	-0.0479257207	0.0501246402	-0.0544969439	0.0422113116	0.033837705	-0.0463992384	0.1975641512	-0.0311895012	0.0526038462	-0.072840327	0.0238261029	-0.0017870696	-0.1326027309	0.0249433507	-0.1055099795	0.0200838154	-0.0658989603	0.0475446192	-0.0564246757	0.1100919943	-0.126196586	0.0576310166	-0.2074462882	0.0751408765	-0.0861097449	-0.0577720685	0.0400436356	-0.0057979049	0.0694664122	-0.0582862133	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0396684	n/a	n/a	0.00157358195856	0.0232676	n/a	0.00054138120976	n/a	0.0381958	n/a	0.00145891913764	n/a	0.0059861	n/a	n/a	3.583339321e-05	0.0007343789999999	n/a	5.393125156408531e-07	n/a	-0.000225141	n/a	n/a	5.0688469881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66787.7622006816	-154.321876299844	23815.241504704358	4460605179.774794	121167.0596516927	-506.8073108149547	256853.6502954861	14681456344.636858	64865.61060118469	-37.20135571837454	1383.9408672850384	4207547438.664524	84893.39481142802	79703.92328603008	1.304299	22.429625	0.1076489	0.0641334	-0.1296040098	-0.0059909984	-0.0384696584	-0.1059302439	0.0046647472	0.0121228852	-0.0346906723	-0.0262291638	-0.1092700713	-0.0335172935	0.1055293044	-0.0235874299	-0.0082069665	0.077113081	0.0211274767	-0.1912147118	-0.0951464158	0.102827904	0.0672571119	-0.054011765	0.101502745	0.0758752231	-0.137878435	0.0283703979	-0.0603375452	0.080825488	0.0356422529	-0.0365423881	-0.0708552589	-0.012833367	0.0656478231	0.0040553463	-0.1503369873	-0.0861418997	-0.1118645467	0.0260418733	-0.0544453095	0.1865573164	-0.1295263937	-0.0728060708	-0.0396753851	-0.0844493054	-0.0133996248	0.0906316815	-0.0266459167	0.0485056599	0.0578978566	-0.0366800757	0.0307591708	0.0080722855	0.0162959027	-0.0201803973	0.0184064798	0.1214194624	0.0539560702	0.1322537761	0.0489258278	0.1429154503	0.1467936937	-0.0460405687	-0.1154669893	-0.0836914512	0.0972054656	-0.0479628634	0.051765383	-0.1268560264	0.0934074242	0.0736708699	0.0113021544	0.1131558875	0.0005750078	-0.0207114371	0.2072344449	0.0020202627	0.0224490961	0.0129451415	-0.0584038964	-0.0441101557	0.1151323078	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0456734	-0.006005	3.606002500000004e-05	0.00208605946756	0.0832547	0.0599871	0.00693134507209	0.00359845216641	0.0477303	0.0095345	0.00227818153809	9.090669025000002e-05	0.00628463	0.00029853	8.91201609e-08	3.94965742369e-05	0.000816554	8.217500000010005e-05	6.66760434916e-07	6.752730625016443e-09	-0.000486882	-0.000261741	6.850835108100001e-08	2.37054081924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66673.14405250414	-114.61814817745471	13137.319891628966	4445308137.845968	120695.1020076976	-471.9576439951052	222744.01772541043	14567307648.64853	64818.27950095801	-47.33110022668552	2240.23304866855	4201409357.464313	84830.97834102131	79285.92091439124	1.202703	20.682524	0.02444755	0.0144066	-0.1382212284	-0.0562720288	0.1022240501	-0.0045957303	-0.052479057	0.0278568355	0.0531448534	0.1016203636	-0.029463524	0.044018321	0.0656743947	-0.0671200309	-0.0397966407	-0.0477709732	0.0319769459	-0.1742721074	-0.1029183436	-0.0986396348	-0.0568443426	0.0534555355	-0.0043180901	-0.0006206369	0.1262265957	-0.0222425368	0.0217309128	0.0995095626	-0.0050136205	0.1679604434	-0.0993856901	0.0170037342	-0.0364181169	-0.080968568	0.0592911393	0.0512757713	0.0404784337	-0.0882273993	0.1192015983	0.1407686997	0.0334694052	0.0039590826	-0.0727643195	-0.0728808949	0.0501300699	-0.0325014453	-0.0090717881	-0.0363096533	0.0428725544	-0.0806493062	0.0250522704	0.0707632976	0.116112265	-0.0224435582	0.1254271525	0.0131539335	-0.068305236	0.0649599997	0.0098304219	0.0392044308	0.1318852562	0.0591032912	0.0401940629	-0.0149176775	0.066610068	-0.0573907457	0.2418256975	-0.0783293406	0.0434879227	0.0479147913	0.1900076242	0.0072967274	0.125532947	-0.0485702876	0.0253321234	-0.0037991592	-0.0931913566	-0.136706577	-0.0122651981	0.059487207	-0.013474744	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0371794	0.008494	7.214803600000002e-05	0.00138230778436	0.0832494	-5.299999999999749e-06	0.00693046260036	2.8089999999997344e-11	0.0422023	-0.005528	0.0017810341252899	3.055878400000006e-05	0.00628131	-3.3200000000002325e-06	1.1022400000001543e-11	3.94548553161e-05	0.000611469	-0.000205085	3.73894337961e-07	4.2059857225000014e-08	-0.000486882	0.0	0.0	2.37054081924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66817.51957475836	144.37552225422405	20844.291426179945	4464580922.123218	121108.6378293505	413.5358216528985	171011.87579013783	14667302156.880789	64923.08787713191	104.80837617390353	10984.795716210469	4215007339.501792	84891.59797974056	79651.64029637705	1.308466	22.501282	0.0897119999999999	0.042654	0.0109643321	-0.1443072794	-0.0718189569	-0.0486377002	-0.0871848439	0.0695254661	0.0234437075	0.0142841346	0.0530582875	0.1399482082	0.0007139073	0.0401571331	-0.0081437005	-0.0277609065	0.0050527946	-0.0520358117	0.0820630604	-0.0476482736	0.0210602899	-0.0708174783	-0.0750587369	-0.012301447	-0.0144808051	-0.0193655673	0.0118378969	-0.0589588376	0.0757264864	0.0496483015	0.0700440792	0.0970042995	-0.0115151996	0.0512523552	-0.0132831962	-0.0899081129	-0.0305470192	-0.022967367	-0.1755972622	0.1411804447	-0.0066937833	0.0595413199	-0.0830279877	-0.0226924578	0.0606583036	-0.0348712887	0.0847860743	-0.006201115	0.0149157213	0.0409081418	-0.1359730432	-0.0095668951	-0.0764556625	0.0305208678	0.10579773	0.0492378931	-0.0185414177	0.0654410887	-0.0808168794	-0.0709085823	-0.0607100164	-0.0155441862	-0.0586133812	-0.0259620006	-0.0120906689	-0.1542709934	0.0387965818	-0.1394959228	0.092475764	0.0615458964	-0.0312349714	0.0144116208	0.1042867821	0.1048626044	-0.0015970695	0.1005226538	0.0520722393	0.0629207298	-0.0488014099	-0.0167147278	-0.0348608385	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0434102	-0.0062308	3.882286864000002e-05	0.00188444546404	0.0628681	-0.0203813	0.00395239799761	0.00041539738969	0.0285647	-0.0136376	0.0008159420860899	0.00018598413376	0.00569444	-0.0005868699999999	3.4441639689999973e-07	3.2426646913600004e-05	0.000209093	-0.0004023759999999	4.371988264900001e-08	1.6190644537599998e-07	-0.000486882	0.0	0.0	2.37054081924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66968.37667732518	150.85710256682069	22757.865394856257	4484763474.796112	121023.0181573606	-85.61967198990169	7330.728231658356	14646570923.916832	64891.33970713245	-31.748169999460515	1007.9462983146448	4210885968.986465	84879.24347401789	79185.7296461653	1.261703	21.697115	0.07105425	0.039451	-0.0805567728	-1.60706e-05	-0.1018289116	-0.0052416029	-0.1211136629	-0.0090096535	-0.0461463688	-0.0528010407	0.1085596529	-0.0776680943	0.0739705534	0.0569021095	-0.0208503136	0.1326702899	0.0148551904	-0.1648049724	0.0266979505	0.0050682638	0.0318330279	-0.0135355496	-0.0225435193	-0.0244743888	-0.023147931	0.1779608458	-0.0519771255	0.0060014688	-0.1860374223	-0.031226578	0.0621243118	0.1474973768	-0.0521988753	0.1558179345	0.0670586685	-0.1010312617	0.0592764764	-0.003450355	-0.0043083757	0.0728285453	-0.0628215066	-0.0277552564	0.1023169485	-0.0245620953	0.0741113124	-0.2158580653	-0.1225085871	-0.0480136487	0.0962700032	-0.0411341184	0.1034118606	-0.0785362665	-0.0704465287	-0.007519056	0.0179178329	0.0493531415	0.051245502	0.0381464648	-0.1213665655	0.1080039157	0.028107726	-0.064409252	-0.1031427793	-0.0328962566	-0.0669383144	-0.0889731706	0.153038101	-0.1628975616	0.0048658944	-0.0265274533	0.0201821691	0.0363224636	-0.0213280099	-0.0553414665	0.0420687603	0.0231485526	0.0031185711	0.0458097184	-0.0210332792	0.04153742	0.0126661639	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0406561	0.0027541	7.585066810000013e-06	0.00165291846721	0.043439	-0.0194290999999999	0.001886946721	0.0003774899268099	0.0301495	0.0015848	0.00090899235025	2.5115910400000025e-06	0.00516505	-0.00052939	2.8025377210000024e-07	2.66777415025e-05	0.000625428	0.000416335	3.911601831840001e-07	1.73334832225e-07	-0.000486882	0.0	0.0	2.37054081924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66867.65604263068	-100.72063469450222	10144.646253263363	4471283424.635564	121126.47054036458	103.4523830039834	10702.395549202876	14671621865.565807	64841.9541386685	-49.38556846394931	2438.934372507425	4204479016.521189	84734.91300743351	79951.35526739442	1.312727	22.574566	0.0835071	0.0482316	-0.118078982	-0.0017315924	0.0713542576	-0.0830899025	0.054535856	0.035438258	0.006625332	0.0638409955	0.0084327814	-0.0586703387	0.0024521905	-0.0721737417	0.0187105514	0.0054038505	-0.0061541857	-0.0768030808	-0.0524645945	-0.0021022439	-0.0035093988	-0.0590519252	0.0221526831	-0.0469157733	-0.0167656702	0.2225133175	0.0523463273	-0.0119464083	-0.116906226	0.0908515209	-0.0520083395	-0.0138721398	0.1316477538	-0.073883852	0.0464268894	-0.0202078504	0.0703257046	-0.1315146105	-0.0966871084	0.041105624	0.0964523914	0.0883015537	-0.0627450734	-0.0580840203	0.0205280499	0.1153111802	0.0465440154	-0.0184526884	0.0631311985	0.0148739483	0.0327858828	0.0655642149	0.0677062319	0.0123958331	0.047430267	-0.0183297554	-0.0524572843	0.0259291976	-0.0221620473	0.1303395671	0.0634944752	-8.04059e-05	-0.0205363273	-0.0547227794	0.049086664	-0.1390940611	0.1478939778	0.0527243362	0.053273453	-0.0837164224	-0.0753283664	-0.0633556278	0.0658028383	0.084944637	0.101110451	-0.0617906959	0.1574509859	0.1099563048	0.0198823433	-0.0117258915	-0.027038314	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0395642	0.0010918999999999	1.1922456099999996e-06	0.00156532592164	0.0857732999999999	0.0423342999999999	0.0073570589928899	0.0017921929564899	0.0220229	-0.0081265999999999	0.00048500812441	6.604162755999997e-05	0.00477673	-0.00038832	1.5079242240000013e-07	2.28171494929e-05	0.000508402	-0.000117026	2.58472593604e-07	1.3695084676e-08	-0.000353142	0.00013374	1.788638760000001e-08	1.24709272164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66843.63347137233	-24.02257125834876	577.083929862444	4468071335.655168	121032.46251244638	-94.00802791820024	8837.509313069117	14648856981.826738	64913.12091833981	71.16677967130818	5064.7105287845225	4213713267.3590055	84823.28461145941	80545.7260437616	1.212758	20.855433	0.0560178	0.0363177	-0.0011400307	-0.1171966263	0.0150162815	-0.0352354106	0.0745452858	0.009676042	0.124419976	0.0134615816	-0.013468594	0.1155728858	0.0284137402	-0.092834803	0.0145354098	-0.1153617174	-0.0408163002	0.0169911401	-0.0534324382	-0.1274839907	-0.0970007294	0.0664933006	0.0850728617	-0.0802500929	-0.0073462143	-0.0032154414	-0.0476531031	0.1489502641	0.0904182397	0.0357889218	0.0069978697	0.0187486872	-0.0006787936	-0.1065540206	0.0405483744	0.0580663556	-0.1224441825	0.0303844314	-0.0970058524	0.1277655444	0.0556335023	-0.0847751931	0.0458919396	-0.1296669457	-0.0733626991	0.0737710784	0.0119079979	0.0239699787	-0.0309278971	-0.1053516467	0.066257683	-0.0085467609	0.0693966753	0.0113048914	-0.0108705253	0.0942209164	-0.0960606886	-0.0083080193	0.0120889168	-0.0398349526	0.065855788	0.0470968364	0.1052842374	0.0199708391	0.0959824451	-0.1137103008	0.0429323813	0.0045066922	-0.0244110617	0.0099449484	0.2099964153	0.0132148715	0.0039528153	0.0169503945	-0.0288256144	-0.0202110013	-0.0678071077	0.042423515	-0.1449835451	-0.0609834851	0.0375158793	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0414483	-0.0018840999999999	3.549832809999999e-06	0.00171796157289	0.0802506	-0.0055226999999998	0.00644015880036	3.0500215289998837e-05	0.0187719	-0.003251	0.00035238422961	1.0569001000000004e-05	0.00408243	-0.0006943	4.820524900000001e-07	1.6666234704899998e-05	0.000407659	-0.000100743	1.66185860281e-07	1.0149152049000008e-08	-0.000240985	0.0001121569999999	1.2579192648999992e-08	5.8073770225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66931.60605083987	87.97257946753234	7739.174738171293	4479839888.544824	121077.79272939645	45.33021695006755	2054.828568740192	14659831892.222689	64851.27151136119	-61.84940697861748	3825.349143606657	4205687416.640288	84833.55619667143	79360.51191285388	1.202359	20.676598	0.09137312	0.0421623	0.003489118	-0.0339382369	-0.1090371457	-0.0271173366	-0.0841697664	0.0326535813	0.0137659293	-0.0578870986	0.0359380767	0.0422475431	0.083602759	0.0746644669	-0.0283945792	-0.0008823723	0.059297675	-0.0814289008	0.0950052174	-0.0051124074	-0.0691195206	0.0660089901	-0.0613607559	-0.0175289399	-0.064278063	-0.1058344895	-0.0512663908	0.0207772595	-0.0730784792	-0.0834169247	-0.0069760118	0.0063526226	-0.0153075153	-0.0007064025	0.0104328079	-0.1404924694	0.0620346122	0.0393568527	-0.0184023234	0.0453668419	0.0547793916	0.0244502222	0.0513798671	0.0177819763	-0.110441417	-0.0525529864	0.0023585275	0.0358884405	-0.0520068286	-0.0690676366	-0.0349839211	0.0519050451	-0.0832687853	0.0239626343	0.0122041927	0.0473377379	0.0068001132	0.0488453256	-0.1180979637	-0.0504904904	0.0376880201	-0.0147633769	-0.0682574177	0.0495234206	-0.0807861783	0.0237828444	-0.0641243879	-0.0396438608	0.0594286599	-0.0568655349	0.16464774	0.0552207916	0.0010452387	0.0791881009	-0.0173197858	0.0725510315	-0.0448018067	-0.0727490012	-0.0095556323	0.0108267917	0.0152176227	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0308453	0.010603	0.000112423609	0.00095143253209	0.0591287	-0.0211219	0.0034962031636899	0.00044613465961	-0.00429992	-0.02307182	1.84893120064e-05	0.0005323088781124	0.00350686	-0.0005755699999999	3.312808248999996e-07	1.22980670596e-05	0.000483079	7.541999999999998e-05	2.3336532024100003e-07	5.688176399999997e-09	-0.000160447	8.053800000000001e-05	6.486369444000001e-09	2.5743239809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67029.37767638461	97.7716255447449	9559.290761661812	4492937471.683408	120950.64639820773	-127.14633118872008	16166.18953475169	14629058864.14428	64846.35362862965	-4.917882731540885	24.18557056118804	4205049578.92929	84714.19267381864	79482.47738532642	1.090051	18.745277	0.0286041	0.0216269	-0.0596365297	0.0416820139	-0.0653168267	0.0166880804	-0.0929070172	-0.0378573618	-0.0785435989	-0.0548025669	0.1116219028	-0.1380641624	0.0387791807	0.0397277318	-0.0742172316	0.0493986915	0.0333399745	-0.0564932384	-0.0570875008	0.0305748121	0.0309688414	-0.0003691682	0.0609169957	0.0510237408	-0.005510119	0.0924220963	-0.0465613078	0.0159784732	-0.0286113878	-0.0133768472	0.0974256275	-0.165367089	-0.0749833236	0.0648416774	-0.0169486278	-0.0599177974	0.0506891813	0.0494450932	-0.0166083845	-0.0482491005	0.0622835992	-0.0177330205	0.023244957	-0.0367605752	0.0151665461	0.1111203891	0.1626128192	-0.0043285087	-0.1146497636	-0.055387324	0.1136861715	0.1680372011	-0.1781569767	-0.0068687618	-0.043619337	-0.0004082806	0.0814229781	0.0314251996	-0.0754844013	0.1490449653	0.063347206	-0.0517348701	0.03001632	-0.0356444851	0.062133935	-0.0058577528	-0.0349216335	0.0026012012	-0.1186256795	-0.0814722851	0.0124536919	-0.0787185659	-0.0759539691	0.116615762	0.0674734165	0.0098983651	0.1424179364	-0.0927603067	-0.0772064323	0.0720422112	-0.1018288505	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.030831	1.4299999999998342e-05	2.0448999999995255e-10	0.000950550561	0.0380581	-0.0210706	0.0014484189756099	0.00044397018436	-0.00417002	0.0001298999999999	1.73890668004e-05	1.6874009999999903e-08	0.00357376	6.689999999999995e-05	4.475609999999993e-09	1.27717605376e-05	0.000537776	5.469700000000004e-05	2.89203026176e-07	2.991761809000004e-09	-0.000186636	-2.6189000000000003e-05	6.85863721e-10	3.4832996496000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66951.27378106331	-78.1038953212992	6100.218464360464	4482473060.906896	120634.196389591	-316.4500086167245	100140.60795352502	14552609338.56241	64932.03240197269	85.67877334303921	7340.852201567886	4216168831.850832	84851.53013064146	79574.32914362237	1.222198	21.017759	0.07498747	0.0467168	-0.1083233691	0.0218553857	0.0762907161	-0.0415080358	0.0648832542	0.0188479142	0.0655688967	0.1160240632	-0.0358748255	-0.042732389	0.0775960827	-0.0734599213	0.0056145446	-0.0240306878	-0.0433926074	-0.0888393609	-0.0283089052	-0.0539399123	-0.0259213265	-0.0051877622	0.0218294175	-0.0050851784	0.0134053404	0.1941960986	0.1026262494	-0.1090900151	0.0284168771	0.0467471441	0.0371896578	-0.1024121933	0.009323619	0.0160431711	0.0923578249	0.1346474745	-0.0834728889	-0.0443860418	0.06605346	0.0803686478	-0.0041337071	0.0693474708	0.0108276404	0.0479930035	0.0537858659	0.0177162492	0.0377606276	-0.0802054966	0.0475001314	0.0638663972	-0.1018761331	-0.0586841954	-0.0588159979	-0.0186743007	0.0760803782	0.009693489	-0.0626219101	-0.0636087586	0.0301435053	0.0684599482	0.0834584695	0.0779959304	0.0063837698	0.03671634	-0.0500177765	0.0054464813	0.1083586464	0.02140205	-0.0241876049	-0.0739439048	-0.0659165086	-0.0856420219	0.0905947351	0.0565036619	-0.0056756091	-0.0531812445	0.009250465	0.0506447537	-0.0356030711	0.0090791724	0.0720303495	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0308465	-1.5499999999998154e-05	2.402499999999428e-10	0.0009515065622499	0.0712948	0.0332367	0.00508294850704	0.00110467822689	-0.00665594	-0.00248592	4.43015372836e-05	6.1797982464e-06	0.00295617	-0.0006175899999999	3.8141740809999997e-07	8.7389410689e-06	0.000422961	-0.0001148149999999	1.7889600752100005e-07	1.3182484224999998e-08	-0.000239218	-5.258199999999999e-05	2.764866723999999e-09	5.7225251524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
