global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
66792.07652700998	n/a	n/a	4461181486.789958	120183.6076171875	n/a	n/a	14444099539.88209	64751.61804590192	n/a	n/a	4192772039.562372	85153.7284614487	82872.1070553004	n/a	n/a	n/a	n/a	-0.0017157681	-0.0796912918	0.001351131	0.0257693423	-0.140245409	-0.0198837316	-0.0330509798	0.0257139407	0.0501941618	-0.0081409164	0.0717742684	-0.1408949967	0.035577883	-0.0466756522	-0.0752903779	0.0947742249	-0.0436276861	0.0520118575	-0.0890135706	0.0718220027	-0.06292033	0.1158849964	-0.0395789736	0.1021945888	-0.0331366608	0.0722184647	-0.0175907278	0.1193851858	-0.0412652942	0.1663786597	-0.0780189522	0.0762805641	0.0262757919	-0.0094186558	0.1086814183	-0.0705251508	0.1025246763	-0.0754606805	0.0304979924	-0.0676903982	0.0736141625	-0.1258507018	0.0553685646	-0.0003995325	0.062877873	-0.0341208234	0.0682439258	-0.0865699	0.0576319917	-0.0159540633	0.040323881	-0.0081593313	-0.039527082	-0.0691884443	-0.087489519	0.0501023611	-0.0770984723	0.1281755903	-0.0461946054	0.0467800281	-0.0242243432	0.0294333412	-0.0849360079	0.0008967833	-0.2076386116	0.0846347605	-0.2086263202	0.003256475	-0.1244260559	0.0614858504	-0.0333850412	0.0026651295	-0.0584959015	-0.0244794306	0.0590751258	-0.0533189606	0.1814547219	-0.049884808	0.1137037384	-0.0514159467	0.0425692335	0.102594329	0.1025838106	0.1025662807	0.1025417406	5.63776e-05	n/a	n/a	3.17843378176e-09	-0.0659822	n/a	0.00435365071684	n/a	0.0465046	n/a	0.00216267782116	n/a	0.00317528	n/a	n/a	1.00824030784e-05	-0.000851224	n/a	7.245822981760001e-07	n/a	-0.000420039	n/a	n/a	1.76432761521e-07	0.0	0.0	0.0	0.0	0.0
66758.05161010534	-34.02491690464376	1157.694970367913	4456637454.777488	120620.20399414064	436.5963769531372	190616.3963686059	14549233611.588102	64717.67125639457	-33.94678950735397	1152.3845178565975	4188376972.85076	85013.67997400927	83143.82261668322	1.196268	20.524881	0.1190383707	0.0936112	0.0069055895	0.0599211809	-0.0390177978	-0.046034605	-0.1916263817	-0.0182947785	0.0913014787	-0.0181113298	0.0302817572	-0.0014981289	0.135387177	-0.0019979267	0.1866783093	0.0085702137	-0.0234909738	0.017801309	-0.1499997941	-0.0154155703	-0.0220075729	-0.0026838933	0.0327067569	-0.0594410245	0.0056854768	0.0624537747	0.0209974376	0.0886652424	0.0881093949	0.0925811148	-0.0048635123	0.0112587127	-0.1252197523	0.0449402502	-0.0411635539	-0.0228268579	0.019041374	-0.0019369109	-0.1945127999	0.0662065503	-0.1916187813	0.038519464	-0.0618009143	0.0624622929	0.0911596722	-0.0363277139	0.0695420615	0.0548863774	0.030863047	-0.0673007035	0.1351961013	0.0943169809	0.0097189784	-0.0701633106	0.0199432282	0.0994893086	-0.0074246161	0.0242591394	-0.142352164	0.0017683807	-0.0050232275	-0.0703204009	-0.029850239	0.0995008206	-0.2167482641	0.0749203615	-0.1207045088	-0.1080496627	-0.0234175865	-0.0853140806	-0.101264876	-0.000950976	-0.071689518	0.0977800524	0.0804776304	-0.0242685761	0.0368086513	0.043945181	0.0591808908	0.0747069303	-0.109207371	0.0897737497	0.0382659797	0.1025662807	0.1024716367	0.1023139614	0.1020933517	4.55069e-05	-1.0870699999999996e-05	1.1817211848999994e-10	2.07087794761e-09	0.0258181	0.0918003	0.00066657428761	0.00842729508009	0.0465012	-3.4000000000006247e-06	0.00216236160144	1.1560000000004247e-11	0.00353439	0.00035911	1.289599921000001e-07	1.24919126721e-05	-0.000665858	0.000185366	4.4336687616400006e-07	3.436055395600002e-08	-0.000420039	0.0	0.0	1.76432761521e-07	0.0	0.0	0.0	0.0	0.0
66786.29366206094	28.24205195560353	797.6134986630091	4460409021.115042	120774.73929199218	154.53529785154387	23881.158282065386	14586537651.04868	64653.22642348755	-64.44483290702192	4153.136488413975	4180039686.966748	85092.92880227318	83005.9069029004	1.183939	20.313349	0.1225548631	0.0646062	0.0260627601	-0.0960515139	0.0653335423	0.0931953867	-0.1626110573	0.0684729962	-0.0607112833	0.0467171521	0.0545705991	0.0982569506	-0.0186386302	-0.1014813239	0.048725821	0.0258595801	-0.0780203422	0.0662048287	-0.137581909	0.0401977139	-0.0224964576	0.0540735076	0.0465831565	-0.0011699798	0.0181118092	0.1806204678	-0.1391137987	0.0265756997	-0.0487398433	-0.0088480863	0.1373361087	0.147605635	0.0531885566	0.0111522405	0.0126837681	-0.0566234446	-0.0381584024	-0.0831054535	-0.012623879	0.0322817603	-0.0527486705	0.0925577865	-0.0568762325	-0.0176470111	0.1500726758	0.0295639104	-0.0336678351	-0.0887828828	0.0277253137	-0.0515415696	0.0397270803	-0.0289359151	0.0110955647	0.0828249841	-0.0850017443	-0.0687162533	-0.0499775239	0.082500874	-0.003198053	0.0924498587	0.0596787656	-0.1277926391	-0.1060877833	0.0219021555	-0.042598948	0.0766690466	-0.1157573719	0.0285876568	-0.1606073307	-0.0643830793	-0.0316086005	-0.0378536162	0.0594264048	0.1196262142	-0.1084552071	0.0814203929	-0.0766904513	0.0633087096	0.1002599964	0.0386974906	0.0109850565	0.0176810805	0.0341918403	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.00874482	0.0086993131	7.567804841183161e-05	7.64718768324e-05	-0.0302578	-0.0560759	0.00091553446084	0.0031445065608099	0.0210571	-0.0254441	0.0004434014604099	0.00064740222481	0.00318514	-0.00034925	1.2197556250000014e-07	1.01451168196e-05	-0.000577922	8.793599999999994e-05	3.339938380840001e-07	7.73274009599999e-09	-0.000210514	0.0002095249999999	4.3900725625e-08	4.4316144196e-08	0.0	0.0	0.0	0.0	0.0
66718.8429805984	-67.4506814625347	4549.594429760323	4451404008.669745	121277.0845703125	502.3452783203102	252350.7786507099	14708131241.87473	64488.86797292037	-164.35845056717517	27013.700272842565	4158814092.428755	84800.99556726751	83484.4995576618	1.408636	24.168571	0.128794479	0.0828918	-0.0230649258	0.0893700858	-0.123299382	-0.0798179334	-0.1301834424	-0.0545571847	0.2257755533	-0.026038746	0.0179082305	0.1220060305	-0.0281761632	0.1008704018	0.1536474981	0.1473410776	0.0398602879	0.1475530172	-0.1569509352	0.1168504049	-0.0701443269	-0.024282098	-0.0591078564	-0.0513627777	-0.007484815	0.0715653588	0.1095670965	0.0982128628	-0.0898373238	-0.1316544223	-0.0642989011	0.0237552789	0.0283127894	-0.021144615	0.1174373036	0.0142575177	-0.0578895554	0.1922470492	0.1363334882	-0.038334299	-0.117976396	0.090873689	-0.0039143505	-0.0898770716	-0.0620522836	-0.117360673	-0.057383915	-0.0106435537	-0.0171761514	0.0705337951	-0.0600473024	0.0165887991	-0.0238565676	0.0753934602	0.10524765	0.1393854969	0.0332740329	0.0182217802	-0.049013131	0.1790935066	0.032356029	-0.0903366944	-0.1397742901	0.0355610678	-0.0048707547	0.0890323463	-0.0547690092	-0.1136973927	0.0125289933	0.0798658389	-0.0695581188	-0.0498553396	-0.0728931639	0.0547189398	0.007583202	0.0338215681	0.1912796773	-0.0540199816	-0.0579973887	0.0314874561	-0.1096434495	0.024915249	-0.0062314541	0.1024260777	0.1019113804	0.1010554665	0.0998612018	3.3741e-05	-0.008711079	7.5882897344241e-05	1.1384550810000002e-09	-0.0139345	0.0163233	0.00019417029025	0.00026645012289	0.0463833	0.0253262	0.00215141051889	0.00064141640644	0.00176946	-0.0014156799999999	2.0041498624e-06	3.1309886916000004e-06	-0.000468167	0.000109755	2.19180339889e-07	1.2046160025000004e-08	-0.000167271	4.324299999999999e-05	1.8699570489999993e-09	2.7979587441000002e-08	0.0	0.0	0.0	0.0	0.0
66805.05139984514	86.20841924673005	7431.891549019975	4462914892.535951	120222.03645996092	-1055.0481103515776	1113126.5151564348	14453338050.580172	64658.13184983875	169.2638769183759	28650.260029439105	4180674014.311132	85007.81303099717	82294.5155503274	1.357976	23.299383	0.1088263184	0.0626239	0.1060081536	-0.0091744683	-0.0034648588	-0.0146717882	-0.0585787227	-0.0100468933	-0.0478400698	0.1049221343	-0.0224472908	0.0184436295	0.0951804021	0.0508087408	0.12268042	0.0681255227	-0.0029404399	-0.0516970142	0.0117833054	0.0507864574	0.1201258313	0.1317737928	0.0292304814	-0.0191297603	0.0453661812	0.1169102412	0.0761044714	-0.0360375315	-0.0186467542	-0.0060558876	-0.1227133304	0.0442958042	0.0821573405	-0.0124712256	-0.0083514305	-0.0148520796	-0.0127553383	-0.1726920042	0.0571538012	-0.0025977424	0.0172179173	0.0212312691	0.1230807344	-0.0108340537	-0.0369561719	0.0698208659	-0.0614718292	-0.0450864188	0.0078093015	-0.0025186958	-0.0438648238	-0.0439814319	-0.0056140593	-0.1303275361	0.0158420804	-0.0460966984	0.0906452856	-0.0159205041	-0.0964820827	-0.0598819458	0.0756866774	-0.0882847595	-0.0198872264	0.0298100849	0.0143956564	-0.1040496097	-0.12039585	0.0663982973	-0.0649441889	0.0219247213	0.0739324983	0.0907979631	0.0400723096	-0.0484680916	0.0089474633	0.1733293963	-0.0079045753	-0.0541868497	-0.0644631373	0.0197187899	0.0325271296	-0.0077535258	-0.0021823435	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00430296	0.0042692189999999	1.8226230869960995e-05	1.85154647616e-05	-0.0139176	1.6900000000000248e-05	0.00019369958976	2.856100000000084e-10	-0.0100209	-0.0564042	0.0001004184368099	0.00318143377764	0.00109939	-0.00067007	4.489938049000001e-07	1.2086583721e-06	-0.000342942	0.000125225	1.17609215364e-07	1.5681300625000005e-08	1.53988e-07	0.000167424988	2.8031126606800148e-08	2.3712304144e-14	0.0	0.0	0.0	0.0	0.0
66885.02780247138	79.9764026262419	6396.2249770347535	4473606944.137369	120193.11091796876	-28.92554199215374	836.6869795398493	14446383912.13914	64727.27748971308	69.14563987433212	4781.119513630828	4189620451.2303176	84935.98783221183	82992.60594387869	1.307809	22.438648	0.0573715867999999	0.0272649	-0.0991414972	-0.0752113844	-0.0137743132	0.1102881753	0.053174772	0.0006851698	-0.1100610384	0.0210862639	-0.0631095479	0.012430353	-0.0611289432	-0.0210116026	-0.0257798839	0.021483003	-0.0209505535	-0.1172940816	0.0078956432	0.0436479478	-0.0010491307	-0.0409644678	-0.0322752926	0.0640980789	0.1103819488	0.0330467542	-0.0165759812	-0.034538591	0.0225342268	0.0813985672	-0.0689429303	-0.019240149	-0.0175250971	0.1136013129	0.0458931242	0.0210810004	-0.1530369917	-0.0845092612	-0.0156092076	-0.1353718605	0.0456890825	-0.0068821421	-0.0480367589	0.0790385043	0.0102893163	-0.0561602308	0.0294312342	0.1174842747	-0.0798573269	-0.0601220852	-0.0468651724	-0.0200450389	0.0843976913	0.0935321911	-0.0134536865	-0.1128355514	-0.0329385827	-0.0261733889	0.0915702587	0.0032967552	0.0505907582	0.0021887002	-0.0663444847	0.0493535182	0.036175266	-0.0477227438	-0.0417555717	0.1163405731	0.0354266864	0.0646883297	0.0297957563	-0.0095643184	-0.0022172231	0.0666265175	0.0256404583	0.0089537103	-0.1238573012	0.0180050085	-0.0333147969	0.0389745159	0.0623547973	0.0419612026	-0.0626322421	0.1021738733	0.1009054916	0.0988031726	0.0958842909	6.81726e-05	-0.0042347873999999	1.7933424323198756e-05	4.64750339076e-09	-0.0326584	-0.0187407999999999	0.00106657109056	0.0003512175846399	-0.018288	-0.0082671	0.0003344509439999	6.834494241e-05	0.000800234	-0.0002991559999999	8.949431233599998e-08	6.40374454756e-07	-0.00035856	-1.5618000000000012e-05	1.285652736e-07	2.439219240000004e-10	-0.00020765	-0.000207803988	4.318249742870415e-08	4.3118522500000005e-08	0.0	0.0	0.0	0.0	0.0
66845.7744331076	-39.25336936378153	1540.8270064094625	4468357559.561901	120742.2203466797	549.1094287109299	301521.16469924385	14578683774.246153	64694.36803547598	-32.90945423710218	1083.0321781839227	4185361255.509616	84742.5083820457	83123.78206824689	1.331456	22.844358	0.0772023759	0.0438326	0.007164076	0.1081297445	-0.0655818305	-0.0884738964	0.0512302228	-0.0387075578	0.1864724544	-0.007856586	-0.0582227538	0.0216826179	-0.0066305336	0.0139316537	0.0192472002	0.0406428685	0.1418016835	0.1050697691	0.0521933215	-0.0773188109	0.0634274095	-0.0625536539	0.0693230222	-0.0094495308	-0.1098724979	0.0241650824	0.0081673136	-0.0542763986	0.0530087336	-0.0632237867	-0.0519098527	-0.1838251935	0.0494360451	0.0142738115	0.0698712245	-0.0895774905	0.026296874	0.0151187495	0.164867931	-0.0279152013	0.0294066758	-0.0267313589	0.0508041663	0.0556225084	-0.0438954718	-0.0150365479	0.1072324716	0.0212388198	0.1406791823	-0.0592837064	-0.0548652515	-0.0459911352	-0.1844549887	0.0757495134	0.0986621024	0.1561686744	0.0504351768	0.0186915079	0.1048662192	0.01386447	0.0331141813	0.0057180631	0.0559206158	-0.0953998815	0.0332957814	0.0116539286	0.0646629272	-0.0289504474	0.0629784288	0.1284649812	0.0935856721	-0.0432528199	-0.0312999799	0.1168239635	0.038811656	0.0130189093	0.0708980141	-0.1462293233	-0.0296402596	0.020135507	-0.0619926544	0.0873675316	-0.0266275828	0.102005852	0.1002367339	0.0973108962	0.0932621027	7.07485e-05	2.575900000000004e-06	6.6352608100000185e-12	5.00535025225e-09	-0.00788808	0.02477032	6.222180608640001e-05	0.0006135687529023	-0.0183064	-1.8400000000001748e-05	0.00033512428096	3.3856000000006433e-10	0.000192569	-0.000607665	3.692567522250001e-07	3.7082819761e-08	-3.64089e-05	0.0003221511	1.32560799921e-09	1.0378133123121e-07	-8.924449999999998e-05	0.0001184055	1.4019862430250005e-08	7.964580780249997e-09	0.0	0.0	0.0	0.0	0.0
66844.83935884612	-0.9350742614769842	0.8743638744767275	4468232548.909944	120198.32484375	-543.8955029296922	295822.31810714275	14447637295.243649	64801.05550941114	106.68747393516242	11382.21709466596	4199176795.133784	85060.2404226029	82484.63168501641	1.168091	20.041443	0.0430278373	0.0205469	0.0803091207	-0.0076409078	0.0185589811	0.0095168397	0.0788818425	0.0365937316	-0.0604859591	0.0834142298	-0.0521850288	-0.0752274661	0.0293978298	0.0848332911	0.0559429954	-0.0374061749	0.0123741085	-0.0883832972	-0.0004559213	-0.0112054824	0.0636223818	0.0856075085	0.0997787212	-0.0404073458	-0.0480182994	0.0835621406	-0.1232028693	-0.0177449392	0.0186967314	0.0366160348	-0.0788070893	-0.0311122198	-0.0897147033	-0.0198489533	-0.0524009739	-0.0112079159	0.0126791804	0.0494728769	0.0668575312	-0.0223942451	0.0520584945	-0.0373956818	0.0071445726	-0.0934747671	0.0640749977	0.0541403863	0.080233475	-0.1496590539	0.008956099	0.0212207423	-0.0146435265	-0.0622798565	0.0879299955	-0.0576547511	-0.0337624825	-0.0439376269	0.0835352974	-0.0352673665	-0.0093803124	-0.1203550538	-0.0193954071	0.0033937293	-0.007821379	-0.0432268568	0.0663718391	-0.098528283	-0.0854817293	0.0609037592	-0.0564831264	0.012276397	0.1230249881	-0.0494232395	-0.0137517272	0.0782392923	0.004942125	-0.0013535393	0.0273564244	-0.0673091168	0.1282657383	0.1136513524	0.0162585803	0.0255651185	-0.0940862981	0.1018099433	0.0994583687	0.0955792289	0.090232103	6.76962e-05	-3.0523000000000046e-06	9.316535290000028e-12	4.58277549444e-09	0.00576717	0.01365525	3.32602498089e-05	0.0001864658525625	-0.025495	-0.0071886	0.000649995025	5.167596996e-05	0.000361862	0.000169293	2.8660119849000007e-08	1.30944107044e-07	-0.000167954	-0.0001315450999999	2.8208546116e-08	1.7304113334009996e-08	5.35361e-05	0.0001427805999999	2.0386299736359997e-08	2.86611400321e-09	0.0	0.0	0.0	0.0	0.0
66925.16364376545	80.32428491933388	6451.990747802328	4478977528.744785	120276.11485839845	77.79001464844623	6051.286379005479	14466343805.430656	64820.93240171819	19.876892307052916	395.09084778617927	4201753277.42812	84893.28972129768	83328.64198462326	1.165746	20.001211	0.10092871225	0.0473019	-0.0754455483	-0.0850188641	0.0111889822	0.0753283923	0.0453816659	0.019818055	-0.0834101044	-0.0652675326	0.0145352566	-0.0535309465	-0.0974694469	-0.0271386277	0.0443498937	-0.0701438018	-0.0413931712	-0.043178098	-0.0501273236	0.0477599802	0.0038607096	-0.0904515298	0.0634410112	-0.1142837921	0.1241404664	0.0629557943	0.0541228185	0.0234736375	-0.0103196425	-0.1161616165	0.0414606688	0.0694588823	-0.0979603228	0.046627424	0.0317877814	-0.0530070664	0.0371148215	0.0432404435	-0.0951411991	-0.0601546804	-0.0409843546	-0.0339158774	-0.0481171593	-0.0390395972	0.0449107323	0.0220808068	0.0461019624	-0.0019780735	-0.0125057775	-0.0764730201	0.0336501102	-0.0425670805	0.0536746383	0.0020153436	-0.0061152714	-0.0240722268	-0.1361097146	0.0294424586	0.0829164141	-0.0543514126	-0.0196026445	0.0149674539	-0.0245682029	-0.0174248566	0.0074020204	0.0418023601	-0.0174703286	-0.068397956	-0.0214102107	0.0140582953	-0.0736888316	-0.0494659303	0.0858490233	0.0560773878	0.1936084975	0.0183854877	-0.0940647077	-0.0236790306	-0.031347821	0.0501955088	0.0414819663	-0.077479898	-0.0632713398	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0020713	-0.0021389962	4.575304743614439e-06	4.290283689999999e-06	-0.0243977	-0.03016487	0.00059524776529	0.0009099193821169	0.0041162	0.0296112	1.6943102440000005e-05	0.00087682316544	0.000700892	0.00033903	1.1494134090000003e-07	4.912495956640001e-07	3.8382100000000003e-07	0.000168337821	1.4731856004100002e-13	2.8337621979028044e-08	-0.000219369	-0.0002729050999999	7.447719360600998e-08	4.8122758161e-08	0.0	0.0	0.0	0.0	0.0
66847.62530197331	-77.53834179214027	6012.194447874766	4468605008.513022	120498.0866357422	221.97177734375876	49271.4699371472	14519788882.874834	64773.94400230761	-46.98839941058395	2207.909679168566	4195663821.614082	84984.39931196101	83190.00539885354	1.248046	21.413261	0.11306205095	0.0581563	0.0386336139	0.0765149893	-0.0342008562	-0.0785955007	0.0044665419	-0.0227046838	0.0494276307	-0.0270532555	0.061847913	-0.0396532103	0.0725281526	0.0891541469	0.0858766927	-0.0127333337	-0.020534844	-0.0652115863	0.1265515706	-0.0012367494	0.1311430255	-0.0099614175	0.0837311629	-0.0897566259	-0.0426366148	-0.0136005631	0.0269496037	-0.0340517544	0.0750216655	0.013795723	-0.0855259877	-0.0324050699	-0.047584631	0.0754092824	-0.0978288951	-0.0138544102	-0.0032764344	0.029037762	-0.0476317798	0.0798074552	0.0171179232	0.0112551878	0.019410097	-0.0403507265	-0.0174457692	-0.0067548192	-0.0461131955	-0.0182301609	0.0069058413	0.0371942308	-0.1208926943	0.0989768017	0.0940225728	0.0581829025	0.030969401	0.0796616327	0.0198048167	0.0153064143	-0.0784102575	-0.0944424882	-0.0326862002	-0.0162504997	0.0948968553	0.0545398161	-0.0490204538	-0.0531734931	0.0453193458	0.0151313068	0.1424411145	-0.0292087706	0.0057950404	-0.0460194473	0.1364633526	0.0959106365	0.0737400341	-0.0083076303	-0.0067423303	-0.0497016741	0.0719126358	-0.0443840658	-0.0506473642	0.086926664	-0.0520855549	0.1013346856	0.0975763397	0.0914153405	0.0830033923	2.1702e-05	0.002093002	4.380657372004e-06	4.70976804e-10	0.00693951	0.03133721	4.815679904010001e-05	0.0009820207305841	0.00770045	0.0035842499999999	5.92969302025e-05	1.2846848062499998e-05	1.91114e-05	-0.0006817806	4.648247865363601e-07	3.6524560996000007e-10	0.000252063	0.000251679179	6.3535755969e-08	6.334240914211405e-08	0.000368123	0.000587492	3.45146850064e-07	1.3551454312899998e-07	0.0	0.0	0.0	0.0	0.0
