global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
67021.514857188	n/a	n/a	4491883453.752272	121905.95677714446	n/a	n/a	14861062297.751013	64797.52696967691	n/a	n/a	4198719501.3860064	85490.31885240672	83334.57266490678	n/a	n/a	n/a	n/a	-0.0582895314	0.0099453173	-0.1195488995	0.0747843866	-0.1549834607	0.0634732289	-0.0663451084	0.1617351384	-0.0908652313	0.1013214324	0.0197241323	-0.0021783037	-0.0797068221	0.1194474569	-0.2207655521	0.0631504154	-0.0746224153	0.0265846657	-0.0600678145	0.0986767628	-0.0355887625	0.0308092797	-0.0115085206	0.0114399775	-0.0655356723	0.0113565317	-0.2557633483	0.1595712857	-0.0229789737	0.0647546838	-0.164749751	0.0533257412	-0.0153964475	0.0006915057	0.1134721887	-0.0727935504	0.050972029	-0.0586512596	0.1652990323	-0.0190102348	-0.0883628454	0.0432989046	-0.2111368205	0.1293753753	-0.0751483458	0.0782171181	-0.1225555429	0.0525298242	-0.1404255887	0.1165702928	-0.0014161801	0.0896292252	-0.0105480569	0.189429847	-0.0314732275	0.004646587	-0.1650170555	0.012291772	-0.2031287345	0.183606954	-0.0722782061	0.0903731156	-0.0028685269	0.0120147563	-0.0086851142	0.0052187895	0.1203780544	0.1203546593	0.1203156708	0.0282659	n/a	n/a	0.00079896110281	-0.0379451	n/a	0.00143983061401	n/a	-0.102711	n/a	0.010549549521	n/a	0.00124661	n/a	n/a	1.5540364921e-06	0.00134067	n/a	1.7973960488999998e-06	n/a	-0.00165424	n/a	n/a	2.7365099776e-06	0.0	0.0	0.0
66952.99440854476	-68.52044864323398	4695.051882270065	4482703460.270626	121491.34206592794	-414.61471121652	171905.35875715822	14760146196.98031	64615.69269398835	-181.8342756885613	33063.70381518372	4175187742.3239393	84822.27143042315	82894.0199295591	1.25471	22.345415	0.11348535	0.0628618	0.0640046451	0.110862214	-0.079601345	-0.1439606309	0.1508563268	0.0341743887	0.0617454114	0.0766600507	-0.0910135009	0.0793724746	0.2083444006	0.0690898858	0.0173125298	0.1056392896	-0.0932746068	-0.0640551779	-0.0841359462	0.0345123224	0.0009921446	-0.0627381606	-0.1426349243	-0.0390850943	0.0794468538	0.0085016664	-0.0673788926	0.1169463262	-0.1163952803	-0.0700436185	0.1225815177	-0.0358558917	-0.0853233716	0.0908534257	-0.0095902753	-0.1225415073	0.0913423943	0.0518037483	0.0419094848	-0.1650775984	0.0700793593	-0.0136885917	0.0959523072	0.0614847227	0.1230655556	0.1415244657	0.0489703822	0.0382245087	-0.0738418263	0.1791517645	-0.1206317319	0.0698362099	0.0136307445	0.055101388	0.0262503555	-0.0167763844	0.1520932182	-0.14446441	0.0021365955	-0.1216229678	-0.0428998902	0.1089986105	0.0918200391	0.0303602696	0.0243402767	-0.0824797116	-0.0459809924	0.0390319568	0.1203156708	0.1201052059	0.1197547036	0.0184985	-0.0097673999999999	9.540210275999998e-05	0.00034219450225	-0.0212168	0.0167283	0.00045015260224	0.00027983602089	-0.0696318	0.0330792	0.0048485875712399	0.00109423347264	0.000390311	-0.000856299	7.332479774010001e-07	1.52342676721e-07	0.00150203	0.0001613599999999	2.2560941209e-06	2.6037049599999983e-08	-0.00171479	-6.0550000000000144e-05	3.6663025000000174e-09	2.9405047441e-06	0.0	0.0	0.0
67114.76529837788	161.77088983311842	26169.820797398937	4504391721.056348	121993.58855827487	502.2464923469379	252251.53907480277	14882435649.325657	64797.78501224841	182.09231826006	33157.612369322975	4198752942.4935646	85312.62052878247	84038.53256529546	1.312023	23.366108	0.13477275	0.0792202999999999	0.0947431971	-0.0735754864	-0.1268088791	0.0854242253	-0.1197255574	0.0694879827	-0.0051741127	-0.0592986526	-0.0410238888	0.2028254681	0.0673077261	-0.0048247142	-0.213803734	0.2136528132	0.0043430923	0.002740209	0.1021624184	0.0054141111	-0.1449030742	0.0679063206	-0.0481254919	0.0199904518	-0.0251444671	0.0644090342	0.0167042992	0.0320815202	-0.0791828903	-0.082762448	-0.1253659953	-0.0250050597	-0.1109606709	0.0042015554	-0.0757972338	-0.0951663674	0.0551323381	0.0237463436	0.0286504507	0.0085294211	0.1542019398	0.0723638081	0.0875751598	-0.0707127014	-0.1364430201	0.031441265	0.0516973006	0.2494497205	0.0333975352	0.0885724326	-0.0742216552	0.1724876463	0.0624585973	0.0591622811	-0.0549067317	0.2234607593	0.0886958176	-0.1818387122	-0.0527506891	-0.0850570299	0.0222885928	0.0759139758	0.043298392	-0.052832096	-0.0119970478	0.0896619603	0.1212057246	0.0337232765	0.120190936	0.1196068161	0.1186353847	0.0154888	-0.0030097	9.058294090000005e-06	0.00023990292544	-0.0625637	-0.0413469	0.00391421655769	0.0017095661396099	-0.104224	-0.0345922	0.010862642176	0.00119662030084	0.00140418	0.001013869	1.0279303491610002e-06	1.9717214724000004e-06	0.00150203	0.0	2.2560941209e-06	0.0	-0.00161218	0.00010261	1.0528812100000032e-08	2.5991243524e-06	0.0	0.0	0.0
66995.47967739865	-119.28562097923714	14229.059372402218	4488394297.204735	121483.66091856665	-509.9276397082285	260026.1977384049	14758279870.177277	64722.97993246822	-74.80507978019159	5595.799960920829	4189064131.338684	85008.54690146695	82273.53431002553	1.399156	24.917879	0.17146842	0.0956845	-0.1025711777	-0.0215966279	-0.1263435893	-0.1293438473	0.0614704548	-0.0646919964	0.1090045644	0.1261037314	0.001397719	0.1483403269	0.062166572	-0.1102105106	-0.1571767308	-0.029406177	-0.1575683923	0.1133867526	-0.0087566901	-0.1752371622	0.1175144439	0.0254171302	-0.0100972455	-0.0502548027	0.029268829	0.0937542733	0.0371306126	-0.0350015672	0.0745265402	0.0550406372	0.0105243362	0.199827759	-0.1189542014	-0.0166970121	-0.0845989948	-0.1390245084	-0.0402476884	-0.1272155889	-0.0762957724	-0.0965764088	0.0349069644	-0.0664670069	0.0752502771	0.091799629	0.0266987034	-0.027167831	-0.114832141	0.1075580245	-0.1893624388	0.0327213959	-0.1319057668	0.0744371574	0.0569837557	0.175517847	-0.0960970971	-0.0420350304	0.0972822012	-0.0841808456	-0.0414292082	0.0548058234	0.0132092512	-0.0379883583	-0.0525217558	0.1001461076	0.0713500818	-0.0128252606	0.0642925766	0.0874968843	0.1200039147	0.1188605229	0.1169629329	0.0204483	0.0049594999999999	2.4596640249999982e-05	0.0004181329728899	0.00576027	0.06832397	3.31807104729e-05	0.0046681648765609	-0.0703456	0.0338784	0.0049485034393599	0.00114774598656	0.000450979	-0.000953201	9.085921464010002e-07	2.0338205844100001e-07	0.00150203	0.0	2.2560941209e-06	0.0	-0.00127925	0.0003329299999999	1.1084238489999997e-07	1.6364805625e-06	0.0	0.0	0.0
67002.4286217575	6.948944358853623	48.28782770244359	4489325441.213709	121166.69623923788	-316.9646793287684	100466.607941989	14681368277.531742	64747.16306938559	24.183136917374213	584.8241111644676	4192195125.5336094	84991.50515766157	82626.62960997806	1.128922	20.105221	0.0575092699999999	0.0295015	-0.0553807909	0.115524737	-0.0716130285	-0.0951715218	0.130077706	-0.0125900851	-0.0560723717	0.0107526046	-0.133328634	0.055148435	0.1128800458	0.0839704556	0.003164291	0.0714737907	-0.0628531554	-0.0321105794	0.1133168523	0.1052046366	-0.1233109305	-0.0175639197	0.0809239354	-0.067013852	0.0336514843	0.0679215813	-0.0209080415	-0.1671627674	0.160834477	-0.1021587668	0.1240309717	-0.0266554029	0.0024505666	0.0348567444	0.0537289097	0.0431545112	0.0452356455	-0.0097945849	0.0528186436	-0.1456253865	0.1124972767	0.0709255396	0.1043764173	0.0611553754	0.0861031556	0.1417391568	-0.0456856897	0.0338879002	-0.0454823366	0.0690624978	-0.0301839461	0.0656606184	-0.0031330994	-0.0738728767	-0.0201781888	0.0105198508	-0.0387285298	-0.0496056046	-0.1123252478	-0.0677672317	0.1053580214	-0.1566280755	0.054395342	-0.1469425788	-0.0705407134	-0.1011999473	0.1529807686	-0.0635692661	0.1197547036	0.1178678731	0.1147451459	0.019726	-0.0007222999999999	5.21717289999998e-07	0.000389115076	0.00270015	-0.0030601199999999	7.290810022500001e-06	9.364334414399998e-06	-0.0553082	0.0150373999999999	0.00305899698724	0.0002261233987599	0.00030881	-0.000142169	2.0212024561e-08	9.536361610000001e-08	0.0010895	-0.0004125299999999	1.18701025e-06	1.7018100089999996e-07	-0.00106016	0.0002190899999999	4.8000428099999966e-08	1.1239392256000005e-06	0.0	0.0	0.0
67231.66177750615	229.2331557486468	52547.83969448337	4520096345.364981	121754.67399254625	587.9777533083688	345717.83838555706	14824200639.031218	64756.74020623676	9.577136851170508	91.72155026604815	4193435402.138041	84955.0359685817	83509.58386327735	1.249273	22.248589	0.06068706	0.0361215	0.084542038	-0.0627995897	0.032139343	-0.1868907209	0.1244920682	-0.0974778448	-0.0312147766	-0.1313405754	-0.1248469788	0.0212632198	0.1193567818	0.0844777958	-0.1541247312	-0.0311457641	-0.0811821906	-0.0955668853	0.0954573395	-0.1421156593	0.0730142457	-0.1510461038	-0.0626759919	-0.0239393767	-0.2188120454	-0.0854023363	-0.0449443076	0.0553913069	-0.0631279408	-0.0048243831	-0.1436567366	-0.0349889637	0.050296368	-0.0035486379	0.0105361063	0.0836614959	0.0045408521	-0.0501131495	-0.0549708609	-0.0224786193	0.0190477277	-0.0463911901	-0.1113374446	0.0248388184	0.1518749995	0.0589521329	-0.0551366806	0.0756143426	0.0719294727	0.1327592511	-0.0162644698	0.0666068267	-0.1881998982	0.0186281053	-0.1285579312	0.0755496565	-0.1059676381	-0.118364606	0.1371552963	0.0701929982	0.0929579926	-0.0726336839	-0.1290537727	0.1027529893	0.011324803	-0.0618675071	-0.1069709773	0.0247312566	0.1194434321	0.1166309242	0.111992364	0.0162336	-0.0034923999999999	1.2196857759999998e-05	0.00026352976896	-0.00162076	-0.00432091	2.6268629776e-06	1.86702632281e-05	-0.0387274	0.0165808	0.00149981151076	0.00027492292864	-0.000253571	-0.000562381	3.1627238916100005e-07	6.4298252041e-08	0.000978982	-0.0001105179999999	9.58405756324e-07	1.2214228323999998e-08	-0.0010072	5.296000000000012e-05	2.804761600000012e-09	1.01445184e-06	0.0	0.0	0.0
67304.43414705248	72.77236954633554	5295.8177693884245	4529886855.854924	121461.02110570791	-293.65288683833205	86232.01794848625	14752779648.041224	64845.11439684852	88.37419061175751	7809.997566283249	4204888861.1403713	84942.20018241834	83770.10522606838	1.159737	20.654026	0.0642890352999999	0.0363075	-0.0698588908	-0.0538101166	0.1104904386	-0.0159394794	-0.0320891317	-0.2045701925	-0.0381102895	-0.0160706852	0.1076255627	-0.0357323008	0.0306436533	-0.0882958025	-0.0964704981	-0.1107858337	-0.0478960202	-0.0683161948	0.0438812281	-0.0919412163	0.0083619345	-0.0297621217	0.0602077808	0.0936872263	0.0332830179	-0.0829748541	0.0070755015	-0.091550996	0.0708384844	0.0262494669	0.1432220394	-0.1596455374	0.1266629497	0.0838405887	-0.0364107545	0.0047863457	0.0598130911	0.015651202	-0.1748571014	0.0172455656	-0.0290338545	-0.1272979218	0.1521712328	-0.0493777043	0.0303753914	-0.1331790801	-0.1256806243	-0.0338402433	-0.0093957147	0.009445075	0.0582321007	0.0665098419	0.0509647355	0.0555510373	0.0071026693	0.0508520959	0.0381052711	-0.0783160784	0.0682193655	0.1197055344	0.0162183593	-0.0385061923	0.0913797467	-0.1131944574	-0.1088308338	-0.1803354222	-0.0231277439	-0.1022743997	0.1190702613	0.1151522399	0.1087174221	0.0248817	0.0086480999999999	7.478963360999998e-05	0.00061909899489	9.28753e-05	0.0017136353	8.62582135009e-09	2.93654594140609e-06	-0.0328306	0.0058968	0.00107784829636	3.4772250240000005e-05	-0.000703649	-0.0004500779999999	2.0257020608400002e-07	4.95121915201e-07	0.000934228	-4.475400000000004e-05	8.727819559839999e-07	2.0029205160000037e-09	-0.000541422	0.000465778	2.1694914528400005e-07	2.93137782084e-07	0.0	0.0	0.0
67279.99647198535	-24.437675067136297	597.199962686935	4526597925.270361	121396.03133470184	-64.9897710060759	4223.670335422184	14736996423.81591	64931.1469279661	86.03253111758386	7401.596410498035	4216053841.381122	85091.12643803748	84374.42661701825	1.127109	20.072945	0.0591872896999999	0.0346962	0.0465263356	0.1131645589	0.1406099247	0.0590695524	-0.0198919261	0.0972193104	-0.1534807171	-0.0429653593	0.0425556853	-0.0692281671	-0.0301994935	-0.0167764206	-0.0181838228	0.0516454207	-0.0482455926	0.0777592358	0.0709537229	0.0244848921	-0.0304637507	0.0847510943	0.0641841997	-0.0898184347	0.1037767051	-0.1061963209	0.2006971542	-0.1231360423	-0.0565456806	0.1224400869	-0.0329148475	0.002013375	0.1011482228	-0.0645765687	0.0230222691	0.0256342204	0.1734929416	0.0015880712	-0.1599026834	0.1804872151	0.0049974458	-0.1040125108	0.012852558	-0.1398054461	-0.0425217016	0.0563164157	0.0064474539	-0.0332033368	0.1030870469	-0.0785569168	-0.0135814306	0.180588793	0.1216454276	0.0115123655	0.068003964	0.0465433768	0.0529094564	0.0848797785	-0.0512899224	0.0077483444	-0.0598919445	-0.0413233132	0.068767578	-0.1175360706	-0.005677516	-0.0886383671	-0.0630662483	0.0175861302	0.1186353847	0.1134348849	0.1049355893	0.0153797	-0.009502	9.0288004e-05	0.0002365351720899	0.000117765	2.4889699999999997e-05	1.3868595225e-08	6.194971660899995e-10	-0.0504691	-0.0176385	0.00254713005481	0.00031111668225	-0.000221727	0.0004819219999999	2.32248814084e-07	4.916286252900001e-08	0.000789835	-0.0001443929999999	6.23839327225e-07	2.084933844899998e-08	-0.000555545	-1.4123e-05	1.99459129e-10	3.08630247025e-07	0.0	0.0	0.0
67202.35319563761	-77.64327634773508	6028.478362010758	4516156275.031224	121877.94623425542	481.9148995535797	232241.97041173687	14854233778.280054	64786.42275887182	-144.72416909428284	20945.085120030573	4197280573.891264	85071.46125035289	83872.85505572923	1.240039	22.084133	0.055186505	0.0316778	-0.0515152445	-0.1214610162	0.077775734	0.0045545327	-0.0822685827	-0.0831544304	0.0433604018	0.0374588698	0.061757635	-0.0207868441	0.0384167062	-0.0564329654	-0.0701550628	-0.0809001866	-0.170356049	0.00922059	0.0269408202	0.018843504	-4.06789e-05	0.0705363696	0.0470094958	0.0963143963	0.066760833	-0.0754208994	0.1050700379	0.0528365582	0.0415738722	0.072648219	-0.0525409434	-0.1201737707	0.0178900865	-0.0083862521	0.0448360889	0.0093321708	-0.0727427488	0.049218898	-0.109190207	0.0431460616	-0.0544459212	0.0989562733	-0.0450633422	-0.0033310719	-0.0410227827	-0.0859908651	-0.0826989327	-0.0089100115	-0.0324903833	0.033290675	-0.0233616381	0.0771664139	0.0180727439	0.0547824466	0.0846326728	-0.0319544849	-0.1475782757	0.0051640809	0.029961203	0.1695219278	0.015603459	-0.0553360224	-0.0348492548	-0.005961906	-0.1740675758	-0.0278498815	-0.1484983087	0.0881257962	0.1181390277	0.1114824189	0.1006644984	0.0224406	0.0070609	4.985630881000002e-05	0.00050358052836	-0.00906979	-0.009187555	8.226109064409999e-05	8.4411166878025e-05	-0.0242338	0.0262353	0.00058727706244	0.00068829096609	-0.000221727	0.0	0.0	4.916286252900001e-08	0.000776636	-1.319899999999998e-05	6.03163476496e-07	1.7421360099999947e-10	-0.000314689	0.0002408559999999	5.801161273599998e-08	9.9029166721e-08	0.0	0.0	0.0
67179.14845748844	-23.204738149172044	538.4598725716404	4513037987.473271	122108.4053780692	230.4591438137868	53111.41696738367	14910462663.97488	64598.85133408369	-187.5714247881333	35183.03939705035	4173011593.683046	84815.71781076268	83732.10355988157	1.290816	22.988443	0.06861185	0.0392096	-0.0551718583	0.1585208275	0.0634245565	-0.0408913117	0.0969173727	-0.0042315469	0.062351191	-0.0035960295	-0.1756579388	-0.1383786791	0.2162342093	-0.0001232689	-0.1194533072	0.0057587374	-0.0148082132	-0.0556697257	0.0194905305	0.0859802109	0.1659943968	0.1939278401	0.0593638053	-0.1407307988	0.0034600312	-0.1539482439	0.0383230328	0.065285045	0.0085223277	0.0617415113	0.0415877773	0.0357940662	0.1587126632	0.0423362957	0.1274369797	0.0047418394	-0.0417954274	0.1559580981	0.1521526883	-0.0201680519	-0.1440168947	-0.049299225	0.0094600244	0.0467372056	0.1178938435	0.0226713474	0.0303839102	-0.0442525542	-0.0119807531	0.2272187609	0.1724023692	0.0862437703	0.120658994	-0.0222434378	-0.1191703049	-0.0296177233	-0.015431509	0.1052984454	0.041309919	-0.0274113975	0.0766697103	-0.1621633442	0.0289556672	0.0555832862	-0.033550464	-0.0502322979	-0.1130877726	-0.1017823844	0.1175814474	0.1092988885	0.0959240631	0.0227039	0.0002632999999999	6.932688999999872e-08	0.0005154670752099	0.00733581	0.0164056	5.38141083561e-05	0.00026914371136	-0.0174537	0.0067801	0.00030463164369	4.596975601000001e-05	-0.000849956	-0.000628229	3.94671676441e-07	7.22425201936e-07	0.000667634	-0.000109002	4.4573515795600006e-07	1.1881436004000018e-08	-0.000148663	0.000166026	2.7564632676e-08	2.2100687569e-08	0.0	0.0	0.0
