global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
66389.33283130392	n/a	n/a	4407543513.785649	122036.4865924577	n/a	n/a	14892904059.831108	64343.58911720092	n/a	n/a	4140097460.4831767	85841.28447719682	71282.22015134557	n/a	n/a	n/a	n/a	-0.0815403602	-0.07915696	0.1108805451	0.0461052768	-0.1849174646	0.225199098	0.2479200205	-0.1240594732	0.2431572586	-0.0032638708	0.1253277031	-0.032705063	-0.1324590111	0.1373261653	0.1046404155	-0.0316997211	0.10774893	-0.0791971413	0.2350976135	-0.03018637	0.0267427334	-0.0931817832	0.1093402976	-0.0555679233	0.0004654854	-0.0197883149	0.127024838	-0.0473744328	0.0654842234	-0.0055732758	-0.0834339219	-0.0120310609	0.0078016129	-0.0657152259	0.0686828968	-0.0096119027	0.0092286987	-0.1265244235	0.1128752055	-0.0702245054	0.076123215	-0.0795525344	0.049420461	-0.0805069344	0.0117224168	-0.069988928	-0.1312323415	0.2052870767	-0.1443738875	0.02880009	-0.1172173324	0.0781042385	-0.0342022026	0.3728326648	-0.1100505019	0.2208342119	-0.0773205309	0.0389611416	-0.0519271479	0.1571552263	-0.0872320831	0.0922611633	-0.0100161261	0.0456331509	-0.2150737515	0.2143735013	-0.0021241304	-0.0978045399	0.0601436002	-0.0202223581	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0254612	n/a	n/a	0.00064827270544	0.0978641	n/a	0.00957738206881	n/a	0.101266	n/a	0.0102548027559999	n/a	0.00697433	n/a	n/a	4.86412789489e-05	-0.000116422	n/a	1.3554082084e-08	n/a	-0.000901882	n/a	n/a	8.13391141924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66685.62957290522	296.296741601298	87791.75908354635	4446973191.534732	120127.22517230576	-1909.2614201519464	3645279.170480627	14430550227.597849	64478.095184640784	134.50606743986282	18091.88217813693	4157424758.639597	85621.71152845246	71327.20088952733	1.483941	24.974829	0.09900335	0.0695147	-0.0826974875	-0.0373480223	0.0799306929	0.0520090885	-0.0816253708	0.0395514129	-0.1183941487	-0.0822263998	0.0588329798	-0.0491932507	-0.0237254243	0.0007453604	-0.0794414459	0.1208078056	0.1292546347	0.0745937714	-0.0356903457	0.1324135416	0.1326144715	-0.0836550003	-0.0213022285	-0.0431989577	0.0291032965	0.0256755024	-0.0731615632	0.0293535683	0.0074866607	-0.0814112086	0.0706166735	-0.1538917743	0.0245560962	0.0015483935	-0.0253135911	0.0816782816	-0.0106847538	0.0525978678	0.0469268272	-0.0268285029	-0.0486755168	-0.0413372593	-0.159748263	0.0204579295	-0.1509275766	-0.1312739271	-0.0600541441	-0.0243136509	-0.0331945368	0.1081204187	-0.1024327079	0.0495812675	0.092668109	-0.0214492457	-0.0514619485	0.0313288703	0.1628382692	0.269766743	-0.1433274545	0.0442505485	-0.0089785774	-0.005477817	0.0301418291	0.0478488123	-0.0150419972	0.0477036496	0.0260631284	0.0488749648	-0.0556075996	0.0230149353	-0.0028979295	-0.0009217965	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0293651	-0.0039039	1.5240435210000016e-05	0.00086230909801	0.0330851	-0.064779	0.00109462384201	0.004196318841	0.0833847	-0.0178812999999999	0.00695300819409	0.0003197408896899	0.00722283	0.0002485	6.175225000000024e-08	5.21692732089e-05	-0.000116139	2.830000000000107e-07	1.3488267321e-08	8.008900000000605e-14	-0.000901882	0.0	0.0	8.13391141924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66868.77381604408	183.14424313885684	33541.81379490471	4471432911.661263	120539.25631950972	412.0311472039612	169769.6662662123	14529712314.060465	64749.41900739637	271.32382275558484	73616.61679470402	4192487261.795382	85487.32032537626	72342.91405841497	1.290115	21.712734	0.219774	0.108934	-0.0886161903	-0.0381182445	0.0807904992	-0.0200225397	-0.0870218127	0.0530512611	-0.0808254915	-0.0526439613	0.0008829996	0.0077325172	-0.0912484694	0.1614551768	0.0940705403	0.0502702283	0.1026149587	-0.0416683187	-0.153832825	0.133866865	0.190134637	-0.0383634732	-0.0566521845	-0.1013013847	0.045152073	-0.0947855912	0.0974903791	0.0116380733	-0.1305699434	3.16055e-05	-0.0102706931	-0.0656928951	-0.1138375729	0.0206913848	0.0700917442	0.0487949016	0.0263079613	-0.0003567868	-0.1638905294	0.056187282	-0.0529816422	0.0324925041	-0.0467876363	0.04908381	0.0198600705	-0.0291441182	-0.0875289759	-0.0145827099	-0.0415666963	0.0573335844	0.135273812	0.084114269	0.0671682716	-0.1187700422	0.005806184	0.1283598516	0.2050101945	0.2983471928	0.0234110126	-0.0664276043	-0.0825938084	0.016538049	-0.0085323336	-0.0351553169	-0.0292447328	-0.1293851606	0.0525863657	0.0272111706	-0.0194625866	0.0617273444	-0.1050604881	-0.0172675986	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0369731	-0.007608	5.7881664e-05	0.00136701012361	0.0909762	0.0578910999999999	0.0082766689664399	0.0033513794592099	0.142789	0.0594042999999999	0.020388698521	0.0035288708584899	0.00625437	-0.00096846	9.379147716e-07	3.9117144096900006e-05	-0.000307918	-0.000191779	9.4813494724e-08	3.6779184841000015e-08	-0.000164709	0.000737173	5.434240319290001e-07	2.7129054681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66810.70709605086	-58.06671999322134	3371.743970771171	4463670582.6743	121212.91272125626	673.6564017465425	453812.94761409913	14692570210.370888	64811.51331111738	62.094303721009055	3855.702554596919	4200532257.677145	85866.42115935114	73205.96383066253	1.413633	23.791544	0.11394105	0.0688895	-0.0561412484	0.1240637594	0.1018392408	-0.1303118088	0.0797218089	-0.0308424087	-0.0918618634	0.0362621732	0.0946477135	0.1085379387	-0.0399033924	0.1079028485	0.1604858665	-0.0096052351	0.0131279142	0.0255745527	0.1009489105	0.070358665	0.129054509	0.1525697383	0.0764190969	-0.0729441862	0.1138289206	-0.2108367572	0.0519324292	-0.1192342826	0.084808412	0.0105858783	-0.0133227397	0.1451084309	0.0144682314	-0.0132017346	-0.0578750672	0.0410374558	-0.0276723828	0.1533399228	-0.1240617386	-0.1008757273	-0.1081902321	-0.0671887377	-0.029864449	-0.0581895948	0.0751588703	0.0019193711	-0.058989989	-0.0111451738	0.0858278588	-0.0143645723	0.0926176407	-0.0261271023	0.095381755	-0.0344963347	-0.1658578268	0.1211747615	0.043073161	0.045518926	0.0916667539	-0.0532195343	-0.1907849325	-0.0211619644	-0.0586792919	-0.0215808697	0.1071577276	-0.2066905997	-0.0645531211	-0.0899053291	-0.0355277502	0.0006051877	0.0999573866	0.0125615334	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0340515	0.0029216	8.53574656000002e-06	0.0011595046522499	0.0760933	-0.0148828999999999	0.00579019030489	0.0002215007124099	0.0763417	-0.0664473	0.00582805515889	0.00441524367729	0.00597076	-0.00028361	8.043463210000008e-08	3.56499749776e-05	-0.000556295	-0.000248377	3.094641270250001e-07	6.169113412900002e-08	-0.000102911	6.1798e-05	3.818992803999999e-09	1.0590673921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66741.48445915924	-69.22263689161628	4791.773458228555	4454425747.812195	120900.01244321742	-312.90027803884004	97906.5839967834	14616813008.770126	64751.69061426117	-59.822696856208495	3578.755059149818	4192781437.404998	85835.5953351351	72366.05606896107	1.34064	22.563061	0.0994193	0.0549306	-0.0441680554	0.1687739954	-0.0761073379	0.0309891189	0.068774678	-0.1030080709	0.0499031319	0.0899169355	-0.0978668611	0.0792208356	-0.0376132329	-0.0787955418	0.1666770307	-0.0495151709	-0.0217677755	-0.0852966304	0.0927355406	0.046304817	0.090214785	-0.133464978	0.0989742377	-0.0902889775	0.1125116281	-0.0446543099	-0.0215299254	-0.0331701948	0.0733647948	-0.0390718736	0.0148513678	0.111278708	-0.0861491281	0.0356637025	0.130467557	0.0071512104	-0.0527920746	-0.0138363306	-0.0146321412	0.0169275099	0.0671706365	0.0481243426	0.003234032	0.036549694	-0.1210336088	-0.1180017751	0.0431398295	-0.0037570014	0.0916860518	-0.0764250683	0.1126997681	-0.0414481414	-0.0322721924	-0.1237871886	-0.1055808148	0.0724200419	-0.1037737492	0.1767379033	-0.0373355317	0.1416252632	-0.0897819504	-0.0660671661	-0.0005303877	-0.0884610936	0.0541868921	-0.0863889485	0.03600871	-0.0423836266	0.0060502643	-0.0510164969	0.096252893	0.1497393628	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0263406	0.0077109	5.945797881e-05	0.00069382720836	0.0560481	-0.0200452	0.0031413895136099	0.00040181004304	0.0742069	-0.0021347999999999	0.00550666400761	4.557371039999967e-06	0.00506753	-0.00090323	8.15824432900001e-07	2.56798603009e-05	-0.000112624	0.000443671	1.2684165376e-08	1.968439562410001e-07	-0.000146578	-4.366699999999999e-05	1.906806888999999e-09	2.1485110084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66478.69978940405	-262.7846697551868	69055.78265834258	4419417525.689711	120868.52497454574	-31.48746867167938	991.4606833499904	14609200329.522388	64523.64851132947	-228.0421029317004	52003.20070951222	4163301217.2135897	85597.47078987032	72293.73746136042	1.411484	23.755373	0.10579785	0.0625185	-0.0231224839	-0.0067060077	-0.0759842869	-0.0651017225	0.0005124514	-0.086834606	0.1197253115	-0.0140994409	-0.0373969436	-0.0462434666	0.0785880044	0.0932762473	-0.0017354074	0.0266607793	-0.0359826688	-0.1997045253	0.0235090162	-0.083590038	0.1327607249	0.1252226754	-0.1009194741	-0.1807103394	-0.0742062685	0.0483535418	0.0305402191	0.0493781977	0.061863905	0.0179799259	-0.0105213445	-0.0191423272	-0.0186596643	0.0488872102	0.1066009802	-0.0184192081	0.0539676316	0.1143466065	-0.0670939687	-0.1021232473	0.0004269437	-0.0039672819	0.0625116262	-0.0393466962	-0.068242257	0.0274285566	0.0553093492	-0.0881881268	-0.0056679601	-0.0280850197	0.0839532231	-0.0381925689	-0.1649712159	-0.0053431034	0.1218765026	0.0907115454	-0.0937500806	0.0738135237	-0.0758280865	-0.0902942185	-0.1089749071	-0.104127949	0.2273774815	-0.0129078198	-0.0263121519	-0.1403673529	-0.010290619	-0.1168435863	-0.0050664781	-0.0203884681	0.0595010947	-0.1339963833	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0216416	0.0046989999999999	2.2080600999999982e-05	0.00046835885056	0.0773236999999999	0.0212755999999999	0.0059789545816899	0.0004526511553599	0.0764848999999999	0.0022779999999998	0.0058499399280099	5.1892839999995045e-06	0.00403002	-0.00103751	1.0764270001000004e-06	1.6241061200399995e-05	-0.0	0.000112624	0.0	1.2684165376e-08	0.000254193	0.0004007709999999	1.6061739444099996e-07	6.4614081249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66382.97949987394	-95.72028953011612	9162.37382772926	4406699967.280684	120437.13900963348	-431.3859649122605	186093.85072328208	14505104452.82578	64549.56740294781	25.91889161834115	671.7889427233151	4166646651.9077024	85845.58585278777	71579.81424316646	1.228166	20.670115	0.0905957	0.060903	-0.0128449911	-0.047789062	0.0026947983	-0.0769569739	0.0337229045	-0.0764139642	-0.0211618176	-0.0864102233	0.0648202074	-0.054232105	0.1018338051	-0.0532616153	0.01645551	-0.0099713695	-0.0708603504	0.1011047526	0.0509434835	-0.0571176121	-0.0192151983	0.07183518	-0.1296162832	-0.1036293884	0.1326425031	0.0090589492	-0.0313369379	0.0180148001	0.038333604	0.0470361501	-0.1423357821	-0.0211707355	-0.0277334289	0.0887312036	0.0392513881	-0.0235374726	-0.0245665546	0.0162614895	-0.039717414	-0.0089665579	0.0360576941	0.0571504145	0.1375042838	0.0672851398	-0.1176865722	-0.1389032681	0.0183657434	0.1607830394	0.0667061374	-0.0055338018	-0.0517145978	-0.0852522587	0.0149527589	0.0770937143	0.0830816645	0.0535055996	-0.0189085926	0.0306558148	-0.0837894666	0.034269051	0.0075222442	-0.0388091515	0.0751616722	-0.0975565236	0.0939676216	-0.0456406915	0.0477212762	-0.0591593191	0.1003256717	-0.0125526251	0.0045403137	-0.0149157685	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0218417	-0.0002000999999999	4.004000999999928e-08	0.0004770598588899	0.0727909999999999	-0.0045327	0.0052985296809999	2.0545369290000005e-05	0.0221851	-0.0542997999999999	0.00049217866201	0.0029484682800399	0.0041764	0.00014638	2.1427104400000193e-08	1.744231696e-05	-0.000449021	-0.000449021	2.0161985844100002e-07	2.0161985844100002e-07	0.000218332	-3.586099999999999e-05	1.286011320999999e-09	4.7668862224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66450.02735733756	67.04785746362177	4495.415190462141	4415606135.79091	120478.58674518327	41.44773554979474	1717.914782205719	14515089864.116652	64432.261913391325	-117.30548955648555	13760.57788008674	4151516375.2758574	85725.68861549055	71490.63831930085	1.069731	18.003643	0.10740325	0.0543517	-0.0140601113	-0.0506200443	0.0432675471	0.0253364475	0.0051852784	-0.0215688603	-0.0213350065	-0.0705570502	-0.0126196261	-0.1215784765	0.0158642346	-0.0826459443	-0.0774068771	0.0301227451	0.0339020231	0.065643244	-0.0057714495	0.0441197539	0.0022542788	-0.0666901687	-0.0782685246	-0.0600775975	0.0226040132	0.101389633	-0.0263697798	0.0743479956	-0.0380712831	-0.0384937451	-0.0350269401	0.0516814266	-0.0535799533	-0.0279141736	0.0835438981	-0.0168366295	-0.1001856313	-0.0303050638	-0.0226571224	-0.0237913422	-0.0548376114	-0.0190775938	-0.0757526842	-0.0748361503	0.106585944	-0.0824662304	-0.0975732564	-0.0142869043	0.0286860625	0.0237195349	-0.1460859447	-0.0235166994	0.0426024638	-0.0410122159	0.0402263507	-0.0432001326	0.0503084744	0.1040858341	-0.0973974251	0.0166330755	0.0848106474	0.0027653731	0.0869275567	-0.0368191101	0.0056251004	0.0455693302	0.0473125839	0.0333317209	0.0101249305	-0.0541436086	-0.0675363089	0.075192385	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0286978	-0.0068561	4.700610721e-05	0.0008235637248399	0.0359176	-0.0368733999999999	0.00129007398976	0.0013596476275599	0.0385608	0.0163757	0.0014869352966399	0.00026816355049	0.00357191	-0.00060449	3.654081601000001e-07	1.27585410481e-05	-0.000128642	0.000320379	1.6548764163999997e-08	1.0264270364100001e-07	0.00019724	-2.1092000000000007e-05	4.4487246400000027e-10	3.89036176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66497.65163716677	47.62427982920781	2268.07202925069	4421937673.257988	120795.3294515586	316.74270637532754	100325.94204196696	14591511617.31058	64295.555989583336	-136.70592380798917	18688.50960419574	4133918520.0096455	85356.62660207755	71649.58897279754	1.097768	18.475521	0.1009371	0.049768	-0.0094685843	-0.0811020088	0.0245150299	0.045463364	-0.0933029805	0.0440233608	0.0633621097	-0.0394248985	-0.0097357855	-0.0636295206	0.0058046842	0.0440209276	-0.1028493917	0.0124639415	0.0079151473	0.0289857262	-0.0590137942	0.1040737754	0.0185776878	-0.0767439263	-0.0924537568	-0.0054862059	0.0252647299	0.0803372018	0.052041949	-0.0797887077	0.0364236468	0.043472964	-0.0132742162	0.0076027887	-0.0525830676	-0.047195299	-0.1023792481	0.010972234	0.0501215897	0.0537226742	0.0667244946	0.0671623062	0.0725433853	0.0295787523	-0.1682553911	0.1949962212	0.0388843088	0.0573895178	-0.0551417843	-0.046025884	-0.0951929781	0.0304777498	-0.034518001	0.0277648356	-0.0422906606	-0.0372450989	0.0379465771	0.0065395468	0.1053556429	0.1221642528	-0.0060845485	-0.0427998362	0.0419398462	0.0821816585	-0.0476123978	-0.0372379001	-0.0429339604	0.0322977165	0.0877171943	0.0100057955	-0.0172923793	-0.1229581956	-0.0064829983	-0.0863009114	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0198885	0.0088092999999999	7.760376648999998e-05	0.00039555243225	0.0603048	0.0243871999999999	0.00363666890304	0.0005947355238399	0.068581	0.0300202	0.004703353561	0.00090121240804	0.0031307	-0.00044121	1.9466626410000006e-07	9.80128249e-06	-0.000244209	-0.000115567	5.9638035681e-08	1.3355731489000004e-08	0.000394871	0.0001976309999999	3.9058012161e-08	1.55923106641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66509.21822131325	11.566584146479729	133.78586881759614	4423476108.410266	120342.41854636592	-452.9109051926789	205128.28804245175	14482297701.588717	64506.225149672464	210.66916008912813	44381.49501265869	4161053083.060237	85482.59713103421	71659.86474915752	1.108183	18.650805	0.09099895	0.043993	0.0224064623	-0.0728266114	0.01750576	-0.0741474598	-0.030373717	-0.0059951298	-0.0788881063	-0.048087591	0.0486407172	-0.0428385873	0.0810499871	0.0568639318	-0.0320409574	6.56964e-05	0.0147487034	0.0664878837	-0.0677784285	-0.0059862673	0.1399488835	-0.0404468028	-0.0703446316	-0.0926502799	-0.0733734789	-0.0650775641	-0.0078174826	0.0436190215	-0.0045344208	0.0465231971	-0.0971010942	-0.0425994583	0.0347477563	-0.1338636015	0.0702173184	-0.0058577486	-0.0621962311	-0.0056074604	0.0821199222	-0.0558364368	0.1264414767	-0.0893854216	0.0525491768	-0.0387612192	-0.0474668507	0.1196754217	-0.014930365	0.0400626426	-0.0509697544	0.0082284938	0.0013291116	-0.0028874603	0.0552653231	0.0808689479	0.0735441776	-0.0032460047	0.0853362442	0.0415567314	-0.0070768452	-0.0191013227	0.0561876548	0.0927561559	0.0616797582	-0.0187667134	0.0212916265	0.0571726225	-0.043756929	0.0505442259	0.0294970205	0.0356962164	0.0629757494	-0.0703025011	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0144808	0.0054077	2.9243219289999995e-05	0.00020969356864	0.0664592	0.0061543999999999	0.0044168252646399	3.787663935999997e-05	0.0399229	-0.0286581	0.0015938379444099	0.00082128669561	0.00252669	-0.00060401	3.648280801000004e-07	6.384162356099999e-06	0.000114887	0.000359096	1.3199022769e-08	1.28949937216e-07	0.00044734	5.246900000000003e-05	2.752995961000003e-09	2.0011307560000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
