global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
74664.81635399473	n/a	5574834801.175758	n/a	100298.17848714192	n/a	n/a	10059724607.83858	73680.1489348623	n/a	n/a	5428764347.06349	78676.33323956918	73221.50996161785	n/a	n/a	n/a	n/a	-0.1040225153	-0.1328710604	-0.0182004035	0.171795968	-0.0120855866	-0.0302200218	-0.0963862003	0.0180268155	-0.0194536263	-0.0868535382	-0.0027445289	0.092790043	-0.0295829299	0.1056168114	-0.0570958796	0.0199434787	-0.0366742205	-0.1378351295	0.048382051	-0.0037733529	0.034334254	-0.170788386	0.0988019285	-0.0141277819	0.0311243562	-0.1222745771	0.0405394481	0.0870494402	-0.0633155259	0.1010033952	-0.0442015382	0.0844798416	-0.0149878873	0.0161199761	-0.0764219062	0.0436906666	-0.0017167153	0.0344664473	-0.0554726869	0.0237744486	-0.1395181637	-0.0590925113	-0.0162384633	0.0742364154	-0.0232057361	0.1005153784	-0.1017825787	0.0363750216	-0.0304206041	0.043022978	-0.1018044894	0.0075190356	-0.0890509979	0.0812028983	-0.1171763258	0.0613933944	-0.1220467163	0.0266924222	-0.0454392669	0.1320012631	-0.0855626839	0.0339255749	0.0570056481	-0.0937042676	0.0680889527	-0.0343370582	0.0360136258	-0.05005653	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.000222173	n/a	n/a	4.9360841929e-08	0.0176763	n/a	0.00031245158169	n/a	-0.369789	n/a	n/a	0.136743904521	0.00114107	n/a	1.3020407449000002e-06	n/a	0.000553057	n/a	n/a	3.058720452490001e-07	-0.0007218949999999	n/a	n/a	5.211323910248556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74815.51351428429	150.69716028956464	5597361062.406055	22709.634119338734	101409.2609008789	1111.0824137369782	1234504.1301155896	10283838196.462526	73949.01929095136	268.8703560890572	72291.2683834564	5468457454.093496	78732.09033026212	72755.83007563911	1.367655	23.838957	0.1651151541	0.0914408	-0.0448901342	-0.0445007567	-0.0317938905	0.0451147116	0.0066479063	-0.0706214489	-0.0083628387	0.017823393	0.1178966274	-0.0063737134	0.0701323315	0.0953053638	0.0433901787	0.0486863951	-0.1282207652	0.0758577249	-0.0319586717	-0.0013165289	0.017617482	0.0630294682	-0.043468385	-0.0006751042	0.0577137576	-0.0124281078	-0.0670895427	0.1157129576	-0.0349784245	0.0521933893	-0.0770348991	-0.0184488865	-0.0895240162	-0.0593068589	0.0323488281	-0.1408729142	-0.1914318283	-0.0577329872	0.0897808622	-0.0446188967	0.0108584122	0.0024995857	-0.0231683625	-0.0035652369	-0.049747465	0.0544815752	0.045215913	0.1003128152	-0.1192037966	-0.0410641175	0.0435073458	0.1297476043	-0.0192039436	-0.0345647323	0.0199225808	0.0119787495	0.0300102677	0.0732429473	0.0365811023	-0.0150332987	0.0358632084	-0.0344538359	0.0427303111	0.0268524574	-0.0206934522	0.0255090805	-0.0228848661	0.2963108819	-0.1096133228	-0.204303481	0.1025662807	0.1024716367	0.1023139614	0.1020933517	5.20189e-05	-0.0001701540999999	2.895241774680999e-08	2.7059659572099997e-09	0.0364827	0.0188064	0.00133098739929	0.00035368068096	-0.285421	0.084368	0.007117959424	0.0814651472409999	0.00136661	0.0002255399999999	1.8676228921e-06	5.08682916e-08	2.55591e-22	-0.000553057	3.058720452490001e-07	6.532675928099999e-44	-0.00117871	-0.000456815	2.086799442250913e-07	1.3893572640999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74839.89752241211	24.38400812781765	5601010261.165146	594.5798523774773	100345.34364827472	-1063.9172526041802	1131919.920388827	10069187991.890348	73592.50356536123	-356.51572559012857	127103.46259305584	5415856581.017705	78623.65876394078	72932.95053234693	1.231217	21.46077	0.1393899189	0.0671949	-0.0659273295	-0.0366096175	0.0734271344	0.0397330196	-0.0595946795	-0.0025173957	-0.0295217296	0.034801351	-0.0582463189	-0.12872918	-0.0071176813	0.0302013341	-0.0349491647	-0.0170487295	-0.0043857493	0.0520302475	-0.0493626942	-0.0810575374	-0.074224371	0.1136456264	0.0962556735	-0.0908750263	0.1526780667	-0.0306763058	0.0344213883	-0.038432729	0.0428849753	0.0208281113	0.0675963901	0.0438214726	-0.022566792	-0.0963884231	0.0344652711	0.0097574515	0.0168941567	0.0645341599	-0.0544386126	-0.0547823834	0.0071908785	0.018782667	-0.1227163829	0.0374622005	0.0141092734	0.0086900313	0.0300369915	-0.046577285	0.0398931263	0.0099350628	-0.0443541169	0.1101751521	0.0145433985	0.0350867534	-0.0425779023	-0.0046803819	-0.0420230753	0.1535992394	-0.0633303599	0.0469206	0.1286607584	0.1691364245	0.0051932971	0.0397887603	0.0280621091	0.0113130183	-0.0364184063	-0.1151047315	0.0940114026	0.0036236395	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0166086	-0.0166606189	0.000277576222131	0.00027584559396	0.0175238	-0.0189589	0.00030708356644	0.00035943988921	-0.336793	-0.051372	0.002639082384	0.113429524849	0.0016826	0.0003159899999999	2.83114276e-06	9.984968009999997e-08	-0.000400095	-0.000400095	1.60076009025e-07	1.60076009025e-07	-0.0008468269999999	0.000331883	1.101463256890663e-07	7.171159679288307e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74815.53457373676	-24.36294867534889	5597364213.554001	593.5532681576842	101100.10223999024	754.7585917155229	569660.5317683994	10221230672.93648	74132.22201917919	539.7184538179572	291296.0093916464	5495586341.500875	78908.46259341032	72368.01258226989	1.309699	22.828766	0.16343505	0.118284	-0.0292874422	-0.0347213653	-0.0293431348	0.0586951886	0.0103710797	-0.0706549812	-0.0259918813	-0.0685846241	-0.04953451	0.0995205193	0.0258309759	0.0673932414	0.1817113708	-0.0270107284	-0.0864774368	0.0866166245	0.0133857496	-0.0466168219	-0.0789778591	-0.0404501689	-0.0290969996	0.1688857285	0.0369678188	-0.0195389829	-0.0697636292	-0.0625916207	-0.0841354376	-0.0785119146	0.1933985079	0.0574062103	0.0640893837	-0.1204978637	0.0927992316	0.0437462515	0.0257255245	0.0258624156	0.0328888577	-0.1247035348	-0.0790315145	-0.006093915	0.067207707	-0.0606707038	-0.0390174115	0.0343106184	0.1104671372	0.1699314634	-0.0183379508	-0.0457870996	0.0510839544	0.0106941512	-0.0198344609	0.0549567108	0.0877268572	-0.2011684912	0.0117463105	-0.0516347311	-0.0234970558	-0.2139805564	0.037770054	0.0064237765	-0.0258566529	-0.0704974643	-0.0617689186	-0.0217902872	-0.227988865	0.0080648258	-0.0055013633	0.055755878	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0366574	-0.0200488	0.0004019543814399	0.00134376497476	0.0175846	6.079999999999974e-05	0.0003092181571599	3.6966399999999683e-09	-0.223321	0.113472	0.012875894784	0.049872269041	0.00155981	-0.00012279	2.4330072361e-06	1.50773841e-08	-0.000815554	-0.000415459	1.72606180681e-07	6.65128326916e-07	-0.000905647	-5.882000000009997e-05	3.459792400011761e-09	8.201964886089999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74787.03168444977	-28.502889286988648	5593100108.170894	812.4146977063322	101691.59083251952	591.4885925292765	349858.7550922645	10341179646.048569	73833.94200979077	-298.2800093884143	88970.96400075254	5451450992.705147	78717.82653277853	71904.91785309066	1.247054	21.736824	0.0866326499999999	0.0396552	0.0033023313	0.0236840331	-0.0214726482	-0.0460423374	0.0221814571	-0.0601189826	0.0106116879	0.0702127848	0.087039734	-0.0198621783	-0.0039846051	-0.0365474083	0.0328945841	-0.0402984036	0.0092283376	0.0919687021	-0.038411672	0.0817753525	0.0173965269	-0.1144219065	0.0834157644	0.1006576501	-0.0238970922	0.0345284747	0.0610061101	0.0068696906	-0.0313039217	0.0338467225	-0.1147724984	-0.0433798302	0.1555605323	-0.04796833	-0.1063330298	-0.0372726796	0.0434580184	-0.0837558373	0.0428711238	-0.0510163379	-0.0103011525	-0.0070903273	0.0007634302	0.0333628277	-0.0043968549	0.0043009191	0.0024238022	-0.0089016826	-0.0167970919	-0.1384173072	0.0519739808	-0.0767008642	-0.0566228679	0.0386820262	0.002485185	0.0400863342	0.1535084659	-0.0345945073	0.1013581515	-0.0278803382	0.1281720451	-0.0569632786	0.1411913377	-0.0857136767	-0.0186258756	-0.0338098321	-0.0398489254	0.0638535986	0.0803075507	0.0083365928	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0468788	-0.0102213999999999	0.0001044770179599	0.00219762188944	-0.00889435	-0.02647895	7.910946192250001e-05	0.0007011347931025	-0.223304	1.6999999999989246e-05	2.8899999999963437e-10	0.049864676416	0.00193387	0.00037406	3.7398531769e-06	1.3992088360000005e-07	-0.000607976	0.000207578	4.3088626084000015e-08	3.69634816576e-07	-0.000488979	0.000416668	1.7361222222400002e-07	2.39100462441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74767.79759438457	-19.23409006520524	5590223557.114859	369.9502206364268	101062.1995727539	-629.3912597656163	396133.3578693495	10213568182.48314	73843.1518743294	9.209864538628608	84.82160481988875	5452811078.735277	78518.4051867499	71721.33817767995	1.180834	20.582565	0.1197960999999999	0.0694528	-0.0026315152	0.0597148774	0.0776002026	-0.0999790801	-0.0283195315	-0.0102394289	-0.0065458583	0.0380842157	-0.029544048	-0.00722933	0.0006833534	-0.0221663679	-0.0249200823	-0.0658581545	-0.0184758212	0.0448023456	0.0226268502	-0.0592899316	0.048202896	0.103799977	0.0142022514	-0.0653277284	0.009069252	0.1089968694	-0.0396861127	-0.0955102967	0.1259804505	-0.1277059408	-0.0511243666	-0.1551400768	-0.106458757	0.0120399064	0.1201054823	0.0039307364	0.0694714512	-0.0334400383	-0.0010740795	-0.0051830129	0.0639876561	0.1636235061	0.0294611885	0.0767306192	-0.0512129697	-0.080621034	-0.0075957545	-0.0826426357	-0.0012972506	-0.0075121245	-0.013612177	0.0743205192	-0.0658948383	-0.0182053473	0.0470836093	0.0311849279	-0.0305807958	-0.0434267067	-0.08875907	-0.1061873671	-0.0357127309	0.0502080914	0.095839212	0.0657255778	0.1115420307	-0.033646556	0.0933761777	-0.1448481127	0.0662229551	-0.0699786833	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0324464	0.0144323999999999	0.0002082941697599	0.00105276887296	-0.022423	-0.0135286499999999	0.0005027909289999	0.0001830243708224	-0.18073	0.042574	0.001812545476	0.0326633329	0.00119556	-0.00073831	1.4293637136e-06	5.451016561e-07	-0.000583656	2.4319999999999984e-05	5.914623999999993e-10	3.40654326336e-07	-0.00071157	-0.000222591	4.9546753281000035e-08	5.063318649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74893.86877670753	126.07118232296487	5609091580.342688	15893.943012310254	100443.07271728516	-619.1268554687413	383318.0631626116	10088810856.889835	73894.91757197783	51.76569764842861	2679.687453028528	5460458842.969398	79141.48016799706	72750.02338752052	1.448244	25.24367	0.41544373	0.207943	-0.0877467515	-0.0602476775	0.0563238684	0.0913303266	-0.0758500965	-0.048774367	-0.1117846979	0.019405515	-0.1469141506	0.0171849978	-0.052927599	-0.012936553	0.0953344829	0.1609477392	0.0217528295	0.1580142842	-0.0905937696	0.0180686657	0.020634239	0.1204589117	0.055712185	-0.0799805501	0.0818824447	0.0414218685	-0.0280131712	-0.046104151	0.0898896396	-0.0537229422	0.0751418176	-0.107088916	-0.0043537671	0.034248553	-0.1082865462	-0.0431499945	0.1600901285	0.2175440923	0.0200678239	-0.0716994236	0.0167911655	-0.0063937678	-0.0761478125	-0.1445459494	0.0546342712	0.0842219391	0.1595862349	0.0052062901	0.0946460929	0.0471925845	0.0330537239	0.0154327702	-0.1366572575	-0.0924951488	-0.0481745332	0.1222185576	-0.0502011428	-0.0461869591	-0.0296357361	-0.0224163657	-0.0353937107	0.1326055901	0.0768303549	0.0712937086	-0.0134886271	-0.0602923345	0.0196162265	-0.1050425596	-0.0361668217	0.0303552219	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00423574	0.03668214	0.0013455793949796	1.79414933476e-05	0.0591756	0.0815986	0.00350175163536	0.0066583315219599	-0.363398	-0.182668	0.033367598224	0.132058106404	0.0007452	-0.00045036	5.5532304e-07	2.028241296e-07	0.000490232	0.0010738879999999	1.1532354365439995e-06	2.40327413824e-07	5.40818e-05	0.0007656518	5.862226788432401e-07	2.92484109124e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75019.36006985325	125.491293145722	5627904385.290293	15748.064655385537	101501.08092041015	1058.0082031249913	1119381.3578797728	10302469428.01165	74121.95931129291	227.0417393150856	51547.95139121928	5494064852.144962	78914.795210244	73348.10472978631	1.44717	25.224957	0.26880849	0.166243	-0.0376457827	0.0228251558	-0.0375407835	0.0184559173	0.0501963543	-0.0225675761	0.03402758	-0.0319814608	0.1075775185	0.0949151333	0.0689170118	0.0293815077	-0.0246763193	0.0026546949	-0.2119657986	0.1059040643	0.0071838993	-0.1406066771	0.0794524512	-0.1299858525	-0.074312268	-0.0186645572	0.1096308971	-0.1091081762	0.0797418101	-0.1106077358	0.0421308888	-0.0156701129	-0.0958786981	0.0914231683	0.0254677667	-0.0051876571	-0.0089508384	-0.0044932931	0.0524916444	-0.0731410311	-0.0599234868	-0.0535669029	-0.0287720265	0.0350637022	0.0814459353	-0.0329185167	-0.0527323088	0.0369869116	0.0131064735	0.0394354556	-0.1324255955	-0.041596481	0.1221928691	0.0906740538	-0.1534917512	0.1054685681	-0.010700357	-0.1176056051	-0.0456189217	0.2532424864	-0.0116941697	-0.0232043455	0.0278686183	0.0039663826	0.0188184528	-0.0038470515	0.0796880391	-0.0520358787	0.0304905189	-0.0681081867	-0.0213479186	-0.0148844493	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00979781	-0.01403355	0.0001969405256025	9.599708079610002e-05	-0.00483015	-0.06400575	2.33303490225e-05	0.0040967360330625	-0.220833	0.142565	0.020324779225	0.048767213889	0.000490003	-0.000255197	2.4010294000900005e-07	6.512550880899999e-08	0.000487203	-3.028999999999933e-06	9.174840999999596e-12	2.37366763209e-07	-0.000651776	-0.0007058578	4.9823523382084e-07	4.2481195417600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74795.23317230085	-224.1268975523999	5594326905.298854	50232.86620646396	101498.00154622395	-3.079374186199857	9.48254537863403	10301844317.87728	73938.22954667381	-183.7297646191	33756.6264069899	5466861788.496629	78777.9924652542	72663.15000073268	1.254981	21.875002	0.11625429	0.0633346	-0.0415229135	0.0134624223	0.0024962994	0.0113758917	0.0130627161	-0.0455298027	0.0607415665	0.0748374857	0.126308713	0.0273064812	-0.0180928719	-0.0266633883	-0.0023992459	-0.0691116262	-0.0879065196	0.0260805083	0.0588654662	-0.0384682528	0.1817689316	0.0095154753	-0.0643053689	-0.0447069288	-0.0104684115	-0.0900831106	-0.0599837824	0.0580130688	0.0298232442	-0.0012355267	0.0265871637	0.1140327595	-0.0161480531	0.0768865872	0.0666894945	-0.0987726527	0.1888403125	-0.0077763146	0.1140758646	-0.032399968	0.0810621137	-0.0052734626	0.0037598246	-0.019002885	-0.0473864628	-0.0156820304	-0.0172482533	-0.0438579581	-0.0677586901	-0.0875642415	0.0712330325	0.0253432984	-0.0727030535	-0.0578548612	0.0258692167	0.0547612357	-0.1792758732	0.0268576236	0.0452428898	-0.0815623484	-0.1257607467	0.0295066149	-0.0018946515	-0.0179207101	-0.0139901642	-0.0099140676	-0.0572626615	0.077429916	-0.1206287142	-0.0720317735	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0273473	-0.01754949	0.0003079845992601	0.00074787481729	0.0382052	0.04303535	0.00145963730704	0.0018520413496225	-0.215506	0.0053269999999999	2.837692899999998e-05	0.046442836036	0.000370452	-0.000119551	1.37234684304e-07	1.4292441601000003e-08	-0.000400095	-0.000887298	7.87297740804e-07	1.60076009025e-07	-0.000651776	0.0	0.0	4.2481195417600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74810.07399456897	14.840822268117336	5596547171.072885	220.2500055938474	100709.84715983072	-788.1543863932311	621187.3367908907	10142473314.956465	73910.78930838699	-27.44023828682839	752.9666772379226	5462804776.188772	78714.89864979619	71920.29021333651	1.137323	19.824162	0.1086478	0.0778851	0.0045735639	0.0407783785	0.0537873757	-0.0214800106	-0.0503294879	0.0238937685	0.079369861	0.0148064807	0.0244776633	0.0040377996	0.0683738537	0.0627052493	-0.009267471	0.0543315291	-0.0946210825	-0.0551243839	-0.0099937702	-0.0015651231	-0.0498404816	0.0637466866	-0.0632461803	0.1148881556	0.0245156441	-0.0481783811	0.0279448605	-0.0584373747	-0.0092563559	0.0742605998	-0.0223796349	-0.0419614417	-0.0852599087	0.1582482333	0.0570151157	-0.0266064148	0.0244238903	-0.0151591593	-0.059681754	-0.0400364113	-0.0039464778	-0.030489596	0.0202632849	0.0389370916	-0.033672547	0.0177513135	0.0290483119	0.0005352893	-0.0174703348	0.1141677863	0.032628422	0.1119154766	0.015173245	-0.0322763338	0.0251413456	-0.034742263	0.0272047048	0.168782829	-0.0151171738	-0.03697201	0.0843361637	-0.0585027559	-0.0578604311	0.1025695987	-0.0645146865	-0.0698421932	-0.0491369792	-0.0202484973	-0.0637488295	0.0130846659	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0234205	0.0039268	1.541975824000001e-05	0.00054851982025	0.0289792	-0.009226	0.00083979403264	8.511907600000003e-05	-0.155932	0.059574	0.003549061476	0.0243147886239999	-0.000282729	-0.000653181	7.9935687441e-08	4.266454187610001e-07	-0.000465334	-6.523899999999998e-05	4.256127120999997e-09	2.1653573155600003e-07	-0.000651776	0.0	0.0	4.2481195417600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
