global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
75581.41451437336	n/a	5712550219.993528	n/a	104849.2313472298	n/a	n/a	10993361314.104916	74983.26108412114	n/a	n/a	5622489442.809476	80140.81033582303	70605.88499066352	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0458556	n/a	n/a	0.00210273605136	-0.0990537	n/a	0.0098116354836899	n/a	0.159869	n/a	n/a	0.025558097161	0.00128155	n/a	1.6423704025e-06	n/a	-0.000852175	n/a	n/a	7.262022306250001e-07	0.00133348	n/a	n/a	1.7781689104e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75765.16866380403	183.75414943066423	5740360782.654672	33765.58743298689	104972.6697257096	123.4383784797974	15237.033281721708	11019261389.342909	75027.66473542542	44.40365130428109	1971.6842491521832	5629150475.6514	80368.82422053858	70144.37110369356	1.271763	22.62088	0.20476995	0.138247	-0.018172624	-0.0496006898	-0.228826682	0.046337395	0.1100692072	0.0313939684	-0.1677125727	0.0502488653	-0.0119577596	0.059556341	-0.04535645	0.0262934581	-0.0373928819	0.036316682	-0.0299867198	0.0222789373	-0.0526290922	0.0476715661	-0.0495247618	0.0076412625	-0.0424322959	0.0157174555	-0.1205412013	0.0440357424	-0.0493074859	0.1157962192	-0.0452663322	0.0239491808	-0.044056108	0.0844838749	-0.0264640399	0.0497611727	-0.0236848157	0.0835910356	-0.1216558331	0.0390201462	-0.0855213649	0.0114987396	-0.1026266695	0.0751859	-0.0008588185	0.0216078203	-0.0315509623	0.0663318536	-0.0942216853	0.0663341093	-0.0567508011	0.0329118916	0.0654847259	-0.0816316069	0.079574858	-0.1144700723	0.047646106	-0.0414562676	-0.0272587724	0.0894861761	-0.0257092959	0.1026695454	-0.032304366	0.0565150742	-0.1113644402	0.0230894948	-0.0613156573	0.0966226983	-0.1296222116	0.0317073591	0.134991071	0.0318053463	-0.0348964369	0.0812760588	-0.0766612562	0.0421455079	-0.0306702623	0.0895406107	-0.1275290574	0.00057978	-0.0034641916	0.0048699438	-0.0682528035	0.1028653472	0.1028546891	0.1028369265	0.1028120605	0.0	-0.048064	-0.0022083999999999	4.8770305599999966e-06	0.002310148096	-0.0365136	0.0625400999999999	0.00133324298496	0.0039112641080099	0.0409666	-0.1189024	0.01413778072576	0.0016782623155599	0.00148965	0.0002080999999999	2.2190571225e-06	4.3305609999999966e-08	-0.000863356	-1.1180999999999971e-05	1.250147609999994e-10	7.45383582736e-07	0.00113038	-0.0002030999999999	4.1249609999999964e-08	1.2777589444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75813.72482862273	48.55616481869947	5747720872.390126	2357.701141900708	104656.30869609716	-316.36102961243887	100084.30105744244	10952942949.89278	74988.42565541841	-39.2390800070134	1539.7053997967987	5623263982.278214	80202.24747721355	70326.99905431487	1.174713	20.894657	0.0735847	0.034948	0.0057514203	-0.17486834	-0.0624066583	0.0318890296	-0.0186962129	0.0788119791	-0.1297858253	0.1132138551	-0.1864607922	-0.0295055025	-0.0835648682	-0.013067262	0.0562300743	-0.0092839729	-0.1292274684	0.0687793554	-0.1177228464	0.049109461	0.0340389403	0.0262534047	-0.1152833386	0.0152877013	0.051379284	-0.0499576825	-0.0895288679	-0.0296229037	-0.0255078898	0.1087789686	0.0063274679	-0.0106371827	0.0096350639	0.0134150416	0.0386469282	-0.0641643621	-0.1045565881	-0.0074038895	0.012167747	0.0878623176	0.0467990957	-0.0682637539	0.0550796591	0.0014781685	0.0060164601	-0.024766698	0.1217992146	0.0637225499	-0.063430749	-0.0644983994	0.0317903268	-0.0950770939	-0.0442146189	-0.0752914953	-0.0720165404	-0.0128170038	0.0478095609	0.0947594573	-0.0944645105	0.0350699787	-0.0091595066	-0.012561278	-0.0141347196	0.0487137192	-0.0068113089	-0.0335699285	-0.0693759314	0.052482221	0.0365817284	-0.0331926404	-0.078612144	-0.1522069808	0.0387436126	-0.1433717049	-0.0312233143	-0.013406762	-0.101951858	0.0231769625	0.0029020785	0.0274480886	0.0620734251	0.1028369265	0.1027410258	0.1025812577	0.1023577213	0.0	-0.0664393	-0.0183753	0.00033765165009	0.00441418058449	-0.0232432	0.0132704	0.00054024634624	0.00017610351616	0.0465851	0.0056184999999999	3.1567542249999986e-05	0.0021701715420099	0.00118751	-0.00030214	1.4101800000999998e-06	9.12885796e-08	-0.000693066	0.00017029	2.8998684100000007e-08	4.80340480356e-07	0.0008764	-0.00025398	6.45058404e-08	7.680769600000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75987.05733330219	173.33250467946343	5774032882.174554	30044.157178456226	105267.2541024154	610.9454063182493	373254.2895013708	11081194786.262491	75118.31740743172	129.8917520133109	16871.867241087457	5642761610.123659	80211.71696678973	70946.18692746015	1.102218	19.605173	0.14394135	0.0807212999999999	0.0521242702	-0.09436598	-0.0909971116	-0.0967937584	-0.0602334412	0.0261613636	-0.067932534	-0.0020649951	-0.1080833322	0.0502891911	0.001040999	-0.0212992901	-0.0353788682	0.0400968239	-0.0510988753	-0.0364493964	-0.1048964307	-0.0699116791	-0.0315541887	-0.0107495888	-0.0135719181	0.1121027387	-0.0389788634	-0.0790786037	-0.1636079039	0.1233827572	0.063566786	-0.1327938257	0.0355193393	0.0518613699	-0.0900617697	0.1212422699	0.0604796274	-0.2293581471	-0.0081564813	0.0296787933	-0.0119882119	0.0001486106	-0.0006353577	0.1009571685	-0.1579220699	0.062936459	-0.0212248035	0.1300766789	0.0456748741	-0.0632134858	0.0319914959	-0.0469318264	0.0533061604	-0.0269686246	0.083569701	-0.0029488106	-0.0602091217	-0.0134293983	0.0257193483	0.0894321128	-0.0574569011	0.0443106118	-0.0575073485	-0.1144794268	-0.0935733398	0.0002883757	-0.0310315193	0.1513168265	-0.1043514851	0.1677249637	-0.064668912	-0.0265659183	-0.1406631281	-0.0395125585	-0.019300357	0.0186506916	-0.0726772173	0.0819329831	0.1265642968	-0.0073353091	-0.1238822124	0.0778578597	-0.025499156	0.1027800929	0.1025138249	0.1020705557	0.1014510507	0.0	-0.0585356	0.0079037	6.24684736900001e-05	0.00342641646736	-0.0648107	-0.0415675	0.00420042683449	0.00172785705625	0.108705	0.0621199	0.00385888197601	0.0118167770249999	0.000932218	-0.0002552919999999	8.690303995239999e-07	6.517400526399999e-08	-0.0008413939999999	-0.0001483279999999	2.200119558397034e-08	7.079438632358318e-07	0.000633015	-0.000243385	5.9236258225000027e-08	4.00707990225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76354.66232390668	367.6049906044937	5830034458.597815	135133.42911732986	105827.29881106714	560.0447086517379	313650.07568881	11199417173.646893	75266.64979429272	148.3323868610023	22002.49699188205	5665068571.256705	80461.95042425023	71617.15201901419	1.193323	21.22567	0.11847005	0.071584	0.0156855473	-0.0522409018	-0.0386273672	0.1049315935	-0.0536488007	0.0323860928	-0.010137783	0.0598266677	-0.0499427736	0.0937470162	0.0495490328	-0.0061054874	0.0166441967	-0.0359016262	-0.0659749311	0.0567412164	0.0930552435	-0.0704908885	0.0265701651	0.0559916015	0.0803927865	0.0254848372	-0.0118815626	-0.0313372105	-0.0949741215	-0.109901452	0.0192583057	-0.0890152336	0.1705363792	0.0222095616	-0.0584947105	0.0069118223	-0.0527278485	-0.0763420745	-0.0424957778	0.0326835337	0.0229526522	0.0971127592	-0.0562268387	-0.0015333414	-0.0903084709	-0.0072611717	0.1019730412	0.0554494395	-0.0321696292	0.0594813826	0.0149487904	0.0037866733	-0.0616693364	-0.0507050057	-0.069489722	-0.0233261074	-0.0082385069	0.0057494801	-0.0196475716	0.0091934106	0.0370016664	-0.0300697399	0.1019131731	0.0486992753	-0.1499750313	0.0604950055	0.0952410384	0.0805066359	0.0802265103	0.0397717614	-0.0577214789	0.0448679408	-0.1496032672	-0.0607476644	0.0930398518	0.0858271444	-0.0187749267	0.1321029992	0.0773575454	0.0251166265	-0.0945278295	0.0555423718	0.0335110098	0.1026948621	0.1021733373	0.1013060902	0.1000960555	0.0	-0.0494825	0.0090531	8.195861961000003e-05	0.00244851780625	-0.0507694	0.0140413	0.00257753197636	0.0001971581056899	0.0447054	-0.0639995999999999	0.0040959488001599	0.00199857278916	0.00110048	0.000168262	1.2110562304e-06	2.8312100644000024e-08	-0.000693066	0.0001483279999999	2.200119558397034e-08	4.80340480356e-07	0.000943946	0.0003109309999999	9.667808676099999e-08	8.910340509159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76240.13167455274	-114.53064935393922	5812557677.75314	13117.26964143498	105372.34253889191	-454.95627217523	206985.20959158192	11103330572.13357	75107.77425266981	-158.87554162291053	25241.437725973177	5641177753.19001	80442.30688565991	71683.94101321761	1.08994	19.386789	0.1363547299999999	0.0654895	-0.0139688788	-0.0877759239	-0.013168247	-0.0865444218	0.0223739412	0.0652065986	-0.038228221	-0.0712426626	-0.079342022	0.0496632642	0.0001428771	0.0191166659	-0.0344968706	-4.21481e-05	-0.0530300528	0.0267629276	0.0383375461	0.0985592249	-0.100956453	-0.0134142469	-0.0309168161	-0.0539394594	0.052523003	-0.0924468346	-0.0771742212	-0.0698372389	-0.0717225314	-0.0343859298	0.1827405873	-0.0287454274	0.0964671142	0.0336647816	0.0236394524	-0.0378156061	0.0724171409	0.0019364456	0.0768953992	0.0412300403	0.0242240762	0.0861920507	0.0129745683	0.0180048608	-0.0236577691	0.0652405929	-0.0304326469	-0.0739175945	-0.0223967376	0.0479887859	0.0513142281	-0.0737395267	-0.005939882	0.0281822915	-0.0738024254	0.0052238973	-0.0213554721	-0.0500932994	0.0106103025	-0.0268080725	-0.1034694826	0.0361140874	0.0143575175	0.1065355158	0.0276801428	-0.0353007318	-0.009562426	-0.062493524	0.0360924152	-0.0949673839	-0.1357221514	0.0309579513	0.0864204123	-0.0052781437	0.0179423152	0.0004714012	0.1132390985	-0.0186603012	-0.0746823819	0.0677491519	-0.0087452623	0.1025812577	0.1017199394	0.1002897619	0.0982987234	0.0	-0.0272576	0.0222249	0.00049394618001	0.0007429767577599	-0.00796907	0.04280033	6.35060766649e-05	0.0018318682481088	0.0441681	-0.0005372999999999	2.886912899999973e-07	0.00195082105761	0.000211999	-0.000888481	4.4943576001e-08	7.89398487361e-07	-0.000523255	0.0001698109999999	2.8835775720999992e-08	2.7379579502500004e-07	0.000586394	-0.000357552	1.2784343270400002e-07	3.43857923236e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76440.76320533379	200.6315307810437	5843190279.413912	40253.011143544885	107152.83788209606	1780.4953432041511	3170163.667171668	11481730666.186762	75280.24394914215	172.46969647234073	29745.79620126134	5667115129.042354	80563.61129235348	72555.40020208982	1.221396	21.725004	0.12311878	0.0790880999999999	0.0564161004	0.0842719583	-0.0859508033	0.0524867498	0.0394781682	-0.0969519679	-0.0066950246	0.0532155574	0.0216945902	0.0664463689	0.0424915296	-0.023915136	0.0458455167	-0.0492801984	0.0052151713	-0.025355628	0.1188546265	-0.025435008	0.0217875468	0.0606164379	0.1268207802	-0.0464979218	-0.0448075567	0.0534508195	-0.0630605267	-0.0519100948	-0.0734732051	0.069103568	-0.1620833655	-0.0458602418	-0.1014114065	-0.047600809	0.0221504005	0.1000865213	0.0779002259	-0.008724725	-0.0979147951	-0.0974867241	-0.1337046483	-0.0901192935	-0.0654372247	0.0762926285	0.091881756	0.056378746	0.0369330369	-0.0154553936	0.0656655871	-0.0046783816	-0.0159260332	0.0881582094	-0.0317015455	-0.0635549069	0.1211378975	0.0145230142	-0.0345095539	0.0019449751	0.0223754821	-0.0530227463	0.0509188464	-0.0425928571	-0.0025686564	0.082978561	0.0237498826	0.0468479547	-0.0184463765	-0.1271526751	-0.057852724	0.023765544	-0.0572464331	0.0027625395	-0.0830631814	0.1306043173	0.0351118409	-0.0674560386	-0.0682638591	0.0359812119	-0.0363820808	-0.0182552936	-0.0973771671	0.102439311	0.1011541321	0.0990240974	0.0960669971	0.0	-0.0325003	-0.0052427	2.748590329000003e-05	0.00105626950009	-0.0853484999999999	-0.0773794299999999	0.0072843664522499	0.0059875761871248	0.0616483	0.0174802	0.00030555739204	0.00380051289289	0.000422571	0.000210572	1.7856625004100001e-07	4.434056718400001e-08	-0.000392228	0.000131027	1.7168074729000007e-08	1.53842803984e-07	0.000705124	0.00011873	1.4096812900000012e-08	4.97199855376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76479.7359622654	38.97275693161646	5849150012.857832	1518.8757828508587	105852.55334845796	-1300.2845336380997	1690739.8684184505	11204763050.38814	75026.09139202556	-254.15255711659847	64593.52228890585	5628914389.564571	80236.81502099788	71638.11407411826	1.554703	27.65354	0.33537682	0.156116	-0.0566447064	-0.1699537438	0.0702076771	0.0150079654	-0.1001470792	0.0871016377	0.104488989	-0.013639063	-0.10841391	0.0812630244	-0.0720547964	-0.0250530749	0.0337544826	0.0384788361	-0.0785482793	0.0343633322	-0.0340008183	0.1097984437	0.1174498617	-0.0400102107	0.0267840793	-0.0006416291	0.055214866	0.0423577841	0.126748961	-0.0326972707	-0.0008413359	0.077231917	0.1142142317	0.1400827944	0.0483589331	-0.091243759	0.0863301374	0.1107166363	-0.0274565352	0.0189733797	-0.2063894552	0.060392474	0.0124230644	-0.0650662812	0.1720140824	-0.0788357796	0.036855462	0.0083812542	0.0236621659	-0.0132210777	-0.0758131656	-0.0597136407	-0.0230912236	-0.0898441583	0.0083723722	-0.0034964251	-0.0953404621	-0.0902448455	0.0063691638	0.0075519239	-0.0258086367	-0.0482358414	0.1228535188	0.120610164	0.0432881173	0.0893120396	-0.0314919565	0.0691950255	0.167779764	-0.0831926004	0.0730477061	-0.0793630447	0.1231723846	0.0403451033	0.0511950111	-0.0631704821	-0.1037640046	0.0123547445	-0.1260729404	-0.010272907	-0.0297851273	-0.1199397541	0.116038144	0.1022690613	0.1004765409	0.0975122434	0.0934107389	0.0	-0.00495823	0.02754207	0.0007585656198849	2.45840447329e-05	0.0308741	0.1162225999999999	0.00095321005081	0.0135076927507599	-0.0260401	-0.0876884	0.00768925549456	0.00067808680801	-0.00135652	-0.001779091	1.8401465104e-06	3.165164786281e-06	-0.000455689	-6.346100000000001e-05	4.027298521000001e-09	2.07652464721e-07	0.000469201	-0.000235923	5.565966192900001e-08	2.20149578401e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76602.37047263172	122.63451036631886	5867923162.02632	15039.223132786768	106134.4954370224	281.94208856443583	79491.34130407618	11264531121.67133	75033.5511806285	7.459788602951448	55.64844600072432	5630033802.775997	80442.48669925453	73229.08089395505	1.222073	21.737041	0.14469785	0.0626012	-0.0552029005	0.0493089628	-0.0034140623	-0.0957752342	0.0506970757	0.0095117858	0.0451889368	-0.1504666475	0.0082885134	0.0265757691	-0.0672048365	0.0073059747	-0.1125683497	-0.0367878987	0.038865858	0.0672644709	-0.0289014385	0.048342714	-0.0649526852	0.0197560133	-0.0537100982	0.0462879408	-0.0574073656	0.1118989456	0.0370699755	-0.0136177565	-0.1035866344	0.0155022941	-0.00659769	0.0780672834	-0.0281038509	-0.0538599581	0.0024114201	0.0552052039	0.0882752889	-0.1245761405	0.0474901957	0.0258257204	-0.1057459762	-0.0895603503	-0.1335389403	0.0904936448	-0.1596771721	-0.0392091602	-0.0690997458	-0.0578408988	-0.0680748087	0.032311333	0.087492168	0.0480404501	0.0064530104	0.1038251845	-0.0202526929	0.0164096505	-0.0474589686	0.0571308931	0.0368381434	0.0036820721	-0.0008551421	0.1227847412	-0.0584405788	-0.0215991289	-0.0376810267	0.0154220477	-0.1031192951	-0.0913273132	-0.0604685902	-0.057987987	0.0181837283	-0.0923336015	0.0485768469	0.0956379172	0.0553252437	-0.0727469987	-0.0765698275	-0.0731623197	-0.0758273568	0.0135106291	-0.118350014	0.1020705557	0.0996879144	0.0957579585	0.0903416872	0.0	-0.0274815	-0.0225232699999999	0.0005072976914928	0.00075523284225	0.0495133	0.0186392	0.00245156687689	0.00034741977664	-0.0686872	-0.0426471	0.00181877513841	0.00471793144384	-0.00171039	-0.00035387	2.9254339521e-06	1.2522397690000004e-07	-1.78591e-05	0.0004378299	1.9169502133401002e-07	3.1894745281e-10	4.31353e-05	-0.0004260656999999	1.8153198071649002e-07	1.86065410609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76643.34189898685	40.97142635512864	5874201857.444993	1678.6577775737298	106534.1657469637	399.6703099412989	159736.35664857394	11349528471.401531	75115.96971288515	82.41853225664818	6792.814459340156	5642408905.90708	80353.99353161488	72487.03622165039	1.184759	21.073339	0.219820085	0.116003	-0.0559901949	0.0284030265	-0.0147823679	0.0831097217	0.0609023249	-0.0128416724	0.0329027763	0.0568312978	0.0821647672	-0.0062587983	-0.0603130292	-0.0195569294	0.0462587904	-0.0454597795	0.0943679626	0.0260449022	0.0333364745	-0.0196818469	0.1296903754	-0.0679392126	0.0885584586	0.0212734886	-0.0011947384	0.1051816856	0.0529911085	0.0209203716	-0.048875922	0.0218752331	-0.1173573964	-0.025839596	-0.0025852323	0.0997257539	0.0010883977	0.1242328082	0.0697922971	0.1083655201	-0.0897841227	-0.0579167382	0.0041732183	0.0349514332	-0.0315749996	0.0317859606	-0.061616947	-0.0367851616	-0.0965598421	-0.0648158306	-0.0432858509	-0.0378917112	-0.0219139592	0.0766010379	-0.0172178963	-0.0030524261	0.1125038759	-0.0902568342	0.0550326972	0.0635625339	0.0200084862	-0.0124871568	0.0549226409	-0.028210336	0.035342983	-0.0666870773	-0.0059813763	-0.0185004515	0.0386149036	-0.080738314	0.0230185508	-0.0045999138	0.0057673924	0.1497176836	-0.049919665	0.135527768	-0.0493078422	-0.0151128894	0.0443919715	0.0780377431	0.1106940808	-0.0626710228	-0.0880840429	0.1018438489	0.0987891242	0.0937656043	0.0868734044	0.0	-0.0327991	-0.0053175999999999	2.8276869759999985e-05	0.0010757809608099	-0.0509819	-0.1004952	0.0025991541276099	0.01009928522304	-0.0181728	0.0505144	0.00255170460736	0.00033025065984	-0.000589991	0.001120399	3.48089380081e-07	1.255293919201e-06	2.57009e-05	4.356e-05	1.8974736e-09	6.6053626081e-10	0.000149034	0.0001058987	1.1214534661690004e-08	2.2211133156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
