global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
76365.31865663896	n/a	5831661893.530011	n/a	108009.6453742981	n/a	n/a	11666083493.881634	74810.99253355704	n/a	n/a	5596684603.855927	79347.01554847507	74414.81022381756	n/a	n/a	n/a	n/a	-0.0649652383	-0.1465163331	0.2102620205	-0.1103705241	0.0150234233	-0.3128754073	-0.4325884905	0.1351767411	-0.0599220316	0.1538871063	-0.2067650764	0.0229989257	-0.2796287079	0.1738016623	-0.0068801322	0.4556239311	-0.0076042741	0.1966029961	-0.1011196308	0.1186878535	-0.1242522526	0.1007550437	-0.2103090391	-0.0640749532	0.0055281851	-0.1096856771	0.007024525	-0.044378524	0.0897854917	-0.1751695749	0.0574524929	-0.0286564776	0.0390320127	-0.0922116421	0.1156097675	-0.0352047551	0.0702586406	-0.1259550482	0.1081724582	-0.1626291577	-0.3361468164	-0.2840180459	0.0601093631	-0.3412542923	0.0853974525	-0.0263697316	0.2206532178	-0.2558609178	0.114884424	-0.2335499324	0.2170503172	-0.0834113908	0.1332819445	-0.0669319445	0.1909984901	-0.0012180333	0.04156405	-0.0016040888	0.0366478068	-0.195217654	0.0261628279	-0.1171375757	0.0664801106	-0.1161483877	0.0483834977	-0.0016963861	-0.0498397193	0.1203780544	0.1203546593	0.1203156708	0.0227714	n/a	n/a	0.00051853665796	-0.147809	n/a	0.021847500481	n/a	0.193429	n/a	n/a	0.037414778041	0.0	n/a	0.0	n/a	-0.000852733	n/a	n/a	7.27153569289e-07	-0.00154928	n/a	n/a	2.4002685184000004e-06	0.0	0.0	0.0	0.0	0.0	0.0
76018.64363658092	-346.6750200580427	5778834180.345485	120183.56953224432	103884.5139389038	-4125.131435394302	17016709.35927825	10791992236.322296	74354.97918938758	-456.0133441694634	207948.17006061747	5528662930.25426	78545.67668563557	73477.69299883868	1.715876	29.280003	0.27000141	0.154752	-0.1365718189	-0.2433091805	0.2317237147	-0.1927304127	-0.0792773368	-0.2702702365	-0.1271084101	-0.1484772156	0.0063778036	-0.3634066153	0.0497742387	0.2661421546	-0.1125943182	0.1494615088	0.0773166876	0.2411958488	-0.0446478976	-0.0563002566	0.1228961813	0.0873389367	0.0073041811	-0.1140431572	-0.0118992933	-0.013094961	0.0325646083	0.0595001737	-0.0365216049	-0.2025792061	-0.0192899611	0.0348634988	0.0734476888	0.0786189374	-0.0091278407	-0.0088228877	0.1041713531	-0.0284675568	0.0738044168	-0.1349345307	-0.0085215071	0.0429914636	-0.1662191178	-0.3301002475	0.0167995299	-0.19263456	-0.0104862427	-0.0571846751	-0.0314497502	-0.0909488855	0.0952015208	0.3154354921	-0.1184342192	0.1770073244	0.1968159475	0.0332448074	-0.0852737043	-0.2617434117	-0.1302810941	0.1163364452	-0.10215285	0.0875288287	0.0074535648	-0.0562668343	-0.0604723971	0.0232326466	0.005513195	-0.0743704768	-0.0420605018	0.1203156708	0.1201052059	0.1197547036	0.00043799	-0.02233341	0.0004987812022281	1.9183524010000002e-07	-0.128416	0.0193929999999999	0.016490669056	0.0003760884489999	0.339395	0.145966	0.021306073156	0.115188966025	0.000369169	0.000369169	1.3628575056099998e-07	1.3628575056099998e-07	-0.00100193	-0.000149197	2.2259744809e-08	1.0038637249000002e-06	-0.000421466	0.001127814	1.271964418596e-06	1.77633589156e-07	1.0	0.0	0.0	0.0	0.0	0.0
75472.98688647764	-545.6567501032841	5696171749.566425	297741.2889332779	103132.04419708252	-752.4697418212745	566210.7123565755	10636218540.268982	74017.08261849832	-337.8965708892647	114174.09261872388	5478528519.353605	78260.92236023764	72633.5294140625	1.712701	29.225826	0.41072053	0.259727	0.0224119264	-0.1115838948	0.1143909662	-0.0228276599	0.0056787279	-0.0046358734	0.0163793439	-0.1444752099	0.0205561116	-0.3589379137	0.1074798437	0.1098758291	0.0097697248	0.0414444811	0.0551424956	0.1089625818	0.0350951649	0.005055844	0.0172834008	-0.0455469115	-0.095948701	0.0221865808	0.2257026379	0.178411372	0.2090592199	0.1090157024	0.1301121219	-0.0523050789	0.0817878006	-0.0190992342	0.1056616033	0.0343313816	0.0148826452	0.0226016667	-0.0817846088	0.0646016299	-0.0756401877	0.0779734831	-0.0906166757	-0.0148106072	0.0035473799	-0.1058747704	0.0256691488	-0.0084084322	0.0021280331	-0.0029160157	-0.0852065273	-0.0366523896	-0.1424081938	0.0888492209	-0.1292732026	0.3476278623	-0.0074020583	0.1255638328	0.0749343008	0.0159602595	0.1736357907	0.034584526	0.059080952	0.1292378753	0.017359597	0.10150025	0.1182940341	0.0709530732	0.0001118977	0.083867529	0.0303010839	0.120190936	0.1196068161	0.1186353847	0.00651177	0.00607378	3.68908034884e-05	4.24031485329e-05	0.0421038	0.1705198	0.0017727299744399	0.02907700219204	0.149881	-0.189514	0.035915556196	0.0224643141609999	0.00056844	0.000199271	3.231240336000001e-07	3.9708931441000024e-08	-0.000847158	0.000154772	2.395437198400002e-08	7.17676676964e-07	0.00011675	0.000538216	2.89676462656e-07	1.3630562500000001e-08	0.0	1.0	0.0	0.0	0.0	0.0
75399.24852157946	-73.73836489817768	5685046677.618902	5437.346457856802	103001.62928771973	-130.41490936279297	17008.048584105505	10609335635.924845	73876.59635067114	-140.48626782717474	19736.39144800867	5457751488.359997	78093.82695973397	72121.70273675042	1.150126	19.625944	0.150677761	0.0848195	0.0529131993	-0.0610707353	0.0497849213	-0.0927317794	0.0632978786	0.0556313937	-0.0110390573	-0.1769237111	0.0424689385	-0.2469823689	0.1015364406	0.0539722233	0.0807987592	-0.0465014101	0.0780037464	0.083963399	-0.0664677732	-0.0796140214	0.0476088532	-0.0714582855	-0.0714038866	0.093391846	0.0228657371	0.1590498525	-0.048341606	-0.0807018246	-0.0461302759	-0.0118931347	0.1643399921	0.0963300424	-0.095180806	0.0042965211	-0.0259934084	-0.056363131	0.06460741	0.0440120889	-0.0729527167	0.030093569	-0.1071861929	0.068535772	0.060925446	-0.124042521	-0.0932995859	-0.0027750383	-0.044725542	-0.0423205951	-0.1188219707	0.0184990147	-0.2087045863	0.0519871844	-0.094543872	0.1052546857	0.0666095284	0.0616332204	0.1586558187	0.010372258	0.0571218051	-0.0496411207	0.1352778403	0.0912773226	-0.158575688	-0.0580732846	-0.0151083408	0.0405028417	-0.1064150335	0.0274532732	-0.0142401451	0.1200039147	0.1188605229	0.1169629329	0.000612969	-0.005898801	3.4795853237601003e-05	3.75730994961e-07	0.0117341	-0.0303696999999999	0.00013768910281	0.0009223186780899	0.129911	-0.0199699999999999	0.0003988008999999	0.016876867921	-0.0008727589999999	-0.0014411989999999	7.617082720808255e-07	2.077054557600712e-06	-0.00114829	-0.0003011319999999	9.068048142399998e-08	1.3185699240999998e-06	-2.97042e-05	-0.0001464542	2.144883269764e-08	8.8233949764e-10	0.0	0.0	0.0	0.0	0.0	0.0
75593.83833881134	194.5898172318848	5714428394.794344	37865.19697033834	104424.54955291748	1422.920265197754	2024702.0811104465	10904486549.329718	74267.64509752516	391.0487468540232	152919.12241610192	5515683108.331954	78862.22530505621	75292.58506176098	1.356542	23.148264	0.102412599	0.0484609	0.0701825415	-0.1824946125	0.062575765	0.1351999184	0.0708400755	0.0428067254	-0.0140844609	-0.0526453969	-0.0700735245	-0.1378310047	-0.1448380631	0.0456375625	-0.1556879065	0.025684796	-0.0137038486	-0.0096104038	0.0182059097	-0.0819839405	0.1221007993	-0.1490657312	0.1470291145	0.1665984362	0.0772502253	0.0648942388	-0.0575218505	0.0584499869	0.0728714338	-0.0522877978	-0.0268295489	-0.0209207686	-0.1530127392	0.0978624661	0.0275480304	0.0861949143	-0.0374726336	0.0965532265	-0.0657371994	0.0422538143	-0.1049261379	0.0557432192	-0.1299884947	0.092732511	0.050071336	-0.0213162142	0.0528413077	0.0393358226	-0.1295226263	-0.0804028962	-0.2447088636	0.0943855006	0.0203273108	0.0263661339	-0.0544394222	-0.0629477751	0.0221291965	-0.0175648951	-0.0248753325	-0.0565620944	-0.1503635042	0.0139543294	-0.1171053877	0.0316387395	-0.0626537694	0.0778561548	0.0313220904	0.0283629336	0.1143424191	0.1197547036	0.1178678731	0.1147451459	-0.00578712	-0.0064000889999999	4.096113920792099e-05	3.34907578944e-05	0.0116429	-9.120000000000136e-05	0.00013555712041	8.317440000000245e-09	0.112592	-0.017319	0.000299947761	0.012676958464	-0.00132303	-0.0004502710000001	1.7504083809e-06	2.0274397344109006e-07	-0.000720428	0.000427862	1.83065891044e-07	5.19016503184e-07	0.000664209	0.0006939132	4.815155291342401e-07	4.4117359568100003e-07	0.0	0.0	0.0	0.0	0.0	0.0
74934.98245912719	-658.8558796841535	5615251596.149699	434091.0701943797	105825.84412002563	1401.2945671081543	1963626.4638068296	11199109283.715963	74463.76035025167	196.1152527265076	38461.19235198195	5544851605.499713	79156.44505074994	74435.54388592695	1.558159	26.588703	0.07021582	0.0391474	0.0648523071	-0.1324303694	-0.1927741172	0.0124524027	-0.006407123	0.1896516335	-0.1276536651	0.0997517649	0.0410273754	-0.0017267909	-0.1029795924	0.0995983487	-0.2863993978	-0.1296391586	0.0570505274	-0.1768931728	0.0134327557	-0.0266431772	0.0631950568	0.0822775661	-0.1233809492	0.0857077593	-0.032394066	-0.1661959058	0.1122622525	-0.0042597192	0.0345830211	0.0188011071	-0.0253416507	0.1013406642	-0.1064219783	-0.1018927215	-0.0024512924	-0.1110496105	0.0530760104	-0.006634048	-0.1354193559	0.0066103421	-0.0312443158	0.0159113406	-0.2451458045	0.1986434985	-0.0567862738	0.2443196844	0.0715823743	0.0212796722	-0.0207466251	-0.1153631831	0.0579116608	-0.0185223675	0.1109265099	-0.0641681186	0.1138379729	0.0580511976	0.0297327839	-0.058892782	0.2478001591	-0.0442778138	-0.0704569515	0.0477495944	-0.0829996974	0.0005767122	-0.1712714304	0.1022721584	0.0268330399	-0.025338707	-0.071290428	0.1194434321	0.1166309242	0.111992364	-0.0072305399999999	-0.0014434199999999	2.083461296399712e-06	5.228070869159855e-05	0.0116972	5.430000000000018e-05	0.00013682448784	2.9484900000000203e-09	0.14996	0.037368	0.001396367424	0.0224880016	-0.00111175	0.0002112799999999	1.2359880625000002e-06	4.463923839999995e-08	-0.000975839	-0.000255411	6.523477892100005e-08	9.52261753921e-07	0.000503898	-0.000160311	2.5699616721000002e-08	2.53913194404e-07	0.0	0.0	1.0	0.0	0.0	0.0
74558.70540688199	-376.2770522452047	5559000551.950213	141584.4200463405	103973.1294784546	-1852.7146415710304	3432551.5430916715	10810411653.543486	74218.69936556208	-245.0609846895968	60054.8862170348	5508415335.515684	78884.22754167131	71462.85050147804	1.565468	26.713415	0.11590681	0.083149	-0.1057125902	0.1195518114	-0.0959559202	0.1722243784	-0.0895491072	0.083403846	0.1053552253	0.1700519152	0.0942478452	-0.0606104322	0.0381993058	-0.1294926293	-0.1542774868	0.0785491088	-0.0166349392	-0.2623289473	0.0199545971	-0.0309529895	-0.0481032728	0.1006910247	-0.0302776054	-0.0496137602	-0.0038993062	-0.0108397078	-0.0211972239	0.0375047074	0.0834828364	-0.1220099155	-0.0120858144	-0.0223593993	0.0415897872	-0.0787085342	-0.0060112708	-0.1256976501	-0.1269383135	0.0299898281	-0.0407634289	-0.015981705	0.0904251741	-0.0057344692	-0.1219410165	0.1822189175	0.1816266388	0.2233578613	0.0343495563	0.0543196287	0.0140227448	0.0159449821	0.1454763529	-0.0240962768	0.022190982	-0.0142429848	0.0716226174	-0.0027477481	0.1355355842	-0.0316294927	-0.0033727986	0.0192854853	-0.2222524163	-0.0419429142	-0.0918802599	0.2102799514	-0.0187260186	0.0506357799	0.0008007971	0.1143851287	-0.0285773278	0.1190702613	0.1151522399	0.1087174221	-0.016711	-0.0094804600000001	8.98791218116019e-05	0.000279257521	0.0387821	0.0270849	0.00150405128041	0.00073359180801	0.143238	-0.006722	4.518528400000008e-05	0.020517124644	0.000265394	0.001377144	7.043397523600001e-08	1.896525596736e-06	-0.000900594	7.524500000000004e-05	5.6618100250000065e-09	8.11069552836e-07	0.000503898	0.0	0.0	2.53913194404e-07	0.0	0.0	0.0	1.0	0.0	0.0
74475.52013784164	-83.18526904034661	5546603099.802055	6919.788985314848	103325.26654052734	-647.8629379272606	419726.3863397416	10676110705.67102	74115.62540897651	-103.07395658556196	10624.240526202317	5493125929.763725	78743.91169718388	69869.36194415118	1.310947	22.370237	0.19397764	0.114023	-0.1192625347	0.1349635632	-0.1763457185	-0.0434683037	0.0538605716	0.096596902	0.0431226479	0.1718429819	0.0238621426	0.0133011671	0.1087242313	-0.0420384745	-0.1325415933	-0.0213897187	-0.0799173375	-0.2643356795	0.0172741966	0.0567641479	0.0012733116	0.0168275866	-0.110884755	0.0750270515	0.0724096567	0.0313164263	0.0385661534	0.0202991369	-0.0106003101	-0.109103678	0.0616595399	0.0478365424	0.0186385927	-0.1571056124	0.0838833642	-0.0264162402	0.0253790023	-0.1246647563	-0.0042268216	0.0073264531	0.1071119989	-0.0669571808	-0.1117364887	0.1967527726	0.0401675069	0.1428223827	-0.0560336065	0.0869558862	0.0715439786	0.0247192872	0.0722444906	0.1104569052	-0.0172121571	-0.0560717016	0.1244596644	0.1844594341	0.0298656584	0.1220906595	0.0632680182	-0.0041173641	0.0365858895	-0.0476062146	-0.064310056	-0.0453052099	-0.0095287733	-0.0564269616	-0.030285165	-0.0006949995	0.0142810286	0.1186353847	0.1134348849	0.1049355893	-0.00663266	0.01007834	0.0001015729371556	4.3992178675600006e-05	-0.0468538	-0.0856359	0.00219527857444	0.00733350736881	0.18543	0.042192	0.001780164864	0.0343842849	-0.000552576	-0.00081797	3.053402357760001e-07	6.690749209000002e-07	-0.000994946	-9.435200000000002e-05	8.902299904000004e-09	9.89917542916e-07	0.000294792	-0.000209106	4.372531923600001e-08	8.6902323264e-08	0.0	0.0	0.0	0.0	0.0	0.0
74466.02141325179	-9.498724589851918	5545188345.118874	90.22576883385749	103728.8443031311	403.57776260375977	162875.01046825666	10759673140.463217	73864.97551908556	-250.64988989094851	62825.36730234463	5456034608.43511	78301.15189329641	69658.41635135135	1.229062	20.972931	0.099362244	0.0546449	-0.1525021246	0.1361465749	-0.097858983	-0.0283241687	-0.1158538716	0.0125102167	-0.0016818481	0.1595482726	0.1735581866	0.0500154739	0.1037814405	-0.0744271692	0.0401137985	0.0953423818	-0.0528308543	-0.1265638549	-0.0805252371	-0.0771944214	0.1256697125	0.1648674803	-0.0411440089	-0.1465819297	-0.05808136	-0.0626334502	-0.0008215573	0.1470346674	-0.0819251662	-0.0382064861	0.046422473	0.0379656237	-0.0262132663	0.0441813347	0.0889066885	-0.0031290016	0.1394024367	-0.1197474074	-0.038330282	-0.0244942325	-0.07792129	0.008390138	0.0300495641	-0.0123260268	0.0873800825	0.1262008003	-0.1539074346	-0.0746753155	0.0948044757	0.0383249673	0.1818920502	0.148728989	-0.0346869713	-0.1126526328	0.1467766811	-0.0624054878	-0.0104927659	0.0171885566	0.0572725881	0.110881084	-0.0465631256	0.1351045211	0.0255351083	0.0250300576	-0.1542570069	-0.1717024622	0.0524137793	0.0130571589	0.139486983	0.1181390277	0.1114824189	0.1006644984	0.000578534	0.007211194	5.200131890563601e-05	3.34701589156e-07	-0.00350655	0.04334725	1.2295892902500002e-05	0.0018789840825625	0.187595	0.002165	4.6872250000000015e-06	0.035191884025	-0.000338232	0.000214344	1.14400885824e-07	4.5943350336000026e-08	-0.000449783	0.000545163	2.97202696569e-07	2.02304747089e-07	0.000468061	0.0001732689999999	3.002214636099999e-08	2.1908109972100002e-07	0.0	0.0	0.0	0.0	0.0	0.0
74837.02002446046	370.9986112086772	5600579566.141497	137639.9695187672	103940.16366577148	211.3193626403809	44655.8730267368	10803557622.867365	73845.2683777265	-19.707141359060188	388.37142054598064	5453123661.778454	78619.3458683493	70663.13356392525	1.218918	20.799837	0.191076866	0.109702	-0.0593994885	0.1085252234	-0.0535643711	0.0224579052	0.0266971054	0.0241425198	0.1004176551	0.0456507494	-0.0445534396	0.0769214099	0.0739245876	-0.1359598025	0.0608064146	0.0815168995	-0.0973008971	-0.0194375136	-0.0638481511	0.1912438574	0.0061468331	0.0209506019	-0.1533173941	0.0498101363	-0.0488183507	0.2337239604	0.1438153717	-0.1542835895	0.0325800576	0.0306842047	-0.2055040564	-0.0645329842	-0.0607863983	-0.0092907679	0.0823433145	0.1081674791	-0.0501548527	-0.0423060778	-0.0110723773	0.0263688444	0.0729307296	-0.057032171	0.0699386392	0.1235891295	0.0678726361	-0.0659612419	-0.0580660666	0.1483467847	0.169257969	-0.1411534248	-0.0001022854	0.053001381	-0.011166828	0.0754471815	-0.0537853296	-0.0696437945	0.0946811214	0.0882076384	-0.1120624238	-0.0497573177	0.2019855146	-0.0107326824	0.0562551955	0.0942124591	-0.0769072364	0.1209245471	0.1295842325	-0.0051585618	0.0429287322	0.1175814474	0.1092988885	0.0959240631	0.0397849	0.039206366	0.0015371391349259	0.0015828382680099	-0.0389287	-0.03542215	0.0015154436836899	0.0012547287106225	0.103763	-0.083832	0.007027804224	0.0107667601689999	0.000264156	0.0006023879999999	6.9778392336e-08	3.628713025439999e-07	-0.000449783	0.0	0.0	2.02304747089e-07	0.000518	4.993900000000004e-05	2.4939037210000037e-09	2.68324e-07	0.0	0.0	0.0	0.0	0.0	0.0
