global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
74645.40510219474	n/a	5571936502.87076	n/a	109405.33718417551	n/a	n/a	11969527804.383137	74264.89191067051	n/a	n/a	5515274170.503574	79479.69759598629	73603.74543428216	n/a	n/a	n/a	n/a	0.1327884573	-0.1413681769	0.3559534281	-0.0151434379	0.2502143733	-0.0278281993	-0.1189251973	-0.2019520402	0.0953593803	-0.0289561221	0.1289907072	-0.0625488197	0.014781347	-0.0622969367	-0.0475322578	0.147340239	-0.0363122604	0.0920503687	-0.032207056	0.1276215689	-0.0819128836	0.0785318818	-0.0086871181	0.0128884556	-0.0309183548	0.0032701835	-0.1025917015	0.0953503935	-0.0223601398	0.03416505	-0.0355968607	0.0849523448	-0.0951821247	0.0853696032	-0.0397788664	0.02916163	-0.0516663206	-0.0615377814	0.0313508867	0.0401880837	-0.1551054526	0.0287332804	0.070271749	-0.1189493049	0.0288945648	-0.0642968265	0.0490609299	-0.0431182112	0.0491519149	-0.0163195066	0.0049971195	-0.0176027661	0.0031752362	-0.0423918613	-0.0719819458	0.1562398691	-0.0551638522	0.0487498497	0.0250315628	-0.1105560886	0.03468257	-0.0307936718	0.0438231819	-0.0822769872	0.0105326568	-0.2000504387	0.0788102313	-0.0264232322	0.2293630544	-0.1043270783	0.1363962973	-0.0964484803	0.1562922939	-0.015745144	0.131163987	-0.064435748	0.0710641908	-0.0709775439	0.0623727474	0.0334197115	0.0517975853	-0.0411428936	0.081666386	0.1001322134	0.0323670397	-0.0822990029	0.1061270231	-0.0550579276	0.0782429674	-0.092717516	0.0608729913	-0.0051996671	0.0014446995	-0.1018189378	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	0.0474482	n/a	n/a	0.00225133168324	-0.0848070999999999	n/a	0.0071922442104099	n/a	0.0952811	n/a	n/a	0.0090784880172099	-0.0175577	n/a	0.0003082728292899	n/a	0.00118346	n/a	n/a	1.4005775716e-06	0.0012341	n/a	n/a	1.5230028099999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74515.64597656627	-129.75912562846497	5552581495.304957	16837.430683863757	105404.64635555186	-4000.6908286236576	16005527.106233448	11110139473.338951	74497.77767747724	232.8857668067212	54235.78038115454	5549918878.882826	79159.77239740649	70345.05988020344	1.820437	33.106087	0.4279832999999999	0.227049	-0.0528688738	-0.1380096759	0.1804779008	-0.0061537047	0.3405417743	0.0085980557	0.005607399	0.0336099663	-0.1590953507	-0.1077449422	-0.0296601318	-0.1039531137	0.2208403475	-0.104344958	0.0436415419	-0.0094273118	-0.0617661903	0.1274928798	0.0913297763	-0.1329274059	0.0650668837	0.064562139	0.1440355656	-0.0201192501	-0.0875038565	0.0307215985	-0.0330287049	0.1144208794	0.0491152554	0.0835651987	0.0363576436	-0.0105264474	0.0387236576	0.2090095259	0.0833109673	0.1811757792	-0.0912908704	-0.0296383505	-0.0341800747	0.1274446527	-0.0309076695	-0.0787950211	0.0692736452	0.0910368212	0.1914246523	0.0961004486	0.0825535583	-0.1072228094	0.0127670128	-0.0531053113	0.1278720714	-0.077900262	-0.0275695907	0.0049853687	-0.1165080426	-0.0496409937	-0.0325459666	0.0927454245	-0.0548536042	-0.0457026047	0.0499668232	0.1906904684	0.2004232429	0.2179969871	0.0895700441	-0.0520490468	-0.1047925731	-0.0694698133	0.1334764342	-0.0313952117	0.1182709219	-0.0306721852	0.0360743392	-0.0985902859	0.0822386135	-0.0192727495	-0.0544740177	-0.0378143422	0.174728397	0.0540493278	0.0900974197	-0.227538172	-0.0405516922	0.0732360971	0.2472788204	-0.0687257966	-0.097067956	-0.0921323153	0.0150044907	-0.0644541096	-0.0175808354	0.1135345615	-0.0524093854	0.0660940956	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	0.0195284	-0.0279198	0.00077951523204	0.00038135840656	-0.0976816	-0.0128745	0.0095416949785599	0.00016575275025	0.217015	0.1217339	0.01481914240921	0.047095510225	-0.0134666	0.0040910999999999	0.00018134931556	1.673709920999999e-05	0.00100098	-0.0001824799999999	3.3298950399999944e-08	1.0019609604e-06	0.000198578	-0.0010355219999999	1.0723058124839995e-06	3.9433222084000004e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75172.62992108181	656.9839445155376	5650924289.2519245	431627.903351195	107405.89742769282	2001.2510721409635	4005005.853745356	11536026802.248072	74148.92172181372	-348.8559556635155	121700.47780190468	5498062592.507659	78791.81724304426	71579.68003524322	1.645918	29.932318	0.3790243000000001	0.275126	-0.0108148254	-0.2020749092	0.0560570658	-0.105957627	0.1801229884	-0.032719334	0.153051205	-0.146982648	0.0675763344	-0.0781780862	0.057658224	-0.0643437978	0.006835085	0.0040687829	-0.1080879821	-0.0597580905	-0.0646216294	-0.0196019939	-0.1216074513	-0.0092254819	0.012307647	0.0592284254	0.1231866179	-0.0517793688	0.0230755414	-0.0899971595	-0.1016878079	-0.0153088408	-0.0969419559	-0.0465336213	0.0413768274	-0.0872845947	0.0037804484	0.1684013497	0.1126615882	0.0819445516	0.103734049	-0.050147944	-0.0676242002	0.004158927	-0.0883748745	0.2411789284	0.0391210599	0.0309161759	-0.0084809706	0.0505021742	0.0800769222	0.0695854615	-0.087320281	0.0357283378	-0.0268244009	0.0085375678	0.0598704671	-0.0145601292	0.0081868074	-0.0983496961	-0.1193378019	0.0264721171	-0.0178870397	-0.0558824538	-0.0742069726	0.0140368912	0.0678343419	-0.017127006	0.1568538451	-0.1687123283	-0.096546668	-0.0546451856	-0.0708386499	0.0256635178	-0.020714106	0.0176779079	0.1091704329	0.009250012	-0.0958745564	-0.1458479087	-0.0585349932	-0.1050134844	-0.0885404786	0.049035587	0.0650489147	0.0886777218	-0.0696284513	0.0914599653	0.0210958552	-0.1354755641	-0.025293884	0.0777162372	0.0862213377	0.0374277103	-0.048799026	0.1293195608	0.0756209502	-0.0181677946	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	0.0225314	0.0030029999999999	9.018008999999992e-06	0.00050766398596	-0.0697705	0.0279110999999999	0.00486792267025	0.0007790295032099	0.1293	-0.087715	0.007693921225	0.01671849	-0.00916379	0.00430281	8.39750471641e-05	1.8514173896100007e-05	0.000838882	-0.000162098	2.6275761604000024e-08	7.03723009924e-07	-0.000544418	-0.000742996	5.52043056016e-07	2.96390958724e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74810.15405227318	-362.4758688086295	5596559149.324845	131388.75546857074	104630.31900764628	-2775.5784200465423	7703835.56582806	10947503655.641829	73901.40336681547	-247.51835499824665	61265.336061038055	5461417419.584765	78605.52675381913	71206.52900797308	1.355337	24.647877	0.2428290099999999	0.132429	0.0557035374	-0.1256613789	0.0965977464	-0.0751486374	0.0328410777	0.123415294	0.0387836338	0.1097262927	0.1095066768	0.0131640641	-0.1445944131	-0.1100228356	0.060773106	0.1170224253	-0.0108862318	-0.0082869578	-0.051439589	0.0981314154	0.0682414416	0.0236933699	-0.0205816504	0.1326754007	0.0774701538	-0.0224605437	0.0198906769	-0.1528816145	0.0524798336	0.0374155924	0.0344142047	0.0192172977	-0.0180011498	0.0878723247	-0.056832966	0.1012058374	-0.0623705516	0.0060601836	0.0314075574	0.0766282316	-0.0589806776	-0.0131283933	0.0124842515	0.0070544883	0.0755955424	0.0327462953	-0.0911217784	0.0178132429	0.0586906355	-0.002148534	-0.0086558462	-0.0295806927	0.0402765518	0.1300425606	-0.0910534389	0.0929249937	0.1133342903	-0.0268938381	-0.0427034479	0.0534744391	0.0319581848	-0.0103878704	0.0451813304	0.1728769389	-0.0529795308	0.0173923948	-0.0033091988	-0.0402777511	-0.0956691494	-0.108586207	0.069680577	-0.1434803994	0.0014784201	0.1947574743	0.0899054888	-0.0213986078	-0.0294281068	0.0478355642	0.1266329512	-0.1008109123	-0.0002018444	-0.0606726721	0.0392559547	0.0295902611	-0.017618906	0.0304888797	-0.0208521604	0.0297213867	-0.0588232082	-0.0173139771	0.0677903267	0.0110734254	0.0664446929	0.0041302618	-0.0460439079	0.0759191604	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	0.0139535	-0.0085779	7.358036840999999e-05	0.00019470016225	0.00627606	0.07604656	3.93889291236e-05	0.0057830792878336	0.0805999	-0.0487000999999999	0.0023716997400099	0.00649634388001	-0.00788322	0.00128057	6.21451575684e-05	1.6398595249e-06	0.000429845	-0.000409037	1.67311267369e-07	1.84766724025e-07	-0.0010449	-0.000500482	2.504822323240001e-07	1.09181601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74994.81960970016	184.66555742698256	5624222968.291469	34101.368099818195	105031.05026180188	400.7312541556021	160585.53805712174	11031521519.097153	74025.9076615021	124.5042946866306	15501.319395415352	5479835005.109236	78629.39219330855	70884.4151566796	1.358978	24.71409	0.39377657	0.267456	0.0431329184	-0.0349966127	0.0168057725	-0.0529746502	-0.1243575648	-0.0178959874	0.0166300457	0.0745376469	0.0783766275	0.0117886059	-0.1595968576	0.0337533013	-0.0050700015	0.0715804287	-0.0318737814	-0.0551012504	0.0215935666	0.0887274297	0.018220273	-0.0293936229	-0.1026253975	-0.0359649891	-0.1053777899	-0.1065856388	0.0812234625	-0.0223737547	0.0558066887	-0.0916915938	-0.0714565843	-0.1033180564	-0.0959850934	0.0473923213	0.0109131446	-0.0244636982	-0.0323471918	-0.1097483529	0.0216135923	0.0744215445	-0.0554857928	0.0427942879	-0.0473523995	-0.0230268974	-0.1820808448	0.0590264983	-0.0571080396	0.2032229248	-0.0887212174	-0.0103747499	0.0320533986	0.0416716843	0.03075564	-0.0691778341	0.0028121738	-0.0189894006	0.0757096484	-0.0649382287	-0.0085641722	0.0358131623	0.091177123	-0.0216368579	0.0525658226	0.0171384036	-0.1017721283	-0.0198726585	-0.0933215102	0.0682812009	0.1019294347	-0.0231761886	-0.0950295767	0.0362254878	-0.1496424847	0.0962503992	0.1048163927	0.0647462906	-0.0229870213	0.0652502938	-0.0148543757	-0.0216937473	0.0041267777	0.0214331198	0.0156644076	-0.0541245655	-0.0164943097	0.0054193811	-0.0994111422	0.025276427	0.0226793284	-0.0168919201	-0.0961458646	-0.1216166851	0.0686842611	0.1076447145	0.0378026017	0.0462987231	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	0.0211758	0.0072223	5.216161729000001e-05	0.00044841450564	0.037832	0.03155594	0.0014312602239999	0.0009957773492835	-0.00296458	-0.08356448	0.0069830223176704	8.7887345764e-06	-0.00371914	0.00416408	1.38320023396e-05	1.73395622464e-05	0.000900162	0.000470317	2.2119808048900005e-07	8.10291626244e-07	-0.00025062	0.00079428	6.308807184000001e-07	6.28103844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74532.5732936607	-462.2463160394691	5555104481.774903	213671.65669206076	107243.0790724734	2212.028810671516	4893071.459240842	11501078008.94478	73887.24656972164	-138.66109178046463	19226.898373750435	5459325205.654842	79096.90888562964	71670.3666049155	1.277669	23.235428	0.12297253	0.0639728	0.062930479	0.0300756676	0.0726429074	0.0109812837	-0.1684824632	0.0221535461	-0.0781557196	-0.0682423614	0.059361691	0.0881420583	-0.0787910713	0.1344918128	-0.0073412081	0.0883188955	0.0685226478	0.0970620259	0.1415084799	0.0759314275	-0.0880339016	0.0460366204	-0.039867765	0.0494914803	-0.0313286112	0.0010495745	-0.0299239559	-0.0202322755	-0.0375391353	-0.1030056458	0.0472471692	0.0269526325	0.1229888239	0.0926267475	0.0668557851	-0.0873182299	-0.0238883352	-0.0345418453	-0.0365505335	-0.0110374216	-0.0476834794	0.0357274415	-0.0381036295	-0.0586945678	0.0340412901	0.0237572198	-0.0519741328	-0.1253466102	0.0933417786	-0.0063353025	-0.055720638	0.0313953449	-0.0008124322	0.0492696915	0.0289480353	-0.0168617683	0.0720868653	0.1014993502	0.1173262235	-0.0141179339	-0.0463153229	-0.1272775379	0.0962048559	-0.0312737993	-0.0985579821	-0.1084039998	-0.1158372751	0.0130616246	-0.0398873513	-0.0080463751	-0.0166382619	0.1335730438	0.0284478798	0.1257880168	-0.0121130318	0.0113845456	-0.0216880062	0.0785731356	0.0565924809	0.0780899233	-0.0528833391	-0.0647096123	-0.0249813145	0.0392218662	0.0483442971	0.0510756683	0.0462689811	0.0499528813	0.0473371741	0.0378927728	0.1013157162	-0.0285670892	0.0051381184	0.0410685639	-0.0192718177	-0.0099612379	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	0.0268189	0.0056430999999999	3.184457760999998e-05	0.00071925339721	0.0750734	0.0372414	0.00563601538756	0.00138692187396	0.0172626	0.02022718	0.0004091388107524	0.00029799735876	-0.0028802	0.00083894	8.295552039999999e-06	7.038203236000004e-07	0.000591214	-0.000308948	9.544886670400005e-08	3.49533993796e-07	-0.000201291	4.9329e-05	2.433350241e-09	4.0518066681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74405.26140621146	-127.31188744923566	5536142924.926661	16208.316685886848	104882.67926363031	-2360.3998088430817	5571487.257586457	11000376409.517548	74010.3788624825	123.13229276085622	15161.561520545203	5477536179.368196	78780.06934138302	69871.83520926938	1.20093	21.839869	0.0500782499999999	0.0375471	0.0066691261	0.0830801596	0.0062926595	0.0224254659	-0.084131027	0.0085908485	-0.0540693425	0.1489640014	-0.0454032152	-0.0793420243	-0.1189565111	0.0910442396	-0.0455504781	0.0572061297	-0.0771657862	0.0129044875	0.0096550615	-0.0772587176	0.0369287648	-0.0057633212	-0.0380466859	-0.1308407349	-0.0196323411	-0.0051545336	-0.1098714215	0.0871640896	0.041545102	-0.1548898766	0.0170573611	-0.0219709639	-0.0437172641	-0.0862613413	-0.072899271	0.043213356	-0.0272535419	-0.0944490311	0.010269124	-0.0091978934	0.0009478756	0.0120533028	0.1161176999	-0.050334959	0.0470469852	-0.0564935489	0.1330068264	-0.0208541291	-0.0922321305	0.0028270023	-0.0652073628	-0.0684437172	-0.071575193	0.0843410959	0.1196906477	-0.0691587152	0.062960109	-0.0145363431	0.0480199676	0.0973119306	0.0633965802	0.0883735154	-0.0066178274	-0.0396535381	-0.0370282775	-0.0261848023	-0.0345893581	0.109027472	0.0942238734	-0.0866037298	-0.0595759683	0.140494603	-0.0771383229	0.0994500801	-0.0294726581	-0.0856931611	0.0230580589	0.0055230855	-0.0896398569	-0.0499187178	0.0662421748	-0.0818916069	-0.0044024505	0.0192071138	0.0080368092	-0.0693674195	0.0955766526	0.0033200428	0.0231203924	0.1027106846	-0.0197607373	-0.0058702876	-0.0136530122	-0.1491098363	-0.0030578405	-0.0089988554	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.0267069	-0.000112	1.254400000000022e-08	0.00071325850761	0.0667817	-0.0082916999999999	0.00445979545489	6.875228888999998e-05	0.0204981	0.0032354999999999	1.0468460249999993e-05	0.0004201721036099	-0.00215606	0.0007241399999999	4.6485947236e-06	5.243787395999998e-07	0.000591214	0.0	0.0	3.49533993796e-07	-0.00015665	4.4641e-05	1.9928188809999995e-09	2.4539222500000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74367.34862544383	-37.91278076762683	5530502541.578302	1437.3789455341346	103948.57409823804	-934.1051653922768	872552.4600125329	10805306057.056885	74056.27109046743	45.892227984935744	2106.0965894213195	5484331287.824802	78741.79465322956	69002.50493808468	1.224129	22.261763	0.1701152	0.111004	-0.0615239299	0.0023596311	-0.0137547818	0.0188122283	-0.0435470556	-0.0107381974	0.0119498847	0.087995504	-0.0361979133	0.0936664583	-0.0549624767	-0.0091965292	0.0122749438	0.0357314761	0.0572181816	0.0262979461	0.0695033768	-0.0985659506	-0.0317631405	-0.0738314196	0.0459135633	-0.0797048361	0.0196280797	-0.0553704728	0.1200216715	0.0522361121	-0.059921204	0.0948878969	-0.1227715809	0.1854296255	-0.1114730895	-0.0124979225	-0.0336184648	-0.062562838	-0.0487026728	-0.0434357511	0.0048359705	-0.0195003447	0.0467169832	-0.0076905859	-0.0216909763	-0.0391073359	0.0352750408	-0.0661346491	0.0428695129	-0.0729344625	-0.0331841055	0.1541459492	0.02568567	0.1465812754	0.0950755781	0.1334407635	0.0635781601	0.0791680493	0.0285342581	-0.0280825131	0.0885228158	-0.0168139805	-0.039410637	-0.0381870075	-0.0857785844	0.0199986791	-0.0430234419	0.0714505254	-0.0231853291	0.0627804854	-0.033495635	0.0228890078	-0.0748492494	-3.96287e-05	-0.0868738665	-0.0449226983	0.077088386	0.000264096	0.1769639578	-0.0698459973	0.099645444	0.0017811837	0.0638171777	-0.0642567764	0.0295705134	-0.0223394143	-0.0499007989	-0.0466251926	-0.0197894591	0.0195461271	0.0781087428	0.0678719238	0.0289632695	-0.0202518633	-0.0258196767	-0.2070258297	0.0206999373	0.0574392701	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.0487797	0.0220728	0.00048720849984	0.00237945913209	0.0452919	-0.0214897999999999	0.00205135620561	0.0004618115040399	0.110059	0.0895609	0.0080211548088099	0.012112983481	-0.00284468	-0.00068862	8.0922043024e-06	4.7419750440000003e-07	0.000591214	0.0	0.0	3.49533993796e-07	-0.000207864	-5.121399999999997e-05	2.622873795999997e-09	4.3207442496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74583.89381867922	216.5451932353899	5562757217.156016	46891.82071335235	104933.7591505984	985.1850523603644	970589.587394294	11011093809.475794	74294.43555234594	238.1644618785067	56722.31090187867	5519663154.041684	79024.71433550186	69020.20701448497	1.133494	20.613482	0.10480592	0.0545234	-0.0673313653	0.00651113	-0.0580092591	0.0010436142	0.0012064047	0.0778059826	0.0579262383	0.0579445953	-0.0616999902	-0.0538815869	0.0608948845	-0.0093153352	-0.0531663154	-0.0440170913	-0.0130141028	-0.0708662306	-0.0646668466	-0.0668334938	0.0569878732	0.0124972098	-0.090037194	0.0239138645	0.0403786298	0.0606904471	0.0970340349	0.0544034063	0.0503223956	-0.0039748892	0.017948519	0.0725184629	0.0316437123	-0.0824005637	0.030127033	-0.0336923548	-0.0073935149	-0.0027982234	-0.1157900235	-0.0208308991	0.0129466382	-0.1072866569	-0.1337316234	-0.0874307835	-0.0400076929	-0.0610309129	-0.009777358	-0.1054811619	-0.0246007592	-0.1135659443	0.1325432153	-0.1013193099	-0.0245939788	-0.0019815724	-0.0929273791	-0.0093847572	-0.0306904861	-0.0609804173	-0.0341752523	-0.0185202468	0.0053708521	0.1407112248	-0.0052556599	0.0118461393	0.0450184452	-0.067918394	-0.0002377023	-0.0455732237	-0.0112853882	0.0633980783	-0.0817557858	-0.0709223753	-0.0273630599	-0.076239774	-0.027004978	-0.0278740731	0.0139497014	0.0135618161	-0.0382189718	0.1043371639	0.0450076524	-0.0838718274	-0.0404259404	-0.0016952671	-0.0481750362	-0.0115688541	0.0051434205	0.0036189591	0.0735105624	-0.1674589275	0.0222996023	-0.029799039	-0.0448930877	-0.0551415799	0.0004314214	-0.1139704522	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.0462516	-0.0025281	6.3912896100000274e-06	0.0021392105025599	0.00187028	-0.04342162	3.4979472784e-06	0.0018854370834244	0.0959439	-0.0141151	0.00019923604801	0.00920523194721	-0.00249755	0.00034713	6.237756002499999e-06	1.2049923690000012e-07	0.000670137	7.892300000000006e-05	6.2288399290000094e-09	4.49083598769e-07	0.000260905	0.000468769	2.19744375361e-07	6.807141902500003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74516.83646351681	-67.05735516241111	5552758916.530509	4496.688881377744	105797.03265666556	863.2735060671548	745241.146277478	11193012118.95556	74174.89134169293	-119.54421065300994	14290.818300651215	5501914505.551952	79023.1322625029	70237.24911119191	1.139802	20.728195	0.081381705	0.0419522	0.0001146964	-0.00814204	-0.0156123962	0.0457960934	-0.0153209948	-0.0934000301	-0.0490661768	-0.0007252711	0.0227728191	0.0382429305	0.0614197733	-0.1037313567	-0.0396992015	-0.0097977456	0.0388581732	-0.0099707894	-0.0462340868	-0.0769876326	-0.0871292117	-0.050434714	0.109610947	0.0363695117	0.0117386329	0.1359483811	0.0416624277	0.0541498788	0.0676036543	-0.0258259425	0.0408256924	-0.0433338919	0.0923482452	0.0024579848	0.0464506598	0.0203774459	-0.0086724544	-0.2130997671	0.0160625625	0.0329476961	0.0204368018	-0.005897693	-0.0808194594	-0.1595223674	-0.10747025	0.0631872256	0.082548086	-0.108820979	-0.0532610464	-0.0726271753	0.0591377901	0.0987543226	-0.179515989	-0.0804663798	0.0019335029	0.0480382133	-0.0100921921	0.0105162897	0.0259410465	-0.0551565415	0.0420995796	-0.0048234032	-0.1127438358	-0.0605237133	0.0242730266	0.0023442702	-0.0543735326	0.0020731662	-0.1065258321	-0.0333831338	-0.0419459685	-0.0479759993	0.0355450064	-0.0246270809	-0.1257852954	-0.0076613962	-0.031081714	0.0753806404	-0.120577107	-0.0336507268	0.0588947272	-0.0406143955	0.0458884346	0.0954730394	0.1260738754	-0.1323927376	0.047206437	0.0313680202	0.1723520896	-0.0411105611	-0.0097988275	-0.0189051981	-0.0070107021	-0.040170395	0.1569360483	0.0158404575	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	0.0645852	0.0183336	0.0003361208889599	0.0041712480590399	0.0353902	0.0335199199999999	0.0012524662560399	0.0011235850368063	0.0802772	-0.0156666999999999	0.0002454454888899	0.00644442883984	-0.00249755	0.0	6.237756002499999e-06	0.0	0.000591214	-7.892300000000006e-05	6.2288399290000094e-09	3.49533993796e-07	6.25983e-05	-0.0001983067	3.9325547264890015e-08	3.918547162889999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
