global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
75070.66003748722	n/a	5635603998.463981	n/a	102109.03100291792	n/a	n/a	10426254212.354856	74004.05574567724	n/a	n/a	5476600266.809304	78584.12301386443	72087.7671922253	n/a	n/a	n/a	n/a	-0.0022978146	0.0625674791	0.1633703279	0.7097490726	0.0132787125	0.0286741168	0.1352960855	-0.1032572479	0.1921457305	-0.0969574634	0.1998646693	-0.0607160805	-0.2275841174	0.2128899093	-0.0663330252	0.328408399	-0.0375264098	0.0973952687	-0.2534710022	0.0783725071	-0.0245427654	0.0777518384	-0.1537714468	0.0511548403	-0.0692319071	0.07520744	-0.0982949774	0.1577108325	-0.2164715636	-0.0149427456	0.0975896322	-0.2033092068	0.0102146297	-0.0035067379	0.0455699064	-0.1201900329	0.02055568	-0.0032659029	0.0103480257	-0.1466803657	0.0278104377	-0.101421186	0.0251287768	-0.0706243676	0.0849656883	-0.0021133077	-0.0520849955	0.0765152579	-0.1837604141	0.0714042277	-0.2465912327	0.4593565891	-0.2369071499	0.2258081463	-0.0494988904	-0.0884186526	0.1468284186	-0.053287934	0.3245791035	-0.3041040438	0.0253440001	-0.0100185924	0.00084421	0.0070208968	-0.0676191743	0.0399147545	-0.1071167722	0.0627002705	0.0415620838	-0.001017087	0.0675183124	-0.0122901806	0.0947975892	-0.0021865743	0.1248181654	-0.0292732395	0.0888263994	-0.10101699	0.0052405558	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0334994	n/a	n/a	0.00112220980036	-0.236504	n/a	0.055934142016	n/a	-0.0250804	n/a	n/a	0.0006290264641599	-0.0262483	n/a	0.0006889732528899	n/a	0.00429012	n/a	n/a	1.84051296144e-05	-0.00175523	n/a	n/a	3.0808323529e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75105.68895609985	35.02891861263197	5640864513.570419	1227.0251391703944	101250.07972907256	-858.9512738453632	737797.2908405721	10251578645.14355	74267.99871105007	263.9429653728293	69665.88896980259	5515735632.544535	78839.35442708334	70329.48073362945	2.219819	40.451099	1.085200335	0.7282199999999999	-0.0318372406	0.090196439	0.0553465097	0.3299697986	-0.0653417904	-0.0179588008	-0.0247620136	-0.2018193203	0.0135314447	-0.0857451369	0.0298412989	0.02371655	-0.1269154385	0.0175427021	0.1218824723	0.1454615006	-0.0738611082	0.1419980656	0.1392157478	0.0992577385	0.1979506181	-0.1629299176	0.0764893347	0.0884191798	-0.0034746351	0.0150807241	0.0675472319	-0.0595090704	-0.0570612464	-0.0617706911	0.13696416	-0.0006726956	0.0309746466	-0.1892042606	0.0419206113	0.0576677745	0.0868501627	-0.0882255035	0.0371390309	-0.0878080853	-0.1709475977	0.0638644769	0.1351295261	0.0353085088	0.0192603164	0.0802677758	0.017536499	0.0155370596	-0.0380434529	0.0265008657	-0.048814616	0.1971665641	-0.1200882494	0.1937311498	-0.2314964654	0.2952158363	0.1151008912	0.2260365829	0.1130294729	0.1852256138	-0.0170507716	0.0569756354	0.107910212	-0.0221027414	-0.015706879	-0.1756478778	0.1271133781	-0.1116898251	-0.0412621954	-0.0909688609	-0.0599362112	0.0457613254	0.0090186869	-0.1425059404	-0.0736656854	0.0206648279	-0.0084788255	0.0853223281	-0.0225020561	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.000406765	0.0330926349999999	0.0010951224912432	1.65457765225e-07	-0.0711194	0.1653846	0.00505796905636	0.02735206591716	-0.165214	-0.1401336	0.01963742584896	0.027295665796	-0.0145163	0.011732	0.00021072296569	0.000137639824	0.00195297	-0.0023371499999999	5.462270122499999e-06	3.8140918209e-06	-0.00261787	-0.00086264	7.441477696000001e-07	6.8532433369e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75760.1327669555	654.4438108556496	5739597716.866725	428296.7015672653	102055.65581858683	805.5760895142739	648952.8359971094	10415356884.561855	74125.39713166427	-142.60157938579505	20335.21044332321	5494574499.926942	78705.06444028756	71464.5567561324	2.116024	38.559692	0.688867065	0.632835	0.0186216933	-0.0120183081	0.1472791174	-0.0235626542	0.0668249919	-0.0365487536	0.0233862105	-0.0991626345	-0.0170609204	0.0766035432	-0.1679048945	-0.0866207925	-0.011918305	0.0565459797	0.0122837783	-0.1706690611	0.1414140855	0.0080007073	-0.1023294469	0.0560321808	-0.0143562944	-0.1585406386	-0.0025045108	-0.1121136352	-0.021247696	-0.004912266	-0.086388912	0.0285048763	0.0254625406	-0.0060490063	0.1019294291	0.048248939	-0.1726170723	0.0135801017	0.0103629582	-0.0189385774	0.0866357984	-0.0570222369	0.0481570769	0.016640094	-0.0178315875	0.1826973746	0.1635845097	0.0961344959	0.0481928999	-0.2038511574	-0.0776213984	0.0698432989	0.0763409456	0.0435970493	-0.0651893887	-0.0924916551	-0.0449326703	-0.0558989904	0.0058477751	-0.0266017533	0.0736923361	0.0307503894	0.0913823067	0.0231437298	-0.146070002	0.0992148023	0.1587293778	0.1497919054	0.1519806426	0.1638327087	0.017358784	-0.0425125861	-0.0492461188	-0.1223530657	-0.0101010244	0.0371409989	-0.1636104818	0.0516290367	-0.1297418145	-0.0060358894	0.0064227206	0.0566718716	-0.0091290711	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0102886	0.010695365	0.0001143908324832	0.00010585528996	-0.0244692	0.0466502	0.00059874174864	0.00217624116004	-0.163677	0.001537	2.3623690000000324e-06	0.0267901603289999	-0.00277253	0.0117437699999999	7.6869226009e-06	0.0001379161338128	0.00116325	-0.00078972	6.236576784e-07	1.3531505625e-06	-0.00268407	-6.62000000000002e-05	4.382440000000026e-09	7.204231764900001e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75386.19094510506	-373.9418218504434	5683077785.21184	139832.48612882872	101251.80866042296	-803.8471581638732	646170.2536881351	10251928757.006905	74052.45441394993	-72.94271771433705	5320.64006755346	5483766004.730133	78618.7748917987	71027.09264769196	1.527018	27.826408	0.27383855	0.154068	0.0739997449	-0.0388896295	0.0540596737	0.072005056	0.0127729219	-0.1761391693	-0.0019859756	-0.0492206923	-0.0144062222	-0.0785666127	-0.0358960211	-0.1365460793	0.1099345244	-0.1253312215	0.0522057421	-0.0333750131	-0.1445161284	-0.0339934895	0.1880292433	0.017799718	0.0650356941	0.00524681	-0.0976325763	-0.1561229008	0.0057267695	-0.0428764098	-0.1267531528	0.0610216814	0.0449249362	-0.0245842611	0.101780982	-0.0054142602	0.1901850993	-0.005382083	-0.0438504044	0.0076147199	0.0929790051	-0.0234170741	-0.0945677891	0.0519995469	-0.0473260832	-0.0302220553	-0.0038743311	0.0690996162	0.0483245663	-0.0006502004	-0.1625306981	0.009029493	0.1627654841	-0.084763859	0.0526163629	0.0301525189	0.0409677274	0.0932232481	0.0103012041	0.2318730639	0.1054811986	0.0466697309	-0.0904234971	0.0365844355	0.052753347	-0.0451993969	-0.1025846729	0.1223709392	-0.0499985614	0.0303329871	-0.0856289275	0.0047944847	0.1553144412	0.0822359721	0.0989156719	-0.0125528799	-0.1708783962	-0.1465644329	-0.0034043514	-0.0588276238	-0.0658938363	0.0162019547	-0.1674105989	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0309748	0.0206862	0.00042791887044	0.00095943823504	0.0233351	0.0478043	0.00054452689201	0.00228525109849	-0.29087	-0.127193	0.016178059249	0.0846053569	-0.00263375	0.00013878	6.936639062499999e-06	1.9259888400000065e-08	0.000115059	-0.001048191	1.098704372481e-06	1.3238573481e-08	-0.00230794	0.00037613	1.4147377690000008e-07	5.3265870436000005e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75870.74424318117	484.5532980761054	5756369832.014208	234791.89867643107	101917.26567206324	665.4570116402756	442833.0343412059	10387129042.06992	74368.35396591318	315.89955196324445	99792.52693057858	5530652071.599355	78880.70114069835	72932.23833217825	1.485397	27.067949	0.193259055	0.112019	0.0702819095	-0.108276145	-0.0311605132	-0.0180583295	-0.0028492001	-0.0891039338	-0.0297829403	-0.0612484892	-0.0456342936	0.0460852634	0.0658621046	0.0070588987	0.0877634052	-0.0559850879	-0.0598953345	-0.175605772	-0.0120680974	-0.070529958	-0.0514950144	-0.026162291	-0.0001844643	-0.0515033032	-0.1476718996	-0.092694091	0.0422625906	0.0262400252	0.0980098467	-0.0301288694	0.0330841837	-0.0829274006	0.0880498706	-0.0428174574	-0.0068901349	0.0684151581	-0.0148533715	0.0389258489	-0.1377781074	0.0148342104	-0.0594297827	-0.0088955578	-0.1276910348	-0.1256261948	0.0316795801	-0.0748977868	0.1384924263	-0.0293066277	-0.0031640869	0.011231362	0.1431170545	0.1337611114	0.0068905745	-0.1524160679	0.0330055331	-0.0070281797	0.0261694714	0.1178110364	0.0418567155	-0.0233557934	0.0454723718	-0.1235834996	0.0073461405	0.0386340636	0.116479042	0.0169695234	0.000819132	0.0237366958	-0.055824519	0.0858256372	0.0784439351	0.0956364478	0.0044643593	-0.0727091099	0.0080071538	-0.0110782431	-0.12528459	0.1057705511	0.0221318475	-0.1846380535	0.0968597934	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0267317	-0.0042431	1.8003897609999997e-05	0.00071458378489	0.024906	0.0015709	0.000620308836	2.46772681e-06	-0.259848	0.0310219999999999	0.0009623644839999	0.067520983104	-0.000720345	0.001913405	5.188969190249999e-07	3.661118694025e-06	-5.78171e-05	-0.0001728761	2.988614595121e-08	3.34281705241e-09	-0.00126576	0.00104218	1.0861391524e-06	1.6021483776000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75495.67501955	-375.0692236311588	5699596946.657507	140676.92251528022	103310.31162540788	1393.045953344641	1940577.02812988	10673020488.138884	74349.38118583393	-18.97278007924615	359.9663839354395	5527830482.716436	79124.67480193662	72202.94584330897	1.215129	22.142948	0.160276795	0.0901454	0.0667689232	-0.030805636	-0.0801391871	0.0032638584	-0.0622923198	0.0101331452	-0.0705588164	0.1289380376	0.0552624444	-0.0628509915	0.1162348869	0.020126852	0.0719065201	-0.0514321898	-0.0840669016	-0.0364970158	0.1307374721	-0.1758906451	-0.1349632578	-0.0365298666	0.10330589	-0.0823058538	0.2122135082	-0.0478076365	-0.0768686651	-0.0080881091	-0.044538231	-0.0436122324	-0.0099179639	0.1826895189	-0.0362044799	-0.0726010799	0.0105206443	-0.049285953	0.003497347	-0.1066978504	-0.0085140505	-0.008466599	0.1113487146	-0.0292095672	-0.0740247161	-0.130220798	-0.0301769277	-0.0322539273	-0.0403428208	0.0789378798	0.0195300177	-0.0526047948	0.0386317236	0.0743068444	0.1029089862	-0.0926179523	0.0112263295	0.100697518	0.1542166519	-0.1207745986	0.0543717286	-0.0360857651	0.0223641481	0.0085638317	0.1512545639	-0.0743935354	0.0861951016	0.0700899546	0.0829450833	-0.0767906958	0.1809317647	-0.0429029383	0.0263849039	-0.0395859796	-0.1297320725	0.0043595589	0.026239732	-0.1043997965	0.0312890057	-0.0001092891	0.1861919293	-0.0486210641	-0.1246115331	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0382024	0.0114706999999999	0.0001315769584899	0.0014594233657599	-0.0027705	-0.0276765	7.67567025e-06	0.00076598865225	-0.190366	0.069482	0.004827748324	0.036239213956	-0.000877039	-0.000156694	7.69197407521e-07	2.455300963600003e-08	-0.000934075	-0.0008762579	7.678279073124101e-07	8.724961056250001e-07	-0.00126576	0.0	0.0	1.6021483776000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75570.0344808838	74.35946133379184	5710830111.441966	5529.329489851684	102739.4964271147	-570.815198293174	325829.9906024756	10555404126.097116	74363.17213391571	13.79094808177615	190.19024899424528	5529881369.8183775	79246.85159367665	72194.99706453714	1.165071	21.230747	0.18639215	0.109427	0.0790302902	0.0046388317	-0.1173956569	-0.0594334275	-0.0808542577	-0.0285483734	-0.0229929057	0.0076781798	-0.0018067563	0.0171659649	0.0772644717	0.0213046044	0.0981148967	-0.0415600695	-0.0736421476	-0.0724649305	0.1090723105	-0.0737896928	0.0369020055	-0.0159613103	-0.0543660258	-0.0626481083	-0.0191605906	-0.112323222	0.0147083458	0.0002239861	0.0937642925	-0.1529145879	-0.0543515119	-0.0961445335	-0.0569061359	0.0816752894	0.1186746955	0.0371521465	-0.019994012	0.0021181812	0.0894035901	-0.0052083245	-0.078080842	-0.0770049166	0.0741351897	0.0557935706	-0.0194834995	-0.0844601684	-0.0088986782	0.0015762947	-0.0008249308	-0.0982485818	0.0482728743	0.085538081	0.04443875	-0.134456041	-0.0240002343	0.0106847056	0.0890200293	0.0302817165	-0.0771588453	-0.013504774	-0.0468967202	-0.0634226635	-0.0975739653	0.0944942503	0.077558266	0.0671719648	-0.0920983453	0.0085191307	0.0120581276	0.0252348237	-0.0618506207	0.022790312	0.0756006969	-0.0769019516	-0.021039386	-0.0418942176	0.0070862519	0.0381116561	0.0327069371	-0.0931736737	-0.0532574517	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0432114	0.0050089999999999	2.5090081e-05	0.0018672250899599	0.0374725	0.040243	0.00140418825625	0.001619499049	-0.259145	-0.068779	0.004730550841	0.067156131025	0.000103127	0.000980166	1.0635178129e-08	9.60725387556e-07	-0.0008326969999999	0.0001013780000001	1.027749888402028e-08	6.933842938088334e-07	-0.0009000809999999	0.0003656790000001	1.3372113104107322e-07	8.1014580656082e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75440.54753272045	-129.48694816335046	5691276212.0366535	16766.86974465821	102012.77166478412	-726.7247623305884	528128.8801844502	10406605582.73138	74198.3532735951	-164.8188603206072	27165.256717383825	5505395628.513221	78891.14073320129	71135.0589257025	1.12935	20.579813	0.24041175	0.139615	0.0634267394	0.0198893312	0.0176669799	-0.0638322477	-0.0254819719	-0.0296921317	0.0569080909	-0.0370626418	0.0380768972	0.0446771422	0.0758027012	-0.0263690814	0.0188752508	0.0350643418	-0.0693918658	-0.0085994269	-0.0149673901	0.002209225	0.0568554269	-0.0330158701	0.061645527	0.0903998103	0.0468362509	-0.0417624205	-0.1598213356	0.0285145848	-0.0510560839	-0.1357066147	-0.0455206149	-0.0146265385	0.0130650414	-0.1019352582	-0.1067438004	-0.15513669	-0.0353210228	-0.0471582127	0.0559567491	-0.0104655813	-0.021556963	-0.0692361496	-0.0102990919	0.031983026	-0.0442653525	-0.102629053	-0.113753886	-0.0703079424	-0.0273447096	-0.0093466912	0.0398399122	0.0443264788	-0.0361769206	-0.0141176112	0.0466236514	0.0479170274	0.0800446309	0.0125673159	0.0022467145	0.0377876071	0.039206105	0.0840195816	0.1467255771	-0.0628677667	-0.0440832604	0.0954910975	-0.0344596204	0.2095311238	0.0856464411	-0.1792695664	-0.0409288885	-0.0195243619	-0.0112757776	0.0242034851	0.0656527153	0.0821533756	0.0206849308	-0.0554446658	0.0397094969	0.0959605477	0.0440161687	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0386271	-0.0045842999999999	2.1015806489999998e-05	0.0014920528544099	-0.018943	-0.0564155	0.000358837249	0.00318270864025	-0.171357	0.087788	0.007706732944	0.029363221449	-0.00110859	-0.001211717	1.2289717881e-06	1.468258088089e-06	-0.00123424	-0.000401543	1.6123678084908025e-07	1.5233483776e-06	-0.0011193	-0.000219219	4.805696996104383e-08	1.2528324899999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75731.15282805603	290.6052953355829	5735207508.666379	84451.43767708137	102313.36655998995	300.59489520583884	90357.29102380924	10468024976.838873	74292.92105322407	94.5677796289674	8943.064943952942	5519438118.6205845	78957.07387213908	71683.24247410272	1.102758	20.095234	0.22067043	0.128855	0.0751843577	-0.037914502	-0.0006749634	-0.0678259375	0.0159749563	-0.093517332	-0.0189199751	0.0199035412	-0.0736431888	0.0954610519	0.0200254023	-0.0084068495	0.0896160519	-0.0120715419	0.0356847334	-0.0899296896	0.0626680892	-0.0376022164	0.0971607678	-0.0132669326	0.0474876147	0.0360534407	0.0387731555	0.1894624683	-0.0315939313	0.1320157525	0.0080020517	0.1173768964	-0.0377651177	-0.004441316	0.0877093535	-0.002569857	-0.0536907813	-0.0693799255	0.0019549223	0.0620763368	0.0579602224	0.0282129353	0.0396595462	0.0525812267	0.1582902325	0.0737765833	-0.0692369161	-0.0076728639	0.0787503567	-0.0217674148	-0.0317612454	-0.0205841973	0.140159023	-0.0121793859	-0.0576012741	-0.0560899229	-0.08654122	-0.0307554641	0.0277324305	0.0632350957	-0.0920721709	-0.0130152544	0.0202381815	-0.0102715503	0.020973046	-0.0153183002	0.0083448143	0.0252621368	0.0004684851	-0.0850976418	0.0851201412	0.04253502	0.0129575817	-0.0183526839	0.0816917899	0.024183482	0.1530604606	0.0650306675	-0.0969275625	-0.0516052857	0.0122210896	0.0447844944	-0.0067253424	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0234052	-0.0152218999999999	0.0002317062396099	0.00054780338704	0.0304183	0.0493613	0.0009252729748899	0.0024365379376899	-0.256242	-0.084885	0.007205463225	0.065659962564	-2.98124e-05	0.0010787776	8.8877919376e-10	1.1637611102617598e-06	-0.00112296	0.0001112799999999	1.2383238399999964e-08	1.2610391616000002e-06	-0.000885313	0.0002339869999999	5.4749916168999984e-08	7.83779107969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75722.36769771225	-8.785130343778292	5733876969.747536	77.17851515717409	102237.90415568525	-75.46240430470789	5694.574463447196	10452589046.147083	74338.22894902738	45.30789580331475	2052.8054221240263	5526172283.278013	79034.01608531397	72316.41810735887	1.128307	20.560804	0.1550917299999999	0.0792279	0.0700732814	-0.090894439	-0.0329905972	-0.0520930283	-0.0017480975	-0.0749554467	-0.0570831904	0.0321925698	0.0731926629	0.0456921268	0.08498286	0.02115344	0.0788706709	0.07538707	0.0633009393	-0.0499966164	0.1158235848	0.053293115	0.0189763593	-0.0773585706	0.0539999597	0.0930570568	-0.052870505	-0.0504751784	-0.0857315143	0.093375642	0.0151459138	0.0677794938	0.0003333686	0.0946072962	0.0112548025	0.0028853547	0.0327661816	0.1342382243	0.028864342	0.005983574	-0.0157554768	-0.0419665157	-0.0094772096	-0.0618381899	-0.0203957147	0.0126303753	-0.0748912584	0.0613969634	-0.1395830351	0.0172995741	0.0025625331	-0.0617555394	0.0630552487	-0.0114970906	-0.06051525	-0.0832761961	-0.0041056486	0.0559595568	-5.2964e-05	-0.056673151	0.0798735119	-0.0695054529	0.0348942912	0.1262181784	-0.0283314747	-0.0528920979	-0.0336473708	0.0423895557	-0.0227487981	0.0035945057	-0.0323353876	-0.0126873736	-0.0713071892	0.1516444879	-0.0387390419	0.0443325597	-0.0428651814	0.0434604976	0.1397221113	0.1271064688	0.0005655307	0.0788656264	-0.0916705385	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0132071	-0.0101981	0.00010400124361	0.00017442749041	-0.0155554	-0.0459737	0.00024197046916	0.00211358109169	-0.210824	0.045418	0.002062794724	0.044446758976	-0.000484394	-0.0004545816	2.34637547236e-07	2.0664443105856e-07	-0.00135797	-0.0002350099999999	5.5229700099999965e-08	1.8440825209e-06	-0.00126576	-0.000380447	1.447399198090001e-07	1.6021483776000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
