global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
74909.20381679377	n/a	5611388816.465951	n/a	99798.75601546493	n/a	n/a	9959791702.234297	74076.06608804424	n/a	n/a	5487263567.080298	79099.85659144046	76075.86527000066	n/a	n/a	n/a	n/a	-0.0114457515	0.0359588596	0.0150316631	-0.1426567866	0.0410958333	0.1318579979	0.0635896512	0.0022343494	-0.0432589896	0.1618531613	-0.1330859272	-0.025941587	-0.0524293279	-0.0202446236	0.0938179363	-0.095228047	0.0489532088	-0.1468024027	0.0186539891	-0.1036680594	0.1146775166	-0.1154948123	0.0610483607	-0.1512610656	0.073267334	-0.0975330986	0.0128780774	-0.1004123421	0.0585670012	0.1320857709	-0.0991413875	0.1073056398	-0.0382346828	-0.0006422621	0.0424502839	-0.07582409	0.0782006819	-0.0798357447	0.1062434008	-0.1132853529	0.1159001009	-0.2479733375	-0.0724973384	0.0467161285	-0.0543965825	0.0303961578	-0.2153251343	0.0081238928	-0.039487484	0.1076615332	-0.0006141968	0.1737764153	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0202662	n/a	n/a	0.00041071886244	0.0990144	n/a	0.00980385140736	n/a	-0.0613191	n/a	n/a	0.00376003202481	-0.00317935	n/a	1.01082664225e-05	n/a	0.00246196	n/a	n/a	6.0612470416e-06	0.0008586899999999	n/a	n/a	7.373485160998283e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74385.58691537568	-523.6169014180923	5533215540.744909	274174.6594506842	101307.53742955942	1508.7814140944974	2276421.355516992	10263217140.041584	73779.49776158707	-296.5683264571708	87952.77225760702	5443414289.952032	79493.25505923529	76150.38659458407	1.440855	29.587963	0.19498175	0.121966	-0.0448420517	0.0334431341	-0.1939498897	-0.1485359958	0.2391637327	0.0967088548	0.2311484913	-0.0337598478	0.0613306674	0.0257469565	-0.1806094552	0.0431047002	-0.1062788679	-0.0176969691	-0.1162429407	-0.1235268274	0.0926931504	-0.1367731728	0.0195081587	0.060576249	-0.0078662751	0.1233497741	0.049225837	0.0067517311	-0.045679487	0.0953864792	0.0639749567	-0.0370798489	0.0377436999	0.1371068982	-0.0974643673	0.0488784614	-0.0265747309	0.030488904	-0.115694908	-0.1950851903	0.1777271597	0.0304281701	-0.0193588592	-0.1043912124	0.0960982111	-0.2775309378	-0.1931973812	-0.1301376911	0.1503944649	-0.0844611003	-0.1979934299	0.1416748197	-0.0123022817	-0.1066599688	0.004828185	-0.0690055178	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.016368	0.0038982	1.5195963240000008e-05	0.000267911424	0.103933	0.0049185999999999	0.010802068489	2.4192625959999957e-05	-0.104473	-0.0431538999999999	0.0018622590852099	0.0109146077289999	-0.00185654	0.00132281	3.4467407716e-06	1.7498262961e-06	0.000929661	-0.001532299	2.347940225401e-06	8.642695749210001e-07	0.000853578	-5.11199999989997e-06	2.613254399897729e-11	7.28595402084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74284.03071039656	-101.55620497911876	5518117218.583139	10313.66276976079	98879.02196465163	-2428.515464907789	5897687.363296293	9777060984.68606	73801.15570136938	21.65793978230795	469.0663556140773	5446610582.857766	78806.15107671362	72370.67052476089	1.466248	30.109415	0.27119088	0.110538	0.0535560819	-0.0806794505	-0.1412374794	-0.0049298855	0.0108225354	0.1416864582	0.0768355155	0.0121573326	0.1693654869	-0.0070710264	0.0196974535	0.0436316771	0.0132218701	-0.0033556792	0.050411638	0.0236834559	0.0554926475	0.0249072476	-0.0435927676	0.0239982023	-0.0871817187	0.0779711994	0.0362573206	-0.0800942848	0.1514062046	-0.0608850829	0.119988807	-0.1040120106	0.0063481704	-0.0394935977	-0.0603881287	-0.0747046093	0.0258973007	0.0520213229	0.0304192702	-0.0041480827	0.0404627484	-0.011903476	-0.0060359238	0.0620311525	0.1073004003	-0.2211339137	-0.1325037764	-0.0838799403	0.1575058631	-0.0192438518	0.0152321895	-0.0426167214	0.0653950916	6.47367e-05	-0.0126048423	0.1191966484	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.00581837	0.01054963	0.0001112946931369	3.38534294569e-05	0.0405283	-0.0634047	0.00164254310089	0.00402015598209	-0.0509922	0.0534807999999999	0.0028601959686399	0.00260020446084	-0.000586492	0.001270048	3.43972866064e-07	1.6130219223040003e-06	0.000462292	-0.000467369	2.1843378216100006e-07	2.13713893264e-07	-0.00028412	-0.001137698	1.2943567392039998e-06	8.07241744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74369.66388050141	85.63317010484752	5530846905.698756	7333.039822205751	98019.62719726562	-859.3947673860093	738559.3662104531	9607847315.890936	73494.86235955056	-306.2933418188186	93815.61124253964	5401494793.249282	78364.22801843351	72409.40595765994	1.078502	22.147038	0.15976352	0.0659711	0.0435336906	-0.0703223071	-0.0778725992	-0.1027131872	-0.0553116048	0.1645460724	0.0141872649	-0.0576527604	-0.0080527984	-0.0225738099	-0.0005233844	0.1162753577	0.0297022824	-0.014251546	0.0191002482	0.041516166	0.1289695653	-0.0439347048	0.0497719459	0.0374475187	-0.0145270646	0.0510706702	-0.0211025699	0.0122029455	-0.0370642669	-0.0212265847	-0.0559951687	-0.0773237798	-0.1548553459	-0.1303722567	0.1087569849	-0.0046622279	-0.0169940343	0.1166673375	-0.0560232416	0.0104602169	-0.0111934552	-0.0388640282	-0.0268818892	-0.0607832883	0.0775063768	-0.0273688876	0.033466668	-0.0506024689	-0.047149902	-0.0295134482	0.0661970434	-0.0504588238	0.1071389399	-0.0565958655	-0.0426987152	0.0388518676	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0152464	0.02106477	0.0004437245351529	0.00023245271296	0.075321	0.0347926999999999	0.005673253041	0.0012105319732899	-0.0724087	-0.0214165	0.00045866647225	0.00524301983569	-0.00126002	-0.000673528	1.5876504003999998e-06	4.5363996678400005e-07	0.0007947339999999	0.0003324419999999	1.1051768336393353e-07	6.316021307558411e-07	0.000359701	0.0006438209999999	4.14505480041e-07	1.29384809401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74584.03952204973	214.37564154832216	5562778951.426676	45956.91568925471	99669.03033347208	1649.403136206456	2720530.705727693	9933915607.614578	73560.14555170295	65.28319215239026	4261.895177605908	5411095013.587724	78494.96980497263	72567.9428566863	0.953129	19.572514	0.149068	0.0763406999999999	0.0500388742	-0.0482926074	-0.0379575494	0.0574772658	-0.0227331794	0.0695346608	0.021313245	-0.0082744366	0.0413306699	0.0315246445	0.0289091164	0.1050787745	0.0866379901	-0.0299965721	0.0751459777	0.0645579272	0.0518588417	-0.0348439272	0.1369838428	-0.0496310813	-0.0930372604	0.0515052551	0.1283964728	-0.1089961321	-0.0459477745	0.1527476483	0.0387811791	-0.0058143224	-0.045976769	-0.0152793106	-0.0877315064	-0.077835046	0.1159893963	0.0967667278	-0.0066586864	0.0932364003	-0.0250308363	-0.0037316896	-0.0615412294	0.0271149534	0.0658568252	-0.1061959166	-0.0153239002	-0.0501400566	-0.1407549046	0.0035528162	0.1776592551	0.0943522066	0.0369122265	-0.0195000754	0.0246669094	0.0712970014	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0223957	0.0071493	5.111249049000001e-05	0.00050156737849	0.0157904	-0.0595306	0.00024933673216	0.00354389233636	-0.0334457	0.038963	0.001518115369	0.00111861484849	-0.00107046	0.0001895599999999	1.1458846116e-06	3.5932993599999947e-08	0.000209595	-0.0005851389999999	3.4238764932088295e-07	4.3930064025e-08	0.000453504	9.3803e-05	8.799002808999999e-09	2.0566587801600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74655.3698667449	71.33034469517588	5573424249.940483	5088.018074332606	99245.9882052062	-423.042128265879	178964.64228772442	9849766174.827929	73526.27972480688	-33.86582689607167	1146.894231354691	5406113810.170548	78486.01154232721	73089.36300148371	1.003585	20.608616	0.12821952	0.0773829	0.0145280749	-0.0288708068	-0.0438509845	-0.0664061315	-0.1842709899	0.0722964135	-0.0853001152	-0.1124442202	-0.0092592164	-0.1338444953	0.0334136477	0.1064632507	0.0153889955	0.0369246818	0.083257704	-0.0438654225	0.0756458983	-0.1372510795	0.0575707114	0.0174134615	0.022945909	-0.0352550232	-0.033417165	0.0816895276	-0.1279709476	-0.1145414248	-0.0076263666	-0.0343559119	0.0728821552	0.0027066005	0.1705516627	-0.0181093822	0.0455553346	0.1034931468	-0.0387779894	0.0534769549	-0.0378055121	-0.0708780017	0.0703828094	-0.1411492432	0.0836969587	-0.0048534554	0.1033748428	-0.0281664417	-0.1057717836	0.0799838407	-0.0548601341	-0.0197297456	0.1009962165	-0.0427869626	-0.0614851108	-0.0976838481	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00560258	-0.01679312	0.0002820088793344	3.13889026564e-05	0.0680007	0.0522103	0.0046240952004899	0.00272591542609	-0.0871845	-0.0537387999999999	0.00288785862544	0.0076011370402499	-0.00103984	3.062000000000008e-05	1.0812672256e-06	9.375844000000051e-10	0.000288521	7.892600000000002e-05	6.2293134760000044e-09	8.324436744100002e-08	0.000453504	0.0	0.0	2.0566587801600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74977.4652162295	322.0953494845889	5621620290.250904	103745.4141595995	100557.85262110976	1311.8644159035612	1720988.2457139918	10111881723.768831	73957.90501009481	431.6252852879261	186300.3868998836	5469771713.482206	78843.41081204379	73855.63180987313	1.065209	21.874067	0.21674261	0.127407	0.0407672268	-0.0187366511	0.0578703782	0.0718374196	-0.020651026	0.0039920686	-0.0791722746	-0.0152714038	-0.0171333874	0.015487462	0.0009474591	0.0084807984	-0.1004400601	0.0285089178	0.0651521617	-0.0281726048	-0.0601592224	-0.2048644567	-0.0041395503	-0.110684375	-0.1599939759	-0.0429905233	0.0309784733	0.0777422838	0.0378707886	0.0613899634	0.0664508294	-0.1348750128	-0.0614971109	-0.0082872666	-0.099993586	-0.0528407728	-0.0336482993	0.0211223155	0.0923844587	-0.0320510335	0.0031889383	0.0068844949	0.0134337684	-0.0726147433	-0.0385138503	-0.1291678902	0.0788518504	0.1489938953	-0.1053755601	0.019728108	0.1252442714	0.0656913995	0.0642665169	-0.1308232704	-0.0255612264	-0.0843363301	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00662864	0.0010260599999999	1.0527991235999992e-06	4.39388682496e-05	-0.0160954	-0.0840961	0.0002590619011599	0.0070721540352099	-0.0109657	0.0762188	0.00580930547344	0.00012024657649	-0.00159713	-0.00055729	2.5508242369e-06	3.105721441e-07	-0.000262222	-0.000550743	3.0331785204900004e-07	6.8760377284e-08	0.000453504	0.0	0.0	2.0566587801600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74898.67322584771	-78.79199038178194	5609811250.992317	6208.177748322818	99560.41461081585	-997.4380102939176	994882.5843790892	9912276157.477552	73863.19031447507	-94.71469561973936	8970.873566339875	5455770883.432364	78682.73003214815	73687.33537953913	1.10102	22.609447	0.21467765	0.125089	-0.0089629268	0.0038486703	-0.0110168671	-0.0165586757	-0.221177551	0.0491721561	-0.1267128967	-0.1090424223	-3.56011e-05	-0.1121574322	0.0243192073	0.0175705026	-0.0426158713	0.0218617519	0.1066378592	-0.1012981014	-0.0414141905	-0.0282819064	-0.0369404175	-0.0690895995	0.0867834452	0.0060545072	-0.0026323256	0.0137041297	-0.0490622743	0.0574562434	0.0612321576	0.0263617333	0.0738453554	0.0155844116	0.1017758891	-0.040950959	0.030930754	0.0366220598	0.0414257183	0.0305104615	0.0040344054	-0.0707852036	0.178316312	-0.0499281348	-0.0047372294	0.0807177575	0.0351675061	0.0597604404	0.0023765078	0.1125479726	0.0063547213	-0.0043986311	-0.0454554711	-0.0297511202	0.0257072985	-0.0920255183	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00119646	-0.0078251	6.123219001e-05	1.4315165316e-06	0.0637657	0.0798610999999999	0.00406606449649	0.0063777952932099	-0.0963205	-0.0853548	0.00728544188304	0.00927763872025	-0.00131514	0.00028199	1.7295932196e-06	7.95183601e-08	0.000288521	0.000550743	3.0331785204900004e-07	8.324436744100002e-08	0.000453504	0.0	0.0	2.0566587801600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74884.26695237744	-14.406273470274757	5607653436.994927	207.5407153003422	100413.48166343814	853.0670526222966	727723.3962696922	10082867299.773628	74103.10683484023	239.91652036516464	57559.93674412845	5491270442.575746	78993.56290630702	74482.29436862929	1.107257	22.737522	0.10107294	0.0706566	0.0183594613	-0.0112175438	0.0395338593	0.0318762436	0.0466133987	-0.0010077532	-0.0146215629	0.080033048	-0.1101600073	0.0531668088	0.0001547933	-0.047205507	-0.1120753357	0.0878838313	-0.0732407444	-0.0135336607	-0.1475345631	0.1419479128	0.059916264	0.045571526	-0.0425939075	0.0735553568	-0.0458053138	-0.0059252968	-0.0548292916	0.0055657604	0.0227800241	0.0562323686	-0.0555911749	0.0200462726	-0.0596775464	0.1049299624	0.078034814	-0.0315263727	0.0971255454	-0.1003463067	-0.0012827331	0.1145211771	0.0555427163	0.0481682857	-0.1315740575	0.0377284795	0.0271678794	-0.002900672	0.0928777957	-0.0755877648	0.0568014602	0.0245072643	0.0077231014	0.1270344765	-0.036662799	-0.0520151484	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00203158	0.0032280399999999	1.0420242241599996e-05	4.1273172964e-06	0.0309931	-0.0327726	0.0009605722476099	0.00107404331076	-0.0354092	0.0609113	0.00371018646769	0.00125381144464	-0.00139836	-8.321999999999995e-05	1.9554106896e-06	6.925568399999992e-09	0.000288521	0.0	0.0	8.324436744100002e-08	0.000453504	0.0	0.0	2.0566587801600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74936.89820891322	52.63125653578027	5615538713.173021	2770.049164535113	99973.47923203766	-440.00243140048406	193602.13963833769	9994696549.758663	74027.85263781602	-75.25419702421641	5663.194169759582	5480122966.166204	78896.91736552663	73628.3518996341	1.059761	21.762186	0.0883465579999999	0.0637111	0.0074766472	-0.0173445102	-0.0218920096	0.05016255	-0.0904274924	0.0341855489	-0.0361065627	0.0082129662	0.0255575641	0.0827972705	0.0498770533	-0.0207692112	-0.0105571612	0.0232349449	0.123525804	0.0115810734	-0.0694705064	0.0416771194	-0.069783759	-0.0419269323	0.0663809775	0.1851334027	-0.100607394	0.0234766947	0.0705496254	-0.1141153817	0.1512333633	-0.0505400053	-0.0683523189	0.0541796027	0.1306423692	0.0588044403	-0.0069279787	0.0007351664	0.0613725747	0.0178025604	-0.0152098997	-0.0486568167	0.1486621486	0.0637828131	-0.0044300886	0.0066990614	-0.0950219583	-0.0229265985	0.1171616746	0.0807474244	0.025248655	-0.1252680083	-0.0860723966	-0.0092415851	-0.1243729027	0.0344878913	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.000559528	-0.002591108	6.713840667664e-06	3.13071582784e-07	0.0480804	0.0170873	0.00231172486416	0.00029197582129	-0.0563488	-0.0209395999999999	0.0004384668481599	0.0031751872614399	-0.000443789	0.000954571	1.96948676521e-07	9.11205794041e-07	0.000288521	0.0	0.0	8.324436744100002e-08	0.000453504	0.0	0.0	2.0566587801600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
