onset	duration	trial_type	identifier	response
4.000081	9.969586	experimental_trial	9.mov	n/a
16.0004	9.967332	experimental_trial	6.mov	n/a
28.00068	9.967747	attention_check	a2.mov	Adversarial
46.02923	9.975583	experimental_trial	29.mov	n/a
58.02953	9.967195	attention_check	f3.mov	Friendly
74.05799	9.972471	experimental_trial	43.mov	n/a
86.05831	9.96767	experimental_trial	39.mov	n/a
98.05862	9.970121	experimental_trial	18.mov	n/a
110.0589	9.972029	experimental_trial	21.mov	n/a
122.0592	9.972032	experimental_trial	40.mov	n/a
134.0595	9.969452	experimental_trial	13.mov	n/a
146.0598	9.969458	experimental_trial	22.mov	n/a
158.06	9.966909	experimental_trial	3.mov	n/a
170.0602	9.969709	experimental_trial	33.mov	n/a
184.0605	9.96779	experimental_trial	15.mov	n/a
196.0609	9.967831	experimental_trial	1.mov	n/a
208.0612	9.968956	experimental_trial	16.mov	n/a
220.0614	9.969031	experimental_trial	20.mov	n/a
232.0618	9.965695	attention_check	f1.mov	Friendly
248.0793	9.97037	experimental_trial	30.mov	n/a
262.0796	9.966501	experimental_trial	27.mov	n/a
274.0799	9.968828	experimental_trial	14.mov	n/a
286.0801	9.970636	experimental_trial	37.mov	n/a
300.0804	9.969678	experimental_trial	10.mov	n/a
314.0807	9.976121	experimental_trial	25.mov	n/a
326.0809	9.965302	experimental_trial	41.mov	n/a
338.0812	9.96822	experimental_trial	45.mov	n/a
350.0815	9.967903	experimental_trial	31.mov	n/a
