onset	duration	trial_type	identifier	response
4.000424	9.968239	experimental_trial	35.mov	n/a
16.00071	9.967906	experimental_trial	22.mov	n/a
28.00102	9.97068	experimental_trial	12.mov	n/a
40.0013	9.96489	experimental_trial	23.mov	n/a
52.00158	9.970306	experimental_trial	21.mov	n/a
66.0019	9.967118	experimental_trial	8.mov	n/a
78.00223	9.966422	attention_check	f1.mov	Friendly
96.02652	9.973387	experimental_trial	41.mov	n/a
108.0268	9.967644	experimental_trial	34.mov	n/a
120.027	9.967994	experimental_trial	24.mov	n/a
132.0272	9.968275	attention_check	n2.mov	Neutral
148.0518	9.971537	experimental_trial	10.mov	n/a
160.0521	9.965985	experimental_trial	30.mov	n/a
172.0523	9.971004	experimental_trial	26.mov	n/a
184.0526	9.9707	experimental_trial	48.mov	n/a
196.0528	9.967721	experimental_trial	27.mov	n/a
208.0531	9.973505	experimental_trial	42.mov	n/a
220.0534	9.970867	experimental_trial	39.mov	n/a
232.0537	9.972131	experimental_trial	9.mov	n/a
246.054	9.970913	experimental_trial	1.mov	n/a
260.0543	9.967031	experimental_trial	15.mov	n/a
272.0546	9.966359	experimental_trial	31.mov	n/a
284.0549	9.968874	experimental_trial	5.mov	n/a
296.0552	9.965584	experimental_trial	3.mov	n/a
310.0555	9.97074	attention_check	a2.mov	Adversarial
326.0887	9.973878	experimental_trial	37.mov	n/a
338.089	9.968904	experimental_trial	46.mov	n/a
350.0892	9.972011	experimental_trial	17.mov	n/a
