onset	duration	trial_type	identifier	response
4.00001	9.96929	experimental_trial	31.mov	n/a
16.00031	9.968875	attention_check	n2.mov	Neutral
32.03308	9.989475	experimental_trial	27.mov	n/a
44.03337	9.967542	experimental_trial	7.mov	n/a
56.03366	9.97342	experimental_trial	13.mov	n/a
68.03395	9.970502	experimental_trial	34.mov	n/a
80.03424	9.971567	experimental_trial	39.mov	n/a
92.03454	9.970746	experimental_trial	25.mov	n/a
104.0348	9.969064	experimental_trial	41.mov	n/a
116.035	9.970077	experimental_trial	49.mov	n/a
128.0353	9.966307	experimental_trial	11.mov	n/a
142.0356	9.968759	experimental_trial	45.mov	n/a
154.0359	9.965622	experimental_trial	6.mov	n/a
166.0362	9.973499	attention_check	n3.mov	NoResponse
182.0573	9.972523	experimental_trial	4.mov	n/a
194.0576	9.966259	experimental_trial	10.mov	n/a
208.0578	9.965037	experimental_trial	30.mov	n/a
220.0582	9.968888	experimental_trial	8.mov	n/a
234.0585	9.967862	experimental_trial	24.mov	n/a
246.0588	9.967689	experimental_trial	23.mov	n/a
260.0591	9.967802	attention_check	a3.mov	Adversarial
276.0782	9.974752	experimental_trial	22.mov	n/a
288.0785	9.967261	experimental_trial	47.mov	n/a
300.0788	9.969052	experimental_trial	15.mov	n/a
312.0791	9.968539	experimental_trial	16.mov	n/a
324.0795	9.966906	experimental_trial	5.mov	n/a
336.0797	9.967954	experimental_trial	38.mov	n/a
350.08	9.966491	experimental_trial	35.mov	n/a
