onset	duration	trial_type	identifier	response
4.000005	9.973618	experimental_trial	26.mov	n/a
18.0003	9.968904	experimental_trial	6.mov	n/a
30.00058	9.965441	experimental_trial	7.mov	n/a
42.00087	9.971367	experimental_trial	49.mov	n/a
54.00115	9.970078	experimental_trial	15.mov	n/a
66.00145	9.967122	experimental_trial	13.mov	n/a
80.00175	9.969306	experimental_trial	48.mov	n/a
92.00214	9.967319	experimental_trial	10.mov	n/a
104.0024	9.964694	experimental_trial	28.mov	n/a
116.0027	9.967452	attention_check	n2.mov	Neutral
134.0219	9.971196	experimental_trial	12.mov	n/a
146.0222	9.966476	experimental_trial	40.mov	n/a
158.0225	9.968925	experimental_trial	42.mov	n/a
170.0228	9.96531	attention_check	f3.mov	Friendly
188.0465	9.971069	experimental_trial	11.mov	n/a
200.0468	9.966411	experimental_trial	33.mov	n/a
212.0471	9.967694	experimental_trial	22.mov	n/a
224.0474	9.967111	experimental_trial	38.mov	n/a
236.0477	9.968257	experimental_trial	2.mov	n/a
250.0479	9.968698	experimental_trial	18.mov	n/a
262.0482	9.96712	experimental_trial	8.mov	n/a
274.0485	9.966909	attention_check	n1.mov	Neutral
290.0795	9.971801	experimental_trial	5.mov	n/a
302.0798	9.968054	experimental_trial	25.mov	n/a
314.08	9.971726	experimental_trial	3.mov	n/a
326.0804	9.968794	experimental_trial	36.mov	n/a
338.0807	9.969913	experimental_trial	46.mov	n/a
350.081	9.970852	experimental_trial	20.mov	n/a
