onset	duration	trial_type	identifier	response
4.000003	9.968715	experimental_trial	4.mov	n/a
16.00044	9.967632	experimental_trial	8.mov	n/a
30.00072	9.968436	experimental_trial	30.mov	n/a
42.00111	9.965336	experimental_trial	41.mov	n/a
54.00139	9.972843	experimental_trial	44.mov	n/a
66.00179	9.971122	experimental_trial	49.mov	n/a
78.00213	9.971812	experimental_trial	5.mov	n/a
90.00242	9.969979	experimental_trial	43.mov	n/a
102.0027	9.970789	experimental_trial	26.mov	n/a
114.003	9.965047	attention_check	a1.mov	Adversarial
130.0292	9.97366	experimental_trial	40.mov	n/a
142.0295	9.966852	experimental_trial	19.mov	n/a
154.0298	9.966507	attention_check	f1.mov	Friendly
170.0557	9.973633	experimental_trial	42.mov	n/a
182.0559	9.969821	experimental_trial	7.mov	n/a
194.0562	9.970938	experimental_trial	3.mov	n/a
206.0565	9.968067	experimental_trial	45.mov	n/a
218.0568	9.971497	experimental_trial	32.mov	n/a
232.0571	9.976747	experimental_trial	25.mov	n/a
246.0574	9.974169	experimental_trial	48.mov	n/a
258.0577	9.967398	experimental_trial	12.mov	n/a
272.058	9.967471	experimental_trial	9.mov	n/a
284.0583	9.967469	attention_check	a2.mov	Adversarial
300.0843	9.970095	experimental_trial	31.mov	n/a
314.0846	9.968399	experimental_trial	1.mov	n/a
326.0849	9.968063	experimental_trial	17.mov	n/a
338.0852	9.96914	experimental_trial	10.mov	n/a
350.0855	9.975062	experimental_trial	46.mov	n/a
