global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
65475.66654360255	n/a	4287062909.3290334	n/a	120234.22821841032	n/a	n/a	14456269635.276775	62642.86789534396	n/a	n/a	3924128898.153515	79042.10543405265	69379.00907132174	n/a	n/a	n/a	n/a	-0.0341429853	-0.0933227297	0.0892255147	-0.0329997668	0.0435327363	-0.0175255278	-0.0161760737	-0.0051417267	-0.0553981739	0.0491093756	-0.0580091914	0.0367545951	-0.1266249999	0.0018033762	-0.0478231378	-0.0730784457	-0.0946987488	0.0128915982	-0.1090395437	0.0931195815	0.015025699	-0.0775169796	0.0529295139	-0.054192207	0.0003548901	-0.1126172388	0.0383574406	-0.1324030611	0.0704586641	-0.0013675363	-0.0570745975	0.1194108328	-0.0205821583	-0.0062628376	0.0340665096	-0.017124098	0.0643484436	-0.0229470483	0.00854141	-0.0895115982	0.0095559856	-0.0456708152	0.0230746557	-0.0262430961	0.0498750502	-0.097937146	0.0292343886	-0.057677015	0.0645535646	-0.0814305648	0.0408867318	-0.0795631885	0.0159410234	-0.0353261977	0.2073184632	0.0157141286	-0.0056461415	0.0315926466	-0.0474922279	0.1172530078	-0.0211314686	0.0589742777	-0.1526311047	0.0441071273	-0.0539918493	-0.0152982173	0.0289565747	-0.1019417711	0.0036103858	-0.070148367	0.0536262339	-0.005277274	0.0272716457	-0.0344426371	0.0021503702	-0.0346241023	-0.0941286297	0.0140953622	-0.0640178813	0.06133423	-0.0381160951	0.0531675002	-0.1117910331	0.0201864512	-0.0587814757	0.0420098088	-0.0585604534	0.0907585124	-0.0013093759	0.119974253	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0162757	n/a	0.00026489841049	n/a	-1.91276e-05	n/a	n/a	3.6586508176e-10	-0.0354572	n/a	n/a	0.00125721303184	0.0008735719999999	n/a	n/a	7.631280391838253e-07	-0.0	n/a	0.0	n/a	-0.000313912	n/a	n/a	9.854074374400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65469.8887153018	-5.777828300750116	4286306328.394002	33.383299872948974	120513.29101090731	279.0627924969885	77876.04215621729	14523453310.279633	62601.60913468261	-41.258760661352426	1702.2853313107626	3918961466.251577	79123.73074073246	70057.30815652046	1.244438	21.830475	0.0704280038	0.0536276	0.0796975397	-0.0999625845	-0.0369068403	-0.1075021515	-0.0256864363	-0.1188264067	0.0957094003	0.0189056146	-0.0251420876	0.0800479691	0.0887136148	-0.0182444143	-0.0160300436	-0.0307602757	0.0169084772	-0.0422916452	-0.0542797089	0.0860036894	-0.1099710243	0.107226616	0.0396108457	-0.0676941204	0.0810906848	-0.0298795541	-0.0029530618	-0.0410898752	-0.008975273	-0.0354862336	0.0273374368	-0.0813831618	-0.0377834365	-0.0112549246	-0.0481768529	0.1090877364	0.129140622	-0.0406618208	-0.0400688507	-0.0140636581	-0.0224045757	0.0024351298	0.0848367546	-0.0005452934	-0.0143576401	0.0101200222	-0.1428164977	-0.0247368984	0.1107663582	0.0603298469	0.0606113824	0.0614124291	0.0239075874	0.0479807256	-0.0297734775	0.0835885785	-0.0245395822	-0.0771675044	-0.0079841563	0.095912481	0.0530224773	0.0467084	-0.1323747569	0.000507333	-0.0287724028	0.0434183898	0.0750415641	-0.031918426	-0.000872433	-0.0684748382	0.1042816265	-0.0356523561	0.1369364408	-0.0545854629	-0.0459917557	0.0649345332	0.0337373199	-0.0379111586	-0.0235993887	-0.0117423052	-0.0171272858	0.0695479106	0.0087139896	-0.0143303467	-0.0137857831	-0.0371571206	0.0956731287	0.1923368803	-0.0743002452	0.0648017175	0.0421376208	-0.0624814822	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-1.40286e-05	0.0162616714	1.9680161796e-10	0.0002644419567215	-0.00431701	-0.0042978823999999	1.847179312422976e-05	1.86365753401e-05	-0.0308553	0.0046019	2.1177483610000025e-05	0.0009520495380899	0.000814881	-5.8690999999899966e-05	3.444633480988258e-09	6.640310441610001e-07	-0.0	0.0	0.0	0.0	0.000532728	0.00084664	7.167992896000002e-07	2.83799121984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65273.02861156917	-196.8601037326298	4260568264.126728	38753.900441621765	121226.755920705	713.4649097976944	509032.1775126322	14695926351.058186	62511.94157665688	-89.6675580257288	8040.270962297441	3907742839.683363	79007.97005394878	69592.64383399708	1.28293	22.505711	0.1016823368	0.0582386	0.084041666	0.0414696479	-0.0527640672	-0.0342956845	-0.1488010677	0.0007851964	0.142221202	0.0456608356	0.133506317	0.0062403175	0.0579803284	-0.1125154794	-0.0105074656	0.0506807973	-0.0358942268	0.0213540678	-0.0044684027	-0.0221741867	0.0310143796	0.0269093898	-0.1022916933	-0.0930344788	-0.0429742693	0.0315426272	0.0587916942	-0.0480770534	0.0159647069	0.1211492269	0.0820077544	-0.0168914306	0.0604262346	0.1216054384	-0.0004269525	-0.008903317	-0.0430814599	-0.0766171588	0.0396878027	0.0260373974	-0.0804381767	0.1076700377	-0.0968337264	-0.0012112585	0.0766773939	-0.1212585212	-0.0161709632	-0.0721413711	-0.0569364047	-0.0040070849	-0.0992132554	-0.0276371677	-0.0115582743	0.1720052364	0.0550274049	-0.0048416789	-0.0297608019	0.098839225	0.029895484	0.0805434051	0.1530120317	-0.0410981654	-0.0076526742	-0.0331827513	0.0108534171	-0.1451096317	0.0522320709	0.0937357473	0.01758649	0.0797438539	-0.1250698832	0.0999334841	0.0210100656	-0.0165121606	0.1366486856	-0.027751818	-0.0397749843	0.0744607936	-0.1806224577	0.0165859918	0.0577804045	0.0281804064	0.0126780329	0.0280707154	-0.0502545965	0.0334571843	0.0142120791	0.049348265	-0.0201363993	0.0736313562	-0.0252349352	0.093405186	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0157002	-0.0156861714	0.00024649628004	0.0002460559731901	-2.51646e-05	0.0042918454	1.841993693750116e-05	6.332570931599998e-10	-0.0085550799999999	0.0223002200000001	0.0004972998120484	7.31893938063983e-05	0.000686646	-0.000128235	1.6444215225000026e-08	4.714827293159999e-07	0.000271742	0.000271742	7.3843714564e-08	7.3843714564e-08	-0.000255377	-0.000788105	6.21109491025e-07	6.5217412129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65220.93064194355	-52.09796962561813	4253769793.8012114	2714.19843911183	120700.77257416214	-525.9833465428674	276658.4808404341	14568676499.99961	62447.966172049775	-63.97540460710297	4092.852394642533	3899748479.025473	79020.96748410638	68890.80582649203	1.147001	20.121187	0.0276664553999999	0.014657	0.0387743543	0.0762881296	-0.0348283248	0.0197118158	-0.0063978867	-0.0404038622	0.0266605535	-0.0223748441	0.1304755619	-0.1254087066	-0.0162545668	0.0948439334	-0.0868415077	0.0563587082	-0.0104639824	0.0623278478	0.0570358439	0.0353657839	0.0922340405	0.1375804136	-0.0713141182	0.0116430696	-0.0661903488	-0.01106309	-0.0348766068	-0.0006868886	0.0777855357	-0.0666287351	0.0292764927	-0.0465777208	0.1219384257	-0.1094589365	0.0946573035	-0.0631580534	-0.036725499	0.0364619956	0.1642256011	-0.0919786126	-0.0448487224	0.0428147656	0.030874081	-0.0435881916	0.0355171729	0.0063409781	-0.0233439876	-0.0318886804	-0.0593700808	-0.1119338684	-0.036063711	-0.0787401575	0.100924488	-0.0330334662	-0.0519953324	-0.1086209749	-0.0840962907	0.0523951318	-0.0087551866	0.0198982472	0.1040282009	-0.1240454469	-0.0013690649	0.0472556427	-0.0287741769	0.0017122543	-0.1266957503	0.010684702	-0.0642111654	-0.0219280728	-0.0815579413	-0.0232038254	-0.1112369587	0.0076120885	0.0022088636	-0.0233380112	0.0108802956	-0.0035731003	0.0611497488	-0.027912088	-0.1201547469	0.1074902344	0.015532038	-0.0061965626	-0.0358235097	-0.1277524939	-0.1203614713	-0.0389631561	0.0615755762	0.0485958362	-0.0445617804	0.1160663286	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.00727871	0.00842149	5.29796192641e-05	7.09214938201e-05	-0.0103017	-0.0102765354	0.0001056071798274	0.00010612502289	-0.00912986	-0.00057478	3.3037204840011415e-07	8.33543436196e-05	0.000632912	-5.373399999999994e-05	2.887342755999994e-09	4.00577599744e-07	0.000385881	0.0001141389999999	1.4890414616099997e-07	1.3027711320999991e-08	-0.000255377	0.0	0.0	6.5217412129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65337.48359337495	116.55295143139664	4268986762.314541	13584.590487369507	120131.11820180404	-569.654372358098	324506.1039466986	14431485560.415812	62368.80764121924	-79.15853083053662	6266.073003249016	3889868166.587407	78802.56205788862	68237.28448418259	1.148144	20.141241	0.05542708	0.0309747	0.0097675675	0.0818020936	-0.0149317776	0.1205024341	0.0217700939	-0.0706143096	-0.0433538739	-0.0767670122	0.0070991085	-0.1477357584	0.0085155653	0.0095454877	-0.0344352265	0.058372004	0.1001153519	0.1158560673	0.0170248435	0.0142801852	0.1114898852	-0.0034142951	-0.0581888892	0.1268661109	0.0177318757	0.023008703	-0.0513529204	-0.0505880902	-0.0653038282	-0.0967224182	-0.0767118277	0.0910594958	0.0892971654	0.0096688058	-0.0351864047	0.0330556498	-0.0253704281	0.0886202959	-0.0322983102	0.0664709631	0.0623052381	0.0348439805	-0.0754082422	0.0414667935	-0.0984193204	-0.0659620379	-0.1834541708	0.0139362843	-0.0466935124	0.0458475499	-0.0278737157	0.0264527205	-0.0214258962	-0.0071859029	-0.0943951441	7.43171e-05	-0.0131407075	0.134104915	-0.0114832621	-0.0873932029	0.0011727968	-0.1817445553	0.0156747406	-0.0723635901	0.0161811549	0.1542716694	0.0055544881	0.0174032605	-0.0221189267	0.0356201153	0.0110877465	-0.1295364492	-0.0683095985	-0.0201202502	-0.067313116	-0.071422947	0.025300083	0.0527674943	0.0022154187	-0.0762024816	0.067542109	0.0714064482	-0.0132217713	-0.0008984885	0.0003284086	0.0315841817	0.0459798924	-0.0846023567	0.1016799097	0.0159766905	0.0046311607	-0.0640749484	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0131547	-0.00587599	0.00017304613209	3.4527258480100005e-05	-0.0169163	-0.0066145999999999	4.375293315999998e-05	0.0002861612056899	-0.032774	-0.0236441399999999	0.0005590453563395	0.0010741350759999	0.000733093	0.0001001809999999	1.0036232760999994e-08	5.37425346649e-07	0.000100215	-0.0002856659999999	1.0043046225e-08	8.160506355599998e-08	-0.000255377	0.0	0.0	6.5217412129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65414.660983069705	77.17738969475613	4279077871.529942	5956.34948009625	119738.87277796648	-392.2454238375649	153856.4725215109	14337397654.13804	62556.46244494547	187.6548037262328	35214.32536153095	3913310993.625873	78995.01136394162	69870.21305162224	1.310468	22.988791	0.0825347349999999	0.0425265	0.0161413657	0.037291409	0.1360140085	0.0552800818	0.0158387339	0.0102850031	-0.090091891	-0.0846019296	-0.0509180326	-0.0304163539	-0.0033401608	0.0261555268	-0.0040129424	-0.095476301	0.0187905906	0.0062010952	-0.0278682046	0.0463327163	0.0830635634	-0.1054625771	0.1267977998	0.0098587094	0.0211967271	-0.173355704	-0.0627202492	-0.016315679	0.0212820669	-0.1086314612	-0.0574754733	0.0030314163	0.0060145975	-0.0652312444	-0.106719814	-0.0141010959	0.0275050582	-0.0468000575	-0.0164666421	0.0217517503	-0.0024033278	0.0085005593	-0.0823995084	-0.0067578887	0.144967875	0.1177800175	-0.0230956228	0.0965506109	0.1606403215	0.0642057072	-0.0284840903	-0.0700217971	0.02917383	-0.060787057	0.0707665138	0.0207826616	-0.0425651325	0.0496303679	-0.0734870696	-0.0796146763	-0.0710714201	-0.0381707555	0.0421624921	0.0563288921	-0.077465037	-0.1817323267	0.1198969357	-0.0333655723	0.0621310683	-0.0939167445	0.0163676642	-0.0012901704	-0.0074680065	-0.1685879115	-0.1187971904	0.0747491151	-0.0994277238	-0.0567763163	0.0286351586	-0.014669893	-0.0102341792	0.0272505092	0.0503449824	-0.0224569114	0.0523016509	-0.0275877055	-0.0227389082	-0.0285140928	-0.1865157924	0.0785768172	-0.1146647321	0.0127160977	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0232653	-0.0101105999999999	0.00054127418409	0.0001022242323599	0.00833914	0.0252554399999999	0.0006378372495935	6.95412559396e-05	-0.0262889	0.0064850999999999	4.205652200999996e-05	0.00069110626321	0.000522495	-0.000210598	4.4351517604e-08	2.73001025025e-07	-1.94759e-05	-0.0001196909	3.7931068081000006e-10	1.4325911542809998e-08	-0.00073876	-0.000483383	2.33659124689e-07	5.457663376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65322.65000945981	-92.0109736098966	4267048604.25838	8466.01926464109	119736.13193500906	-2.740842957413406	7.512220117202666	14336741290.757896	62606.3795791387	49.9171341932306	2491.720286064991	3919558764.007196	79028.88011282236	69402.82771068701	1.129347	19.811489	0.0343651449999999	0.016588	-0.0304095557	0.0026473036	0.1062849662	-0.009878147	-0.0480268385	-0.0093767408	-0.0794094648	-0.0462736032	-0.0013643122	0.0085709349	-0.0639210863	0.0345144569	-0.000923271	-0.0259673112	-0.0611335757	-0.0483274789	-0.0441012791	-0.0851990686	0.0747749015	-0.0508176845	0.031716279	0.1532602099	0.2167046341	0.0806539072	0.0332207501	0.0933089838	-0.0209985614	0.0270233382	0.0513861801	0.0511884065	-0.0032502198	-0.071873722	-0.0843069933	0.0869774392	0.07912954	-0.030566953	-0.1105661219	0.0004178872	0.0121030179	0.0793395884	0.0010094813	-0.0267347477	0.0786356359	0.1018737596	-0.1474054506	-0.0136480015	-0.0237878495	-0.0001190777	0.0043155515	0.0571530929	-0.0795350527	0.0058022205	-0.0415156996	-0.0395660958	0.1036128493	-0.0384890238	-0.0844769283	-0.0497713345	-0.0455072419	0.0270995026	0.0744983868	-0.0134235126	0.0115115959	0.0296805994	-0.1482759911	-0.0016307953	-0.0592542302	0.0703832218	0.0159034207	0.1030752465	0.1312930534	-0.2144585473	0.0130053075	-0.0405284531	-0.0469310871	-0.0229803746	0.0123153146	-0.1171907897	-0.0182832832	0.0308644478	-0.0028405179	-0.0283872352	0.0076811419	-0.0327414699	-0.0388352542	0.0199609691	0.0256579658	0.036204953	0.0777498931	-0.1159984945	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0167886	0.0064766999999999	0.00028185708996	4.194764288999998e-05	0.00904238	0.0007032399999999	4.945464975999987e-07	8.176463606439999e-05	-0.0189276	0.0073613	5.418873769000002e-05	0.00035825404176	0.00069619	0.0001736949999999	3.016995302499999e-08	4.846805160999999e-07	-0.000242259	-0.0002227831	5.8689423081e-08	4.963230964561e-08	-0.00073876	0.0	0.0	5.457663376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65380.90870862445	58.25869916463853	4274663223.565484	3394.076028355854	119429.46360299668	-306.6683320123848	94045.46585925829	14263396776.499508	62448.42644103048	-157.95313810821972	24949.19383823433	3899805964.960795	78915.6900955856	69045.49221404688	1.231822	21.609148	0.1117166199999999	0.0670086	-0.0411695563	-0.0366368237	0.0673101413	0.0796127066	-0.1658775821	-0.0930193275	-0.093590552	-0.0562941388	-0.0295050647	0.0443043671	0.0392145732	-0.0903453301	-0.0163257609	-0.0186069551	0.0171591992	0.0365900422	-0.1605827579	0.0187230771	-0.0282765651	0.0561607035	-0.0415630421	-0.2536575787	0.0991890607	-0.0506476403	0.0480933216	0.0533297718	-0.0009578206	0.0479758844	0.0558757313	-0.0229452444	0.0708387149	0.1088880818	-0.0300181022	-6.51693e-05	0.0333751677	-0.0308644866	0.0929308236	0.0542570065	0.1202494027	0.0050792943	0.0643507672	-0.0069639617	0.0238659798	-0.0190003003	0.0097352423	0.0741992862	0.010729303	0.0573717476	-0.0674752196	-0.1511344318	-0.0241405424	-0.0449569049	-0.0338922409	0.019910288	-0.0417413883	-0.0727577979	-0.0750468934	-0.074435569	-0.0089734566	0.0554989245	-0.0886027779	-0.0603951044	-0.0871230107	-0.028199659	0.0103813672	0.0637434375	0.1902923624	-0.1291560991	-0.0295550417	-0.1266886913	0.1163044016	0.0856164231	0.0466013868	-0.1607347602	-0.0256126066	0.0966103798	0.0478368482	0.0478167136	0.0585278721	-0.0633739515	-0.0046215349	0.0415105354	-0.0127903232	-0.0709499935	0.0622883425	0.0612617905	-0.0338997477	-0.0215081231	0.1834445498	0.0273419251	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.041509	-0.0247203999999999	0.0017229970809999	0.0006110981761599	0.00850666	-0.00053572	2.869959184e-07	7.236326435559999e-05	-0.0719779	-0.0530502999999999	0.0028143343300899	0.00518081808841	0.0008735719999999	0.0001773819999999	3.146437392396454e-08	7.631280391838253e-07	0.000248563	0.000490822	6.1783564969e-08	2.40906235684e-07	-0.00073876	0.0	0.0	5.457663376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65415.70310908784	34.79440046339005	4279214213.256324	1210.6503036067577	119723.70736620622	294.2437632095389	86579.39218771119	14333766105.508982	62564.63661825364	116.21017722315446	13504.805290236967	3914333755.174124	78842.01151840079	69354.82776831872	1.086285	19.05608	0.13338299	0.0870840999999999	-0.045750939	-0.0530977817	0.0659341021	0.0638968749	-0.1068737463	-0.0323817684	-0.0505944037	0.0322032148	-0.009977068	0.0923569712	-0.0501229261	0.0838302688	-0.0575618118	0.0021602478	0.0167104633	-0.0370120257	-0.0582895844	0.001029793	-0.0527914961	-0.0774498375	-0.0191180588	-0.1539253969	-0.0525722234	-0.0368105259	0.064004841	0.097251212	0.0617056171	-0.0030457435	0.0074128687	0.0010250988	-0.0742746044	0.0860131722	0.0647960405	0.0467878891	-0.0843044415	0.0325740299	-0.049534364	-0.0489222245	0.0004499053	-0.0634839082	0.0751495034	0.0809435783	-0.0693845831	-0.0219932015	0.184235337	0.0025214303	0.0710169259	-0.1290063753	0.0438201025	-0.0893199261	0.0898945377	0.0757518046	0.0726180101	0.0780556425	-0.1371038452	0.060790783	0.0377690208	-0.0110420271	-0.0390505541	0.0943266465	0.0305310254	0.0252246664	-0.1041825275	-0.0163051685	-0.000561281	0.0203989787	0.0302776257	0.0678605837	-0.0161606609	-0.0531452588	-0.061334898	0.0472549488	0.0706080808	-0.0373728107	-0.0157426071	-0.075824114	0.096137255	0.1189741017	0.002462727	-0.0634840712	-0.0118490709	-0.0802389024	0.0377768826	0.1695115389	0.1084051083	0.0065634985	-0.0570652638	0.1068536941	0.0801307813	0.0764107789	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0508625	-0.0093535	0.0025869939062499	8.748796225000002e-05	0.00619606	-0.0023105999999999	5.338872359999998e-06	3.83911595236e-05	-0.000596615	0.071381285	0.0050952878482512	3.55949458225e-07	0.000387	-0.0004865719999999	2.3675231118390278e-07	1.4976899999999997e-07	7.59829e-05	-0.0001725800999999	5.77340109241e-09	2.9783890916009995e-08	-0.00108636	-0.0003476	1.2082576e-07	1.1801780496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65401.8439575759	-13.85915151194058	4277401193.051107	192.0760806309249	119637.103576955	-86.6037892512104	7500.216312668066	14313036552.28306	62656.41901740772	91.7823991540863	8424.008794480023	3925826844.084973	78930.03974861211	69104.34728799699	1.052812	18.468878	0.0432060699999999	0.0235935	-0.0426178406	-0.0233016135	0.0346910979	-0.002831123	0.0094646706	0.0143458876	-0.0348446163	-0.0171796691	-0.0656189518	0.0863141094	0.0280373292	0.087282546	0.0172612997	-0.0452314673	-0.0238371056	-0.0464450829	0.0520015142	-0.0278993963	-0.0174525989	-0.0128538589	0.0583315525	0.0642120866	0.0933113425	0.0513742174	-0.0376122338	0.0943335478	0.0398367897	-0.0355321573	0.0394161953	-0.1055258412	-0.0103176592	0.159113776	0.0429814637	0.1800335356	-0.0365756101	0.0683856021	0.0344813857	0.0219239388	-0.0442433058	-0.0350940109	0.0851999958	0.12588785	-0.0652475791	-0.0234410617	0.0516865915	-0.0150120363	-0.0210955138	0.094332085	0.0979854745	-0.045296719	-0.0261876642	-0.0623723845	-0.0443345841	0.0122199449	0.0756991152	0.0262511759	0.0021836948	-0.0017645297	-0.0675425643	0.0588481434	0.005933823	0.0777658897	0.0034760251	0.0645755454	-0.0620441326	0.0088246996	-0.0299545197	-0.0087035222	0.0827506122	0.0492898016	-0.006519614	-0.0391505712	0.0797028888	-0.1163018314	-0.0915592989	-0.0778461988	0.1009743015	0.1049250619	0.0897267574	-0.0884304734	-0.0425461004	-0.0833177162	0.0340030639	0.0163532309	0.1471298487	0.0733472849	0.0566111212	0.1076885953	-0.0594931263	-0.0062283594	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0494908	0.0013716999999999	0.00244933928464	1.8815608899999904e-06	-0.00366209	-0.00985815	9.71831214225e-05	1.34109031681e-05	-0.00778969	-0.007193075	5.1740327955625e-05	6.06792702961e-05	0.000283011	-0.0001039889999999	1.0813712120999994e-08	8.009522612100002e-08	-0.000310641	-0.0003866239	9.6497830881e-08	1.4947804005121e-07	-0.00108131	5.049999999999933e-06	2.5502499999999323e-11	1.1692313161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
