global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
65151.567395429294	n/a	4244726734.081165	n/a	118616.2091778664	n/a	n/a	14069805079.727358	62367.202048922176	n/a	n/a	3889667891.411082	78567.38192085597	66438.34235274514	n/a	n/a	n/a	n/a	-0.0505794272	0.0999054461	0.0291791922	-0.0851380695	0.1064370869	-0.1281867686	-0.0582645396	-0.023077141	0.0952162179	0.1298000398	0.0488266844	-0.0292147224	0.0511470289	-0.0288275463	-0.1191915615	0.16402588	-0.0450335734	0.1155705382	-0.0352615963	0.0843898303	-0.0115564431	0.0370300876	-0.1097327752	0.0320502439	-0.0219850105	0.0155867697	-0.0788027426	0.0169202549	-0.0326933763	0.0575425719	-0.0412878596	0.0415275024	0.0344846791	0.08222802	-0.1005258343	0.0760224471	-0.0285507365	0.0755987295	-0.0915468944	0.0165066698	-0.0822441354	0.086559358	-0.0644744684	0.0150749888	-0.1026556947	0.0432567207	-0.200897079	0.0776430193	-0.0708756665	0.0453996049	-0.0367991196	0.023552845	-0.0607999291	0.0423957779	-0.1679450277	-0.0651464545	0.020068565	-0.1010376981	0.0237462829	-0.0080980186	0.0362405141	-0.0283695795	-0.1014113616	0.0455373336	-0.053271512	0.0761516687	-0.094525935	0.0068320272	-0.0048678475	0.0789461394	-0.0928788357	0.1201582193	-0.0434674085	0.0888513693	0.0156924528	-0.0966225816	-0.0306236385	0.0845944085	-0.0627421137	0.1863721118	-0.139992162	0.0586801798	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0113222	n/a	0.0001281922128399	n/a	0.00862822	n/a	n/a	7.444618036840001e-05	-0.0485874	n/a	n/a	0.00236073543876	0.000931241	n/a	n/a	8.67209800081e-07	-0.000184527	n/a	3.4050213729e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64981.81563513391	-169.75176029538125	4222636363.2385354	28815.66012338057	119258.87117114656	642.661993280155	413014.437606822	14222678353.016132	62507.991076427774	140.78902750559791	19821.550265972008	3907248948.410774	78543.93098884811	65643.71689187556	1.290275	24.153393	0.1050428	0.0520566	-0.1706850796	0.028160121	0.0235388889	-0.1188715102	0.0225555882	-0.0632044894	0.0643962978	-0.0980454044	-0.0994408065	0.1117073405	0.0057007496	-0.0324971796	0.026180217	-0.0653996619	-0.0917209065	-0.0122534647	-0.1105012954	-0.1135251965	0.0025810667	0.0470720348	-0.0264396269	0.0052226104	0.0170316887	0.0351821365	-0.0216806658	-0.1000674667	0.0296326121	-0.0967069173	0.0914907067	0.0061926814	0.0453508962	0.0410443223	0.143546481	-0.0754538215	0.0019148855	-0.0344004352	0.102110426	-0.0255183167	-0.0265930523	-0.0263492492	-0.0264336971	-0.1177956134	0.0071992332	-0.1095257491	-0.0219191538	0.0110375843	-0.1859259103	-0.0684760876	0.0084751495	-0.0639439202	-0.0597159371	0.0427470293	0.0366335303	0.0341204702	-0.110620661	0.0860016956	0.0738697213	0.0492805256	0.0283160349	0.0341904209	-0.1608822444	-0.0315540067	-0.0655206137	-0.0437649687	0.0152750908	-0.0007388194	-0.0367771132	-0.1583512414	0.0175625883	0.0235717901	0.0595284763	0.0043666982	-0.0298931489	0.0452064911	0.0816367381	0.1015997618	-0.0297615574	-0.0282209431	-0.0719250059	0.1522966208	-0.0726202891	0.0158382789	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0089763399999999	0.0202985399999999	8.057467979559821e-05	0.0004120307261315	-0.0195921	-0.02822032	0.0007963864609024	0.00038385038241	-0.0161467	0.0324407	0.00105239901649	0.00026071592089	0.000903315	-2.792599999999995e-05	7.79861475999997e-10	8.15977989225e-07	7.80098e-05	0.0002625368	6.085528896040001e-09	6.892557135424e-08	0.000191202	0.000191202	3.6558204804e-08	3.6558204804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65659.11786106965	677.3022259357385	4311119758.293836	458738.3052575062	119303.03609866695	44.164927520396304	1950.540822881859	14233214422.35983	62722.01517007279	214.02409364501364	45806.312660569565	3934051186.994841	78638.13962031515	65854.2749757455	1.451895	27.178837	0.1515349999999999	0.0878607	-0.1166363063	0.0617485281	0.0402337312	-0.1075381129	-0.0779301411	0.085885877	-0.0910418429	-0.1333209134	-0.061045541	0.0208704612	-0.1450787819	0.0959602266	-0.0893737402	-0.0295251599	0.012463981	-0.0660710181	-0.0153831601	0.0833873174	-0.0015976982	-0.0194000365	0.0581273131	0.0938842964	0.0058657638	0.0634200683	0.1297484451	0.0536844811	-0.1022895023	-0.0457748499	0.034379323	-0.1482442149	0.0731701116	-0.0807326556	-0.057255845	-0.0555983334	-0.1473372341	0.0357415379	0.0285975296	0.0655525807	-0.0238972415	-0.1389683793	0.0714285531	-0.0446670618	-0.0362411157	0.1192502976	0.0222469366	-0.0462041678	-0.1473569856	0.0708874071	0.1291018823	0.0237557331	0.1018072911	-0.0175024788	0.0322537144	0.1098669269	0.0797445872	0.0034888174	-0.0231753199	0.0089135487	0.0020482592	-0.0331465024	0.0166514111	-0.0327354948	-0.0120196702	0.0389894192	0.1869868996	0.0627681485	-0.0510951025	-0.2913786419	0.1663616574	0.1731489524	-0.1262353777	-0.0392117955	0.1341674266	-0.1845609821	0.0092504017	0.0873644959	-0.0699933805	0.0115730855	-0.1901872441	-0.0094066897	0.0033660756	-0.0905059255	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0221578	-0.0311341399999999	0.0004909681008399	0.0009693346735395	-0.0093847	0.0102074	0.00010419101476	8.807259408999999e-05	-0.0631593	-0.0470126	0.00221018455876	0.00398909717649	0.00100906	0.0001057449999999	1.1182005024999994e-08	1.0182020836e-06	0.000213732	0.0001357222	4.5681367824e-08	1.842051557284e-08	-0.0008309479999999	-0.0010221499999999	1.0447906224997954e-06	6.904745787038339e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66031.92992894773	372.8120678780833	4360215770.141463	138988.8379555326	119555.9719255354	252.93582686844456	63976.532513623766	14293630423.059408	62970.82300706887	248.80783699608585	61905.33975067081	3965324550.1875935	78929.97694022181	69420.07959465931	1.581053	29.596628	0.12423507	0.0566593	0.0960372397	-0.0990372163	-0.0530012043	-0.0867273838	-0.032821659	0.0532875556	-0.0571906937	0.0980109876	-0.024617319	-0.0897665213	-0.0489930878	-0.0652596713	0.0764703691	0.015234035	0.1261012711	-0.1259997244	-0.0109417845	-0.0251286752	0.0111689151	0.018689554	-0.054944053	0.0474734623	-0.0435072593	0.038195574	0.0345796146	0.1819800323	-0.0205573736	0.0147475389	-0.0191841121	-0.0170318814	0.0385975205	0.041836126	-0.0386605721	-0.1433777974	0.0339253677	-0.0247124373	0.0566249311	0.0994275931	-0.0522938115	0.0044951791	0.1205871895	0.004993546	0.054184988	-0.0130823922	0.0197701441	0.0065011695	-0.0835805694	0.0148522111	0.0122624777	0.0316415408	-0.0211236041	0.037347691	-0.0692773593	-0.0118929122	0.1565544774	0.042820573	-0.0298024083	0.0089553087	-0.0394363895	0.0050214585	-0.0616770771	0.0083431596	0.0042741127	0.0200433984	-0.0221385942	-0.071734609	-0.0004789247	-0.0603381724	0.0111213261	0.1406268774	-0.0974731276	-0.1311288309	-0.0820547263	-0.0415667516	0.0386609205	-0.0130499762	-0.0083981863	0.0329199252	-0.093353502	-0.0496340121	-0.0183143051	-0.151233659	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0297468	-0.007589	0.00088487211024	5.7592921000000033e-05	0.00541301	0.0147977099999999	0.000218972221244	2.93006772601e-05	-0.081345	-0.0181857	0.00033071968449	0.006617009025	0.000413587	-0.000595473	3.545880937290001e-07	1.71054206569e-07	-0.0	-0.000213732	0.0	4.5681367824e-08	3.31002e-05	0.0008640481999999	7.465792919230671e-07	1.09562324004e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65841.03555199628	-190.89437695145895	4335041962.5592375	36440.66315168572	119311.09677301864	-244.8751525167609	59963.840320106894	14235137813.180618	62916.41228653416	-54.41072053470998	2960.52650910631	3958474935.009147	78909.3830573299	69547.50514883688	1.390081	26.021713	0.15265612	0.0892839	0.1104540795	0.0346419005	-0.0549589235	0.0684032965	0.1647222137	-0.0113175645	-0.0144436449	0.0015542274	0.0686016897	-0.0987897328	0.152868437	-0.0339606664	-0.0287445912	0.0378106129	0.1395421092	-0.0046228311	-0.0840200684	0.1047365229	0.02187246	-0.0174817582	0.10543572	-0.1093024229	-0.0363616681	-0.030674574	0.0193258696	-0.1458581926	-0.0510672398	0.052556304	0.0278725611	-0.040216277	0.071402187	0.1527193773	0.1131971692	-0.0184239389	-0.0068927234	-0.032088006	0.1875438126	0.0438618245	0.0973985405	-0.1664319282	0.1027389492	-0.022615925	-0.0366695037	0.0134605177	0.065709334	0.0337133871	0.045238579	0.1377771146	0.0551841532	-0.0242486794	0.085142053	0.1387318342	-0.0485582438	-0.0814246373	0.0930248344	-0.0825345806	0.0850252326	-0.0411024635	-0.0226792326	-0.1014007446	-0.0232282009	0.0210168427	0.0950368485	0.1026037438	0.0529364543	0.0311413725	0.0058099434	-0.0328116474	0.0043325261	0.0753485945	0.0715326996	0.0523236783	0.0841749932	0.0071252076	0.0850704749	0.1138066094	0.126884865	0.0641398276	0.0293699485	0.0032331598	-0.1708398865	-0.0219069121	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0127944	0.0425412	0.0001636966713599	0.00180975369744	0.00806859	0.00265558	7.052105136400002e-06	6.510214458810001e-05	-0.0232794	0.0580656	0.00337161390336	0.0005419304643599	-0.000221695	-0.000635282	4.0358321952400004e-07	4.9148673025e-08	-0.000344119	-0.000344119	1.18417886161e-07	1.18417886161e-07	2.46264e-05	-8.4738e-06	7.180528644e-11	6.0645957696e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65627.29827517463	-213.73727682164463	4306942278.898739	45683.623503132345	119451.88330191944	140.78652890080411	19820.84671993695	14268752424.37538	62690.3631631439	-226.04912339026487	51098.20618550719	3930081633.526869	78757.46408003512	68129.39029643025	1.372989	25.701761	0.1175784	0.0655191	0.0462854115	0.066230535	0.0260881963	0.0512008376	0.001855273	-0.1562559175	0.0537378727	0.028188373	0.126434754	0.0149526268	0.0610166457	-0.0539751511	-0.0541159271	0.0111711858	0.041475692	0.1444196466	0.0068734298	0.0252473905	0.0436052399	0.0626294806	0.0420927438	0.0051374374	-0.0198694125	-0.0143372526	-0.0189032977	0.1134752609	-0.0919037616	0.0411728217	0.0626536039	-0.023216882	0.0431359783	-0.0836036073	0.0462897765	0.0523952997	0.1111205199	0.0396118222	-0.0914651339	0.1807597113	-0.0520901532	-0.0284500771	0.0976759833	0.0441718564	0.1293813867	-0.0301432502	-0.0005035222	-0.0816446578	0.1352142043	-0.0914318772	-0.0304282523	-0.0649773838	-0.0611957609	-0.1579608271	-0.0114159413	-0.0805395152	-0.0472262786	-0.1039624094	-0.0589325707	-0.0793035304	0.0391686017	-0.0212872821	0.016773517	0.0726579746	-0.0017355258	0.0276820375	-0.0226094246	-0.042561378	0.0340642748	0.0107377948	-0.0859870616	0.0156392714	0.0488688035	-0.0450477054	0.0351570857	-0.0375189105	-0.0482691014	-0.0324565809	-0.0462582859	-0.0120124415	-0.1374676265	0.0035655447	0.013811325	0.0172004656	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0141012	-0.0268956	0.0001988438414399	0.0007233732993599	0.0159319	0.0078633099999999	6.183164415609997e-05	0.0002538254376099	-0.0491984	-0.025919	0.000671794561	0.00242048256256	0.000560313	0.000782008	6.115365120640001e-07	3.13950657969e-07	3.95833e-24	0.000344119	1.5668376388900003e-47	1.18417886161e-07	3.65092e-05	1.18828e-05	1.4120093584000002e-10	1.33292168464e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65506.66250923514	-120.63576593949256	4291122833.0988326	14552.988023808031	119148.58165337268	-303.30164854676696	91991.89001118654	14196384510.010416	62536.96431883398	-153.39884430991515	23531.205435617587	3910871906.2151146	78648.91760481366	66861.45451484631	1.305409	24.436686	0.06690993	0.0339267	-0.0548363898	-0.0661518874	0.1227944765	-0.0127767252	-0.0154045752	-0.0478725179	0.0599051353	0.053369525	0.0875706717	0.0897530265	-0.0406024133	0.0169060548	-0.0576373255	-0.0377781458	-0.0659326867	0.0346963337	-0.0654923133	0.0157373828	0.0362183868	-0.0182409657	-0.0250606991	-0.1435658249	-0.0174571359	-0.0004086439	-0.1199623503	0.0585825509	-0.0447984889	-0.0705235192	0.0642879866	0.0522473574	-0.0955387269	0.0319369636	-0.0160427779	0.1347664086	-0.0502574317	0.0682610778	-0.0398759478	-0.1019620177	0.0279404059	0.0605405876	-0.0315385369	-0.1549499178	0.041492933	-0.0674947577	-0.1899562836	-0.0969823807	0.0221875894	0.0578154259	0.0641058299	0.0127398638	-0.0075939655	0.0251735911	-0.0332947567	-0.0303457594	-0.1340115407	-0.0112532897	-0.0719383658	0.0738116889	-0.0085705312	-0.0734524529	0.0234546987	-0.1001324245	0.033721161	-0.0013412232	-0.1007978056	-0.0018302974	-0.1103578434	0.043693236	0.1100182395	0.0546842371	-0.0475211535	-0.0919382722	-0.0925324921	0.0018223235	0.0398472597	-0.0576265482	-0.0882731826	0.0646603561	0.071274578	0.1169528391	0.0126393712	0.089072097	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0309083	-0.0168071	0.00095532300889	0.0002824786104099	0.00822771	-0.00770419	5.935454355609999e-05	6.769521184409998e-05	-0.0492116	-1.3199999999997936e-05	1.742399999999455e-10	0.00242178157456	0.000140613	-0.0004197	1.7614809e-07	1.9772015769e-08	-0.0	-3.95833e-24	0.0	1.5668376388900003e-47	0.000464518	0.0004280087999999	1.8319153287744001e-07	2.1577697232400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65531.5312557203	24.868746485160955	4294381588.719447	618.4545517432053	119542.96970152244	394.38804814976174	155541.93252337878	14290521605.05911	62505.60181620941	-31.36250262457179	983.6065708762724	3906950258.406521	78534.23349162725	67083.39678499167	1.216227	22.767235	0.08596922	0.0490452	-0.0474173244	-0.0440403908	-0.0328773207	-0.0534221918	-0.053886383	-0.0568332819	0.0596010988	-0.0084786056	-0.1020336642	0.0709314987	-0.0578924311	-0.0547124659	0.0716413331	-0.0718234175	-0.109348956	-0.0213689085	-0.0415688916	-0.1199650267	0.0314575837	-0.0316408894	-0.0276700105	-0.0169774008	0.091903893	0.117092858	0.0181518368	-0.0430866257	-0.0762105986	0.0117348282	0.0878719693	-0.0647421085	-0.0650971897	0.0584914718	0.0359058421	0.0537166278	0.0027075717	0.0545283387	-0.1422151258	-0.074371087	0.0694947352	-0.0308373524	-0.0801805389	0.0100277751	-0.0093125427	-0.1185369878	0.0729138136	-0.1448571408	-0.1565017223	0.0119688632	0.075463191	-0.1029972374	0.0025572345	-0.1106783385	0.0771879506	0.0295642786	-0.0762724626	0.0641187698	0.0007245095	0.0795387543	0.043939191	0.0244118387	-0.1415063838	0.0231621197	-0.0149125074	-0.1121911775	-0.0073780111	-0.0051315355	-0.0870255151	0.0171073748	-0.0393345871	0.0216125692	0.1193005982	-0.0516044277	0.0626672935	-0.0081815111	0.0484330153	0.0878116818	-0.0041384205	0.0130603644	0.1012513051	0.0309388704	-0.0244390306	0.0554831661	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0205497	0.0103585999999999	0.00042229017009	0.0001073005939599	0.0162585	0.00803079	6.449358802409999e-05	0.0002643388222499	-0.0467955	0.0024161	5.837539210000021e-06	0.0021898188202499	0.000140613	0.0	0.0	1.9772015769e-08	0.000820603	0.000820603	6.73389283609e-07	6.73389283609e-07	-1.81536e-05	-0.0004826716	2.3297187344656e-07	3.2955319295999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65656.56743930577	125.036183585471	4310784847.9121065	15634.04720561961	119186.20257639496	-356.76712512747326	127282.78157172215	14205350884.581455	62645.54040978444	139.93859357502515	19582.80997175607	3924463733.233935	78686.33513849432	67029.09747525312	1.069213	20.015205	0.16808253	0.0856191	-0.0300308113	-0.0158639032	-0.0305734909	-0.1073991085	-0.1056161306	-0.0347688911	-0.0786482975	0.0534561926	-0.0607273832	0.0452924852	-0.0990793123	-0.0521659597	0.0186845256	-0.0440031953	-0.0787747374	-0.1583059196	0.0536536255	-0.0547914395	-0.0515344862	0.1074021404	0.0370607279	0.123013204	0.0928475732	-0.116104477	0.0542591351	0.0102373626	0.0803885107	-0.1430236105	0.088660061	0.0298068132	0.0344283534	-0.0205620036	-0.0384587108	0.036954451	0.0869087834	0.096824733	0.1214552936	0.0036035496	0.0070654957	0.0619640319	0.0223149219	-0.0432220546	-0.1292734152	0.1216553276	0.1195223867	0.0392002338	-0.0150268549	-0.0737447773	-0.0361446216	-0.091954286	0.0763464978	-0.0036879105	-0.0367055334	0.1162828643	0.0126844104	0.0736201618	-0.0961051479	0.0287643725	-0.0132868797	0.0961120413	-0.0863793649	-0.0284404672	-0.0678171467	-0.0137959216	-0.0068395708	-0.0336501171	0.1200084565	0.0372061948	0.0328603779	0.010428265	0.0948280001	-0.0014342238	-0.0220807748	-0.0836085917	0.0495971668	0.0112943045	-0.0335333714	0.0431416538	0.0650206878	-0.1091497403	0.0508846135	-0.0223418297	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0474956	-0.0269459	0.00225583201936	0.0007260815268099	-0.0196049	-0.0358634	0.00128618345956	0.00038435210401	-0.115532	-0.0687365	0.00472470643225	0.013347643024	0.000140613	0.0	0.0	1.9772015769e-08	0.000322965	-0.000497638	1.04306391225e-07	2.476435790440001e-07	0.000214943	0.0002330965999999	5.4334024931559996e-08	4.6200493249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66029.27907433931	372.7116350335418	4359865695.076983	138913.96288937607	119327.95884551646	141.75626912149892	20094.83983524683	14239161762.23727	62882.22935330347	236.68894351903143	56021.65598415526	3954174768.44146	78651.05005723725	67826.64177583468	1.249633	23.392582	0.127361945	0.067607	0.0112101838	-0.0160910722	-0.0106849217	-0.0532534507	-0.0007738998	0.132911121	-0.0355566761	-0.0550161553	-0.1071316291	-0.0591636174	-0.0493913297	-0.0100137839	0.0333996187	0.0486257419	0.0491639561	-0.1724880027	0.0158424606	-0.0276569046	0.0038963016	-0.0243980855	-0.0266824594	-0.0291760296	-0.0556859825	0.0987872083	-0.0826377084	0.0473617094	0.0982319742	0.1243399357	0.0723719311	-0.0035586938	0.0806061922	-0.0382314309	-0.0369577388	0.0660453457	-0.033061468	0.0914368211	0.0375622875	0.0270622865	-0.1025283722	-0.0350213161	-0.0560856279	0.0606845328	0.0968957247	0.0132823322	-0.0273512864	0.0333951865	0.0117669981	-0.0268064431	0.0091033356	-0.0049732493	0.0038981123	-0.1305063299	0.0296718424	0.0486616341	0.1216361643	0.0518210502	0.0576067964	0.120815507	0.0088849481	-0.0099124585	-0.0602880515	-0.0504708368	-0.0023596288	-0.0045785693	-0.0752759657	-0.1575071597	-0.1108131199	-0.058063335	-0.0573359251	0.0504928006	-0.0798134698	-0.006687661	0.0254243167	0.0171247683	0.0603774621	-0.1146117752	0.0170312074	0.0202469814	-0.0945663264	0.0104574389	-0.0382656758	-0.0248199676	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0337445	0.0137511	0.0011386912802499	0.00018909275121	0.00323564	0.02284054	0.0005216902674916	1.04693662096e-05	-0.0592847	0.0562472999999999	0.0031637587572899	0.00351467565409	1.2251e-05	-0.000128362	1.6476803044e-08	1.50087001e-10	0.000704059	0.000381094	4.95699075481e-07	1.4523263683600004e-07	3.39389e-05	-0.0001810041	3.276248421681e-08	1.15184893321e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
