global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
65131.44350012137	n/a	4242104932.409503	n/a	121235.75091870928	n/a	n/a	14698107300.823318	62800.33574459877	n/a	n/a	3943882169.63433	80562.71837397052	71526.2723280896	n/a	n/a	n/a	n/a	-0.0328293992	0.17042065	0.2013626471	0.0826305259	0.0777417564	-0.108668582	-0.0564677519	-0.3454692921	-0.229152823	0.2664112925	-0.1813828365	0.2180825976	-0.0250527445	-0.1614541515	-0.1163828946	0.0733483556	-0.1576294043	0.1599669144	-0.2713830496	0.1062567955	-0.0286079994	0.0700784018	-0.0848753679	0.1438563968	-0.0372448339	0.101842447	-0.1041370534	0.1410624933	-0.1741955634	0.0274376945	0.0859526569	-0.0580550271	0.0082651571	-0.2237598228	0.0433058675	-0.1053308961	0.0491087268	-0.0108316811	0.0541506362	-0.0706788763	0.0318907777	-0.1212361438	0.0558420439	-0.0913858916	0.1214591673	-0.113478816	0.1220650172	-0.0994432376	0.089262125	-0.0459457028	-0.1153450248	0.0498755092	-0.083116458	-0.4127912825	0.1673270581	-0.1393357536	0.1087392602	-0.2417251616	0.1876531629	-0.3456017443	0.1719291593	-0.1280781241	0.1756601519	0.0692749013	-0.1097829972	0.0589190629	-0.1047791273	0.0260365254	-0.0928317333	0.1641138994	-0.0014483837	0.113545242	0.0222314421	-0.0742805327	-0.0423047599	0.0223721594	-0.1442931191	0.062361253	-0.0603577167	0.0470239897	-0.0392971921	0.0186987884	-0.157934522	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0150622	n/a	0.0002268698688399	n/a	0.0150462	n/a	n/a	0.00022638813444	-0.0902594	n/a	n/a	0.00814675928836	0.00146912	n/a	n/a	2.1583135744e-06	0.000123074	n/a	1.5147209476000002e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64793.39562737771	-338.0478727436639	4198184116.925889	114276.36426651638	119554.53676225562	-1681.2141564536578	2826481.0398601843	14293287260.43753	62609.20086279461	-191.1348818041588	36532.54304228976	3919912032.6777616	78807.66353995829	68939.30313915834	1.862788	33.140446	0.204537655	0.128389	-0.0127056061	-0.0470542234	0.277336824	-0.0356316305	-0.0076451818	-0.0488534244	-0.0550002708	0.1228270846	0.1589816103	0.0734479829	-0.1368762202	-0.1993836713	0.1138902333	-0.0408185498	-0.0061476559	0.0806011827	-0.1007053648	-0.0511737982	-0.1797511497	-0.0322021652	-0.0547459433	-0.035794288	0.0177962817	0.0190443203	0.0677000101	-0.0504939588	0.014311754	-0.0913048728	-0.0186016118	0.0469813744	0.0141773881	-0.1159269384	0.0443224356	-0.0929732422	0.0478439745	0.0045328006	0.0190663216	-0.0149339441	-0.0082946527	0.0147147388	0.0414791067	-0.0276017565	0.0289111204	0.0090919754	0.0376095627	-0.0312807987	0.0688122584	-0.0881638239	-0.126034001	-0.0197743209	0.0215651243	-0.005553185	0.0454074345	-0.0079274952	-0.0835606898	-8.83407e-05	0.1452778372	-0.0580171432	-0.129085766	0.0470649466	-0.1054920806	-0.1645365021	-0.0004643257	0.0317019118	-0.0251291017	0.0368782486	0.0126805638	-0.3139404546	-0.1048329216	-0.0215375618	-0.0703136896	-0.0525193143	0.1342424241	-0.0099584425	-0.1271418043	-0.007163384	0.0129201823	-0.0202584255	0.0441295699	0.0266738069	-0.0650086619	-0.2123457018	0.0490566302	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.011942	-0.0270042	0.000142611364	0.0007292268176399	-0.0182251	-0.0332713	0.00110697940369	0.00033215427001	0.00419195	0.09445135	0.0089210575168225	1.75724448025e-05	0.000547136	-0.0009219839999999	8.500544962559998e-07	2.993578024960001e-07	4.88419e-05	-7.423210000000001e-05	2.38553119561e-09	5.510404670410002e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64999.1237897288	205.7281623510935	4224886093.432488	42324.07678435788	119369.40923059834	-185.12753165728645	34272.2029775196	14249055860.062056	62568.22950862795	-40.97135416666424	1678.6518622502354	3914783343.844341	78713.92854214204	69187.52331542969	1.33503	23.751211	0.147677275	0.0771969	0.0336226746	-0.1272301862	0.1856572658	-0.0109340223	-0.0161677866	0.0343143256	-0.0919991724	0.190927223	-0.0236491663	-0.0190241301	-0.0971527738	-0.0349625583	0.1630343357	0.0717563864	0.0723887813	0.0382106448	-0.0809395255	-0.048775829	0.054458904	0.0687776753	0.0014085367	-0.0456750791	-0.0558028763	0.0011195183	-0.021897348	-0.0376047544	-0.0496248958	-0.0318919089	0.0341270853	0.0319694518	0.0932235601	0.0110003619	-0.0530574828	0.103072995	0.0135026404	-0.0782799855	0.0457761498	-0.0208187833	-0.0708845426	0.0565461184	0.0500880966	-0.1143069247	-0.0516470636	0.0113331417	0.0516248891	0.0362543131	-0.0309932332	0.0258962969	-0.0444127585	-0.0291525403	-0.0527068061	0.0933846787	-0.0031063126	0.0293717223	-0.1823576848	-0.0482489858	0.0015226895	-0.0764606608	-0.0714200006	0.0396970647	0.0683960727	-0.0162162046	0.0978937468	-0.0668888675	-0.0586850495	0.009402193	0.1528036035	-0.0830207602	-0.0608142432	0.059586118	0.0318252042	-0.1000047545	0.1720423235	0.123666502	0.0990410223	0.0150866686	-0.0682466887	0.0605662905	-0.0688493708	0.0649518998	0.1537242918	0.0338555122	0.1315385452	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0451922	0.0571342	0.00204233494084	0.00326431680964	-0.00969613	0.00852897	7.27433292609e-05	9.40149369769e-05	0.0423441	0.03815215	0.0014555865496225	0.00179302280481	0.00067273	0.0001255939999999	1.577385283599998e-08	4.525656529e-07	0.00046514	0.0004162981	2.163552196e-07	1.7330410806361e-07	0.000335347	0.000335347	1.12457610409e-07	1.12457610409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65349.10895030342	349.98516057462257	4270506040.598627	122489.61262244434	119636.5844055465	267.17517494816275	71382.57410858136	14312912328.225452	62747.2266545665	178.99714593854878	32039.97825414613	3937214452.839541	78869.60636342164	70589.36457796345	1.236956	22.006399	0.17756166	0.098509	0.058472657	-0.0550312921	0.0713004485	0.0807681779	-0.0539579382	-0.0450115672	-0.1132230187	0.0713040549	-0.124451086	-0.0342173038	-0.0695819096	-0.0092858763	0.0658349851	-0.0629289018	0.0828087019	0.0993923124	0.008114129	-0.0611643077	0.0980048993	0.0718299611	0.0026752565	-0.0035904495	0.0494346413	0.067923768	0.1196107491	-0.024830606	0.0079048522	-0.0512595183	-0.0104534424	0.1147807933	-0.0865542872	0.0556143084	-0.0505223534	0.0239911702	0.0953954669	-0.035370807	-0.0582035539	0.1139035892	0.0047153143	0.0478207137	0.0273470508	0.0553441338	-0.0278039079	-0.0207841969	0.1567150202	-0.0540769644	-0.221468976	0.0647266895	-0.0464649523	-0.0217887727	-0.0082152759	-0.0204371546	-0.0557085288	-0.0273263638	-0.139040408	0.0059136366	-0.1174680105	-0.0667095031	-0.0108826473	0.0829463558	0.0819954132	-0.0418934788	0.060384453	-0.0203176931	-0.0377188765	-0.0416436404	-0.0160012402	0.0327110933	-0.0058860827	0.1281110236	0.0839028703	-0.1142038958	0.0027102576	-0.0485406976	0.0505025423	-0.0126832444	0.1038425568	-0.1363665465	0.0488815228	-0.1503159484	0.0253950988	-0.1653799456	0.1336745271	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0152158	-0.0299764	0.00023152056964	0.00089858455696	0.00489883	0.01459496	0.0002130128574016	2.39985353689e-05	-0.0311764	-0.0735205	0.00540526392025	0.00097196791696	0.000840962	0.000168232	2.8302005824000013e-08	7.07217085444e-07	0.00021326	-0.00025188	4.54798276e-08	6.34435344e-08	-0.000433937	-0.000769284	5.917978726560001e-07	1.88301319969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65680.30233532244	331.193385019018	4313902114.859363	109689.05828035552	120507.6644188759	871.080013329396	758780.3896219408	14522097183.692408	62980.10035686728	232.87370230078523	54230.16122327474	3966493040.9610734	79101.48142581468	72339.39898976606	1.648755	29.332623	0.2687087	0.1583	-0.096967687	-0.0668660373	-0.0361461169	0.0338798706	-0.0660357078	0.0884028883	0.026153381	0.0642492916	-0.0026395324	-0.0920865602	-0.0155142862	-0.0013191294	-0.0670883719	0.0386784329	0.0968070109	0.0058526289	0.0726387981	-0.0104161656	0.0161817866	0.0730832379	-0.0490459917	-0.0397881631	-0.1268958272	-0.0607693865	-0.0435496258	0.036038613	-0.0519740578	-0.1202209854	-0.0157802884	0.0206274326	-0.0942698959	0.0647315127	0.0081788766	0.0669925101	0.0945210529	-0.117568098	0.0522607103	0.0115718577	0.0643294065	0.049819873	0.0130420063	0.0401583273	0.0312873631	-0.0708205062	-0.0025593653	-0.0132270625	-0.0962580918	-0.0350319816	-0.0113548452	-0.0639468017	0.0032928942	0.0647824966	0.0923369526	0.0556964718	0.010741037	0.0237911183	-0.0656266931	-0.0107607227	0.0719749352	0.0907494158	-0.0777882768	0.0656308992	0.0511853575	-0.1029432913	-0.0138321	-0.0581246528	0.1802939659	-0.0596732621	0.0070036466	-0.0468911464	0.1158669945	-0.1917996277	0.0550078158	-0.0588651077	0.0472342052	-0.1084252012	0.0475886752	-0.0055129211	0.0184773629	-0.0931501953	-0.0536304847	-0.0340835956	-0.0203814613	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00379929	-0.01901509	1.4434604504099998e-05	0.000361573647708	0.0122676	0.00736877	5.4298771312900005e-05	0.00015049400976	0.0830482	0.1142246	0.01304725924516	0.00689700352324	-0.000403766	-0.001244728	1.5493477939840005e-06	1.63026982756e-07	-0.000744215	-0.000957475	5.53855966225e-07	9.16758375625e-07	-7.413519999999998e-05	0.0003598018	1.2945733528324005e-07	5.4960278790399975e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65930.87551524112	250.57317991867603	4346880346.206221	62786.91849455719	124652.57339029176	4144.908971415862	17180270.381323695	15538264052.822071	63081.2889002876	101.18854342032137	10239.121319526264	3979249009.321548	79207.43347899137	72523.16762216561	2.775298	49.374691	0.5536213899999999	0.403578	-0.1569744334	-0.2539200916	-0.2369662156	-0.3179575312	0.0877039535	0.0065337924	0.6082584088	0.0174106447	-0.0611392521	0.0518836799	0.0695541722	0.0311803045	-0.2158946337	0.4476833817	-0.1981606	-0.0014460553	-0.0082536481	-0.0718859304	-0.0957891473	-0.0566701766	-0.0178845896	-0.0098714454	-0.0190057064	-0.0317338334	-0.056466612	0.1272592853	0.0043803736	0.0012855798	-0.0602840612	0.0033842855	0.0236087596	0.0444138991	0.1911809061	0.0204607451	-0.0487323025	0.1210043564	-0.0452710881	0.1248052423	-0.0489418543	-0.0079860466	-0.0327459796	-0.0036350662	0.0376177472	0.0599107399	-0.0099150218	0.1148437136	-0.0113326083	-0.0384574208	-0.0017350763	0.014785893	0.0187614437	0.0301447526	-0.0516755802	0.4308568662	0.3552144981	-0.2476039187	0.0395503627	-0.0292818669	0.0461801108	-0.0517066601	0.1193542083	-0.0454440518	-0.0116157645	0.0219265622	0.1319373999	0.0944362518	0.0031649976	-0.0450825708	0.040345411	-0.0703507825	-0.0699060752	0.0878673696	-0.0027729924	-0.1492816302	-0.2538825937	-0.0188391466	0.0315013455	0.008793263	-0.014619215	-0.0135137718	0.1018598984	-0.1239151176	0.1254781051	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00728262	-0.00348333	5.30365540644e-05	1.2133587888900002e-05	-0.026297	-0.0385646	0.00148722837316	0.000691532209	0.43788	0.3548318	0.1259056062912399	0.1917388944	-0.00223651	-0.001832744	3.3589505695360004e-06	5.0019769801e-06	-0.0018185	-0.001074285	3.30694225e-06	1.154088261225e-06	0.000153669	0.0002278041999999	5.1894753537639995e-08	2.3614161561e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65688.4377714448	-242.43774379631213	4314970856.852977	58776.05961704628	120620.27117428168	-4032.302216010081	16259461.161239808	14549249818.157248	62987.7533056257	-93.535594661902	8748.90746875563	3967457066.4903617	79499.3322741372	72389.70192789412	2.613115	46.489334	0.73123143	0.480897	-0.107985201	0.0143334029	-0.031984937	-0.0273403532	0.0079847449	-0.0659995487	-0.0438852835	-0.2037827265	-0.1672919544	-0.109802373	-0.0232547014	0.2534007536	-0.1124007921	0.006294103	-0.0169248566	0.0311541156	0.0645146104	0.0930743093	-0.1052155982	-0.066138069	0.089839206	-0.0188577837	-0.0159415748	0.0255374765	0.0925041387	0.0996286162	0.0343756385	-0.0188461476	0.118732585	-0.0744875588	-0.0670026694	-0.0054761498	-0.1095883456	0.0073237052	0.0692118188	0.1659513489	-0.0611015179	0.1231449901	-0.1725437465	-0.0770783026	-0.0630452671	-0.0955943971	0.0372950992	-0.0935059386	0.0357790849	0.0552668299	0.0329975016	-0.0297987363	-0.1106407158	-0.0408486459	-0.0797578114	-0.0407399035	-0.0256095696	-0.0783790067	0.0697089609	0.058867915	-0.1023755802	-0.0441859233	0.1526906982	-0.0919823789	0.0381353832	0.1981540402	-0.0818226922	-0.0552796367	-0.0987028548	0.1965874729	-0.0954776589	-0.1007652336	0.1926913347	-0.1873685587	0.0742691687	-0.1518392188	-0.1465045744	0.0386154878	-0.127787636	0.0173984311	-0.1183420322	-0.2103305523	-0.01909148	0.0002917359	0.0957144905	-0.0137322604	0.07758519	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0395969	-0.03231428	0.0015679144896099	0.0010442126919184	0.0181419	0.0444389	0.00197481583321	0.0003291285356099	0.0374544	-0.4004256	0.16034066113536	0.0014028320793599	0.000447511	0.002684021	7.203968728441e-06	2.00266095121e-07	-0.000429523	0.001388977	1.84490007529e-07	1.929257106529e-06	-0.0008543859999999	-0.0010080549999999	1.0161748830247983e-06	7.29975436995829e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65508.27583645567	-180.16193498913344	4291334203.065162	32458.322819028745	119630.0302734375	-990.2409008441756	980577.041704684	14311344143.223572	62747.10650340208	-240.64680222362225	57910.883420455146	3937199374.549284	78692.99934487307	72155.2220286543	1.55395	27.645981	0.13347887	0.081082	-0.0762881464	0.0088912646	-0.0164452572	0.0248573094	-0.0622599413	0.0878241868	-0.0813149906	0.0168893574	0.125078581	-0.1430696123	-0.0248095342	0.0601919391	0.0433496207	0.0425087122	0.0083688018	0.0230556188	0.0228161935	0.0643625764	0.0133466725	0.0138556019	-0.0137036341	0.0835068343	0.0224473794	-0.1869624435	0.1066263678	0.0055311774	-0.0385900379	-0.1038166071	0.0603289638	0.0921054227	0.0226243335	0.1544091846	0.0291534478	-0.0481449903	-0.0526115171	0.0186636721	0.1338092254	-0.1300732701	0.1006172441	0.0604242485	-0.0698919333	-0.0229549023	0.1208344396	0.0161047362	0.0521443574	-0.0121562808	0.0217102225	-0.0449267791	-0.1215410347	0.1770890127	-0.0265354238	-0.0497855769	0.0078438788	0.055293422	-0.0818310708	0.1201736298	0.0221177762	0.0161464481	0.0079877411	0.0241484035	-0.085217949	0.1409139861	-0.0743413502	-0.091474887	-0.0991232625	0.1718017971	-0.0970419421	-0.0910844778	-0.1289739616	-0.0313952546	0.0791318203	0.0756147245	-0.1214046688	-0.0622950555	0.0392723152	0.0058501481	-0.0314532986	0.1300642923	-0.0180441019	0.1130066004	-0.0318210322	-0.0171622092	-0.0119175775	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00702443	0.03257247	4.93426168249e-05	0.0010609658019009	0.0202015	0.0020596	4.241952160000007e-06	0.00040810060225	0.0453589	0.0079045	6.248112025000003e-05	0.00205742980921	0.000804076	0.000356565	1.2713859922500002e-07	6.46538213776e-07	-0.00079637	-0.000366847	6.342051769000001e-07	1.34576721409e-07	0.000241048	0.0010954339999999	1.1999756483557809e-06	5.8104138304e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65429.57208100404	-78.70375545163552	4281028902.703303	6194.281122190847	119710.34582808796	80.31555465045676	6450.588318810506	14330566898.280416	62700.57849765011	-46.52800575197034	2164.855319255385	3931362543.939984	78879.17319973795	71540.39755328438	1.409355	25.073507	0.20487687	0.11182	0.0465797184	-0.0015868236	-0.0202171467	0.0715706472	0.0485570556	-0.0239961841	-0.1108963869	0.0195438029	0.0667277931	-0.0719540487	0.0169732375	0.036524397	0.1053137809	-0.004440774	0.112893641	-0.0112020562	0.0140407035	-0.0655208052	0.1069908246	0.0451425052	0.0769237486	0.0171570886	-0.0118371181	-0.0330061147	-0.0431612473	0.0502552083	0.0174419562	-0.0044850725	0.1395374598	-0.0451212443	0.0016604475	-0.0295024696	0.2321578627	0.1179286022	-0.0174152076	-0.0306165818	-0.1144012509	0.0592185346	-0.1227894834	0.0635773159	-0.0527272181	0.0830965698	0.0891636224	-0.0040932423	-0.0137602469	-0.0487845191	0.14883353	0.1049647422	-0.0385087084	-0.0271063714	0.0016287207	0.0194256842	-0.0576897359	-0.0045145896	-0.1142753423	0.0956636199	0.0008840794	0.0013630999	-0.0059956683	-0.0035253552	0.1067093625	0.079233616	-0.1861462146	-0.026870542	0.084801411	-0.0678609641	-0.113517412	0.0146464835	-0.1298168292	0.0813611225	-0.0032540546	-0.0212300787	0.0340019488	-0.0820572088	0.0036571753	0.0183164987	-0.1300883998	0.0742243445	-0.1256106603	0.1445524821	-0.0422832711	0.0429871078	0.1899296853	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0392476	-0.03222317	0.00154037410576	0.0010383326848489	0.0245383	0.0043367999999999	1.8807834239999985e-05	0.0006021281668899	0.029586	-0.0157729	0.0002487843744099	0.000875331396	0.000262981	-0.000541095	2.92783799025e-07	6.915900636100003e-08	0.000362937	0.001159307	1.3172326596900006e-07	1.3439927202490002e-06	-0.00110943	-0.001350478	1.823790828484e-06	1.2308349249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65595.75909745069	166.1870164466527	4302803611.570785	27618.12443544002	119554.66492335605	-155.68090473191114	24236.544098146394	14293317904.93594	62675.39726694024	-25.181230709866213	634.0943800635092	3928205422.568781	78889.8306964846	71950.3895962513	1.228912	21.863293	0.0825025999999999	0.050424	0.0810398352	0.0140213658	-0.0446276587	0.0470561962	-0.0548424185	-0.0844780406	-0.0815309738	0.0320047427	-0.0035562973	-0.0332268472	0.0408960122	-0.1079147557	0.1054116491	-0.0467850391	0.0878991623	-0.0891726746	0.0623603592	-0.0463912574	0.0094859777	-0.0860682765	0.021361428	-0.1393916815	-0.0456650424	-0.0059724597	-0.0121972989	-0.0030027838	0.0474964182	-0.0371615657	-0.049051771	-0.026122103	0.0294264708	-0.0543923528	0.144499623	0.0680118219	-0.040395045	0.019025355	0.124161222	-0.0509401223	-0.1097341963	0.0437349936	0.0374379737	0.1057703308	-0.0438388643	-0.0189419616	-0.0708691631	-0.1303822908	0.0124910264	0.0524319159	0.0838428708	-0.0781371154	0.1344225829	0.082565815	0.0215002541	-0.0148307041	-0.1063627943	0.0189876798	-0.0205656245	0.0516262592	0.0267832914	0.0702189272	-0.0713131731	0.0732609706	-0.1005476774	0.1503751038	0.158240836	-0.1309502553	-0.0036031759	-0.0444576027	-0.0541354318	-0.0584608387	-0.0799210649	0.0170637381	0.072655935	0.0079517609	-0.0465319826	-0.0741467781	0.1417220708	0.0262689059	0.065196583	0.1841896097	-0.0338235566	0.0175870096	0.0366455585	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0228973	0.0163503	0.0005242863472899	0.00026733231009	0.0111456	-0.0133926999999999	0.0001793644132899	0.00012422439936	0.0217805	-0.0078055	6.092583025e-05	0.00047439018025	0.000347324	8.434299999999996e-05	7.1137416489999945e-09	1.20633960976e-07	0.000440818	7.788099999999997e-05	1.94320509124e-07	6.0654501609999955e-09	-0.000372572	0.000736858	5.42959712164e-07	1.38809895184e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
