global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
65952.38673162348	n/a	4349717315.597625	n/a	119584.02823275862	n/a	n/a	14300339808.37321	62570.8933127867	n/a	n/a	3915116689.960135	78820.78143510375	72653.22824711545	n/a	n/a	n/a	n/a	-0.0175009314	-0.0665749207	-0.0638333458	0.0181546546	0.0405098335	-0.0160787811	0.0489393554	0.124056042	0.050011156	0.1050359074	-0.0442660938	0.1433075159	-0.1056924485	-0.007011345	-0.0352954272	-0.0377778213	0.0898765909	-0.0577017428	0.0585650967	-0.0634993256	0.1392062079	-0.1310342501	0.0598192753	-0.0483851023	0.105560102	-2.67157e-05	0.008876061	-0.0875264928	0.0442670484	-0.0796738129	0.0549820273	0.0732972291	-0.0940122774	0.0108005014	-0.0251917804	0.0459346297	-0.0338158056	0.0878928232	-0.0610718815	0.0133178702	-0.0302627869	0.0172238123	-0.0112447438	0.0074874889	-0.0446877534	0.1445654829	-0.0695671939	0.0124056618	-0.1354330521	0.0208498935	-0.0135864084	-0.0258440959	-0.0177555583	0.0007528266	-0.0445633643	0.0741961074	-0.0049629733	0.088200742	-0.0231658855	0.1525036348	-0.1985067802	0.0836202633	-0.0750106955	0.055913882	-0.141680626	0.0136399903	-0.0248475628	0.047472013	-0.0235513896	0.0188495843	-0.0025491371	-0.0283689536	0.0589831766	-0.0942729177	0.0550347607	-0.1032090831	0.0140222562	-0.1006306715	0.047727207	-0.0993339643	0.0258134793	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.166276	n/a	0.027647708176	n/a	-0.0425909	n/a	n/a	0.00181398476281	0.0791564	n/a	n/a	0.00626573566096	-0.00161471	n/a	n/a	2.6072883841000005e-06	0.000329178	n/a	1.08358155684e-07	n/a	0.00280222	n/a	n/a	7.852436928399999e-06	0.0	0.0	0.0
65865.68793881271	-86.6987928107701	4338288847.653058	7516.680674844842	118975.90312051006	-608.1251122485555	369816.15214731824	14155265523.340996	62558.25350756164	-12.639805225058808	159.76467612742394	3913535081.916348	78689.40977482409	70998.31887191237	1.290981	24.216522	0.05239905	0.0292263	0.0367613331	0.0466458017	0.0392671906	-0.0419160047	-0.0170147379	-0.0454861252	-0.0531207354	-0.0121683024	-0.0470946252	0.1358346695	-0.1216649405	-0.0587391663	0.0359556083	0.0230782128	0.1011285755	0.0157533091	-0.0819994511	0.0535456855	-0.0836880413	0.0127583738	0.0213196232	0.0057200537	-0.1193322197	0.0377935849	-0.0696847501	0.0306889301	0.0359096968	-0.0051571006	-0.0315458304	0.0248692404	-0.0153755786	0.0358959109	0.0210663028	0.0520706629	0.1307445053	0.0533138669	0.1088805411	-0.050027135	0.2004709269	0.0551042047	0.0509375414	-0.0175453021	-0.0076605659	0.0475468412	-0.0455804874	0.0106075287	0.0599338551	-0.0609358134	-0.0098075795	0.0323518818	-0.0121300814	0.007548786	-0.0963367887	0.031154066	-0.0317959963	-0.1744272094	-0.109301392	-0.0117770916	0.0659719979	0.0503716593	0.0552893616	-0.0269196994	-0.0921197891	-0.0946490428	0.0019266147	-0.0428239982	0.062290288	0.0057971625	0.073885938	0.0013070367	-0.0318795099	-0.1055510426	0.0816541849	-0.0153903149	-0.0025730724	0.1150985713	0.1513838044	0.0039565968	-0.0404728766	-0.0100321987	0.0485780627	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.163505	-0.0027709999999999	0.026733885025	7.678440999999976e-06	-0.0253413	0.0172496	0.00029754870016	0.00064218148569	0.0747879999999999	-0.0043684000000001	1.908291856000092e-05	0.0055932449439999	-0.00127682	0.00033789	1.1416965210000013e-07	1.6302693123999998e-06	0.000289487	-3.969100000000001e-05	8.3802723169e-08	1.5753754810000007e-09	0.0026196	-0.0001826199999999	3.335006439999987e-08	6.862304160000001e-06	0.0	0.0	0.0
65965.26146101452	99.573522201812	4351415719.620008	9914.88632367475	118948.45683818246	-27.446282327597142	753.2984136061714	14148735384.184958	62536.05996900086	-22.193538560779416	492.5531538488029	3910758796.446472	78956.2486694967	71359.82878183304	1.212108	22.737019	0.0859966499999999	0.0411455	-0.0298129567	-0.045341982	0.0238290332	0.0205055505	-0.1322572297	0.0505852106	-0.0137880639	0.0630847374	0.032676043	0.0631005338	0.0476740003	0.0782162896	0.0283064513	-0.0290272652	-0.0299329512	-0.0250896919	0.0225666489	-0.0336312248	0.0958566225	-0.1232323495	-0.0292010581	-0.1533856142	0.0379748949	-0.0389544356	-0.0419681325	-0.0113222906	-0.0510449263	0.0683911812	0.1896783339	0.057304964	-0.005947712	0.0257649651	-0.0820667601	-0.0518591678	0.0945127915	-0.0543164865	0.0614275607	-0.136339235	0.0134026079	0.0714246464	0.0547606999	-0.0178996867	0.1104019122	0.153636689	-0.0017385639	-0.0221146109	-0.0568307475	0.0763652018	0.1164630283	-0.0239086886	0.0974900169	0.0156100326	0.0537868377	-0.0570187257	0.0392612633	0.0765776585	0.0125169942	0.0204177975	0.0489773457	0.1368551345	-0.0186038879	-0.0259670984	-0.1709704407	-0.0294251623	-0.0091200429	-0.0743852342	-0.1427096968	0.1457357441	-0.0784712458	0.1537039357	0.1018457836	0.0073535288	-0.0893426107	-0.1325625484	-0.1072264522	0.0360247945	0.1989102038	-0.0093494468	-0.0496850417	-0.0458147821	0.0115100701	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.173006	0.0095009999999999	0.029931076036	9.026900099999966e-05	-0.042511	-0.0171697	0.00029479859809	0.001807185121	0.0549044	-0.0198835999999998	0.0003953575489599	0.0030144931393599	-0.00113303	0.0001437899999999	2.0675564099999998e-08	1.2837569809e-06	-0.00017295	-0.000462437	2.99117025e-08	2.13847978969e-07	0.00280222	0.0001826199999999	3.335006439999987e-08	7.852436928399999e-06	0.0	0.0	0.0
65921.83517813611	-43.42628287841217	4345688353.253344	1885.8420446358737	119438.47433997843	490.01750179597	240117.1520663635	14265549152.661688	62613.31309579272	77.25312679186027	5968.045599119238	3920426976.831768	78750.06539098399	72327.64850045308	1.262567	23.683538	0.0547373499999999	0.0309868	0.0118842552	-0.007604527	-0.0662989689	0.0109123651	0.1054584511	-0.054687852	0.0325864804	0.1055447831	0.0291983804	0.0217910921	-0.1948843823	0.0851032195	-0.1554468978	0.03572281	0.0395513621	0.1126268722	0.0119189049	0.0169989362	0.0292077448	-0.0923338662	0.0261929523	0.0328379881	-0.0516557912	0.0337392048	0.0617243252	0.0618265962	0.0099637869	0.0109825339	0.1476273211	0.0384271993	-0.0387052379	0.0077043573	0.0698774636	-0.042100412	-0.0029869231	0.0733428228	0.103287905	0.0605632361	0.0061761266	-0.0726721748	-0.0052845813	-0.1063808536	0.0255349987	0.0891378143	0.0728260386	-0.0084839776	-0.0638412297	0.0848790207	0.03942613	-0.0494600538	-0.0095446263	-0.0082743142	-0.0672846272	0.030217504	-0.1258580005	-0.0216835194	0.0279063867	-0.0416022678	0.0330158046	0.1394312196	-0.0886657981	-0.0578782118	-0.022400791	-0.0333110127	-0.1774301718	0.0566661458	0.0609487186	0.0348609019	-0.0743104463	-0.0175276037	-0.0357746997	-0.1507777278	-0.0320930643	-0.0318374143	0.1158162063	0.080326813	0.0244775002	-0.0021070881	0.0503528418	-0.0568243441	-0.01731158	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.166279	-0.0067269999999999	0.027648705841	4.525252899999977e-05	-0.046033	-0.0035219999999999	1.2404483999999982e-05	0.002119037089	0.0747325999999999	0.0198281999999999	0.0003931575152399	0.0055849615027599	-0.00126549	-0.00013246	1.7545651600000012e-08	1.6014649401e-06	0.000187793	0.000360743	3.5266210849e-08	1.30135512049e-07	0.00280222	0.0	0.0	7.852436928399999e-06	0.0	0.0	0.0
65890.85690412731	-30.9782740087976	4341605023.560183	959.6534605641448	118641.65764637211	-796.8166936063208	634916.8432097093	14075842929.078966	62592.51470219324	-20.798393599478004	432.5731763188076	3917822896.744277	78944.6334900919	71020.55997308037	1.197919	22.470858	0.1431243599999999	0.0737134	0.0124568566	0.0178110713	0.0288291097	-0.0117652508	0.0586658922	0.0246234997	-0.102306896	-0.0054209379	0.029152642	-0.0204368598	-0.0489741941	-0.0347504738	0.0707395035	0.0394749005	0.0923814135	0.0117515533	-0.1694189448	0.0084851183	0.1068626572	0.0359072587	0.0648370182	0.1511367677	0.0627811409	-0.0668502006	-0.1286555544	0.0440339954	0.0387423645	-0.0690933449	-0.0002430273	0.0395281845	0.0463510124	0.0299346215	-0.099425888	0.0481333823	-0.1131266901	0.0672722733	0.0433707242	0.0931456151	0.1009267394	-0.0561083437	0.0398846418	-0.0020673793	0.1327969779	-0.0985764074	-0.1364819167	0.0230719723	-0.0389327852	0.0213137585	0.0118974242	0.123595431	-0.0445499361	0.0838051768	0.0049066907	-0.0618171303	0.0343986781	-0.0814720779	0.0131829863	-0.1010817475	0.0426908163	0.0252191649	0.0298140659	-0.0157996899	-0.0265231795	-0.0832524104	0.2232029774	-0.1312298646	0.0498548197	0.1448948407	-0.0332214374	-0.1588542105	-0.1440514437	0.0846823218	-0.1593126987	0.0437582586	-0.0740579185	0.1848604909	0.0707939595	0.0289906201	-0.0421351441	-0.0257599255	0.0112315344	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.146546	-0.019733	0.021475730116	0.000389391289	-0.0145737	0.0314592999999999	0.0009896875564899	0.00021239273169	0.0525974	-0.0221351999999998	0.0004899670790399	0.00276648648676	-0.000919536	0.000345954	1.1968417011599998e-07	8.45546455296e-07	1.09698e-05	-0.0001768232	1.2033651204e-10	3.1266444058240006e-08	0.00192906	-0.0008731599999999	7.624083855999996e-07	3.7212724836e-06	0.0	0.0	0.0
65865.44492691263	-25.41197721468052	4338256835.420161	645.7685859594419	119479.04951957616	837.3918732040474	701225.1493081835	14275243274.101332	62465.94373118549	-126.5709710077499	16020.210701844666	3901994126.227632	78789.08242389432	71704.03507840479	1.121533	21.037981	0.11530136	0.0556078	0.0007667943	-0.0790321974	-0.0120478178	0.0238951751	0.0270736438	-0.0326916583	0.0760438071	0.0944465755	0.0593914851	0.0889046801	-0.0439547049	-0.0028971015	0.0842060048	-0.068338028	-0.0484759671	0.0331178203	0.0832447527	0.0150282635	-0.0187597942	-0.1425424	0.0003717269	-0.0058195215	0.0246064772	-0.0190993429	-0.0569535913	-0.0763480781	-0.0297787809	0.0511346308	-0.04423402	0.020382152	-0.0714998795	0.0409651382	-0.0504493906	-0.0910136913	0.0351845885	-0.0697128256	0.1076343348	0.0017393801	0.0302954602	0.0872976614	-0.0381627376	0.0297045854	0.0541524926	0.0161737216	0.0281853692	0.0354885365	-0.0393608747	-0.0148818839	-0.1163423786	0.0145063299	0.0039621502	-0.0359690875	-0.0107929574	0.0702575151	-0.0411153625	0.0737381985	0.0182059355	0.0722862288	0.0398737911	0.1710658923	-0.0320574161	0.0525858125	-0.0810850068	0.053938485	0.0030359178	-0.1697602818	-0.0898035922	0.0025658467	-0.0173264733	0.0402499563	0.0140498884	0.0344054742	0.0740029945	-0.0455499317	0.0599392589	0.0484993585	0.0322726296	0.035454386	0.0696104856	0.047858921	0.0072131845	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.166234	0.0196879999999999	0.0276337427559999	0.0003876173439999	-0.0322092	-0.0176355	0.0003110108602499	0.00103743256464	0.0747816	0.0221842	0.00049213872964	0.00559228769856	-0.00116959	-0.000250054	6.252700291600006e-08	1.3679407681000002e-06	0.000320549	0.0003095792	1.02751661401e-07	9.583928107264e-08	0.0024853	0.00055624	3.094029376000002e-07	6.176716090000001e-06	0.0	0.0	0.0
65775.67258216476	-89.77234474787838	4326439103.636141	8059.073881531926	118551.19469288792	-927.8548266882426	860914.5794086687	14054385763.111015	62355.84778615969	-110.09594502580148	12121.117111124302	3888251753.130716	78572.96997056289	70718.87149470924	1.157226	21.70752	0.0602841	0.0326127	0.0468442106	0.0216213634	0.0329688692	-0.0461487852	0.0247676205	0.0196432056	-0.0724546719	-0.0087145714	-0.0114506186	0.0869781625	-0.0832609812	0.0315062782	0.0255988394	-0.0904455584	0.0411998553	0.0097634817	-0.1000847215	-0.0884770573	-0.0360456066	-0.0397867633	0.0388539545	0.0231436089	-0.0339145406	-0.1194212684	0.0290329681	-0.0034806975	0.0555250965	0.0700660618	-0.1179549993	-0.1175577035	0.0723065521	0.0226057874	-0.2106892982	-0.0663527797	0.0896212227	0.0222247378	0.073128083	0.0980700516	0.0061977931	-0.0185035465	-0.0487647131	0.0233102611	-0.121383188	0.0914885961	-0.0669417931	0.0848222561	-0.0858977799	-0.0760814286	0.1229715597	0.0315145377	-0.1582514068	-0.0076462704	0.0256350385	0.0191356201	0.0422277063	-0.0762699695	-0.1217990897	-0.0654992033	-0.0500082024	0.1931688186	-0.0226612961	0.088241939	-0.0625033432	-0.0669706472	-0.0717175861	-0.1322395776	0.0392141336	0.0796665038	-0.0375155083	0.0379093459	-0.0024710795	0.0865947025	-0.0684261171	0.0806126229	0.0635577093	-0.1156180072	0.0022408107	0.1108789004	0.1025206833	-0.0865177702	-0.0414786728	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.149999	-0.016235	0.022499700001	0.0002635752249999	-0.0321259	8.330000000000143e-05	6.938890000000238e-09	0.00103207345081	0.0563234	-0.0184582	0.00034070514724	0.00317232538756	-0.000967547	0.000202043	4.082137384900002e-08	9.36147197209e-07	0.00017304	-0.000147509	2.99428416e-08	2.1758905081e-08	0.0023247	-0.0001606	2.5792360000000105e-08	5.40423009e-06	0.0	0.0	0.0
65745.25177943618	-30.420802728578565	4322438131.541456	925.4252386510932	118916.70172862789	365.5070357399673	133595.3931754177	14141181950.01545	62455.743307411125	99.89552125143382	9979.115166095666	3900719872.0812297	78691.57851540063	71273.85251001157	1.18683	22.262831	0.0821058999999999	0.0484028	-0.0029028855	-0.0972269556	0.0686124271	0.0106867221	-0.0626509785	0.0599075403	0.0747343297	0.0134354045	0.0042314645	0.0682881024	-0.0273592758	-0.003603547	0.1196969874	-0.091934209	-0.0332917756	0.0038148842	0.0597442114	0.0463944398	0.0249438431	-0.0748922154	-0.0216148158	-0.051378538	-0.0370668296	-0.0112662035	-0.0327400343	0.0072350789	-0.1349139668	-0.0132283193	-0.0683474226	-0.0110716415	-0.0236700914	0.0967977272	-0.0754774978	-0.0418999069	-0.0393998872	0.0301646391	-0.0851046507	-0.0391094806	0.0922466408	0.1695016019	0.0437006874	-0.0089538669	-0.0688525921	0.0297159639	-0.0194287886	-0.0380339783	-0.0248946396	0.0618573225	-0.0099194547	0.0020132566	-0.0600406511	-0.0840989062	0.0567685716	0.0259943806	0.027679065	0.0123260119	0.0794041056	0.0601873247	0.023695487	0.0928506542	-0.0769286085	-0.0289529978	-0.0420974945	0.0293789525	0.0885305566	-0.0879186678	-0.1042824439	0.0697313602	0.0984464409	-0.0784738333	0.1069112508	0.0980897718	0.1131338967	-0.0411770777	0.1121867902	0.0272174023	0.0318829168	-0.016608403	0.0254558625	-0.1239703357	0.0006118792	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.118552	-0.0314469999999999	0.014054576704	0.0009889138089999	-0.0238833	0.0082426	6.794045475999999e-05	0.00057041201889	0.0512347	-0.0050887	2.5894867690000016e-05	0.00262499448409	-0.000990329	-2.278200000000005e-05	5.190195240000023e-10	9.80751528241e-07	0.00047134	0.0002983	2.221613956e-07	8.898289e-08	0.00189923	-0.0004254699999999	1.8102472089999986e-07	3.6070745929e-06	0.0	0.0	0.0
65826.97526343082	81.72348399464681	4333190672.332334	6678.727836223294	118954.22056842672	37.5188397988386	1407.6633398509152	14150106591.041916	62593.65468212443	137.91137471330148	19019.54727531265	3917965606.465037	78683.31612130241	70893.14092487328	1.290864	24.21434	0.05020935	0.0246323	0.094034051	0.0684824754	0.0421807798	-0.1097259692	0.0263970038	-0.0034743758	-0.0629030101	-0.013797656	-0.1542550436	0.129609087	-0.1197854362	-0.0370691523	-0.0807228634	0.0023250905	0.025546244	-0.0181078753	0.1099642389	0.1408139026	-0.0290333389	0.0025246764	0.0001666151	-0.1914456697	-0.0844400703	-0.0852100842	0.049654394	0.1000741898	0.0757382187	0.0241710408	-0.0970022437	0.1267627454	0.0388152782	0.0154608502	0.0625958	0.1087680403	0.0544607883	-0.0545814801	0.0678572036	0.0505479639	0.0234184041	0.0300027159	0.0650844702	0.0076055788	-0.0534397582	-0.1199034191	-0.0199919015	-0.0830544189	0.10222447	-0.0891091602	-0.0625283274	-0.0164545087	0.0650624453	-0.0515115255	-0.0771509069	0.0023515458	0.0445842449	-0.1726940319	0.0271046872	0.1500991232	0.1523879601	0.0930421076	0.0155209872	-0.1226813074	-0.0051637859	-0.0234858007	0.0006094529	0.0128226281	0.0430415249	0.0026982129	0.1726204021	0.1424537673	-0.0826229199	-0.2081189311	0.0777950653	0.0635997771	-0.0539490861	0.0294307677	-0.0712435252	-0.017750156	0.0376833694	0.0559820065	0.1238780227	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.116053	-0.002499	0.013468298809	6.245001000000007e-06	-0.0320057	-0.0081223999999999	6.597338175999997e-05	0.00102436483249	0.0418964	-0.0093383	8.720384689000002e-05	0.00175530833296	-0.0007223019999999	0.0002680270000001	7.183847272905366e-08	5.217201792038556e-07	0.000297294	-0.000174046	8.838372243599998e-08	3.0292010116000005e-08	0.00173631	-0.00016292	2.65429264e-08	3.0147724161e-06	0.0	0.0	0.0
66221.2824112014	394.3071477705817	4385258244.1840925	155478.12678297132	119265.02306483476	310.8024964080396	96598.19177346946	14224145726.65557	62713.20054920441	119.54586707998531	14291.21433590552	3932945523.124733	79061.7793899878	71008.29767759539	1.323197	24.820839	0.03975885	0.0232052	-0.0277763988	-0.0040571978	0.0842087983	-0.1171054413	0.0795056964	0.1457446824	-0.0295965486	0.0383510404	-0.0500693514	-0.0236885409	0.0662804845	0.0664573797	-0.0810844103	0.108163797	-0.051799687	-0.062555377	0.11510155	-0.0279481095	-0.024633614	0.0205810504	0.0378779817	0.0114611871	-0.1494791972	-0.0129284782	-0.101610852	0.0509617942	0.0848798954	-0.0511720987	0.0984831015	0.0202581176	0.1558568721	-0.0347549261	-0.1140545367	-0.0813442111	-0.1025727519	-0.0004436497	0.0232389791	0.0970469408	-0.0306281068	0.0035919195	0.0531362144	-0.0436212305	-0.0300239802	-0.0767299684	0.2162024159	-0.0040089803	-0.0486237847	0.0335397181	0.0717994633	-0.0625619366	0.1185424265	-0.0282181074	0.0269725158	-0.2091191122	0.0741337981	0.027344668	0.0688530764	0.058198517	0.0791036455	-0.0651358503	-0.0482406865	0.0138108786	0.0508807906	-0.107276551	-0.0248700809	-0.1739074895	0.0850945088	0.1517823447	0.0837288159	-0.0696296974	0.0459857239	0.0443609539	-0.0192433885	0.118752598	-0.1627810787	-0.1420423469	0.0209376866	0.1076549293	-0.1785484287	-0.0681646952	-0.0698803884	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.116081	2.8000000000000247e-05	0.013474798561	7.840000000000137e-10	-0.0275907	0.0044149999999999	1.9492224999999988e-05	0.0007612467264899	0.0181604	-0.023736	0.000563397696	0.00032980012816	-0.0008617409999999	-0.000139439	1.9443234721e-08	7.425975510808277e-07	0.000389452	9.2158e-05	1.51672860304e-07	8.493096964000001e-09	0.00173631	0.0	0.0	3.0147724161e-06	0.0	0.0	0.0
