global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
65451.75392476558	n/a	4283932091.8280654	n/a	120711.69118226778	n/a	n/a	14571312388.083183	62368.9334817737	n/a	n/a	3889883863.653913	79023.42639505769	69368.73260255261	n/a	n/a	n/a	n/a	0.0492000413	-0.0860996581	0.0208588752	-0.0329184547	0.0261305527	-0.0700500498	5.74435e-05	-0.0213309309	0.045457812	-0.0660329598	0.0635778879	-0.0762378536	0.1056916187	-0.0096028453	0.0374548405	-0.0560746586	0.0029575309	-0.0637129867	0.0261247357	-0.1763717411	0.0775603873	-0.0292919269	0.0093780804	-0.0462037405	0.09577113	-0.0494666361	0.1277662877	-0.0511892294	0.0221959258	-0.0213896268	0.0110914782	-0.0279055455	0.0237348525	-0.04284005	0.0269610556	0.0704039756	-0.0106523239	-0.0600479538	0.1188878096	0.0173122747	-0.1026221885	-0.0239386365	0.0462119281	-0.0515169871	0.0174844414	-0.0197952504	0.0234494798	-0.0570410665	0.0480855327	-0.0256769143	0.1996804624	-0.0196559492	0.1695399025	-0.0007066597	0.0558426026	-0.1311206837	0.0456443449	-0.0021314084	0.0641029806	-0.0060844359	0.0289234603	0.0097867108	-0.0131505698	0.0002852415	-0.0519951346	0.0067019675	-0.0908855035	0.1101668692	-0.031082237	0.0140868679	-0.0559859919	0.1591100126	-0.0629257709	-0.0220621	0.0014368591	-0.0147941558	0.1070011463	-0.0897225978	0.081822884	-0.0654488204	0.0178884693	-0.0380717099	0.0142328499	-0.1187230427	0.0326865729	-0.0532995942	0.0337550073	-0.0099649844	-0.0150295628	-0.0207473784	0.0291081901	0.0285850656	-9.13344e-05	0.0836615153	-0.0460717626	0.031388261	-0.1023659663	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-0.0388936	n/a	0.00151271212096	n/a	0.0222122	n/a	n/a	0.00049338182884	-0.0414247	n/a	n/a	0.00171600577009	0.00154067	n/a	n/a	2.3736640489000003e-06	-0.000707346	n/a	5.00338363716e-07	n/a	-0.00124481	n/a	n/a	1.5495519361000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65640.5146882559	188.7607634903252	4308677168.53914	35630.62583345048	120456.10786088016	-255.5833213876176	65322.83417152624	14509673920.991997	62525.60229034592	156.66880857221986	24545.115579438872	3909450941.770511	79304.50432762069	70273.20572619302	1.152413	21.328205	0.1057043	0.0440307	0.0341839377	-0.067231893	-0.0642939716	0.0310939862	-0.0649507244	-0.0349328556	-0.0951899628	-0.101162015	0.0004751295	-0.0188695243	0.062867305	-0.0077194711	-0.036868292	0.0755930657	-0.0730043272	-0.0882140819	-0.0111926002	0.0451368943	-0.0765710868	-0.07595516	0.0038996328	0.1462940822	0.0276721787	-0.0269771897	-0.0944757078	0.0079415548	0.0096967856	-0.0837042418	-0.010777917	0.0041835264	-0.1266847034	-0.0189912545	-0.0484667961	0.0777327133	0.0717482746	-0.031832308	0.0480593448	-0.0189384163	-0.0956110253	0.0642465674	-0.0875638273	-0.0434212857	-0.0429427598	-0.0237746162	0.0157556204	0.0259747059	0.0443637329	-0.0297664466	-0.1040681493	0.0656136914	0.0817041861	0.1079251634	-0.0133142577	-0.0021365146	-0.022814131	0.0545900912	-0.0972713329	0.0093308965	0.1186109253	-0.016181779	0.0842449646	0.0948043889	-0.0144034727	-0.0792128262	-0.0986800924	0.0088928968	0.0364858498	-0.0023741526	0.0500146843	-0.040937307	0.0590780389	0.0729193001	-0.0831776663	-0.0879300988	0.0452472895	0.0579932176	0.0789141686	0.027102791	0.0061160691	-0.0345753418	0.0200198821	0.0793056024	0.0041592056	0.0009596783	0.0549576588	0.1357797724	-0.123254852	0.0677875718	0.0142128345	0.0773702903	-0.0254576181	0.0470978979	-0.0187531772	-0.0187619322	-0.096327296	0.0189623144	-0.0023854878	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-0.0582746	-0.019381	0.00339592900516	0.000375623161	0.0212803	-0.0009319	8.684376100000054e-07	0.0004528511680899	-0.0559671	-0.0145423999999999	0.0002114813977599	0.00313231628241	0.000985966	-0.000554704	3.076965276160001e-07	9.72128953156e-07	-0.000350521	0.0003568249999999	1.22864971441e-07	1.2732408062499997e-07	-0.0007393589999999	0.0005054510000001	2.554807134011011e-07	5.466517308808521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65634.33778357873	-6.176904677180573	4307866296.28891	38.15415139097525	120731.70506468607	275.5972038059117	75953.81874563724	14576144607.826344	62458.702819218575	-66.89947112734808	4475.539237118879	3901089557.8594623	79282.18911580727	70796.3203163394	1.111275	20.566843	0.11007795	0.0489106	0.038418711	-0.0030768005	-0.0889205017	0.0174423335	0.046522171	0.0162953087	-0.0471721005	-0.0112223188	0.0036345521	-0.0920812286	-0.0180820937	0.130243424	-0.0734254321	0.0692242911	-0.0698425703	0.1069780376	-0.0789648064	0.0465235939	0.0507810815	-0.0204042977	-0.0376748097	-0.1107312061	-0.0255151612	-0.1330881283	0.0004655329	0.0006057064	0.1117980978	-0.0591142508	-0.0535667429	0.0609905308	0.0080733917	-0.1264927467	0.0500187095	-0.0016234786	-0.0229811375	-0.0184178443	-0.0475141394	0.0286813199	-0.0583662038	0.0253139929	-0.0475336138	0.0171499761	0.0422274518	0.01279956	0.0114289803	0.0119823478	-0.0608001962	-0.0300983557	-0.0264210454	0.1093050786	-0.0525551355	-0.0248050246	-0.0102493691	-0.036399951	0.1211865298	-0.0537983157	-0.0006260044	-0.1227131244	0.0756125822	-0.0556836949	-0.0429446111	0.0601846373	0.0130499454	-0.0020844171	0.0134002641	0.1390339188	0.0679190111	-0.0383470314	-0.0125166039	0.0539613417	-0.0843318406	0.0118411726	-0.1239908741	-0.0738045926	0.0308941441	-0.0960231582	0.032504045	-0.010614088	-0.0699475477	0.0136162063	-0.0191735995	0.0480793333	0.0099381331	-0.0445259494	0.0784012221	-0.0736233495	0.0152228463	0.0478496651	-0.0290446485	0.0458636997	0.0140690006	-0.0395064911	-0.0020282831	-0.0470192145	0.1390308811	-0.0124806595	-0.0700866495	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	-0.04108	0.0171946	0.0016875663999999	0.00029565426916	0.0402898	0.0190095	0.00036136109025	0.00162326798404	-0.0292368	0.0267303	0.0007145089380899	0.00085479047424	0.000735966	-0.00025	6.25e-08	5.41645953156e-07	-0.000222941	0.00012758	4.9702689481e-08	1.6276656400000007e-08	-0.00130465	-0.0005652910000001	3.195539146811132e-07	1.7021116225000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65562.53805735022	-71.79972622850619	4298446396.521496	5155.20068648844	120607.7468194524	-123.95824523367628	15365.646561412228	14546228592.86513	62386.47976674477	-72.22305247380427	5216.1693086338855	3892072857.686455	79150.04862905224	70680.3007918648	1.068291	19.771318	0.12041315	0.0608742	0.0484730628	0.0186685557	-0.0056305184	0.0723274954	0.0359848517	0.0042875656	-0.0092039799	0.0042530026	0.011723129	0.031227956	-0.0693879302	0.1216442607	0.0140528982	0.0296047634	-0.0762062774	0.0822285063	-0.051949241	0.0680984987	-0.0376348171	-0.0009908408	0.0283394117	0.0774828639	-0.1154674875	-0.0070425728	-0.0698296896	0.1345687879	0.012826233	-0.0508666789	-0.026438796	0.0583795854	0.0040296024	-0.0232675486	-0.013533754	-0.032521401	-0.0389951998	-0.0793887887	-0.0659746234	-0.0473825417	0.0332219198	0.0463023453	-0.0162166601	0.0214933776	-0.0008112131	-0.0213698887	-0.0388760824	0.057691536	0.0274803842	0.0379647513	0.1598828386	0.0207794222	-0.0976458837	-0.0134230766	0.0712717439	-0.0873075872	0.0163049738	-0.1180238616	0.0812929389	-0.0705639831	-0.1062091814	-0.0747300264	0.0237455959	0.0349389396	0.0120802052	0.0328434552	0.0186329998	0.0201728236	0.1556869285	0.0311960065	0.0278738308	0.0063837039	-0.042599684	-0.0111345643	-0.0029609974	-0.046060221	-0.0457208658	-0.038238838	0.0126809879	0.08399583	-0.0696843614	0.1190055395	0.0575010961	0.0963291583	0.0144847537	0.0140849559	0.026570862	0.0407605586	0.0324446706	0.0302632001	0.0339472297	0.0335920683	0.0337798967	-0.0396475833	-0.0157293798	0.0354350928	-0.0093860665	-0.0658541203	-0.0459594588	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	-0.0298112	0.0112687999999999	0.0008887076454399	0.0001269858534399	0.0106507	-0.0296391	0.00087847624881	0.00011343741049	-0.0216865	0.0075502999999999	5.700703008999999e-05	0.00047030428225	0.000985966	0.00025	6.25e-08	9.72128953156e-07	-0.000639732	-0.0004167909999999	4.09257031824e-07	1.7371473768099997e-07	-0.000532342	0.000772308	5.964596468640002e-07	2.83388004964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65422.93341804122	-139.60463930900005	4280160217.0214543	19489.455316596	120424.0135822821	-183.73323717029416	33757.90244107557	14501943047.265663	62158.02807159592	-228.45169514884765	52190.17701638202	3863620453.749306	78773.53274193977	69532.21732174346	1.146899	21.226156	0.067076	0.0379617	0.0928558391	0.0896278892	0.0350241041	-0.0123564743	0.034721618	0.1124025586	-0.0110149984	0.075287553	0.0412570648	0.0112815441	-0.0884141646	0.0011051598	-0.0328500537	-0.0737149867	0.0092341479	0.0682009158	-0.043580747	-0.0584880645	-0.0965563691	0.0346558883	-0.048227608	-0.0364826811	-0.0015756747	0.0965214569	0.0980122327	-0.0262891737	0.0626874444	0.0770893876	-0.0190459781	-0.0085564925	0.0533506957	0.0342309074	-0.0492975979	-0.0215389759	0.0002565076	0.0300499994	-0.0106163929	-0.0178352254	0.0293688101	-0.1062147207	-0.0484955243	0.0797706942	0.034762376	-0.0515902075	-0.0503616779	0.0469084389	0.008929329	-0.0797660122	-0.0607452333	-0.0759178259	-0.0787734982	0.0158429274	0.0370538853	0.0907800936	-0.0240435565	0.0669629066	0.0577926352	0.0319825931	-0.0043978293	-0.0638773787	-0.0135001196	-0.0336662039	-0.0468284753	0.0829252093	0.0721557679	0.0042435082	0.0355800402	-0.0126486621	0.0665496523	-0.0127444962	0.010951362	0.0367777516	0.0537746605	0.0883294619	0.0314515028	-0.1628980528	-0.0176982852	0.0111447693	0.1375598251	-0.025939757	-0.0730050527	0.0243044347	0.0182962328	-0.0080785793	-0.0490901337	-0.0072010946	-0.0206920067	0.0393069505	0.037771391	-0.0790581536	-0.0334888245	0.0312343891	0.0015779795	-0.0609333838	-0.0086338867	0.0471702667	-0.0585159878	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.0300344	-0.0002231999999999	0.00090206518336	4.9818239999999914e-08	0.0349002	0.0242495	0.00058803825025	0.00121802396004	-0.0216251	6.139999999999965e-05	3.769959999999957e-09	0.00046764495001	0.000467406	-0.0005185599999999	2.689044735999999e-07	2.18468368836e-07	-0.000437017	0.0002027149999999	1.90983858289e-07	4.109337122499998e-08	-0.000661905	-0.0001295629999999	1.6786570968999993e-08	4.3811822902500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65496.00073939184	73.06732135062339	4289726112.854417	5338.833449355265	120130.81749032396	-293.196091958147	85963.9483395302	14431413310.893524	62139.92973918137	-18.098332414556356	327.5496361877812	3861370867.990397	78763.87785337627	70149.75120173198	1.058908	19.597662	0.0815385	0.0614617	0.0645517335	0.0624766573	0.0855019227	0.0291207013	0.0414031463	-0.0455119949	-0.0404752378	0.0207952721	0.0276644505	0.0647700352	-0.0524255817	0.0058388782	0.0759755505	-0.1177521221	0.0154222716	-0.0141518129	-0.0515202435	0.0246780224	-0.0337171337	0.0294150345	-0.0577592547	-0.0105508928	0.034906903	0.0710186422	0.1172786414	-0.0028009692	0.1020362257	0.0117564171	0.0355008405	-0.0783495585	-0.0184773082	0.0281301231	-0.1058230623	-0.0059566138	-0.1203446825	0.0393281942	-0.0723267604	0.1060470641	0.0419846727	-0.0696859118	0.0323714356	-0.0299520643	0.0026635294	-0.0113147723	0.103239327	-0.0286310618	0.0793773784	0.0732991738	0.0236399611	-0.1039815574	0.0199788657	-0.0002529291	-0.0674958791	-0.0434598327	0.0154734197	0.0048776175	0.0359513557	0.0396285691	0.0354866123	0.1776273703	0.0401080679	-0.0185575501	-0.0829860541	0.050051412	0.0387795923	-0.0805956325	0.0399672269	0.0568755473	0.0153237147	0.0504505143	0.0206625021	-0.0493048545	0.0783088637	0.1075968166	0.0267252078	-0.0080960595	0.0219277978	-0.1191642436	0.0402262402	0.0074421778	-0.0247111729	0.0156475164	0.0767166602	0.0587040087	0.0246241691	-0.0052174696	-0.0158343226	-0.0509285552	-0.0060382519	-0.0055731203	-0.0253908791	-0.089950918	-0.0114606095	0.0027268792	-0.0259712259	-0.0129397733	-0.0073705731	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-0.0301031	-6.87000000000014e-05	0.00090619662961	4.7196900000001934e-09	0.0448685	0.0099683	9.936700488999998e-05	0.00201318229225	-0.0452068	-0.0235816999999999	0.0005560965748899	0.00204365476624	0.00136303	0.000895624	8.02142349376e-07	1.8578507809e-06	-0.000374245	6.2772e-05	1.40059320025e-07	3.940323984e-09	-0.000661905	0.0	0.0	4.3811822902500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65575.29346106864	79.29272167679301	4300119112.505271	6287.335710913359	120211.45151680765	80.63402648369083	6501.846226972554	14450793075.777796	62192.03684881477	52.107109633405344	2715.150874347724	3867849447.404335	78708.54459561686	69846.41264282566	1.073487	19.867485	0.0538663	0.0266253	0.0132710324	0.0427538046	0.1178009996	0.0186900228	-0.1008569345	0.008192858	-0.0464834642	0.02890872	-0.023188715	0.0606541691	-0.0362744763	-0.0140052662	0.0247120234	-0.0903649112	0.0209691737	-0.016617824	0.0006891356	0.0351680191	0.0197269856	0.0627316184	-0.006086314	-0.0430644286	-0.0318712336	0.0227831742	0.0466360866	0.0068969917	-0.0053555891	0.014615851	-0.0281581447	-0.0616077077	-0.1013411362	-0.075473327	-0.0569680382	0.0266121375	-0.0073549089	-0.0072127311	0.0116301847	0.0310791878	-0.0277352424	-0.002074909	0.001255976	-0.0289453577	-0.1596437288	0.052951066	-0.1344147864	0.0657112806	-0.0082153538	-0.0297538417	0.0198493816	0.0522146824	0.0700108165	-0.0437334871	-0.0693180427	0.0272087391	0.0135746318	-0.0266615395	0.0269825832	-0.0481050396	-0.0893368931	0.0221215	-0.1162052909	-0.033759998	-0.0666353582	0.0065598495	0.0463264016	-0.0862222802	0.0006088277	-0.0031504453	0.0256451452	0.0509504879	-0.0009283725	-0.0249219673	0.0494981376	0.087010325	-0.0665050318	0.034741446	-0.0336208995	-0.0172896229	-0.0156387506	0.0045469308	0.0863899906	-0.0347304339	0.0549410172	0.1206291251	-0.0184119848	0.0488870128	-0.0749430086	0.019797657	0.063306049	0.023830462	-0.0520027506	-0.1132397743	0.0353788116	-0.0152483072	0.0582211648	0.0114864337	-0.0086061077	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	-0.0298397	0.0002634	0.00089040769609	6.937956000000023e-08	0.0331573	-0.0117111999999999	0.0001371522054399	0.00109940654329	-0.056095	-0.0108882	0.00011855289924	0.003146649025	0.000985332	-0.000377698	1.426557792040001e-07	9.70879150224e-07	-0.000616617	-0.0002423719999999	3.8021652468900004e-07	5.8744186384e-08	-0.000661905	0.0	0.0	4.3811822902500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65616.77975265184	41.48629158320546	4305561785.108021	1721.1123893267438	120724.2063055476	512.754788739956	262917.4733757569	14574333988.10442	62294.47128238699	102.43443357221986	10492.813181261525	3880601152.3521376	78768.40300843184	71265.62781179536	1.153088	21.340706	0.0347670999999999	0.0222475	-0.0405511373	0.0609497126	0.0367586018	-0.0148468143	0.0560281882	0.0075653425	0.0146455669	0.0603201565	-0.0548894958	0.0298130347	-0.0600120308	0.0354559554	0.0128250958	-0.0369606342	-0.0020648926	0.0640782684	-0.0054977007	0.0012863728	-0.0687755263	-0.0538331953	0.1289605319	-0.0471344662	-0.0710052968	0.0042148638	0.0512583591	0.0558166456	-0.0410522543	0.0390636602	0.0325911108	0.012633213	-0.0677098258	0.0506888457	0.146145312	-0.0831457797	-0.0534106111	0.0469547935	0.0492568166	-0.0358312122	-0.0290469204	-0.1116251547	0.06396944	-0.0384873549	-0.0957213629	-0.0330874775	0.1593627511	0.086101435	-0.0027804475	-0.0341198287	0.0256261411	0.0704320347	0.0576283345	0.0596287857	-0.0161469377	-0.0007889034	-0.0795304428	-0.0172493566	0.0189516599	0.0058506797	-0.0140464354	0.0633324218	0.023575817	-0.0655977593	-0.0058692008	0.0004083877	0.057336746	-0.0106936826	0.0245420862	0.0395134115	-0.0102283243	0.0472004871	0.0401329007	-0.0611449012	-0.1121493146	0.0812179557	-0.0639682007	0.0069015878	-0.0722274052	-0.041197459	0.0029358569	0.0042588333	0.0462226898	0.004940499	0.0025743503	-0.0754820479	-0.1288574926	0.0980945805	0.1293015484	-0.0462724674	-0.0149542596	-0.0022761983	0.0052892879	-0.0540015167	0.0791596372	0.0323853061	0.005309172	-0.0452847449	-0.0966027669	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	-0.0302573	-0.0004176	0.00091550420329	1.7438976000000055e-07	0.0376719	0.0045146	2.0381613160000004e-05	0.00141917204961	-0.0504359	0.0056591	3.202541281e-05	0.00254378000881	0.00089409	-9.124199999999996e-05	8.325102563999991e-09	7.993969281000001e-07	-0.000224343	0.0003922739999999	5.0329781649e-08	1.53878891076e-07	-0.000661905	0.0	0.0	4.3811822902500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65513.38568730669	-103.39406534515	4292003704.2138014	10690.332748597151	120929.86333052607	205.65702497847087	42294.8119229954	14624031845.139715	62391.202853672825	96.73157128583262	9356.996883426116	3892662193.528152	79008.98792955479	70776.35426679217	1.05566	19.537558	0.05616705	0.0313369	-0.0560276117	-0.0289414792	0.0845100451	0.0085535481	0.0136933212	0.0133328741	0.0809632796	-0.0150294514	-0.0403287324	0.0651741908	-0.022353865	-0.0685648132	-0.0206947159	0.0313845169	-0.0228732898	0.067827201	-0.0174469512	-0.0285297344	-0.0177530035	-0.0028997582	0.0297381384	0.018749925	-0.0385890842	0.0696131278	-0.0475750876	-0.1087523765	-0.1103862297	0.0354549527	0.0133901243	0.1415170793	-0.0171840881	-0.0099934124	-0.0448857988	0.1092657334	-0.0042998607	-0.033747642	0.1186300805	0.0505460208	-0.0156592012	-0.0590342062	0.128903443	-0.0468455138	0.061933995	0.0058393921	0.0419926424	-0.0269552684	-0.0223666406	-0.0563346184	0.047771966	-0.0564811735	0.0430357272	0.0704950398	0.019935942	0.0279759702	-0.0145546253	0.0784109974	0.0638923733	-0.093956187	-0.0164528805	-0.0291020307	0.0615962634	-0.0063179714	0.0675832061	0.0254047044	0.0186165788	-0.0638248196	0.0209606222	-0.0055490827	0.0328791296	-0.101933755	0.0321694214	-0.0279427304	-0.0586965965	-0.0221707378	-0.0257122134	0.0040875771	-0.0392599231	0.0869433181	0.0121868308	-0.021238511	-0.0073899089	-0.0718822222	0.0583131133	-0.0631983101	-0.0666234935	0.0084467329	0.057856676	0.0485000838	-0.0155286586	0.0159036046	-0.0845102839	0.0483195563	0.0087208164	-0.0432599049	-0.0443736731	0.0833238502	0.0104556527	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	-0.0284214	0.0018359	0.0008077759779599	3.3705288100000054e-06	0.0265664	-0.0111055	0.00012333213025	0.00070577360896	-0.0464763	0.0039596	1.5678432160000004e-05	0.0021600464616899	0.00116595	0.0002718599999999	7.390785959999999e-08	1.3594394025e-06	-0.000737804	-0.000513461	5.44354742416e-07	2.63642198521e-07	-0.000661905	0.0	0.0	4.3811822902500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65415.09268919531	-98.29299811137751	4279134351.536014	9661.513477723269	120882.30099851276	-47.562332013316336	2262.175426544936	14612530694.695038	62371.86010284592	-19.342750826901465	374.1420095515973	3890248932.688983	79095.27860841503	70312.54821777344	1.130134	20.915873	0.04989485	0.0228855	-0.0059523058	-0.086576112	-0.016063478	0.0121270109	0.0301836706	0.0403100795	0.0725421361	-0.0542375237	0.090582958	0.0074122917	0.0468103905	0.0779697538	0.0098789379	0.0350155667	-0.0327885097	0.0714569093	0.0562500436	0.0314755738	-0.0354176346	-0.0218016783	-0.0191593509	0.0471048166	0.1708221541	-0.0455060228	0.0515782974	-0.0229406957	0.1423349565	0.0390637245	0.0150761153	0.0632755374	0.0153510484	-0.0793216942	0.0453009604	-0.0236376027	0.0570006989	0.0347039364	0.0821050086	-0.0803734796	0.0768302101	-0.0238642253	-0.0153420594	-0.0242223652	0.0148810047	0.0559114213	-0.0786550386	-0.1644978679	-0.0098655453	0.0751795153	-0.0548503262	-0.0625435306	-0.0397611909	-0.084532642	-0.0532623165	0.1142095701	-0.0072195789	0.0904755731	0.0235749698	-0.0141359071	-0.1297658656	0.0865753507	0.0187709997	0.0083751568	0.0765906136	0.074142854	-0.0436908984	0.0355535212	0.0067706357	-0.0157043406	-0.0001075989	0.0680827368	0.0468373128	0.083054941	-0.0653571666	0.0258879899	-0.0039058127	0.0050690404	0.0588212004	-0.047666191	0.0802472628	0.0718914391	-0.0153774145	0.0214942796	0.0959146974	-0.0064383588	0.0060446567	-0.0844843643	-0.148548929	0.098970452	-0.0499357992	-0.0970699937	-0.0843731224	0.0503747751	0.1187621935	-0.0019862373	0.1039454011	0.0217932143	-0.0066375388	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.0185392	0.0098822	0.0003437019366399	9.765787684e-05	0.0164212	-0.0101452	0.00010292508304	0.00026965580944	-0.0328858	0.0135904999999999	0.0001847016902499	0.00108147584164	0.00103121	-0.0001347399999999	1.8154867599999987e-08	1.0633940641000002e-06	-0.000693663	4.414100000000004e-05	4.811683575689999e-07	1.948427881000003e-09	-0.000808563	-0.000146658	2.150856896400001e-08	6.53774124969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
