global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
65798.99102395859	n/a	4329507219.770983	n/a	120332.57068845363	n/a	n/a	14479927568.491692	62666.26046065597	n/a	n/a	3927060200.1227736	78850.87042141781	68628.42549638134	n/a	n/a	n/a	n/a	-0.0790750333	0.0036235987	-0.0932285632	0.0804308276	-0.0324896383	0.1037987586	-0.0855280051	0.217846621	-0.0124848365	0.0240121526	-0.0555299844	-0.0239766355	0.0790457969	-0.0550491374	0.0529847552	-0.184783058	-0.1853518397	0.0239286797	-0.067740323	0.1849326695	-0.1001525769	0.0137896707	-0.1035368184	-0.0268408675	0.059744645	-0.0188452592	0.062063344	-0.1883549701	0.0095175421	-0.0797302989	0.0316387786	-0.0327921745	0.0598186071	-0.0258145655	0.0812742658	-0.0134168293	0.0373943446	-0.1002209564	0.1275752932	-0.2019408783	0.0827113283	-0.039102099	0.0518657728	0.0359032032	0.0199599403	-0.0949772562	0.0299882827	-0.0550005886	0.1364940664	-0.1215390683	0.1365969164	0.0818472715	-0.0173579403	0.1226313386	-0.1229413477	0.0314422891	-0.2341837924	0.068852134	-0.0178781913	0.0694996298	-0.0565680752	0.1218942184	-0.0767922948	0.0322230307	-0.0961838067	0.0288132836	-0.0402365148	0.021617046	-0.0724740746	0.0073685432	-0.1038912417	0.1008161899	-0.0184830721	0.0277208099	0.1203780544	0.1203546593	0.1203156708	-0.092115	n/a	0.008485173225	n/a	0.0230459	n/a	n/a	0.00053111350681	-0.0148203	n/a	n/a	0.00021964129209	0.0	n/a	n/a	0.0	0.000196489	n/a	3.8607927121e-08	n/a	-0.00232309	n/a	n/a	5.3967471481e-06	0.0	0.0	0.0
65754.48409966323	-44.50692429536139	4323652179.212864	1980.8663102330297	120848.7205747506	516.1498862969602	266410.70512436493	14604413264.554148	62791.220760311095	124.96029965512572	15615.07648989881	3942737404.570123	78942.25946195496	67864.07769564925	1.144045	19.510019	0.060819609	0.0303126	-0.101362403	-0.0659006961	-0.1259412038	0.1051857744	0.062932443	0.0716228637	-0.2020204654	0.1445450084	0.0375077998	-0.0204184838	-0.0092650287	0.0532220228	0.209630232	0.0206022613	-0.0281534418	-0.1311751694	-0.1326396623	-0.0815828972	-0.0842850095	-0.0299521933	0.0549363148	-0.0038129915	0.1681013483	-0.0658906878	0.133504034	-0.1649041984	0.0228918756	0.10409476	-0.1090733312	-0.0145650944	0.0070291498	-0.0331991801	0.0982124995	0.0033993945	0.0721370479	-0.085734826	0.1449658132	0.0272547805	0.0146987252	-0.0083226371	-0.0860167555	0.0203309153	0.0130840021	0.0253591613	-0.0783735147	-0.0529359928	-0.000745034	-0.0625302416	0.0419208938	-0.1766368208	-0.0507091437	0.1101736366	0.1716011737	0.1154467178	0.024612842	0.1427956582	0.043499436	0.0364538236	0.118117763	-0.0232795769	0.000823518	-0.0170283353	-0.1733738319	0.1539219407	-0.0415486968	0.0515792409	0.0344590054	0.007357438	-0.0769339844	0.0905139541	-0.1885138499	0.0695290487	-0.0420208587	0.0059386437	0.1203156708	0.1201052059	0.1197547036	-0.0867938999999999	0.0053211000000001	0.0075331810772099	2.831410521000113e-05	-0.000254909	-0.023300809	0.0005429277000544	6.4978598281e-08	-0.0246614	-0.0098411	9.684724921e-05	0.00060818464996	0.000147533	0.000147533	2.1765986089000005e-08	2.1765986089000005e-08	0.000333008	0.0001365189999999	1.10894328064e-07	1.8637437361e-08	-0.00216001	0.0001630799999999	2.6595086399999972e-08	4.6656432001e-06	0.0	0.0	0.0
65971.16513947998	216.68103981675813	4352194629.860539	46950.67301607152	120280.87468364876	-567.8458911018388	322448.95604124136	14467488814.663616	62812.150051907374	20.92929159627965	438.03524672210216	3945366194.143328	78954.6555731856	67916.1972929287	1.202438	20.505825	0.0405489099999999	0.0288446	-0.087358906	-0.0829201932	0.0199455112	-0.0468613758	-0.1322089434	-0.0116680475	-0.0781817772	-0.0695880931	-0.1298056797	0.0163918271	-0.108891584	0.0081536223	-0.0174086479	0.0428407878	0.0694625808	-0.0348733345	-0.1153314561	-0.0628569999	0.0371657621	0.1397996693	0.0064162758	0.0014258974	-0.0392227968	0.1722429698	0.0993363213	-0.0618501247	-0.0971656634	0.1671827089	-0.0953134421	0.0429569572	0.1050119009	0.1351549542	0.0102943396	-0.0372523115	-0.0178826384	-0.0944779215	-0.0690273761	-0.089782398	0.0536427582	0.0646720475	0.0077165248	-0.0788424781	0.0586171715	-0.0372991245	0.0733851793	0.0537566385	-0.0376133003	0.0339468394	0.1097707501	0.0164975967	-0.1455173924	0.0477674034	-0.0688630333	0.2371980822	-0.1246379076	0.072752118	0.0685303525	0.0529704314	-0.1162355759	-0.0765076757	-0.0548516134	0.0893658559	-0.1433847392	-0.0651357498	-0.003253316	0.0009359928	-0.0254258388	-0.0380710487	0.0070671482	0.1045911005	-0.115176221	-0.0639508191	-0.0488219886	-0.1180226891	0.120190936	0.1196068161	0.1186353847	-0.0850091	0.0017847999999998	0.00722654708281	3.1855110399996147e-06	-0.000224049	3.0859999999999986e-05	9.52339599999999e-10	5.0197954401e-08	-0.0343481	-0.0096867	9.383215689e-05	0.00117979197361	0.00013932	-8.213000000000025e-06	6.74533690000004e-11	1.94100624e-08	0.000412366	7.935800000000002e-05	1.70045717956e-07	6.2976921640000044e-09	-0.00166665	0.00049336	2.434040896e-07	2.7777222225e-06	0.0	0.0	0.0
66001.40262547348	30.237485993493465	4356185148.529858	914.3055592067136	120212.98763937794	-67.88704427081393	4608.650779827451	14451162397.185234	62874.0513355152	61.90128360782546	3831.768912296441	3953146331.341001	78875.01814848681	69099.67692072461	1.33088	22.696217	0.061657499	0.0382437	-0.0423188654	0.0908336608	0.1075370448	0.0215536025	-0.0757431166	-0.0065480173	0.0667216408	-0.0206483125	0.0838949668	0.0514268132	0.0433593876	0.0630666857	0.0425628456	0.090923627	0.1591915569	0.1371816113	-0.1460335073	0.111222109	0.0419369309	-0.0129681087	-0.0432788344	-0.2116037478	0.0313265088	0.0311204129	-0.0165690283	0.044956355	-0.0031919988	-0.0109799624	-0.0710156223	0.2149812523	0.0930667467	-0.0570232369	0.0504452014	-0.0346729247	-0.085018133	-0.0393134656	0.1049058938	0.0428655807	-0.0812964534	-0.0264010918	-0.0681016089	-0.0531363967	0.0382444797	-0.0634983263	0.0244281553	0.0404898905	-0.0369453764	0.0192151264	-0.0676344083	0.1443649704	0.0223164527	0.2599839967	-0.0789023326	0.125277131	-0.0729286954	0.1409985734	0.0195699612	-0.097438455	-0.0140685322	0.0162171611	-0.0004002675	0.1145809358	0.0800029843	-0.0554365793	0.0520596114	0.0356749235	-0.081754053	0.0398541781	-0.0400195328	-0.0248375169	0.1078935623	0.0479382065	0.0351710887	-0.0385621819	0.1200039147	0.1188605229	0.1169629329	-0.060838	0.0241711	0.003701262244	0.00058424207521	0.0103595	0.010583549	0.0001120115094354	0.00010731924025	-0.034997	-0.0006489	4.210712100000011e-07	0.001224790009	1.05879e-22	-0.00013932	1.94100624e-08	1.1210362640999999e-44	0.000418035	5.668999999999976e-06	1.74753261225e-07	3.213756099999973e-11	-0.00128656	0.00038009	1.444684081e-07	1.6552366336e-06	0.0	0.0	0.0
65995.92732050088	-5.475304972598678	4355462422.892835	29.978964542963816	119978.3067644146	-234.68087496333465	55075.11307355631	14394794094.055977	62792.55005982545	-81.50127568974858	6642.457939056403	3942904343.015685	78951.92593140418	69653.41783996753	1.206708	20.578648	0.0482084	0.024167	-0.0155927014	0.082943706	-0.0676343216	0.0774899918	-0.0050894729	-0.0354097624	0.1428205716	0.0655147322	-0.0700928264	0.0414056511	-0.1107691029	0.0885297114	0.1653604229	0.0457452906	0.1173106237	-0.0882427052	0.0095875705	-0.0061730185	0.1733501224	-0.0109495625	0.1340462516	-0.1391761816	0.0876373846	-0.0559232515	0.0722993041	0.0644493189	-0.0065310839	0.0790454934	0.1345982727	-0.0812877617	0.0808953999	0.1342203479	-0.0676047198	0.1349283241	-0.0686938272	-0.0023632468	0.0106463568	0.0353803525	-0.0963911876	-0.0541986911	-0.0138346402	0.0049300838	0.0395759562	0.0514814599	0.0999507519	0.0512273304	-0.1126982733	-0.0832237826	0.0868576243	0.0872448178	-0.0067561704	0.0227534252	-0.003716765	0.0870905673	0.0512395642	-0.1106556996	0.0790272735	0.082840298	0.0502979377	0.0545936772	-0.0087005623	0.032477782	-0.0017853195	-0.0127312083	-0.0413646424	0.1496566109	0.0176352571	0.0301430168	-0.0882964902	0.1114707344	0.0990351443	-0.0731478527	0.0212110783	-0.1296468774	0.1197547036	0.1178678731	0.1147451459	-0.0452995	0.0155385	0.0020520447002499	0.00024144498225	0.0166133	0.0062538	3.911001444000001e-05	0.00027600173689	-0.0183123	0.0166847	0.00027837921409	0.00033534033129	5.29395e-23	-5.29395e-23	2.8025906602499998e-45	2.8025906602499998e-45	0.000287317	-0.000130718	8.2551058489e-08	1.7087195523999997e-08	-0.00135047	-6.391000000000014e-05	4.084488100000018e-09	1.8237692209e-06	0.0	0.0	0.0
65937.74244321331	-58.18487728756736	4347785878.507534	3385.479944969272	120383.8701126027	405.5633481880941	164481.62939353724	14492276183.287998	62757.94477143159	-34.605288393860974	1197.525984822289	3938559631.9340577	79146.17392561317	69472.62991284658	1.031813	17.596067	0.04474965	0.0262113	-0.0208245267	0.06984823	-0.0903179672	0.1205692407	0.0333684935	-0.0134894479	0.0974198538	0.1177491796	-0.0221807104	0.0608069632	0.0023750957	0.0390864146	0.0707023519	0.0232882183	0.1347892249	-0.1946801469	0.005787556	0.0228418555	-0.049548492	-0.1498601943	-0.0447129783	-0.0436601204	0.0229823403	-0.0737996008	0.0441431186	0.0251244792	0.0033797949	0.0040555115	0.0101625201	-0.112095274	0.0146388325	-0.0560182382	-0.022374622	-0.0397442268	-0.0130597968	0.069060572	0.0434132422	-0.1303260303	0.1316546531	0.0951570616	0.1853011442	-0.0549523535	-0.0810308914	0.0497010798	-0.0191459173	0.0075050778	-0.1417998319	-0.130231594	0.1808853018	-0.0058515013	0.0348081434	0.0323921786	-0.0041206884	0.0417010691	0.1161888578	-0.0438489916	0.0002455901	-0.1626748593	0.0231762673	-0.0130663539	0.1032860197	-0.0225594984	0.0352012161	0.0644432797	-0.0473942958	-0.1013596066	0.0944866514	0.044037496	-0.0447292457	-0.1322787186	0.0127671216	-0.1258740494	0.032740784	-0.0009080553	0.1194434321	0.1166309242	0.111992364	-0.0459292	-0.0006297	0.00210949141264	3.965220900000049e-07	0.0103115	-0.0063018	3.971268324000002e-05	0.00010632703225	-0.01201	0.0063023	3.971898529e-05	0.0001442401	-0.000140364	-0.000140364	1.9702052496e-08	1.9702052496e-08	0.000357765	7.044800000000003e-05	1.27995795225e-07	4.962920704000004e-09	-0.000930965	0.000419505	1.7598444502500015e-07	8.666958312249999e-07	0.0	0.0	0.0
65858.32462654755	-79.41781666576571	4337318922.615719	6307.189603957174	120351.3865445276	-32.48356807509845	1055.182194889555	14484456243.1903	62618.14530986064	-139.79946157094673	19543.88945552661	3921032122.046823	78851.57190592728	69311.94175164186	1.164269	19.854902	0.04853028	0.0251251	-0.0411445177	0.0466001351	-0.1032697526	0.0716558923	0.0081456771	0.0502423438	0.0260510807	0.1314649917	0.069553564	0.1651816474	-0.0405967261	0.000294443	-0.1217574618	-0.0900048954	0.0766667809	-0.0912663982	-0.1166196826	0.0349047162	-0.0051698521	-0.003942263	-0.0697565607	-0.0582123539	-0.0076958667	-0.0632989898	-0.0635512113	-0.0519421429	0.0382228841	-0.1393962166	0.0474652052	-0.1053723409	0.1315844191	0.0474261333	-0.0174693146	-0.0370971341	0.1207560591	0.1246771069	0.071600963	0.0575129029	0.0231348868	-0.153408276	-0.0661449212	0.0763030052	0.0623371644	-0.0143345459	0.0960940211	0.0254939342	0.0036328395	-0.0617557175	0.1265197983	-0.0750721319	0.1528757684	0.0011007902	-0.0695577955	0.0720181968	0.0651900803	0.0179133834	-0.1974203444	-0.1033815164	0.0439976005	0.1597976978	0.0325383097	0.0586379806	-0.0848055954	0.0264587056	-0.0848382614	0.0209692031	0.112614566	-0.0409188137	-0.0561487853	0.0298210639	0.0669650113	0.0889811243	0.0539868928	-0.0449575451	0.1190702613	0.1151522399	0.1087174221	-0.0385085	0.0074207	0.00148290457225	5.506678849000004e-05	0.00362022	-0.0066912799999999	4.477322803839999e-05	1.31059928484e-05	-0.0134367	-0.0014266999999999	2.0354728899999987e-06	0.0001805449068899	0.0	0.000140364	1.9702052496e-08	0.0	-0.0	-0.000357765	0.0	1.27995795225e-07	-0.000769262	0.0001617029999999	2.614786020899997e-08	5.91764024644e-07	0.0	0.0	0.0
65917.38018832999	59.055561782442965	4345101010.892839	3487.559377439938	120936.97198686912	585.5854423415149	342910.3102823076	14625751193.352766	62742.82259994369	124.6772900830474	15544.426662452352	3936661787.808005	78827.39116286575	68713.16809662235	1.141654	19.469252	0.071166827	0.0327641	-0.0471267094	-0.0222101815	-0.1405353648	0.024288471	0.0481571115	0.0271980685	-0.1728666685	0.0759446249	0.1166379896	0.0313980658	0.0178933178	-0.0389807303	0.0756314019	-0.0393800949	-0.1355536802	-0.0796156186	-0.1081185446	-0.0487082159	0.0707221207	-0.1626200303	0.0506212877	-0.009905776	0.114774822	-0.0864072511	-0.1157030385	-0.1483980225	-0.0493436797	0.0811549794	-0.0609078996	0.0294993336	-0.0297985452	0.0445700238	-0.1173881062	0.1340893649	0.0245673061	0.1068874416	0.0002978636	-0.0815353472	-0.0844767167	0.0507870943	-0.028030385	-0.0216823431	0.1476384778	0.0086821494	0.0994578846	-0.1002496894	0.0522312658	0.0114717029	-0.0017759707	-0.1663688008	-0.0112020959	0.0540512985	0.1384903843	0.0382904915	0.0847062569	0.0532388488	0.037621258	-0.0320849886	0.2470892176	-0.0069294539	0.0400526143	-0.1201829241	0.0004534519	0.1269043198	0.0191963898	0.0751132218	0.0944617583	-0.0755063364	0.047383042	0.1123539898	0.1320052454	0.0374100265	-0.1559244722	-0.0499234702	0.1186353847	0.1134348849	0.1049355893	-0.0291428	0.0093657	0.00084930279184	8.771633649000002e-05	-0.000153507	-0.003773727	1.4241015470529002e-05	2.3564399049e-08	-0.0289287	-0.015492	0.000240002064	0.00083686968369	0.000229108	0.000229108	5.249047566400001e-08	5.249047566400001e-08	-0.000227142	-0.000227142	5.1593488164e-08	5.1593488164e-08	-0.00116372	-0.000394458	1.5559711376399997e-07	1.3542442384e-06	0.0	0.0	0.0
66184.70676907487	267.326580744877	4380415410.108424	71463.50077274724	120631.99349875294	-304.97848811617587	93011.87821362844	14552077855.483171	62745.42116677224	2.598566828550247	6.752549562441689	3936987877.39563	78891.10391230098	69402.16542632005	1.16761	19.911892	0.074990735	0.0407898	-6.22006e-05	-0.0829191689	-0.0345496825	-0.1058617437	-0.1050426411	-0.0756351652	-0.0850061337	-0.1296878225	-0.1302262938	0.0982899675	-0.0399412132	-0.0538441594	-0.0105148781	-0.035188797	-0.1090419115	0.0263370445	-0.0333989031	0.062528358	0.0207249274	-0.1851379053	0.0223816707	-0.0875087708	-0.1564003624	-0.1519254838	-0.0441285128	0.0464053291	0.0052238582	0.0028188646	-0.077233864	-0.1007793266	0.0347899349	0.1145438473	0.0668572795	-0.0029832964	-0.0937689256	-0.0840448544	-0.1351308157	-0.0214593249	0.0120499029	-0.0037149817	-0.0491977114	-0.0535643746	0.1691366819	-0.0126695266	-0.0249092783	-0.0278647699	0.0307469849	0.1059991825	0.0957847619	-0.0316444926	-0.1637202342	-0.0787333539	-0.1234421725	0.1138323733	0.1415887722	0.0077542376	0.050367461	-0.1523780262	0.0899522577	-0.0239805347	-0.0791531025	0.0175329938	0.0091952061	0.0634413611	-0.1377439356	-0.0914166836	-0.0474459818	0.0786710732	0.0063832791	-0.0154850471	0.1436576464	0.0160910826	-0.1903005009	0.047109772	0.1181390277	0.1114824189	0.1006644984	-0.0369402	-0.0077973999999999	0.0013645783760399	6.079944675999999e-05	-0.000108772	4.4735e-05	2.001220225e-09	1.1831347984e-08	-0.0367713	-0.0078425999999999	6.150637475999997e-05	0.00135212850369	0.0	-0.000229108	5.249047566400001e-08	0.0	-0.0	0.000227142	0.0	5.1593488164e-08	-0.00043385	0.00072987	5.327102169000001e-07	1.882258225e-07	0.0	0.0	0.0
66272.28865438885	87.581885313979	4392016243.490637	7670.58663515097	120472.15493874706	-159.83856000588275	25548.365264754186	14513540115.585478	62758.89529666385	13.474129891612392	181.55217633604255	3938678938.857616	78707.84333595543	70615.74453129551	1.41252	24.088461	0.089352697	0.0457873	0.0681896984	0.0643217087	0.1812905061	-0.1141013335	-0.0861850984	-0.0549050427	0.0137149323	-0.1313194204	0.0241357347	-0.0587560291	0.0459097592	0.0746631516	-0.0792627317	-0.0051087605	0.0092151325	0.0005715837	-0.1277177979	0.142259433	0.1280856514	0.0441001769	0.01124007	0.1277263566	0.0788439991	0.0792426396	-0.0580487874	-0.1133367796	0.219943729	-0.0909795718	0.0353529171	-0.004445693	0.0850485777	0.0214476646	0.013017083	0.0664301363	0.0580881916	-0.0674507207	-0.0542571062	0.0244398855	-0.0933145042	0.0423178013	-0.0818273688	0.095556997	-0.1168376076	-0.0283435231	-0.0473995952	0.0558111556	0.0521660012	0.1106602221	-0.0531869692	0.1227073124	-0.0499170073	0.1174958865	0.0207337283	0.1107740777	-0.067449306	-0.0878593833	-0.0866367818	-0.0123870387	0.0271632322	0.0959016233	0.1453530288	0.1175906057	-0.0435877625	-0.0739325681	0.1646598455	-0.0672250408	0.0765026549	-0.0977921489	0.0103091527	0.1612529061	0.0673983073	-0.0628088642	0.0516640959	0.1077047625	0.1175814474	0.1092988885	0.0959240631	-0.0394532	-0.002513	0.00155655499024	6.315169000000007e-06	0.0173378	0.017446572	0.0003043828745511	0.00030059930884	-0.0649837	-0.0282124	0.00079593951376	0.00422288126569	8.85375e-05	8.85375e-05	7.83888890625e-09	7.83888890625e-09	-0.000276321	-0.000276321	7.6353295041e-08	7.6353295041e-08	-0.000892606	-0.000458756	2.10457067536e-07	7.96745471236e-07	0.0	0.0	0.0
